particle,n_frames,D_um2_s,D_err,intercept_um2,alpha,fit_npts
603,108,0.0021880596216995525,0.0007414723776953736,0.09158436894039035,0.11326542784917946,30
3164,106,0.16963323342319972,0.0029735322401613345,0.019082475172503215,0.871633548615584,30
5106,104,0.2513321956038081,0.009950110535190055,-0.28465693546104515,1.0647144693575148,30
7041,104,0.05436479925480288,0.002106520919545527,0.09465813118768501,0.7501916480194403,30
4083,104,0.10785125192179351,0.0010869398343162106,0.055274977977896676,0.8928278699178189,30
934,104,0.37112426031729,0.008765424185414445,-0.3884804249652746,1.2271498036507815,30
2115,102,0.23601194086294772,0.0067935492244565986,-0.042690863572953014,0.865027132190392,30
7064,102,0.8402540027732457,0.015809220143950625,-0.8875024691191534,1.2266569200016504,30
25,101,0.22812764485420084,0.004311514171595793,-0.059946692414441116,0.9991029385918806,30
6600,99,0.3144512795528021,0.0074856284529736675,-0.3271980833269104,1.140729074082535,30
6977,98,0.00575688299572646,0.001896690079506837,0.2695896485548813,0.14440544638510688,30
5057,98,0.10045464977218649,0.002839552360204067,0.2792402512062632,0.6362556991676742,30
6478,98,0.07025357437226912,0.005131849906770968,0.31454296917200486,0.6585401551733722,30
2060,97,0.005902947836283703,0.0003955773417091947,0.054567408020003406,0.28747549912927756,30
1652,97,0.4982638952989863,0.010158646135067522,-0.5752213264952637,1.258793359555402,30
28,96,0.2842211385952324,0.007276708246111176,0.20573703793938905,0.9145047735949035,30
686,96,0.5798050407904022,0.005990207686266705,-0.41858146972328764,1.1694388033398149,30
3877,95,1.259660107783958,0.036345844473015435,-1.723561415113135,1.299223105788437,30
