particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
1903,736,11.70354973997478,0.14094521590628398,0.02419312181191365,0.18367046485298855,0.38456962085517,1.0,0.1694915254237288,0.7916666666666666,59,1272.5390625,16.202268600463867,78.5627475,-1,-1,,,0.9527113300203661,2.956880985126612,False,not-round,reject
10,1000,8.54227384857753,0.29212759507842045,0.020100852114032224,0.023481334912895384,0.20715870512691795,1.0,0.4375,0.9375,80,1096.9190063476562,112.36088562011719,63.011030500000004,1,-1,,,1.5420116188311819,4.412404128356791,False,defocus,reject
3,140,15.923885614942606,0.11326760081786079,0.06161974387358017,0.06186951537170108,0.3521507698566404,2.0,0.5833333333333334,1.0,12,308.4364929199219,292.5550231933594,45.207426,-1,-1,,,1.5959559233441545,5.285969405288647,False,two-cores,reject
8,1000,12.037665434015295,0.11685109999710949,0.03389778922684679,0.17683439010795202,0.3592543450331717,1.0,0.15,0.6666666666666666,80,656.9326477050781,890.2478637695312,38.059639000000004,1,-1,,,0.8315803520469415,4.765338209882014,False,not-round,reject
6363,197,9.682129107862654,0.31194668166886047,0.026326278299028887,0.037818971663367416,0.24114572052134758,1.0,0.4375,0.9791666666666666,16,1110.287109375,1189.3900146484375,30.552002,-1,-1,,,1.681608756699796,4.191845891689029,False,defocus,reject
9,1000,9.10457372036863,0.424588598620771,0.03449467074009488,0.040963335957542424,0.26054944749075404,1.0,0.125,0.9583333333333334,80,686.5134582519531,316.7247619628906,29.284789500000002,1,-1,,,1.5420334686371384,5.473010390791522,False,defocus,reject
3680,545,7.4026074279258305,0.33513760225135775,0.01106527762111998,0.012602085283745203,0.15529102938155845,1.0,0.32558139534883723,0.9375,43,691.0366821289062,608.4179077148438,28.564558,1,-1,,,1.5696344748395068,5.539946347030193,False,defocus,reject
11,1000,8.084746008942858,0.41730195802639264,0.020340561878625964,0.022303810942802593,0.1848596699873598,1.0,0.1875,0.9791666666666666,80,1575.1587524414062,244.82869720458984,25.4358365,1,-1,,,1.5700245462809306,5.616090195681556,False,defocus,reject
6,505,8.52621487722458,0.09946591767891594,0.01729971312766622,0.14374851405965564,0.3623009299556243,1.0,0.024390243902439025,0.7708333333333334,41,926.154296875,1036.0166015625,24.051888,1,-1,,,1.2543035122415815,7.46961478954404,False,not-round,reject
5613,288,13.535835438400229,0.2962724376374792,0.05107193383017884,0.05925520440829005,0.3086369298433565,1.0,0.391304347826087,1.0,23,75.26130676269531,732.9408874511719,22.512058,-1,-1,,,1.8031688508195325,5.293554557696991,False,defocus,reject
20,1000,11.549869621725552,0.12436089448748765,0.13064003555892711,0.14875539529183054,0.5305113739188445,1.0,0.2875,1.0,80,191.7060317993164,1099.5628051757812,21.707467,1,-1,,,0.9057516289969475,3.3598960933904243,False,not-round;elongated,reject
6046,190,11.418033197530994,0.18652846274279195,0.12015231544426691,0.255962446353179,0.4897708622959582,1.0,0.3333333333333333,0.8541666666666666,15,953.8774719238281,1040.731689453125,19.3207065,-1,-1,,,1.3523517234989755,4.8215215135138205,False,two-cores;not-round;elongated,reject
1218,861,7.489131806513303,0.3907363896039016,0.027029047949651122,0.028902708455797614,0.26692576809372015,1.0,0.35294117647058826,0.9791666666666666,68,226.5857696533203,230.4756774902344,18.672203,1,-1,,,1.5081566474687462,5.413950990194076,False,defocus,reject
4307,457,17.10658392926946,0.13962470491120926,0.059548121742876624,0.10557946930030455,0.2867017816742186,1.0,0.0,0.875,37,564.8585205078125,1131.212646484375,15.933904,-1,-1,,,2.0667720949574084,6.584183640196289,False,not-round,reject
376,610,7.0058844534301965,0.33485522009969493,0.03225702991535582,0.033963742346374386,0.2765392147908503,1.0,0.30612244897959184,1.0,49,71.4529037475586,770.3283386230469,14.7882825,1,-1,,,1.7738789790253118,7.366919848176216,False,defocus,reject
2701,421,12.737466924518355,0.28748444471101264,0.06544544671864153,0.233907076017502,0.4056492561207179,1.0,0.4117647058823529,0.8020833333333333,34,933.030517578125,1047.116943359375,13.759285,-1,-1,,,1.3883187815191957,5.018819552515876,False,two-cores;not-round;defocus,reject
19,1000,12.396826106762072,0.4247741680701773,0.06384512243652068,0.1700693506979144,0.37462630761114385,1.0,0.075,0.8645833333333333,80,1168.6493530273438,378.45079040527344,12.273581499999999,0,-1,,,1.5937200546437955,5.614824361759048,False,not-round;defocus,reject
5628,176,13.671398850640658,0.12274653526082827,0.052040055490016196,0.17920035757541977,0.3223149712900468,2.0,0.9285714285714286,0.8333333333333333,14,753.8222961425781,791.8206481933594,12.128108749999999,-1,-1,,,1.8394636067070889,5.474526609169199,False,two-cores;not-round,reject
7281,82,13.472844616657401,0.16067190629654013,0.04055451986604722,0.17116489776819466,0.3679693812834071,2.0,0.7142857142857143,0.8958333333333334,7,775.97314453125,787.8229370117188,11.807825,-1,-1,,,1.4173807348380283,5.450959894551264,False,two-cores;not-round,reject
