frame,focus,bright,count,n_link,flow,struct_rms,affine_r2,div,curl,shear
1554,173.69461059570312,219.488525390625,49,45,0.112579758713142,0.4545377597038859,0.047479297774027596,0.6949740049135187,-0.37841476398774254,0.46982471564249556
1609,174.90963745117188,218.97711181640625,41,40,0.567820699384072,0.4223891681042528,0.04346727863304434,-0.0656216270314986,0.8984152243432602,0.5651964461153064
1665,183.7476348876953,218.83663940429688,43,40,0.22327807229352273,0.49241284913927585,0.04316437919077809,0.5036912813363151,0.8817458853237252,0.6542417354608325
1720,184.36770629882812,218.9552459716797,49,45,0.24168952956329504,0.5601473316646428,0.04621732930832678,-0.8632525920703829,0.056681563904694254,0.8730989087926615
1776,179.89266967773438,219.2768096923828,45,44,0.43489581427629004,0.14128540622079253,0.003954260768761708,-0.06628824173830396,0.27075912482575526,0.1804216119582069
1831,178.27127075195312,219.69273376464844,50,46,0.2087740396792351,0.39574380182918495,0.03016678918318616,0.6977835353429962,-0.1889885390409666,0.6606874844991154
1887,180.38461303710938,218.8023681640625,47,44,0.392531411826332,0.21671985377020997,0.010914401106706273,-0.2570109845949884,-0.286962690124306,0.3392902902888665
1942,177.60398864746094,219.55726623535156,52,46,0.1600855001343511,0.47955602661560714,0.04921766751183421,0.49866229025760755,-0.7131496799400234,0.6887645638093749
1998,170.00489807128906,218.9368133544922,50,46,0.616779540921001,0.5431542974663461,0.06651851946375154,-0.31570773515834943,1.2157941243984605,0.13889558494726376
2053,164.51382446289062,218.72998046875,50,47,0.1689997858037516,0.24221000562972925,0.012728556970244331,0.307861806330821,-0.2911008496532837,0.5327978814075082
2109,172.4719696044922,220.35765075683594,50,45,0.1701899368828439,0.5638771900587577,0.05948249990333898,-0.887801775864178,0.13154101464416493,1.1487914167129327
2165,176.5875244140625,220.42225646972656,44,44,0.5166771321992887,0.4616605906817404,0.05081725731331821,0.829332897776022,-0.1825679729172576,0.8398115827853809
