particle,frame,x,y,x_raw,y_raw,sym,r_est,polarity,contrast
0,0,979.5134887695312,855.908203125,979.5134887695312,855.908203125,231.40265,11.0,1,24.59972
1,0,362.83673095703125,302.98828125,362.83673095703125,302.98828125,185.70013,9.0,1,29.022093
2,0,541.1336669921875,875.0068359375,541.1336669921875,875.0068359375,126.91798,10.0,1,28.077988
3,0,302.97503662109375,297.80340576171875,302.97503662109375,297.80340576171875,63.81586,10.0,-1,22.085215
5,0,646.2406616210938,432.9761657714844,646.2406616210938,432.9761657714844,44.14752,20.0,1,51.78196
6,0,912.9614868164062,1041.09033203125,912.9614868164062,1041.09033203125,35.77391,6.0,1,21.868607
7,0,730.5701904296875,645.3048706054688,730.5701904296875,645.3048706054688,33.5903,11.0,-1,13.625149
8,0,658.4766235351562,911.75146484375,658.4766235351562,911.75146484375,31.798494,9.0,1,36.274277
9,0,652.2070922851562,316.701904296875,652.2070922851562,316.701904296875,29.796011,6.0,1,26.319649
10,0,1080.74072265625,123.3939437866211,1080.74072265625,123.3939437866211,26.923105,6.0,1,28.342278
11,0,1548.409423828125,214.1590576171875,1548.409423828125,214.1590576171875,22.7704,6.0,1,30.188396
12,0,1545.913330078125,1041.3905029296875,1545.913330078125,1041.3905029296875,18.63209,5.0,1,24.350338
13,0,655.8909912109375,894.2317504882812,655.8909912109375,894.2317504882812,14.651639,7.0,1,13.660324
14,0,1471.058837890625,388.226318359375,1471.058837890625,388.226318359375,12.06115,5.0,1,19.544624
15,0,715.5106811523438,779.63037109375,715.5106811523438,779.63037109375,12.03024,8.0,1,17.215975
17,0,200.92283630371094,1102.851318359375,200.92283630371094,1102.851318359375,10.305555,7.0,1,23.838402
19,0,1190.686767578125,351.45025634765625,1190.686767578125,351.45025634765625,8.850038,6.0,1,24.873327
20,0,192.76144409179688,1098.14404296875,192.76144409179688,1098.14404296875,8.478087,8.0,1,33.7089
22,0,705.9310302734375,972.768310546875,705.9310302734375,972.768310546875,7.5877757,7.0,-1,48.743546
23,0,967.0795288085938,866.2791137695312,967.0795288085938,866.2791137695312,6.4828525,6.0,1,31.257996
24,0,671.6792602539062,426.8636169433594,671.6792602539062,426.8636169433594,6.028218,6.0,1,29.841171
25,0,654.2452392578125,517.1687622070312,654.2452392578125,517.1687622070312,5.913435,6.0,1,24.3646
27,0,1182.113525390625,353.480712890625,1182.113525390625,353.480712890625,2.7311265,5.0,1,21.956144
28,0,486.3478088378906,75.82267761230469,486.3478088378906,75.82267761230469,2.3002062,23.0,-1,18.78011
29,0,537.1716918945312,704.1650390625,537.1716918945312,704.1650390625,2.168904,11.0,-1,7.496635
30,0,666.096435546875,413.3740234375,666.096435546875,413.3740234375,2.1233518,5.0,1,5.344763
34,0,751.1713256835938,315.9386901855469,751.1713256835938,315.9386901855469,1.7237687,5.0,1,17.460915
36,0,116.12454986572266,893.0462036132812,116.12454986572266,893.0462036132812,1.4191889,23.0,-1,14.379042
40,0,198.15975952148438,709.888671875,198.15975952148438,709.888671875,0.9688361,9.0,1,13.060767
43,0,675.1132202148438,915.9420166015625,675.1132202148438,915.9420166015625,0.83884996,8.0,1,18.14296
45,0,654.9765014648438,416.3497619628906,654.9765014648438,416.3497619628906,0.7789058,19.0,-1,58.499454
47,0,1028.1968994140625,571.198486328125,1028.1968994140625,571.198486328125,0.7502747,7.0,1,16.904196
51,0,677.2610473632812,415.1082763671875,677.2610473632812,415.1082763671875,0.68028927,8.0,1,15.500821
53,0,657.7314453125,406.5984191894531,657.7314453125,406.5984191894531,0.62514275,10.0,1,15.97477
57,0,618.8784790039062,417.6910705566406,618.8784790039062,417.6910705566406,0.4930456,15.0,1,19.131907
58,0,674.783935546875,440.44830322265625,674.783935546875,440.44830322265625,0.46968737,9.0,1,6.8618526
62,0,975.5628662109375,876.4354248046875,975.5628662109375,876.4354248046875,0.42316994,10.0,1,12.446495
64,0,1041.7691650390625,552.4287109375,1041.7691650390625,552.4287109375,0.3958958,6.0,1,15.405376
72,0,388.3883056640625,225.9963836669922,388.3883056640625,225.9963836669922,0.285749,10.0,1,0.34146094
90,0,1028.4285888671875,564.9298706054688,1028.4285888671875,564.9298706054688,0.20999484,5.0,-1,9.884264
97,0,1499.00634765625,275.2627868652344,1499.00634765625,275.2627868652344,0.18681347,13.0,-1,6.50736
0,1,980.1923217773438,855.605712890625,980.3746948242188,855.4535522460938,234.66167,11.0,1,25.961433
1,1,361.986328125,302.9068298339844,362.168701171875,302.7546691894531,194.0389,9.0,1,29.042341
2,1,540.7109375,874.6826782226562,540.893310546875,874.530517578125,108.74768,9.0,1,27.147621
7,1,730.6434326171875,646.1848754882812,730.8258056640625,646.03271484375,56.399338,10.0,-1,8.9509115
