particle,r_px_med,r_um,R_cv,resid_med,ring_cv_med,ecc_med,inlier_med,nn_px_med,n_shape
12,7.272242520551092,1.0458211968804525,0.2357487756058787,0.01999803914928932,0.02291085653487423,0.22675968233177907,1.0,535.0794257531213,120
1218,7.6110973968124105,1.0945519166355926,0.3758914464132926,0.033507108740835914,0.03352122357690557,0.27723254263755864,0.9791666666666666,127.03340488241648,103
11,8.020515926028779,1.1534303953221987,0.42013026177488466,0.025184420076897314,0.0268254121281092,0.1957124521916564,0.9791666666666666,169.49513786024892,120
10,8.490754517980431,1.2210554072307658,0.2899846995177243,0.019865627666609546,0.020891006680829553,0.2094485635684502,0.9583333333333334,49.87530492498148,120
9,8.97754170349004,1.2910602723789026,0.4242800780033078,0.028762536269393933,0.03842338884988865,0.25916860151297216,0.9375,63.18945101368478,120
2166,10.92104994217527,1.5705561921842255,0.14875375168132982,0.0778373411585829,0.0995620629738363,0.3698443659125769,0.9166666666666666,113.32726878026735,22
1,11.77402130676987,1.6932220041265749,0.1693284885327689,0.009932243944792543,0.010445809093995386,0.16334137699824297,0.9791666666666666,108.8803862072709,120
2,12.145374341061023,1.7466262839879856,0.15165288355764034,0.00930189596394801,0.022519979550922685,0.1947110645714477,0.8541666666666666,49.203833003347484,120
7,15.132849778497791,2.176255126645767,0.18308494755396665,0.0503000055689012,0.07018857489363076,0.3314252749268339,0.9166666666666666,126.13356859220448,55
1011,18.229436442931398,2.621575254857964,0.10899709111751561,0.1280503247096303,0.2661021953904434,0.43942101719865734,0.9583333333333334,165.78814489270638,33
