particle,n_frames,D_um2_s,D_err,intercept_um2,alpha,fit_npts
51,1118,0.40451639977150183,0.001785130561724795,-0.035460140041475456,1.02338300954013,30
72,1118,0.4041491689953114,0.004909434235523054,0.1886513700127438,0.982296919348895,30
17,1118,0.2988924624502621,0.0018569958737889448,-0.0813815170727915,1.0472385327958569,30
21,1118,0.10434252536445075,0.002184978194167193,0.09896101976823655,0.9052083731915576,30
31,1118,0.3069310475658787,0.0023139716003274494,0.07750969037782189,1.0073606167406828,30
4,1118,0.03913830357257971,0.000181245968944304,0.0054905356812263795,1.0144693719538405,30
27,1118,0.2244573299310554,0.003151116976554557,0.12693900027471938,0.9599135864571221,30
2,1118,0.09017268015514664,0.00019361557180136026,-0.023138114910492568,1.0873054424926956,30
1,1118,0.06947997206775153,0.00017241453875286184,0.008035933545329438,0.9927041446377297,30
40,1118,0.3476234837194436,0.002845141924014516,-0.0492582609783083,1.0301179434205991,30
3,1118,0.11453699913852834,0.000540724659085287,-0.02505458735138018,1.0580081239383547,30
10,1118,0.15478849457549312,0.0006971480654357849,-0.015519766858753663,1.0381431802205778,30
6,1118,0.08880141640782555,0.0011889915174604238,-0.04298887639983153,1.050931425328716,30
9,1118,0.0790536187637019,0.0001557065663591092,-0.00592858585641734,1.0391448274389814,30
5,1118,0.12116047664663923,0.0005270284627691531,0.022996261019260018,0.9977191993067137,30
0,1118,0.10899783261078669,0.0008072189208746371,-0.03062181500334162,1.0569723136279594,30
33,1115,0.09053107020101028,0.00045438166590893635,-0.0018462726443189766,1.0495826667892023,30
19,1112,0.31858294149138766,0.002451282611892909,0.026343947334444895,0.9954131988461078,30
29,1021,0.18286596246259085,0.0007790363796821929,0.03458666168379665,0.990069121374867,30
11,924,0.48316666625166327,0.0033303336984657726,-0.28775214140585764,1.1668177343581114,30
1611,899,0.33958385173846306,0.0013220871066800396,0.046093018088511746,1.0005235537095092,30
12,867,0.16021860431911839,0.002705413861555734,0.18109268439370566,0.8612617021906896,30
37,821,0.19556185343022273,0.0007444090304761477,0.009212943884010472,1.0132181385869181,30
927,778,0.4453314131017026,0.003019235808516212,-0.17192036233497132,1.0840203004185867,30
35,761,0.06658813605515539,0.0011738068334716217,0.060027818451663315,0.8843710835687542,30
18,749,0.08403401667505846,0.0006802266787223137,0.022740862185108953,0.9846857933256018,30
2622,748,0.2427887056044562,0.0012187579602574434,-0.013993115544214212,1.0358811022212442,30
7,738,0.10400340383707424,0.0007432492259193951,-0.04056277407077712,1.083505125983081,30
3396,641,0.06876330930775361,0.0002786250507096003,0.012746578746563424,0.987955971676768,30
3051,639,0.28926872838563417,0.0026251319332722066,0.19490338108332436,0.8967300112488341,30
