particle,r_px_med,r_um,R_cv,resid_med,ring_cv_med,ecc_med,inlier_med,nn_px_med,n_shape
4145,6.925642461035018,0.9959766423214459,0.2109053431032439,0.050634562224454824,0.05068330455976414,0.3586369899760728,1.0,38.83089984860961,11
6432,7.102505564136544,1.0214113251784764,0.17991519308652285,0.06161286774680191,0.0882649256847779,0.4240257442657904,1.0,100.00792907454277,22
34,7.182710630289009,1.0329456157418624,0.06443212786701598,0.06137932474049079,0.061466197244328044,0.3930779345959864,1.0,48.7105409162354,49
6660,7.2664552049344024,1.0449889230216163,0.060549615453557255,0.06250176333523264,0.06407106538437757,0.39952375117439715,1.0,66.2228400864867,14
958,7.469037734791679,1.0741223166403913,0.09833915014490613,0.040742783680938456,0.04574193480553,0.3258861249289654,1.0,20.085784086198526,27
3229,7.55043185677342,1.0858276053225855,0.13427901436366083,0.06441680777568819,0.06451724467441233,0.3975002749411737,1.0,41.29062083499697,15
37,7.747965591398682,1.1142349316990443,0.22814035546209938,0.054145907562266754,0.06027878629523695,0.3695656415203092,1.0,39.829748298191966,88
6300,7.847304111281462,1.128520804243387,0.19610698180686473,0.03509025339490282,0.04654183919470538,0.2823226338120499,0.9791666666666666,135.58940564976143,24
7173,7.9161285457789,1.1384184461684634,0.028108750520106314,0.032425816657904144,0.059211007617604235,0.33499367592129203,0.9583333333333333,69.63670616273005,8
4804,8.227595318529925,1.1832104827577885,0.1023978604095126,0.02156143297948407,0.03958730416288237,0.26836117346738064,0.8541666666666666,21.268407797261286,20
243,8.254587253711646,1.1870921929562719,0.15381484103931475,0.04705294055678499,0.06779286993255162,0.3286521411790076,0.9166666666666666,61.14469594304512,21
13,8.316175456197444,1.1959491923557544,0.210429135610952,0.02333085632926115,0.027299095291234244,0.23076056458230057,0.9583333333333334,20.29657443199268,23
21,8.368987316182864,1.2035440659402576,0.04668248123529371,0.021004246282967265,0.0928921782087122,0.2692358890556864,0.7916666666666666,10.49330527316995,120
1485,8.415117384593794,1.2101780310784334,0.08656633996506564,0.019876629511793264,0.030202716894936595,0.22684960549675787,0.9166666666666666,30.259418103477604,50
5516,8.438943770735536,1.2136045036694774,0.050299812868725424,0.01699655968905862,0.01709411029603665,0.2006472149895689,1.0,226.8367947100936,18
6012,8.761780097602543,1.2600315958362216,0.137338938882507,0.06712408445843845,0.09929523880191635,0.43330054756761505,1.0,207.30217760804925,14
8,8.818532649998977,1.2681931803963529,0.08460921677591354,0.011070776022747312,0.027041899602683897,0.21606231522902927,0.9270833333333333,144.41999470282985,10
7381,8.961450078667275,1.2887461358131407,0.03417611266080189,0.09280979960890469,0.09311082922073177,0.446938826345341,1.0,49.372769438623585,7
1619,9.058144944999492,1.3026518245403769,0.13707260894965315,0.08325209474458535,0.10439971604033497,0.43391030819221094,0.9791666666666666,115.46803961293128,7
2844,9.059399848780917,1.3028322922531836,0.04667134550455756,0.010815095790442254,0.01445249729150595,0.16250136421666492,0.9583333333333334,149.51028776723246,16
4793,9.105540852933174,1.3094678300603197,0.03919869038757667,0.024881875927038492,0.03005114318236394,0.2571870807632035,1.0,225.01844344778846,10
348,9.358636702917424,1.3458655442465548,0.06852321218208193,0.02183755199124127,0.022947882195209858,0.22105616705828152,1.0,205.50215441490963,35
10,9.57058354855289,1.376345620117391,0.16163199285608748,0.0133306109083449,0.017262811688204482,0.19297010639383905,0.9583333333333334,32.71809026941118,120
5,9.683362660823118,1.3925643842529725,0.19097523009839065,0.009414557504157022,0.010245557337513322,0.1479258609999785,0.9791666666666666,173.58502476020988,120
1734,9.849605494698148,1.4164717661925406,0.061537420557668664,0.05038661355549759,0.08706614239361239,0.2893404442158852,0.9578900709219859,165.2773674060387,8
1611,10.491075094427973,1.5087215093296868,0.2388560486755576,0.06773686445733709,0.08823179309394759,0.3444442342060511,0.9583333333333334,99.86395310254812,96
3,11.479110798818105,1.6508109239780318,0.003036350163756479,0.00545322947308559,0.006526538367242663,0.10715921905193854,0.9583333333333334,46.55087952450478,120
3396,11.59979677249674,1.6681667738527561,0.03625690007320697,0.01071056961271456,0.07541338530441677,0.28273484000970844,0.7916666666666666,14.42893753810565,69
1630,11.906454030056327,1.7122671540624004,0.23084819818984353,0.07142561262557158,0.08815910356733087,0.3841255131146444,0.9791666666666666,155.65237153421347,16
7,12.011904858086977,1.727432037641488,0.03860309933133942,0.007739784503033158,0.008701056336353227,0.13399368229219347,0.9791666666666666,79.69588957960161,79
5393,12.01313134439523,1.727608418637478,0.05521727374051382,0.009270677690393267,0.00933506430077046,0.14918510754129455,0.9791666666666666,44.462752781008255,21
6793,12.029622392295055,1.7299799962359517,0.061452289092435025,0.011677793695283318,0.0961288832429225,0.23947271957102223,0.9772727272727273,43.63751794157657,15
0,12.045839163301434,1.7323121300743791,0.003247859841832873,0.005157200107461314,0.005786691858909132,0.08891958009784211,0.9791666666666666,262.6825780740668,120
2,13.024083304204058,1.8729934199775855,0.0031809004187491117,0.00660284629278282,0.007726835711862128,0.11871805706275404,0.9791666666666666,217.325999760893,120
39,13.43428149626714,1.9319840219781772,0.1225947115266973,0.09020643291865198,0.10615051712323376,0.41604867881826385,1.0,41.25609782631854,15
1,13.653969723776378,1.9635773859762808,0.0041629163035962116,0.005182644152568165,0.00774104422434453,0.11596042850084898,0.9166666666666666,48.802369190395865,120
