particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
2,1118,13.022703607143793,0.003102530073614273,0.006781158696030052,0.007565442398079018,0.11813920448936055,1.0,0.0,0.9791666666666666,80,239.94976043701172,885.7673950195312,256.3692,1,-1,,,0.9349801775520508,3.224495571839977,False,,single
0,1118,12.045256551135434,0.0032072617143659873,0.005226286465004682,0.005892313156005399,0.08924577260607636,1.0,0.0,0.9583333333333334,80,768.3677673339844,1154.6648559570312,255.57258000000002,1,-1,,,1.0850717256193902,4.3987149113838,False,,single
1,1118,13.651961210147002,0.0042431160345507745,0.005349801287510644,0.007731759010789277,0.11499908438332705,1.0,0.0,0.9166666666666666,80,437.97071838378906,634.8790893554688,212.04652,1,-1,,,0.9728796786035416,3.393863953839274,False,,single
3,1118,11.482863518886475,0.0028415584327525327,0.005546649097846385,0.0064053157506979,0.10511302835838598,1.0,0.0,0.9583333333333334,80,1214.8941650390625,266.8979034423828,203.472485,1,-1,,,1.099210567722305,3.6593747994311285,False,,single
7,738,12.02375560720777,0.04051367960059432,0.007633755246523375,0.009237097416931354,0.13747121100313286,1.0,0.03773584905660377,0.9583333333333334,53,21.5763521194458,878.955810546875,140.15672999999998,1,-1,,,1.0497743689328842,3.2948794481977792,False,,single
5393,195,12.013394719206069,0.0468055708442734,0.008602607026210882,0.009638881835463593,0.14742974051374344,1.0,0.0,0.9791666666666666,14,16.33222007751465,883.7086181640625,128.43637,1,-1,,,0.9905046396134753,7.368394926692335,False,,single
6793,133,12.044854017387028,0.06205969636349685,0.011861790289173505,0.0667853293879665,0.22452793745350635,1.0,0.0,0.8854166666666667,10,10.135748863220217,896.6983032226562,95.53503,1,-1,,,0.973812166801404,2.5702028610185734,False,,single
5,1118,9.680200600764275,0.1950839053151346,0.009170803310344599,0.01020815910022771,0.1423367093340199,1.0,0.1,0.9791666666666666,80,890.5665283203125,483.3390655517578,85.157905,1,-1,,,1.2416479986283746,4.580962604170732,False,,single
10,1118,9.569508637318858,0.13473257320772047,0.013272552654892243,0.018143008720997115,0.19855351348787115,1.0,0.0375,0.9583333333333334,80,1231.4119873046875,331.0671691894531,68.71855,1,-1,,,1.312806488132653,5.201263295612865,False,,single
2844,146,9.057896930220528,0.044084984918223,0.010578149630082908,0.014916875055019083,0.16796993188383874,1.0,0.0,0.9375,11,1615.4308471679688,20.845243453979492,54.2557275,1,-1,,,1.3772138604974953,4.942963496726773,False,,single
3396,641,11.621747086330835,0.03461632535965903,0.011737130904194615,0.08035562013662667,0.27703207947157726,1.0,0.0,0.7916666666666666,46,20.61554718017578,944.0151977539062,49.78108,1,-1,,,0.9505461065569786,3.337043997476617,False,,single
8,89,8.883597797549506,0.07803885492946433,0.015913051062894,0.019395086433679865,0.19174124380967555,1.0,0.0,0.9583333333333334,7,1603.8388671875,9.902892112731934,44.213863,1,-1,,,1.351623012174922,4.8870869631373735,False,,single
348,319,9.394397442060761,0.06881846986416475,0.018593231760665182,0.021391280717579796,0.20886781433652624,1.0,0.0,0.9583333333333334,23,1612.8121337890625,699.1179809570312,37.575886,1,-1,,,1.456176272162962,4.09363683879037,False,,single
1734,74,9.70784301263121,0.05804202736134515,0.017838494408054364,0.044346889173719026,0.25666952600970994,1.0,0.0,0.8297872340425532,5,1617.7968139648438,8.057743787765503,33.882239999999996,1,-1,,,1.2382880320703673,3.8737635985717693,False,,single
4793,99,9.566675535373724,0.07066163714718988,0.023464675077169508,0.028555030775580137,0.22721080637424726,1.0,0.0,0.9791666666666666,7,1619.9171142578125,746.050048828125,31.119898,1,-1,,,1.4226189336253685,3.5428094184995462,False,,single
5516,173,8.46884098621501,0.05043147128334616,0.01563943531812031,0.020083894694403387,0.21166902489687647,1.0,0.0,0.9791666666666666,12,1612.3824462890625,726.6710205078125,30.75644,1,-1,,,1.5812754899054395,3.866497833835484,False,,single
1485,476,8.476516965765164,0.11226337474762194,0.02025789397253701,0.028660401483699943,0.21594218587724406,1.0,0.029411764705882353,0.9166666666666666,34,461.95257568359375,1162.1729736328125,16.5976295,1,-1,,,1.5278241597686262,5.045529846915767,False,,single
13,209,8.082837282981979,0.2440579707484014,0.021253856237426892,0.027995446155212343,0.22460283356927613,1.0,0.06666666666666667,0.9791666666666666,15,493.7808227539063,1150.1798095703125,15.838243,1,-1,,,1.5895459212886007,5.681451397633581,False,,single
