particle,frame,x,y,x_raw,y_raw,sym,r_est,polarity,contrast
0,0,1264.2138671875,920.134521484375,1264.2138671875,920.134521484375,98.62992,10.0,1,27.944033
1,0,1284.156494140625,270.6147766113281,1284.156494140625,270.6147766113281,47.853184,8.0,1,27.534939
2,0,1408.2874755859375,384.2140197753906,1408.2874755859375,384.2140197753906,29.088503,8.0,1,27.41684
3,0,931.7372436523438,514.6241455078125,931.7372436523438,514.6241455078125,28.000824,8.0,1,20.917088
4,0,1176.4180908203125,21.812835693359375,1176.4180908203125,21.812835693359375,22.694834,8.0,1,0.47446156
5,0,1439.8734130859375,190.22763061523438,1439.8734130859375,190.22763061523438,20.452267,16.0,-1,10.302987
6,0,550.2213134765625,206.2755584716797,550.2213134765625,206.2755584716797,14.500262,16.0,-1,6.9361095
7,0,535.4038696289062,332.0395812988281,535.4038696289062,332.0395812988281,13.114545,8.0,-1,33.642338
8,0,1327.64111328125,375.9281005859375,1327.64111328125,375.9281005859375,11.761676,8.0,-1,31.864546
9,0,1255.8717041015625,1078.96435546875,1255.8717041015625,1078.96435546875,9.356551,8.0,-1,34.835796
10,0,321.7185363769531,114.46652221679688,321.7185363769531,114.46652221679688,9.177153,10.0,-1,25.26356
11,0,185.46646118164062,475.0125427246094,185.46646118164062,475.0125427246094,7.665281,8.0,1,14.147295
12,0,1067.1546630859375,834.0560302734375,1067.1546630859375,834.0560302734375,5.5977745,12.0,-1,21.181257
13,0,1509.651611328125,1008.1717529296875,1509.651611328125,1008.1717529296875,5.254088,18.0,-1,2.3236003
14,0,161.5350341796875,973.3187255859375,161.5350341796875,973.3187255859375,5.199715,8.0,-1,26.759022
16,0,1077.7862548828125,300.89654541015625,1077.7862548828125,300.89654541015625,2.6357954,16.0,-1,7.764253
17,0,553.88916015625,395.5203552246094,553.88916015625,395.5203552246094,2.3928492,14.0,-1,1.2252907
0,1,1264.1429443359375,920.0783386230469,1264.0770263671875,920.9852905273438,68.75328,10.0,1,27.521646
1,1,1284.156494140625,270.8367614746094,1284.090576171875,271.74371337890625,61.55362,8.0,1,27.778004
