particle,r_px_med,r_um,R_cv,resid_med,ring_cv_med,ecc_med,inlier_med,nn_px_med,n_shape
945,7.850561259920531,1.1289892147891716,0.018038683326923013,0.009367169321480184,0.010593964880051756,0.1222931448141184,0.9791666666666666,205.7952349174738,10
528,8.097998573456419,1.1645731748487675,0.017510173432090416,0.01142310805458259,0.0120772364253841,0.15137952341708716,0.9895833333333333,206.3715713715555,8
200,8.376323356888808,1.2045990619541793,0.013269120343415812,0.012554819172271522,0.016824163586931555,0.17346341887131572,0.9791666666666666,220.88919326153902,8
4167,8.431422426084314,1.212522859095185,0.03829949903114954,0.01823538129147316,0.0527131899587282,0.24898678968944737,0.8333333333333333,240.31554310098915,18
3,9.809396343353793,1.4106892881377089,0.23489742227607047,0.02075915603597528,0.021216538658525675,0.22123874200736127,0.9791666666666666,127.21258690877244,120
2,10.307299396471187,1.4822927262065213,0.16553175700722425,0.029546804392972567,0.031493092962748846,0.2532538953008139,1.0,93.479957488619,120
1,10.347289806755256,1.4880437471094734,0.1172997408831474,0.015104201272577533,0.01686028946075569,0.19348288489302923,0.9791666666666666,95.09262520946513,120
4,10.383727403503443,1.49328383789783,0.13439127200989465,0.00983928701600788,0.010760184822784874,0.14394436311884817,0.9791666666666666,274.0349794098748,120
811,11.979285879833801,1.722741102378899,0.09410288140390653,0.03739170886241158,0.06368483597647329,0.311252800368149,0.9166666666666666,257.3928175729235,21
4194,11.988780441317529,1.7241065152658737,0.20724044854633836,0.031010493058942448,0.06127009320790671,0.26004474337681394,0.9166666666666666,104.3527345122813,17
1879,12.226527803602053,1.7582969634360113,0.265612500282918,0.03957564899549315,0.07063708958295085,0.28446697343827493,0.8958333333333334,68.29422843473607,57
0,12.237574833111047,1.7598856367496996,0.13821487269926766,0.007887921719130024,0.025230588576994735,0.1918550120476839,0.875,178.80814468682198,120
