t_s,M_px,Renc_px,cx_px,cy_px,Rg_px,R95_px,clipped,npix,dx_px,dy_px,moved,Rfix_px
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3872.0,0.1987142041371044,-0.06360899981757484,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.0,-0.16723684817316098,-0.18411246108058776,0.0,0.0
19.0,451.0,33.800987243652344,554.5,259.5,15.620517291985593,69.15200043042687,0.0,4514.0,0.507593211716312,-0.13892781738439908,0.0,154.51977908135163
20.0,649.0,35.33068084716797,556.5,259.0,19.517585336782602,68.54338996493995,0.0,5315.0,0.6559234239514353,-0.09203814823035827,0.0,157.93753692435666
21.0,873.0,38.7621955871582,560.5,257.5,22.023523942206978,68.20996229015637,0.0,6303.0,1.1148602270349102,0.21126616535633502,0.0,159.13953080412404
22.0,1079.0,43.04658508300781,561.0,257.0,23.548148157123403,68.25100717705601,0.0,7031.0,0.7147739103215827,0.03359935339068443,0.0,161.61869189010187
23.0,1214.0,43.909095764160156,562.0,257.0,24.05501752116867,68.06614430096654,0.0,7612.0,0.7301254627599292,0.007628748792171791,0.0,162.96222929609917
24.0,1329.0,43.909095764160156,562.0,257.0,23.911136471911135,68.00735254367721,0.0,8016.0,0.7768357777428037,0.0644210104638887,0.0,163.7527030606638
25.0,1448.0,43.909095764160156,562.0,257.0,24.192141177248754,67.73440697621568,0.0,9394.0,0.5445403142257419,0.011746921182918868,0.0,165.35860100010822
26.0,1583.0,43.909095764160156,562.0,257.0,24.07313061923366,67.35502327869429,0.0,9543.0,0.46111404006546763,-0.07648077452910229,0.0,165.35860100010822
27.0,1752.0,43.909095764160156,562.0,257.0,23.933460311492947,67.07383949788303,0.0,9910.0,0.6813619828562878,0.10295387092008923,0.0,166.90359402406676
28.0,1842.0,43.909095764160156,562.0,257.0,23.85145431636049,67.02872500805198,0.0,10322.0,0.5016512143816954,0.033621301139817206,0.0,169.00532389625897
29.0,1942.0,44.2945671081543,563.0,256.0,24.005737097971604,66.90290678771126,0.0,10047.0,0.36394941993523844,-0.056015846946365855,0.0,171.90317899231013
30.0,2046.0,45.177528381347656,564.0,256.0,24.30874269270966,66.48872076823253,0.0,11110.0,0.4423564288193802,0.020575167659899307,0.0,173.59798443138322
31.0,2120.0,45.89399719238281,564.0,257.5,24.680527832203747,66.37581935069038,0.0,11376.0,0.3083884509953805,-0.1809401412058378,0.0,174.13362622181364
32.0,2186.0,45.89399719238281,564.0,257.5,24.899692582438565,66.27216610312357,0.0,11876.0,0.20978889063940187,-0.07246087397373913,0.0,176.1639324177036
33.0,2776.0,68.00193786621094,582.0,270.5,36.26724691137491,74.06922293669928,0.0,13207.0,0.09879170545445959,0.34161551503626697,0.0,176.7505846406363
34.0,2889.0,68.00193786621094,582.0,270.5,36.81439664364115,74.59355499559413,0.0,13707.0,-0.1280110755512851,-0.1803996001058863,0.0,177.46226579105053
35.0,2967.0,68.00193786621094,582.0,270.5,36.93725380434831,74.66056295571886,0.0,14204.0,0.5658411557831187,0.06685499075746293,0.0,177.93837933190179
36.0,3048.0,68.00193786621094,582.0,270.5,37.13865533979831,75.18410729627692,0.0,13923.0,0.29899816041552185,-0.022688124102955953,0.0,181.74889936480622
37.0,3182.0,68.00193786621094,582.0,270.5,37.13820862793137,75.32529450076518,0.0,14447.0,0.17637170436114502,0.03453106383534532,0.0,185.87311534541269
38.0,3296.0,68.00193786621094,582.0,270.5,37.14828588204523,75.18144712432189,0.0,15143.0,0.3197704987800307,0.04213149672420968,0.0,187.8645119091662
39.0,3402.0,68.00193786621094,582.0,270.5,37.527706709609,75.13321502504735,0.0,15410.0,1.170220103023098,0.09433989200084625,0.0,188.79556926353203
40.0,3499.0,68.00193786621094,582.0,270.5,37.739643207386564,74.95465285079315,0.0,15621.0,0.6918620170546319,0.07153028856401988,0.0,189.36743795082788
41.0,3586.0,68.00193786621094,582.0,270.5,37.93820320891044,75.16315564695434,0.0,14526.0,0.057371125352801755,-0.011297767586086138,0.0,190.09179800392582
42.0,3714.0,68.00193786621094,582.0,270.5,38.48793095171107,76.48104333935925,0.0,15489.0,0.18237952950767067,-0.08325126707183017,0.0,191.38969764119895
43.0,3864.0,68.00193786621094,582.0,270.5,38.902641334582164,77.41446893184762,0.0,15524.0,0.5864620874876891,-0.032022958013214975,0.0,192.6892344113022
44.0,3948.0,68.00193786621094,582.0,270.5,39.2383134595618,78.17672192595566,0.0,16415.0,0.5255293793354667,0.09861368416704863,0.0,193.44251386476154
45.0,4033.0,68.0108413696289,581.4247436523438,271.4398193359375,39.48500643430501,78.7311872458196,0.0,16086.0,0.7425563960509862,-0.051435664994073704,0.0,194.36743119409263
46.0,4288.0,68.5743179321289,577.6832275390625,277.667724609375,39.54272915887908,79.23098860914584,0.0,16944.0,0.24265804274386937,0.13906064982438693,0.0,194.60550824366584
47.0,4399.0,68.9529800415039,577.5,278.5,39.791938594175605,79.88366506113866,0.0,17240.0,0.2883967397314109,0.13056479860426862,0.0,195.52492418473756
48.0,4531.0,69.58817291259766,577.5,279.5,40.00918888407814,80.4331991569706,0.0,16781.0,0.4018259134827531,0.05162539722596193,0.0,196.44512749396264
49.0,4670.0,69.90896606445312,577.5,280.0,40.085771971881265,80.62257748298549,0.0,17966.0,0.6423260957205912,-0.035894460208737655,0.0,197.4411902982079
50.0,4783.0,70.23185729980469,577.5,280.5,40.17128098706174,80.6504799334437,0.0,18975.0,0.1817777106033418,-0.10777827228503156,0.0,199.2144771438986
51.0,4981.0,70.88385009765625,577.5513916015625,281.4408874511719,40.315547326925675,80.77747210701756,0.0,20679.0,0.20157702436119962,-0.0978580057338263,0.0,204.57451871966109
52.0,5195.0,70.93695831298828,579.3009643554688,279.4279479980469,40.621692954952515,81.2582299120959,0.0,20608.0,0.20433653158477227,0.017504841978052355,0.0,207.2703140805007
53.0,5395.0,71.47307586669922,581.310302734375,277.7073669433594,41.14645909683777,82.08471191324568,0.0,20563.0,0.18698821234738716,0.06999465373263547,0.0,210.4368433635854
54.0,5570.0,72.76517486572266,586.7677001953125,271.8099365234375,41.43537603007683,82.56512580987206,0.0,21497.0,0.24584916971389248,0.09268359753434652,0.0,213.55602079313556
55.0,5766.0,73.92573547363281,588.0,272.0,41.84226630670837,83.59276184135678,0.0,22564.0,0.49425273712665785,0.06294617699234095,0.0,217.20793843446717
56.0,5951.0,75.08349609375,588.59814453125,273.27001953125,42.39799758874149,84.72012742726626,0.0,23578.0,0.6153938938404053,0.06669380130148284,0.0,220.26262623851198
57.0,6160.0,76.5982894897461,590.816162109375,272.455078125,43.12527227053559,86.3495799653734,0.0,23389.0,0.5036227796008461,0.040507247836899296,0.0,222.4618357771726
58.0,25208.0,180.4931640625,492.2865295410156,337.67974853515625,119.87944599346265,300.8205445111753,0.0,23036.0,0.4527032090938974,0.05068855965595276,0.0,223.35165214526975
59.0,26469.0,181.6983184814453,492.6061706542969,338.6828308105469,121.1977810246011,301.18034322100897,0.0,24772.0,0.12138564310964739,-0.016917841520978527,0.0,223.79057196079802
60.0,27288.0,183.0167694091797,493.3375549316406,340.7701110839844,121.61554762704336,301.8111992620552,0.0,24313.0,0.49748213727139046,0.020968760704363376,0.0,224.24239709451348
61.0,28301.0,184.2483367919922,493.4656982421875,341.8884582519531,122.10101154842619,302.67639485100256,0.0,25501.0,0.32945507584099687,-0.04334075845491725,0.0,224.26953789653706
62.0,29058.0,186.00758361816406,491.7490539550781,341.0,122.48363774066507,304.08058142538465,0.0,25851.0,0.69651791964327,0.010880021356115321,0.0,225.61903803347468
63.0,29781.0,189.87350463867188,490.3170166015625,337.2101745605469,123.04037901550848,305.6550343115585,0.0,25072.0,0.06779241449828532,0.034859210882473235,0.0,231.86411595476872
64.0,30378.0,190.65191650390625,490.20294189453125,336.3131103515625,123.52235960770476,306.27601930285044,0.0,26394.0,0.51740453113905,0.09875200037652121,0.0,233.62829360160418
65.0,30986.0,192.7567901611328,488.5662841796875,335.50201416015625,124.10599737610175,307.3702976911562,0.0,25993.0,0.5060766617145873,-0.026997349549503724,0.0,235.42246456566954
66.0,31488.0,195.6270751953125,488.004638671875,333.92822265625,124.71333660324821,308.05843601498725,0.0,26515.0,0.19346245473400359,0.030387357773008716,0.0,239.44297428200682
67.0,32050.0,197.4231719970703,488.40185546875,332.94598388671875,125.27477697839497,308.54513395194243,0.0,26690.0,0.3919160885890278,-0.0447981802097388,0.0,242.13051712384834
68.0,32729.0,199.5099334716797,487.766845703125,332.49713134765625,125.84527887920305,309.2338920612884,0.0,27918.0,0.616737667464804,-0.038830564840168336,0.0,243.93184411560287
69.0,33345.0,200.2645263671875,487.663330078125,333.38623046875,126.36189129358766,310.60103026229643,0.0,28433.0,0.7078294488272832,0.09310779634523669,0.0,243.93184411560287
70.0,33989.0,200.45468139648438,489.0667724609375,334.7601013183594,126.86276950256821,311.4434138009664,0.0,28313.0,0.32030503930718623,0.06524335077727983,0.0,243.93184411560287
71.0,34765.0,201.52642822265625,491.9631042480469,338.3741149902344,127.29930632784037,312.0570460642684,0.0,28611.0,0.2724061102979931,-0.07025924734352884,0.0,243.93184411560287
72.0,35375.0,202.68243408203125,493.70526123046875,339.68475341796875,127.85080040647775,312.8338217009152,0.0,29671.0,0.3047633780126944,0.07842659864178358,0.0,243.93184411560287
73.0,35991.0,204.21791076660156,494.9471130371094,340.7785339355469,128.11311664614124,313.64310928187155,0.0,28442.0,0.15049089288072537,-0.1439452700072934,0.0,244.10965329727566
74.0,36638.0,206.55899047851562,495.9808044433594,341.5713806152344,128.59211769348312,314.6823795511913,0.0,30209.0,0.4602886723730535,-0.10602610259076073,0.0,245.9940651395734
75.0,37266.0,208.17784118652344,496.2709045410156,341.8467102050781,129.19112775054512,315.7340653144668,0.0,30506.0,0.5947555615368856,-0.06332895995342369,0.0,247.55277771083425
76.0,37966.0,211.04725646972656,494.8919677734375,340.03271484375,129.8361383241747,316.7869946825469,0.0,30208.0,0.2425252922847676,-0.020802981837846346,0.0,250.20899370948166
77.0,38577.0,211.7126007080078,494.51910400390625,339.7496337890625,130.30907507810554,317.4161306550126,0.0,31633.0,0.6206267667269003,-0.058601555231632574,0.0,250.4530165654713
78.0,39205.0,214.39454650878906,494.33245849609375,337.5076599121094,130.846819490769,318.42267507198665,0.0,32020.0,0.40564077645933594,-0.026853774282415088,0.0,254.0463903033811
79.0,39798.0,215.14419555664062,493.4788818359375,337.72174072265625,131.19948468300106,319.24935395343755,0.0,32085.0,0.4130213456473939,-0.07649168531548867,0.0,254.0463903033811
80.0,40474.0,216.28451538085938,492.2470703125,338.08868408203125,131.62208760508778,320.3307664969553,0.0,32631.0,0.6229499704924137,-0.06327808703269966,0.0,254.32229160790718
81.0,41053.0,218.06158447265625,490.7830505371094,338.16241455078125,132.1386741339498,321.22577729690374,0.0,33049.0,0.12041443647069627,-0.0985424623995641,0.0,254.87695181175113
82.0,41636.0,219.6947479248047,488.969482421875,338.5478515625,132.82651987890657,322.00349375231633,0.0,33997.0,0.47202157290507785,-0.027230284812446826,0.0,256.03769037961547
83.0,42218.0,222.0544891357422,488.6368408203125,337.5860900878906,133.1662504654129,322.6716597409819,0.0,34482.0,0.4678484373168885,-0.11934098938286297,0.0,258.80020920504734
84.0,42715.0,223.1079559326172,489.273193359375,337.6947021484375,133.5183504397684,323.42881750389824,0.0,34585.0,0.6730699343447668,-0.10139989841411534,0.0,260.1819997221185
85.0,43212.0,224.11679077148438,489.4516906738281,338.30560302734375,133.8455260491454,324.20055521235616,0.0,35075.0,0.499488797371896,0.0020399232946033408,0.0,260.72419438086837
86.0,43628.0,225.5225372314453,491.44293212890625,341.09246826171875,134.1708205560763,324.96769070170654,0.0,34670.0,0.21899651949001964,-0.11246194108230156,0.0,261.56413682732716
87.0,44196.0,226.5666961669922,492.40106201171875,341.6248474121094,134.6237676695219,325.9735418650259,0.0,36102.0,0.47300591461942076,0.058186945614011165,0.0,262.3669247523587
88.0,44775.0,227.64549255371094,491.73675537109375,341.5924987792969,135.19003438734933,327.2002444986862,0.0,36194.0,0.6286863327876517,0.09946747966927205,0.0,262.6453429582232
89.0,45376.0,228.39306640625,491.8311767578125,341.7944641113281,135.56251485328687,328.1249761904753,0.0,36705.0,0.49353853764228006,-0.0040155130284915685,0.0,262.9424825912988
90.0,46023.0,229.52711486816406,492.30877685546875,341.8677062988281,136.02255171806712,329.0958826590996,0.0,37829.0,0.49594458263118213,-0.004920922796998184,0.0,264.3328845340657
91.0,46567.0,230.06082153320312,492.2030944824219,341.5365905761719,136.44863311526163,329.7764394069582,0.0,37169.0,0.13480598653859488,-0.06803818514168825,0.0,265.13893073944894
92.0,47136.0,231.28321838378906,491.6506652832031,340.7303771972656,136.77424986347134,330.50831963412077,0.0,37933.0,0.47283976393782723,-0.10734352688496074,0.0,266.5253783197437
93.0,47835.0,232.85032653808594,489.9122619628906,340.1367492675781,137.46763650819705,331.71674663785063,0.0,39099.0,0.7621844644038447,0.054915057060441086,0.0,268.23357018597244
94.0,48392.0,233.34532165527344,493.3622131347656,344.04742431640625,137.89428974044992,332.8371973867311,0.0,39171.0,0.40479048111114935,-0.11153913860329112,0.0,268.23357018597244
95.0,49218.0,235.34864807128906,494.21209716796875,345.4059753417969,138.70890881977652,334.48019373350047,0.0,40481.0,0.5901228888867536,-0.04947146592724039,0.0,269.86393950131617
96.0,50026.0,240.48321533203125,493.01837158203125,340.90380859375,139.7297033397113,335.62181097181394,0.0,40354.0,0.34958410880449264,-0.0626839329923996,0.0,277.06739665814877
97.0,50783.0,242.56253051757812,492.4273681640625,339.3238220214844,140.66027088285318,337.0054895668867,0.0,41772.0,0.7806287151486231,-0.008879813133034986,0.0,279.8438701858098
98.0,51545.0,243.1890411376953,493.0837097167969,339.7994384765625,141.42206716850094,338.7512361271772,0.0,41658.0,0.7147334569868917,-0.06151978747641351,0.0,280.6729125142721
99.0,52271.0,245.1180419921875,493.8197326660156,339.25836181640625,142.23397596172393,340.2961942837767,0.0,42515.0,0.3367066401823422,-0.04667834090122369,0.0,283.44934857729464
100.0,53008.0,246.6678924560547,495.97979736328125,341.59405517578125,142.89677385014238,341.56844116516385,0.0,42980.0,0.6432271972914805,0.07817773972493569,0.0,284.316968784274
101.0,53782.0,247.09393310546875,496.8536071777344,342.98199462890625,143.81674499415942,343.0344005978718,0.0,44326.0,0.43860416566224103,-0.02746239641618331,0.0,284.316968784274
102.0,54503.0,247.8997039794922,497.0834655761719,344.2841491699219,144.40815528481534,344.4256088039912,0.0,44188.0,0.41049115631744826,0.03589135742168992,0.0,284.316968784274
103.0,55223.0,248.70455932617188,496.6788635253906,344.3984375,145.11723859116293,345.79213407473094,0.0,44676.0,0.4373275883704082,-0.09520594348134637,0.0,284.316968784274
104.0,55932.0,249.252197265625,496.3582458496094,344.7328186035156,145.7558830169177,347.2872730168599,0.0,44996.0,0.04367980857148268,-0.08667283908226864,0.0,285.9610047432954
105.0,56737.0,251.56600952148438,496.4742431640625,344.859619140625,146.60691648465058,348.9326582594412,0.0,46401.0,0.24423066664985527,-0.21807219823085688,0.0,288.48184110929867
106.0,57554.0,252.8112335205078,496.0887145996094,344.57281494140625,147.46562529755684,350.4574866903396,0.0,46567.0,0.5875191615568838,0.0388440991009702,0.0,289.09910379461525
107.0,58375.0,254.7178497314453,494.77862548828125,344.9842529296875,148.06452223712415,352.15053599277684,0.0,47994.0,0.42062124067774675,0.01766803259374683,0.0,289.41760726909695
108.0,59267.0,257.984375,491.6579895019531,344.4981994628906,148.88204168424176,353.5562190090849,0.0,48729.0,0.6352703078227933,-0.011666406665312934,0.0,291.3247477444129
109.0,60053.0,259.386962890625,491.3069763183594,342.9789123535156,149.61862949878812,354.52898310581634,0.0,49351.0,0.40811209199273435,0.08053216573682676,0.0,294.6163447505019
110.0,60983.0,260.3547058105469,491.0519714355469,341.9421691894531,150.63293912631198,355.8328259168904,0.0,50050.0,0.3824997258691383,0.022718258630163746,0.0,296.6250738794849
111.0,61906.0,262.4996032714844,490.5025939941406,340.2824401855469,151.5773382466178,356.8553628567629,0.0,51620.0,0.5110565165755361,0.1830598595594779,0.0,300.0286703111844
112.0,62686.0,264.0246887207031,490.8672790527344,339.569091796875,152.3473991734401,357.8295683701949,0.0,51593.0,0.4368620601846942,0.11049437735698575,0.0,302.5909440560193
113.0,63412.0,265.0354919433594,491.5576477050781,338.7966003417969,153.022896889046,358.505718218925,0.0,51765.0,0.14585012922668739,0.11450177179511911,0.0,304.4845425890936
114.0,64425.0,267.30535888671875,491.15887451171875,337.7503967285156,153.97297778221855,359.5622338344226,0.0,53010.0,0.3847826256070448,-0.10106478897444049,0.0,307.23457823841704
115.0,65253.0,268.5496520996094,491.5408630371094,337.1638488769531,154.8373647336957,360.2662902165606,0.0,53820.0,0.034503810441037785,-0.03303924083320453,0.0,308.81448109471006
116.0,66376.0,269.9049987792969,491.53424072265625,337.2265930175781,155.2756240732205,361.1350163007768,0.0,55032.0,0.6446589702526353,-0.18071580162472856,0.0,309.87941016805183
117.0,67232.0,270.9354248046875,492.21881103515625,337.1720886230469,156.16170577111313,362.3102261640306,0.0,55303.0,0.7692171161677379,-0.18159439288297108,0.0,311.6901020762934
118.0,68127.0,273.29547119140625,491.84210205078125,336.7857666015625,157.17374694039222,363.27372598859216,0.0,55922.0,0.5606004450913815,-0.2657787313643212,0.0,314.44072433763824
119.0,69184.0,275.12335205078125,491.6412353515625,335.7583312988281,158.33918885767716,364.44615514503647,0.0,56956.0,0.7131230934759287,-0.27144704905140316,0.0,316.2442723023904
120.0,70012.0,277.7499084472656,491.2557067871094,333.5043029785156,159.19525612653135,365.62412393057434,0.0,58226.0,0.5390385462143286,-0.1759756827410115,0.0,319.79258071991296
121.0,70935.0,279.93017578125,491.7804260253906,331.89178466796875,160.17486993044528,366.49570254076383,0.0,59182.0,0.9054419807358727,-0.14871764774420626,0.0,323.9919063446824
122.0,71901.0,282.37347412109375,492.08935546875,330.5369567871094,161.23439445589125,367.72000217556837,0.0,59192.0,0.5710134172776407,0.10225033749213708,0.0,327.90235816123874
123.0,72887.0,283.99383544921875,493.6375427246094,330.2929992675781,162.2950542708173,368.89700459613385,0.0,61266.0,1.0905878919995757,0.11505913865738648,0.0,330.6632817192585
124.0,73920.0,285.8563537597656,493.6756896972656,329.1730651855469,163.50714459574866,370.5350185861198,0.0,61741.0,0.8172999542143771,0.021215858596690396,0.0,333.12489502359114
125.0,75022.0,287.4120178222656,494.7613830566406,330.1907653808594,164.5461283624659,371.6555528970693,0.0,62290.0,0.5753389894110796,0.13086259607462125,0.0,334.8067800415971
126.0,76013.0,288.3412170410156,498.1709899902344,333.4726257324219,165.44428421535352,372.6620452903676,0.0,63209.0,1.1339176684431322,0.16733519340652947,0.0,335.6877601948496
127.0,77139.0,289.6121826171875,499.7031555175781,335.0,166.66941598174154,373.75125417849773,0.0,64262.0,0.5683878116360574,0.07099477503123808,0.0,337.5764055671122
128.0,78312.0,291.5003662109375,501.174560546875,336.2562561035156,167.7930070404744,374.78660595063957,0.0,65925.0,0.8407451583145757,0.169427310434628,0.0,339.6343231410434
129.0,79389.0,292.83355712890625,503.484130859375,338.3473205566406,168.91611557513136,375.50632484686594,0.0,66211.0,0.9327565744803223,0.21067384328284788,0.0,340.846629991652
130.0,80333.0,293.78607177734375,503.7249755859375,338.9737854003906,169.90993875037194,376.1776176132971,0.0,67933.0,-0.17310377749652162,-0.21181338363936675,0.0,341.3544458957851
131.0,81310.0,294.0609130859375,503.43304443359375,339.1016845703125,170.80646155331365,376.3841123108147,0.0,68546.0,0.6494796334706052,-0.1499632877832937,0.0,341.3544458957851
132.0,82342.0,294.7303161621094,502.842041015625,339.4999694824219,171.55134987738927,376.9416400452463,0.0,69087.0,0.9633321102062382,0.09795403331946773,0.0,341.3544458957851
133.0,83447.0,295.4027404785156,502.7756652832031,340.2823791503906,172.20383328172855,377.83858987668265,0.0,70655.0,0.6314548038931207,0.5423446469263808,0.0,341.3544458957851
134.0,84479.0,295.7486572265625,502.1830749511719,340.2799377441406,172.9394095599746,378.60929729735903,0.0,70884.0,1.4657325277390783,-0.1893563844583923,0.0,341.3544458957851
135.0,85327.0,296.9595642089844,500.99114990234375,339.6437683105469,173.72836448567145,379.2057489015693,0.0,72469.0,0.3519347971443949,-0.11838467033203415,0.0,341.5686125380922
136.0,86386.0,297.65545654296875,500.6502685546875,339.0317687988281,174.64422973477411,379.7706544740852,0.0,72716.0,0.9121389068453709,-0.1444384965488439,0.0,342.741985744946
137.0,87482.0,298.3150329589844,500.2171325683594,338.53076171875,175.51512770160912,381.0456008785295,0.0,73921.0,0.7718304944477268,0.026007049726331388,0.0,343.5938895426702
138.0,88380.0,298.6630554199219,500.3069763183594,338.0384216308594,176.16031768117975,381.69398737347933,0.0,74350.0,0.21017269978426611,0.172656984938385,0.0,344.44658957483165
139.0,89275.0,299.3321838378906,500.6988830566406,337.9376525878906,176.72382626989054,382.36670801262164,0.0,75371.0,0.8938542587048914,0.11930733905046509,0.0,345.636231883933
140.0,90104.0,300.8970642089844,499.3400573730469,337.5704040527344,177.38618888411702,383.24717856103166,0.0,75565.0,0.8938247559573256,0.11466105469446575,0.0,346.4925640321821
141.0,90927.0,301.7899475097656,500.03204345703125,337.99969482421875,177.99974071684213,383.83850770864564,0.0,77225.0,0.638872721210646,-0.0074411356312680255,0.0,347.5283614928435
142.0,91898.0,303.69384765625,500.1294250488281,338.7054443359375,178.74738755318492,384.5179449511251,0.0,77990.0,0.7158657426705304,0.08914438887853748,0.0,348.9026894948285
143.0,92957.0,305.7039794921875,499.6156921386719,338.3133239746094,179.55548942372752,385.5108299163267,0.0,79196.0,0.7024347787864826,0.10616567656546749,0.0,350.8000056837247
144.0,93885.0,306.7982482910156,499.6498718261719,337.95068359375,180.26072212014634,386.34751194080303,0.0,79180.0,0.6918669561514434,0.02297302519468758,0.0,352.17576390564625
145.0,94836.0,308.1695251464844,500.63739013671875,337.9014587402344,180.90563795237352,386.90825785966365,0.0,80351.0,0.8076096000595498,0.014105475908365861,0.0,354.0781353508037
146.0,95767.0,308.9395446777344,500.7654724121094,338.20050048828125,181.53682792655897,387.82728114458376,0.0,81253.0,0.4022206464545661,-0.06150710509035662,0.0,354.60648399268507
147.0,96762.0,310.4109191894531,500.7086181640625,337.4636535644531,182.33948755531088,388.42470312537057,0.0,82119.0,0.47019913542919767,0.03266155140659066,0.0,356.5155196350237
148.0,97781.0,312.27447509765625,501.3809509277344,336.1126708984375,183.10976619111995,389.2351474366106,0.0,83452.0,0.648655075574311,-0.024686164301499502,0.0,360.23373506355284
149.0,98765.0,314.95452880859375,500.4793701171875,334.487548828125,183.91830283986874,390.21378751680834,0.0,84008.0,0.5205424887376466,-0.023525477922646587,0.0,363.51207108380703
150.0,99765.0,316.3050231933594,501.4062805175781,334.9112854003906,184.7150219028712,391.0306893326916,0.0,86142.0,0.5765759411516456,0.0024621201485501842,0.0,365.2128285000166
151.0,100758.0,318.41326904296875,501.0423889160156,334.2870178222656,185.44570646101403,391.7966309154248,0.0,87012.0,0.32055232918241927,-0.015834078654620498,0.0,367.76961064911023
152.0,101779.0,320.603271484375,502.2327575683594,333.6607971191406,186.3011537014125,392.48566852816424,0.0,86848.0,0.6557886944348184,-0.15601283032987112,0.0,371.0433511906647
153.0,102848.0,321.2682800292969,502.1720886230469,333.9134216308594,187.06948422896508,393.6261551040698,0.0,88711.0,0.6190508869626683,-0.04306197357811925,0.0,371.24835546629936
154.0,103937.0,322.61279296875,502.5438537597656,334.3503723144531,187.87479771296708,394.36936996790286,0.0,89392.0,0.4898879899883468,-0.00890262919676843,0.0,372.31197475871824
155.0,105029.0,324.1026306152344,502.3355407714844,333.7201232910156,188.66591913972238,395.32391781929914,0.0,90774.0,0.4514040365523897,-0.05105708299242906,0.0,373.92178890403466
156.0,106159.0,325.4189453125,503.6937561035156,333.891357421875,189.43031763648565,396.1418937675059,0.0,91690.0,0.6368823058630824,-0.015189671266568894,0.0,375.84446446391894
157.0,107328.0,327.12908935546875,505.3362121582031,335.355224609375,190.28970275065208,397.200201409818,0.0,92798.0,0.43664671157739576,-0.026551619276858673,0.0,377.5267483841559
158.0,108601.0,328.59600830078125,506.0566101074219,335.76409912109375,191.2012383187289,398.2486660366862,0.0,94406.0,0.8762312447419163,0.05779657567933327,0.0,379.2121174525644
159.0,110617.0,330.9738464355469,504.4376220703125,333.992919921875,192.54945548254545,401.20319041602846,0.0,98539.0,0.6381399819564422,0.014273956061231274,0.0,381.34954259652676
160.0,112767.0,331.8805847167969,504.6756286621094,332.7261657714844,193.62950394342033,401.8753538036375,0.0,96822.0,0.7062347493101697,0.08053966312058947,0.0,383.2897479578038
161.0,114476.0,332.39031982421875,504.8091735839844,332.01556396484375,194.77526239047015,402.34562256270044,0.0,97850.0,1.217549600079792,0.10025208077121306,0.0,384.1349195521567
162.0,115384.0,332.7919006347656,504.9141845703125,331.45660400390625,195.3808059107212,402.53447057363917,0.0,98911.0,0.40760778341950754,0.19909591949357264,0.0,385.2331607488292
163.0,116430.0,333.5654296875,503.63275146484375,331.3986511230469,196.09468619551805,403.3492903137144,0.0,100002.0,0.9177440787046862,0.21491624051304825,0.0,385.2331607488292
164.0,117655.0,334.8126220703125,502.2019958496094,331.8292236328125,196.92497507931265,404.9493795525559,0.0,101123.0,0.8163276450584362,0.19435034340301627,0.0,385.2331607488292
