t_s,M_px,Renc_px,cx_px,cy_px,Rg_px,R95_px,clipped,npix,dx_px,dy_px,moved
29.0,30317.0,129.07772827148438,350.0574645996094,338.72052001953125,80.06488378648098,213.84340064636083,0.0,24451.0,-0.37161136055578936,-0.1677051033564112,0.0
30.0,30849.0,130.0316619873047,349.90411376953125,338.2448425292969,80.74928482194743,214.28252378577213,0.0,24840.0,-0.05846178064848573,0.6052409467493476,0.0
31.0,31409.0,131.74530029296875,349.6322937011719,338.5458679199219,81.39634756584414,215.02185876239702,0.0,25542.0,-0.3073730390607352,0.26490863943922704,0.0
32.0,31986.0,133.62075805664062,349.5123596191406,338.6219177246094,82.04450468406486,215.6774211617718,0.0,25495.0,0.17868436880780791,0.012435441138734404,0.0
33.0,32493.0,134.38182067871094,350.1877136230469,337.78179931640625,82.64075029842819,216.32336891139335,0.0,26306.0,-0.22963685170111603,-0.22104015703047253,0.0
34.0,33343.0,135.35472106933594,350.1676330566406,336.8872985839844,83.52845348718333,216.9260242560165,0.0,26942.0,0.17659842765340272,-0.1413598839527026,0.0
35.0,34019.0,136.79751586914062,350.6300048828125,335.234375,84.182069957999,217.72252970827884,0.0,27393.0,-0.5736113313279247,0.019279970880290875,0.0
36.0,34507.0,137.52859497070312,351.2235107421875,334.8468017578125,84.69535396920439,218.79008071612438,0.0,27641.0,-0.09443198854046386,-0.0012876499079652604,0.0
37.0,34994.0,137.70504760742188,351.3869934082031,334.6475524902344,85.20085583861268,219.57231155134292,0.0,28211.0,-0.1998580221385282,-0.1914617191838488,0.0
38.0,35633.0,138.17401123046875,351.7867126464844,333.66302490234375,85.87046975940464,220.61958208645035,0.0,28549.0,0.12830310176741477,0.06486642792145858,0.0
39.0,36139.0,138.80014038085938,352.3766784667969,333.1672058105469,86.41528034249623,221.92115717073935,0.0,28860.0,-0.051904932696743344,0.18899896381230974,0.0
40.0,36633.0,139.1501007080078,352.6513671875,332.2303161621094,86.96579706286191,222.78734252448112,0.0,29179.0,-0.28482830204120546,-0.10621942106718052,0.0
41.0,37109.0,139.96678161621094,352.463134765625,331.13812255859375,87.46316023035801,223.45021816950637,0.0,29826.0,-0.11860263277651484,-0.1265342423988045,0.0
42.0,37575.0,141.0004119873047,352.3341064453125,330.3094177246094,87.94276962326387,224.32119828495925,0.0,30179.0,-0.3529440005355582,-0.1088355566375867,0.0
43.0,38021.0,141.96063232421875,353.19879150390625,329.31378173828125,88.41108594911414,225.01999911119012,0.0,29824.0,-0.050179472040895234,-0.04208050136969632,0.0
44.0,38407.0,142.89047241210938,354.1340637207031,329.3180847167969,88.78236622036461,225.85836269662454,0.0,30446.0,0.18586472207766747,-0.05033346766003888,0.0
45.0,38859.0,144.08724975585938,355.3827209472656,329.76971435546875,89.26038597310233,226.80872998685587,0.0,30310.0,-0.07358207834022323,0.1674437746179933,0.0
46.0,39314.0,144.95631408691406,356.1944274902344,329.1585388183594,89.70267290159684,227.70309614849828,0.0,31320.0,-0.13228423914654286,0.06420996109790167,0.0
47.0,39965.0,146.065673828125,357.3389587402344,329.4493408203125,90.37019437903791,228.8916773304236,0.0,31284.0,0.13495361959587626,0.0077546470711240545,0.0
48.0,40390.0,146.82522583007812,358.1637268066406,330.0792236328125,90.81415823213179,229.73245308401684,0.0,32141.0,0.04084648134858071,0.07485740266270113,0.0
49.0,40782.0,147.4252471923828,358.72637939453125,329.6632385253906,91.2507569910016,230.53405388310108,0.0,32190.0,-0.0639053807012715,-0.16200765137085682,0.0
50.0,41302.0,148.30471801757812,359.5296630859375,328.8585205078125,91.79902797579246,230.99134182908242,0.0,32695.0,0.04340219211485419,-0.03128395190441324,0.0
51.0,41834.0,149.32080078125,360.50201416015625,328.38507080078125,92.3968296434478,232.24555969921147,0.0,32604.0,0.17251848740329478,-0.018981135635556257,0.0
52.0,42354.0,150.28648376464844,361.4017333984375,327.7171325683594,92.95534181209169,233.3109513074772,0.0,33871.0,-0.07489670878533161,-0.10137674873794822,0.0
53.0,42944.0,151.49009704589844,362.6076965332031,327.6742248535156,93.62730053885875,234.43762496664226,0.0,34309.0,-0.026612813011070102,-0.10787654070645658,0.0
54.0,43439.0,152.8547821044922,363.633056640625,327.7132568359375,94.14874807616327,234.9170066214875,0.0,34308.0,-0.15165930839179964,-0.045302841687487216,0.0
55.0,43880.0,153.9199676513672,364.66949462890625,327.4212646484375,94.64467427738916,235.46804453380355,0.0,34634.0,-0.015568020102364244,-0.03207860876636914,0.0
56.0,44352.0,155.22967529296875,365.3174133300781,327.7103271484375,95.16610303454023,236.1836149271758,0.0,34620.0,-0.03430818369406552,-0.09717316497614092,0.0
57.0,44898.0,155.79937744140625,365.8812255859375,327.62811279296875,95.76161091878004,236.93247983339052,0.0,35665.0,0.06884076258825189,-0.035219927655418815,0.0
58.0,45536.0,156.89865112304688,366.036865234375,327.9017028808594,96.45050751803514,237.4231454439858,0.0,35756.0,-0.16358103537311308,0.0024103206910126573,0.0
59.0,46075.0,157.96238708496094,365.9717102050781,327.40850830078125,97.04171359261696,237.8810625935248,0.0,36932.0,-0.11695955853588202,-0.0441686141236346,0.0
60.0,46607.0,159.4769287109375,365.47998046875,326.84234619140625,97.58627583652559,238.40176173070762,0.0,36325.0,-0.037272462289820396,-0.12135002394541061,0.0
61.0,47234.0,160.29652404785156,366.0259094238281,326.85797119140625,98.26389740650707,239.37919705797225,0.0,37137.0,0.07826168535575562,-0.18554433458126596,0.0
62.0,47647.0,160.55609130859375,366.2388916015625,326.4771423339844,98.66203320469685,239.7096159921131,0.0,37076.0,0.04785242824857505,-0.1595986702118921,0.0
63.0,48268.0,161.53082275390625,367.23211669921875,326.55889892578125,99.3289925014053,240.51590376647636,0.0,36943.0,0.04270127639108523,-0.14916465061850204,0.0
64.0,48753.0,162.4949188232422,367.52691650390625,326.29046630859375,99.85321449789977,241.2935970628141,0.0,37799.0,0.2604599928733933,-0.09908810461024586,0.0
65.0,49331.0,163.1368865966797,367.8263244628906,326.3636169433594,100.48300944874495,242.12290262043956,0.0,38386.0,0.08638211112759109,-0.052077554653635616,0.0
66.0,49964.0,164.58926391601562,368.3006591796875,326.4454650878906,101.14932881926825,242.90944814889355,0.0,39693.0,0.007682838135679049,0.02869044184882341,0.0
67.0,50502.0,165.05577087402344,368.84521484375,327.0472106933594,101.76737589276594,244.13111231467406,0.0,39317.0,0.3301545281650533,-0.02274967630057745,0.0
68.0,51106.0,167.050048828125,366.8361511230469,327.8988037109375,102.41049465498223,245.20399670478457,0.0,39839.0,0.09218311200208973,-0.004407372222715367,0.0
69.0,51628.0,167.669921875,367.40301513671875,327.4280090332031,102.99416216531574,246.29382858501023,0.0,40770.0,0.08347804281117988,0.1036046599346605,0.0
70.0,52224.0,168.9371795654297,368.6632995605469,327.29351806640625,103.67118541933968,247.315587862957,0.0,41342.0,0.042049382239383704,-0.06408045929219952,0.0
71.0,52893.0,169.58563232421875,369.1937561035156,326.31768798828125,104.3940409774911,248.51559307214507,0.0,41524.0,0.016975669851262865,-0.04894044981250545,0.0
72.0,53813.0,170.75404357910156,367.8235168457031,326.1990051269531,105.235132546697,251.29623925396297,0.0,42265.0,0.14549331293176238,-0.10879500922385432,0.0
73.0,54542.0,171.9757537841797,367.3572082519531,326.1041259765625,105.98161579985602,252.35035144401553,0.0,42510.0,0.12125485460217078,0.03192195974321521,0.0
74.0,55235.0,173.39901733398438,367.57958984375,324.8585510253906,106.6794408417102,253.34442947823283,0.0,43103.0,0.07004392619546707,-0.18146819960384164,0.0
75.0,56117.0,175.6716766357422,365.77197265625,325.2356872558594,107.65941167916428,254.80384612481814,0.0,44315.0,0.18791133479180644,0.16589790787168113,0.0
76.0,56914.0,176.94915771484375,367.0500183105469,325.1454772949219,108.49842012271786,256.0703028466987,0.0,44374.0,-0.1046644603037521,0.09987002525565458,0.0
77.0,57622.0,178.28350830078125,368.3147888183594,324.57904052734375,109.18605795605383,257.1107737918043,0.0,46207.0,0.05024294748284319,0.07293995771453865,0.0
78.0,58338.0,179.68701171875,368.9825744628906,324.9427185058594,109.9016510870521,258.21309029559285,0.0,45811.0,0.015459315767543558,0.10111250410056982,0.0
79.0,59219.0,180.72586059570312,368.566162109375,325.1445617675781,110.8249077920959,259.7866432279893,0.0,46428.0,0.01807297075799852,-0.009009107419728934,0.0
80.0,60038.0,182.0316925048828,367.95330810546875,325.57183837890625,111.66754006819913,260.93102536877444,0.0,47239.0,-0.008826980293179076,0.047963797080115,0.0
81.0,60752.0,182.67164611816406,368.6365661621094,325.8095703125,112.40812720234327,261.9389241789009,0.0,47648.0,0.1159142375971669,0.06881139314413076,0.0
82.0,61599.0,183.4816436767578,369.3605041503906,325.18206787109375,113.21207759136374,263.00570336021235,0.0,48283.0,-0.16109186477967796,0.13226841221313634,0.0
83.0,62380.0,184.03768920898438,369.9029846191406,325.0512390136719,113.91725885841953,264.1103935741105,0.0,49152.0,0.03592991137873014,0.12688276493940975,0.0
84.0,63296.0,184.99298095703125,370.7703552246094,324.4105224609375,114.74086393858056,265.04716561397146,0.0,49693.0,0.17719684458540996,0.024374426290307838,0.0
85.0,64098.0,186.1787109375,370.0706481933594,324.0631103515625,115.42788505209512,265.9503712965815,0.0,50660.0,0.023954552340455848,0.13657868412246899,0.0
86.0,64927.0,186.79568481445312,370.7189636230469,324.2242126464844,116.13997534697667,266.6552080871476,0.0,51150.0,0.0583117933487074,0.017872339101188572,0.0
87.0,65655.0,188.1385955810547,372.03253173828125,323.9288330078125,116.78319692444967,267.36678926149375,0.0,52120.0,0.4085992592798675,0.07517467127917143,0.0
88.0,66430.0,189.45082092285156,373.4729309082031,324.69677734375,117.47502103125079,268.2553819224367,0.0,52797.0,0.12499229374782317,0.036423856767953566,0.0
89.0,67251.0,190.7239227294922,374.7209777832031,324.43255615234375,118.18298285650879,268.87450596447025,0.0,53606.0,-0.06134648472777826,-0.12204463529349141,0.0
90.0,68203.0,192.20179748535156,376.1536560058594,324.0164489746094,119.05052463740606,269.61639416029584,0.0,54205.0,0.03818374636887256,-0.1173343653429697,0.0
91.0,69046.0,193.77133178710938,377.6672058105469,323.52264404296875,119.7509367501313,270.5614532734451,0.0,55837.0,0.004225002165298974,-0.1445460320240386,0.0
92.0,69859.0,194.9075469970703,378.57891845703125,323.2814025878906,120.42662508580453,271.59712811441875,0.0,55691.0,0.05953695794653413,-0.005722059889649245,0.0
93.0,70907.0,196.3246307373047,377.7585144042969,322.7599182128906,121.28533305121057,272.69121728128545,0.0,56344.0,-0.04576556977372093,0.0758182248686694,0.0
94.0,71939.0,197.38621520996094,377.6875305175781,322.6322021484375,122.10177309961259,273.85580147223465,0.0,57043.0,0.017372270252963062,0.20574220122733777,0.0
95.0,72839.0,198.93539428710938,373.5781555175781,321.1385803222656,122.84135928301018,274.85450696686786,0.0,58303.0,-0.06759394721677836,0.10508011860292754,0.0
96.0,73949.0,200.36434936523438,376.98388671875,321.32763671875,123.71223470312346,276.52413999362756,0.0,58721.0,0.04522784325513385,0.08322225096191005,0.0
97.0,74908.0,202.2824249267578,380.697021484375,322.622802734375,124.51222563495449,277.4722507570122,0.0,59413.0,-0.0823523613753423,0.1188731144071653,0.0
98.0,75796.0,203.80148315429688,381.3807678222656,322.91326904296875,125.21394699572615,278.1685639941147,0.0,60264.0,0.00011135183967780904,0.12306904975667976,0.0
99.0,76722.0,205.11524963378906,380.6011657714844,322.48883056640625,125.91776284452246,279.00716836669267,0.0,61249.0,-0.08804993931187255,0.1405828354897949,0.0
100.0,77741.0,206.5210418701172,382.04608154296875,323.0034484863281,126.68543539656221,279.86067962470185,0.0,61982.0,-0.1541583491637084,-0.01999678525589843,0.0
101.0,78523.0,207.5261993408203,382.5233154296875,322.927978515625,127.26393363394226,280.4940284564255,0.0,62587.0,-0.5222930373415693,0.01665062534283379,0.0
102.0,79374.0,208.60511779785156,383.6018371582031,322.85076904296875,127.89656965128415,281.32196855832683,0.0,63202.0,0.22473328622595545,0.0912743117850141,0.0
103.0,80082.0,209.361328125,383.97723388671875,323.6923522949219,128.42684262110333,282.22623902233903,0.0,64210.0,-0.5004409322305037,0.11319027854983688,0.0
104.0,81020.0,212.01651000976562,384.01165771484375,321.5853271484375,129.16655963274255,282.8798331447472,0.0,64677.0,-0.17883201246286262,-0.005613178228372817,0.0
105.0,81671.0,213.69825744628906,384.69677734375,322.2373962402344,129.67629056723004,283.50396773111106,0.0,65344.0,-0.22197604096027135,0.09942224633908836,0.0
106.0,82491.0,214.68667602539062,385.6535339355469,322.2341613769531,130.30371771545427,284.39760899135564,0.0,65924.0,-0.31638141156884103,0.13784342126064075,0.0
107.0,83449.0,216.46847534179688,379.1686096191406,321.7751159667969,131.0064882286382,285.27180021866866,0.0,66698.0,-0.15138960686078917,0.19331403169945816,0.0
108.0,84361.0,217.8170166015625,374.7341003417969,320.1722717285156,131.68002070942865,286.09439001839934,0.0,67632.0,-0.2596314151941215,-0.006846632499559746,0.0
109.0,85306.0,219.98028564453125,369.17730712890625,318.54400634765625,132.48061770339288,286.5658737533135,0.0,68099.0,0.12483546274120272,0.0326494643493902,0.0
110.0,86205.0,220.8314971923828,368.5,318.5,133.15536802026804,287.5586896617802,0.0,69053.0,0.31156788193368357,-0.052081154806444374,0.0
111.0,87019.0,223.49786376953125,369.5,319.0,133.8049463973242,288.30140476025446,0.0,69862.0,-0.0003943137164696964,0.10403179797503981,0.0
112.0,88030.0,224.95399475097656,367.5,319.0,134.62726651717634,288.9992214509568,0.0,70522.0,0.12356163296260547,0.11221332675756912,0.0
113.0,88899.0,226.04490661621094,368.0,318.5,135.31027279254582,289.8232219703996,0.0,71184.0,-0.039103214353644944,0.02795170233088129,0.0
114.0,89716.0,226.78028869628906,367.0,317.5,135.94983191853606,290.6303494131334,0.0,71886.0,0.05650253822796003,-0.07930258058758,0.0
115.0,90711.0,227.72628784179688,371.2236633300781,317.6581115722656,136.75702202344567,291.547594742265,0.0,72739.0,-0.08749079730682752,0.01831211131099053,0.0
116.0,91847.0,228.53504943847656,372.3006286621094,317.12091064453125,137.6807464243888,292.13250403098266,0.0,73116.0,-0.08965501377554119,0.01008403789262502,0.0
117.0,92775.0,229.78533935546875,368.0,317.5,138.4339814036943,292.7541630788536,0.0,74205.0,-0.440263664047734,0.12055053444032637,0.0
118.0,93912.0,230.38076782226562,367.5,318.0,139.33384051802489,293.75389358023256,0.0,74992.0,0.782191458187981,0.20016138173491527,0.0
119.0,95025.0,231.81661987304688,362.9248046875,317.1914978027344,140.21601037924407,294.51281796247434,0.0,75993.0,-0.24298666923414203,0.14379452768491774,0.0
120.0,95983.0,232.69357299804688,362.5,318.0,140.97435453141227,295.3252444339969,0.0,76748.0,-0.5523036727136059,0.07076977860106126,0.0
121.0,96888.0,233.440673828125,369.5,319.5,141.63845159488002,296.0219586449627,0.0,77265.0,-0.14825434463216425,0.020433688595005606,0.0
122.0,97846.0,234.65411376953125,370.5,319.5,142.4112939604766,297.08752918963125,0.0,78188.0,0.01771670939683645,0.23491929986090554,0.0
123.0,98940.0,235.31478881835938,372.0,320.0,143.25696025644694,298.28384132678616,0.0,79271.0,-0.0746089574497546,0.21940992618829114,0.0
124.0,99916.0,236.37374877929688,370.5,319.5,143.99656429972168,299.09655630796584,0.0,80073.0,-0.19427466049194209,0.032770611623277546,0.0
125.0,100859.0,236.89353942871094,370.5,319.5,144.7431409753579,299.61308382645774,0.0,80772.0,0.042384970877265005,0.0675880894104921,0.0
126.0,101892.0,238.47232055664062,370.0,319.0,145.5176400719823,300.51480823152116,0.0,82023.0,-0.08607292645558573,0.06597446301873333,0.0
127.0,102995.0,239.5298614501953,372.5,319.5,146.3721383618383,301.23910768690047,0.0,82944.0,-0.010527458306455628,0.12350967226046805,0.0
128.0,103973.0,240.7245330810547,370.0,319.5,147.13412271025646,302.11289273701703,0.0,83716.0,-0.06957597082646316,0.19676025486324988,0.0
129.0,105033.0,241.49803161621094,371.5,320.0,147.90642087786205,303.00165016052307,0.0,84618.0,-0.23279586365674731,0.1343618041204877,0.0
130.0,106110.0,242.4187774658203,376.2670593261719,320.6877136230469,148.6882997147471,303.91972622599184,0.0,85602.0,-0.11914972468605356,0.49605919989483027,0.0
131.0,107015.0,243.34194946289062,374.0,320.5,149.36498679255453,304.7172458502843,0.0,85969.0,-0.011419524757684485,0.1030585067697416,0.0
132.0,107771.0,243.6909942626953,372.5,320.0,149.9171987410502,305.4766766874355,0.0,86779.0,-0.08610239987308432,-0.12162244025904556,0.0
133.0,108680.0,245.1378173828125,372.5,319.5,150.5600086291386,306.34172095363795,0.0,87435.0,0.1614483927710353,-0.09080449845794192,0.0
134.0,109753.0,245.6202392578125,374.5,320.0,151.273648415099,307.58641062206533,0.0,88599.0,-0.190920662278927,0.11001539122844406,0.0
135.0,110709.0,246.2661590576172,373.17620849609375,319.4534912109375,151.93482075920664,308.14606925936926,0.0,89272.0,0.12888713139534502,0.050269730301010895,0.0
136.0,111600.0,246.51048278808594,374.82110595703125,319.8945007324219,152.53066241451,308.91673633026704,0.0,90401.0,-0.5069668322535108,0.050998647873825576,0.0
137.0,112568.0,247.0889892578125,371.42364501953125,319.1897277832031,153.21148825022965,309.6126612398143,0.0,90982.0,-0.1515435373089531,0.18020361961970366,0.0
138.0,113608.0,248.39599609375,363.7093505859375,317.16412353515625,153.9116117480275,310.46521544193956,0.0,92069.0,-0.2929821639933152,0.12171757163707753,0.0
139.0,114593.0,249.04486083984375,367.3496398925781,317.6299133300781,154.56124831311593,311.1928662421425,0.0,92890.0,-0.07880576209549872,0.102696439978331,0.0
140.0,115644.0,249.86131286621094,364.5011901855469,316.8452453613281,155.24376388938765,312.23388669393336,0.0,94127.0,-0.06394143111197081,0.07477547490049119,0.0
141.0,116551.0,250.66049194335938,367.8719177246094,317.8431701660156,155.84490172357354,313.02236340203257,0.0,94622.0,-0.10995301896673482,0.1381941837857994,0.0
142.0,117564.0,252.4832305908203,364.11236572265625,316.0611572265625,156.5040122387357,313.9585959963511,0.0,95378.0,-0.02841039538611767,0.23540658155832261,0.0
143.0,118661.0,253.4436798095703,366.0777282714844,316.02606201171875,157.23301827366072,315.06983352901307,0.0,95860.0,-0.3260016185629411,0.21538486909491894,0.0
144.0,119631.0,255.23985290527344,366.5665588378906,315.2967834472656,157.88726740151475,315.9224588249159,0.0,96905.0,0.014393373088751105,0.21407295922807634,0.0
145.0,120469.0,256.1682434082031,367.2939758300781,315.3211669921875,158.44235413955215,316.80909077865806,0.0,96604.0,0.12594540317434166,0.14146467326816037,0.0
146.0,121315.0,256.8765869140625,367.36883544921875,315.1617736816406,159.00904087768737,317.52952618614853,0.0,97391.0,-0.29654131386837435,0.21118425948316144,0.0
147.0,122247.0,257.5209655761719,367.1419372558594,314.8988342285156,159.64357565601944,318.1351913888182,0.0,98937.0,-0.3283709679072899,0.15672730240987676,0.0
148.0,123156.0,258.0730285644531,366.20751953125,315.3475341796875,160.26890385834758,318.92475601621146,0.0,99682.0,0.06196014794193161,0.14074223142415576,0.0
149.0,124181.0,258.29034423828125,367.2226867675781,315.68212890625,160.9487985213295,319.6810910892291,0.0,100705.0,-0.02953126401780537,0.3891030032574463,0.0
150.0,125216.0,259.312744140625,368.5496826171875,316.8556213378906,161.66839900054703,320.604117208145,0.0,101351.0,-0.023654051135622467,0.3160461125520442,0.0
151.0,126158.0,260.2344665527344,375.4968566894531,318.4254455566406,162.29053192966907,321.1248199683277,0.0,102077.0,0.0427395993317532,0.4204142445042862,0.0
152.0,127240.0,261.2081604003906,372.8077697753906,317.2689514160156,162.96812166523156,321.8105032468642,0.0,103396.0,0.07680437582507693,0.2878315527523796,0.0
153.0,128282.0,261.986572265625,377.654541015625,318.6158142089844,163.59430351642683,322.61579316562586,0.0,103908.0,0.0883677371655267,0.35898917176672285,0.0
154.0,129263.0,262.8731994628906,375.81549072265625,318.022705078125,164.20862967966684,323.34594476590655,0.0,104190.0,-0.03347555756613474,0.25730905361973555,0.0
155.0,130272.0,263.43829345703125,376.3538513183594,317.8059387207031,164.849073868106,323.88269481403296,0.0,105264.0,-0.08526749366126296,0.17429021357929741,0.0
156.0,131256.0,264.1507568359375,373.8811950683594,317.2688293457031,165.47928983461324,324.6552017140646,0.0,106793.0,0.23407214132146237,0.3347237941481467,0.0
157.0,132314.0,264.62158203125,377.0149230957031,317.9403076171875,166.0982216011488,325.73048675164557,0.0,106683.0,0.06818713593600023,0.365185695111677,0.0
158.0,133124.0,265.72003173828125,374.9644470214844,317.7017822265625,166.58886629525077,326.400061274504,0.0,107968.0,0.07182910984283808,0.29526370213943665,0.0
159.0,134029.0,266.9682922363281,379.764404296875,318.7643737792969,167.16406132652304,327.0,0.0,108768.0,0.017083014979448308,0.30045459570317234,0.0
160.0,134916.0,267.9350280761719,379.5346374511719,318.7069091796875,167.71610303210744,327.76821078316914,0.0,109486.0,-0.3857395127010932,0.38014047217706093,0.0
161.0,135774.0,269.0561828613281,374.93280029296875,318.2548522949219,168.23967633585238,328.40219244091537,0.0,110585.0,0.07353925355835145,0.18576525635728558,0.0
162.0,136762.0,269.7131042480469,379.75946044921875,319.21990966796875,168.83288771350016,329.20631828421335,0.0,111324.0,0.09457580518585473,0.3560432082734337,0.0
163.0,137886.0,272.7790222167969,366.8297424316406,316.2638244628906,169.56996940279214,330.037876614185,0.0,112511.0,-0.4490599200074712,0.3912922181613112,0.0
164.0,138896.0,274.58489990234375,366.81317138671875,316.42962646484375,170.1875251979144,330.85495311389855,0.0,112985.0,-0.1313821958601693,0.17527626026981125,0.0
165.0,139755.0,275.28875732421875,366.61279296875,316.7216796875,170.7162706394789,331.4777518749259,0.0,113467.0,-0.40566332734795196,0.04160862540004473,0.0
166.0,140697.0,276.6581726074219,368.0287170410156,317.3493347167969,171.28024036266123,332.3699745324046,0.0,114782.0,-0.11529088328438775,0.2485327017049599,0.0
167.0,141712.0,277.6264953613281,369.0009765625,317.37542724609375,171.896281571117,333.17165244807853,0.0,114744.0,-0.12115862673169886,0.25447384398898976,0.0
168.0,142750.0,279.36077880859375,369.4646911621094,317.6435241699219,172.52043226553013,334.07334524023315,0.0,116395.0,0.020056156378132073,0.27152797605430123,0.0
169.0,143640.0,280.373046875,367.40350341796875,316.7046813964844,173.0963253979984,334.7730574583325,0.0,117041.0,0.21182168478196672,0.21605837984918708,0.0
170.0,144663.0,281.43963623046875,367.5514221191406,316.6590270996094,173.75427927054568,335.65011544761904,0.0,118108.0,-0.05748049636440555,0.12714612352681343,0.0
171.0,145717.0,282.51080322265625,368.6181945800781,316.5613708496094,174.39726659451532,336.3058132069932,0.0,118867.0,0.28849881481630746,0.22312680268117902,0.0
172.0,146836.0,283.5047607421875,367.61993408203125,316.6191711425781,175.08049980089825,337.5003703677285,0.0,118956.0,-0.061803757511938784,0.19287236134294972,0.0
173.0,147905.0,284.4780578613281,368.5983581542969,316.6461181640625,175.72335214410037,338.48633629785337,0.0,120634.0,-0.1754877625505742,0.11214858511806369,0.0
174.0,149040.0,286.15234375,368.2206115722656,316.9280700683594,176.41301372100938,339.4539733159711,0.0,121579.0,-0.021018667104272026,0.03390025919713935,0.0
175.0,150100.0,287.2149658203125,369.357421875,317.8226013183594,177.04902338654807,340.364510488388,0.0,122597.0,-0.04174602617456458,0.17777829160900183,0.0
