t_s,M_px,Renc_px,cx_px,cy_px,Rg_px,R95_px,clipped,npix,dx_px,dy_px,moved
174.0,222606.0,335.7252502441406,415.2928161621094,314.6268310546875,206.98042538525834,337.8046772817503,0.0,87244.0,62.32284080227896,-317.2909477635992,1.0
175.0,223919.0,337.77239990234375,414.53778076171875,312.6832275390625,207.52940387188647,338.70547677423514,0.0,168672.0,0.02093346048093281,0.4534294930659257,0.0
176.0,225956.0,340.31011962890625,414.6477355957031,310.8614501953125,208.4623223776762,339.7793401606401,0.0,169063.0,0.14519190057251308,0.6961260748626046,0.0
177.0,226899.0,340.8402404785156,414.74957275390625,310.3124084472656,208.87710048680944,340.0960158060164,0.0,170996.0,-0.1122398255108692,1.2363165851625695,0.0
178.0,227815.0,341.73712158203125,414.67822265625,309.41693115234375,209.29195048554476,340.47613719613304,0.0,171324.0,0.04930482803058567,0.7589118385822076,0.0
179.0,228804.0,342.5455017089844,415.0962219238281,309.1435546875,209.69370907040033,341.0014662725074,0.0,172136.0,-0.24215501083517665,1.1921646284588974,0.0
180.0,229992.0,344.03594970703125,415.7107849121094,308.7037048339844,210.2025422187026,341.3824101147542,0.0,176796.0,-0.08628605647675158,0.9016226341045694,0.0
181.0,229992.0,344.03594970703125,415.7107849121094,308.7037048339844,210.2025422187026,341.3824101147542,0.0,143115.0,114.09333085141282,-33.45408151734728,1.0
182.0,231090.0,344.82958984375,415.88922119140625,309.83905029296875,210.65511261602248,342.0014619851792,0.0,176283.0,0.7368339530969479,1.010656847152859,0.0
183.0,233012.0,346.1981506347656,414.2356262207031,309.59344482421875,211.54616462906176,342.86148806770353,0.0,179878.0,0.27466982168209597,1.5074980092815053,0.0
184.0,234043.0,347.0830993652344,414.3138427734375,309.66015625,211.99376312981883,343.32783167113035,0.0,178516.0,0.09107183083494874,0.43307666678447276,0.0
185.0,235529.0,348.5932312011719,415.13055419921875,310.40020751953125,212.60154895774164,344.0886513676381,0.0,179819.0,-0.00029460737437148055,0.14327349634413622,0.0
186.0,235529.0,348.5932312011719,415.13055419921875,310.40020751953125,212.60154895774164,344.0886513676381,0.0,74123.0,236.1614615613634,178.1583026190454,1.0
187.0,236776.0,350.96636962890625,415.2122802734375,309.42938232421875,213.15504187297492,344.8028422156639,0.0,181519.0,0.3731128799701082,1.0874218236107254,0.0
188.0,238667.0,353.4082336425781,413.447998046875,308.3543395996094,214.052910165687,345.86268951709724,0.0,183398.0,-0.20150923874894033,-0.005262588110895194,0.0
189.0,239919.0,355.4513244628906,412.68560791015625,308.7455139160156,214.58537482280144,346.7190504967292,0.0,184773.0,0.3255865052641411,0.5461887053523355,0.0
190.0,241061.0,356.73016357421875,412.7359924316406,307.8786315917969,215.13615266763622,347.4377642110886,0.0,184932.0,1.0097773996640171,0.6257058050014734,0.0
191.0,242306.0,358.2202453613281,412.287353515625,307.25494384765625,215.52848993376458,348.0933782765768,0.0,187108.0,0.4889037329319308,0.8413667581548907,0.0
192.0,243318.0,359.5016784667969,412.3338623046875,306.38140869140625,215.986465121649,348.76926470089074,0.0,187796.0,0.3789853916322272,0.39369168526530984,0.0
193.0,244516.0,361.1553649902344,412.8256530761719,305.0721130371094,216.53679343531627,349.521100936696,0.0,188162.0,0.48200726362995283,1.2324399752017712,0.0
194.0,244516.0,361.1553649902344,412.8256530761719,305.0721130371094,216.53679343531627,349.521100936696,0.0,110096.0,-236.49801183939928,222.34181726073695,1.0
195.0,244516.0,361.1553649902344,412.8256530761719,305.0721130371094,216.53679343531627,349.521100936696,0.0,98330.0,-212.69506566972075,242.43653497930032,1.0
196.0,244516.0,361.1553649902344,412.8256530761719,305.0721130371094,216.53679343531627,349.521100936696,0.0,97276.0,-208.2810333337818,246.14237633402942,1.0
197.0,245421.0,364.8982238769531,416.0118408203125,300.8857727050781,216.93212013791685,349.4939198326632,0.0,193520.0,0.05753971515582634,0.8254556614382977,0.0
198.0,245421.0,364.8982238769531,416.0118408203125,300.8857727050781,216.93212013791685,349.4939198326632,0.0,61330.0,-57.265519233864325,314.46023377542593,1.0
199.0,245421.0,364.8982238769531,416.0118408203125,300.8857727050781,216.93212013791685,349.4939198326632,0.0,97210.0,-197.5310378354011,248.66686035749808,1.0
200.0,246208.0,367.31256103515625,418.0504455566406,298.20721435546875,217.28372254204376,349.57259617996374,0.0,197342.0,-0.41016453041015666,0.8455941264660964,0.0
201.0,253043.0,378.3047180175781,408.03594970703125,297.37701416015625,220.6682022524722,355.95083930228344,0.0,198381.0,0.00559099087922732,0.5046801995609371,0.0
202.0,254148.0,378.4432373046875,408.1398620605469,298.1070251464844,221.17479264091156,356.91035288990986,0.0,198550.0,0.12976150805991438,0.768708430598906,0.0
203.0,255068.0,379.7156066894531,409.16217041015625,297.1744079589844,221.634876431877,357.6171136844544,0.0,199796.0,0.10213246389196229,0.022630559890160384,0.0
204.0,256493.0,380.2411193847656,409.7492980957031,297.5880432128906,222.2500983177207,358.8161088914487,0.0,200298.0,-0.15615464848826832,0.49170684909159945,0.0
205.0,257514.0,380.7071228027344,410.1634826660156,297.1778259277344,222.75613545583715,359.4816406939844,0.0,202540.0,-0.40233770255588297,0.6668171213038931,0.0
206.0,258582.0,381.61328125,410.9551086425781,296.28802490234375,223.2868932799783,360.21215970388283,0.0,204714.0,0.42534276834874163,-0.1362455083126406,0.0
207.0,260530.0,382.2357177734375,411.7615661621094,297.5826110839844,224.08116677577775,361.6019911449604,0.0,205634.0,-0.11143385925197435,-0.33198102201305346,0.0
208.0,261694.0,383.3419494628906,412.8360900878906,297.2743225097656,224.6333496292588,362.38770667283535,0.0,206776.0,0.30733232835552826,-0.27680074695882695,0.0
209.0,262772.0,383.6668701171875,413.1284484863281,297.0138244628906,225.12274174845095,363.3873277864582,0.0,206393.0,0.08490367595118187,-0.3996419617357674,0.0
210.0,263804.0,384.732666015625,414.16912841796875,296.7577209472656,225.607599696131,364.26480752298835,0.0,209021.0,0.36024758284384006,-0.37266530140834675,0.0
211.0,264870.0,385.61474609375,414.95245361328125,295.9813537597656,226.09978896884556,365.16845427829605,0.0,209586.0,-0.7438749061507224,-0.3089622795820901,0.0
212.0,266542.0,386.8663330078125,416.17047119140625,295.70477294921875,226.836562397066,366.6606060105176,0.0,212180.0,-0.16584909708456053,-0.4259303722790264,0.0
213.0,267762.0,388.38043212890625,415.0015563964844,294.9400939941406,227.47705214032962,367.92370132842814,0.0,213452.0,-0.11086835800983863,-0.2678572514666371,0.0
214.0,268874.0,389.6035461425781,413.98309326171875,293.8843994140625,228.03935448791077,368.9173349139343,0.0,212679.0,0.13466973820391104,-0.39197102013241647,0.0
215.0,269761.0,390.0592346191406,413.88568115234375,293.8074951171875,228.47656467110903,369.68229603268804,0.0,214703.0,0.6115150739087767,-0.5421555084763554,0.0
216.0,271288.0,391.0586242675781,413.2414855957031,293.9678039550781,229.13377733630261,371.01212918178294,0.0,215394.0,0.7470383148241808,-0.6324838789906835,0.0
217.0,271288.0,391.0586242675781,413.2414855957031,293.9678039550781,229.13377733630261,371.01212918178294,0.0,91537.0,-162.89866272742552,276.27314942415506,1.0
218.0,272515.0,393.46002197265625,414.44329833984375,292.33660888671875,229.71904656106463,371.84539798147296,0.0,219344.0,0.5208168740304018,-0.8633114089943774,0.0
219.0,272515.0,393.46002197265625,414.44329833984375,292.33660888671875,229.71904656106463,371.84539798147296,0.0,98682.0,-195.242659516206,266.63296682619415,1.0
220.0,272515.0,393.46002197265625,414.44329833984375,292.33660888671875,229.71904656106463,371.84539798147296,0.0,101791.0,-186.74014084945213,263.1288688944925,1.0
221.0,273229.0,395.68731689453125,416.0746154785156,289.947021484375,230.0175824059766,371.84001936316645,0.0,220857.0,0.40723993022538707,-0.315657620069544,0.0
222.0,273229.0,395.68731689453125,416.0746154785156,289.947021484375,230.0175824059766,371.84001936316645,0.0,101321.0,-182.39334243472638,266.05913984278016,1.0
223.0,278458.0,397.25531005859375,415.7099304199219,292.48809814453125,232.29073598778078,376.3859056630243,0.0,223435.0,0.6360264331169674,-0.4952474213299638,0.0
224.0,280469.0,398.7109375,416.62969970703125,293.9747009277344,233.2174496454816,378.3186487605389,0.0,224646.0,0.12285814892720737,-0.5993226696786564,0.0
225.0,281627.0,398.86376953125,416.9972229003906,295.74365234375,233.67691833466085,379.1200337623956,0.0,225907.0,0.41338429045265457,-0.10523502325753498,0.0
226.0,282756.0,399.08111572265625,417.66357421875,298.3876647949219,234.20150179373343,380.1950157480707,0.0,226928.0,0.03716107697403004,-0.267585454222683,0.0
227.0,283868.0,400.0061340332031,418.4264221191406,299.47314453125,234.68030517565253,381.0095143040461,0.0,227433.0,0.6857962026880386,-0.10259353514311442,0.0
228.0,284938.0,401.4404602050781,417.79742431640625,299.0191955566406,235.20169553510914,382.00130889828114,0.0,228594.0,0.8112505406411401,-0.4908595776539073,0.0
229.0,286178.0,402.36737060546875,417.2796630859375,299.1162414550781,235.75502311849942,383.0939832469312,0.0,229518.0,0.3903819651277445,-0.5427465681673311,0.0
230.0,287163.0,403.5516357421875,417.4544982910156,298.0240478515625,236.24180949240986,383.9182204457477,0.0,230429.0,0.6608916988684541,0.4706244701798141,0.0
231.0,288364.0,405.03057861328125,417.6142883300781,297.4829406738281,236.7618351630124,384.57281494485767,0.0,231375.0,0.45687913993936036,-0.08588404459476351,0.0
232.0,289736.0,405.6297302246094,417.86212158203125,299.0307922363281,237.3557482996721,385.7978745405423,0.0,233316.0,0.15072137808715524,-0.38053172668077195,0.0
233.0,290905.0,406.58306884765625,418.5897216796875,298.03509521484375,237.8768603118164,386.5586630757733,0.0,233965.0,-0.14176758977066584,-0.2805915603263429,0.0
234.0,291784.0,407.5516662597656,418.6641845703125,298.32177734375,238.30108147671922,387.36029739765536,0.0,234742.0,0.6116942866478894,-0.518129589032128,0.0
235.0,293404.0,407.8118591308594,418.6489562988281,298.22540283203125,238.97495554062436,388.6450823051798,0.0,236047.0,0.1540799623513749,-0.35370984001724537,0.0
236.0,294606.0,408.4456787109375,419.6194763183594,302.4254455566406,239.50581087076438,389.4663014947506,0.0,237183.0,0.1859840546741225,-0.452301174103809,0.0
237.0,296006.0,408.4921875,420.1511535644531,304.41351318359375,240.09041103267057,390.66065836262726,0.0,238579.0,0.20603061060842265,-0.692309415847717,0.0
238.0,296986.0,409.23590087890625,420.45068359375,304.66748046875,240.56690120594482,391.50606636423913,0.0,240900.0,1.109320597301462,-0.5755806401657537,0.0
239.0,298422.0,410.7350769042969,419.1888122558594,302.2579650878906,241.21872709595795,392.77983654968847,0.0,241674.0,0.22359768410285596,-0.7287810071451872,0.0
240.0,299735.0,411.43402099609375,420.0376281738281,302.7662353515625,241.79409587714315,393.5936991365588,0.0,242640.0,0.4869771153647662,-0.6488933892404134,0.0
241.0,300869.0,412.2916564941406,420.27947998046875,300.2370910644531,242.2973652175792,394.41475630401743,0.0,242913.0,0.502711787924909,-0.13825965318039835,0.0
242.0,301703.0,412.8257141113281,422.0,308.0,242.7117689366356,395.05062966662894,0.0,243969.0,0.012527356882856111,-0.102026290179424,0.0
243.0,302588.0,414.2618103027344,422.30621337890625,306.36004638671875,243.17611392339944,395.8222454472771,0.0,245795.0,0.15330878387192115,-0.9353189224648304,0.0
244.0,304364.0,415.0437927246094,420.97674560546875,301.6466064453125,243.83574207308945,397.0050377514119,0.0,246975.0,0.029546652812769025,-0.8022245502241958,0.0
245.0,305268.0,416.6496887207031,421.6133117675781,303.7389221191406,244.3038283173053,397.77506206397607,0.0,247288.0,0.03647641016880243,0.10375862483516585,0.0
246.0,306446.0,418.201171875,422.0185241699219,301.7948303222656,244.83491050349502,398.624196372504,0.0,248847.0,0.1934627019755908,-0.5817576686908978,0.0
247.0,307904.0,418.9996032714844,419.50885009765625,294.5343322753906,245.5100787408562,399.9609980826219,0.0,250022.0,0.4053886471573378,-0.6269790956984025,0.0
248.0,308932.0,419.29833984375,421.07562255859375,300.4994812011719,245.98454251899912,400.7934006399474,0.0,251276.0,0.09324066847352697,-0.7696074192335232,0.0
249.0,310364.0,420.300537109375,423.8322448730469,308.7780456542969,246.60272157525944,401.8370316434263,0.0,252215.0,0.5712170417224343,-0.6866641447120401,0.0
250.0,311514.0,421.3031311035156,423.0,307.5,247.16573768494231,402.79777804357985,0.0,253937.0,0.71051752289452,-0.1445839535039113,0.0
251.0,312759.0,423.88983154296875,423.5,309.5,247.80355517659103,403.7678788568372,0.0,254990.0,0.5336498902579478,-0.49904588980751896,0.0
252.0,314140.0,427.7164001464844,423.0,315.5,248.44926927172355,404.7838929601819,0.0,255948.0,0.003958977438514921,-0.38081552514444184,0.0
253.0,315367.0,429.1440124511719,423.5,315.5,248.98921357153566,405.55653119772006,0.0,257235.0,0.46266476858602346,-0.28337466406838985,0.0
254.0,316462.0,430.4196472167969,423.0,317.0,249.48391458895068,406.41407454669553,0.0,258448.0,0.6219329890378731,-0.4335701859030223,0.0
255.0,317450.0,431.8302001953125,423.0,317.5,249.8872514522194,407.20019646360686,0.0,259837.0,-0.21675698681053746,-0.9877318714488865,0.0
256.0,319463.0,433.1054382324219,423.5,318.0,250.65227739205736,408.63308725554765,0.0,260595.0,0.264403654415446,-1.2197227267888593,0.0
257.0,320224.0,433.2580871582031,423.5,318.5,250.95812579816945,409.25786492137206,0.0,261395.0,0.3143648615772463,-0.858820290569895,0.0
258.0,321121.0,433.7341613769531,423.0,318.5,251.37836022657618,410.02682839053347,0.0,262294.0,0.33656357147344806,-0.7528356139801531,0.0
259.0,322018.0,434.0579833984375,423.5,319.0,251.76931059828866,410.7067080046295,0.0,263154.0,-0.0010144369867930436,-0.5440119906098744,0.0
260.0,323039.0,434.8391418457031,424.0,318.0,252.19341199594928,411.5169498325294,0.0,265034.0,0.3276159873770439,-0.6848618514503642,0.0
261.0,324118.0,435.62176513671875,424.5,318.0,252.67273344647396,412.4039282063157,0.0,266042.0,0.39188248769062284,-0.6418582811886608,0.0
262.0,324886.0,436.4201965332031,425.5,318.5,253.01864731444007,413.0193700058146,0.0,266108.0,0.014185052315951907,-0.7116236799110993,0.0
263.0,325945.0,436.8813781738281,425.5,317.0,253.45089665025185,413.81759266614074,0.0,266713.0,0.5506012723658387,-0.9430175270211407,0.0
264.0,327331.0,437.2028503417969,426.0,318.5,253.9644023052316,414.8493702538308,0.0,268428.0,0.18105927502961094,-0.8917093333643606,0.0
265.0,328202.0,438.14190673828125,425.5,316.0,254.37956079579462,415.48044478651457,0.0,268965.0,0.27310996602977866,-0.4672158490702145,0.0
266.0,328202.0,438.14190673828125,425.5,316.0,254.37956079579462,415.48044478651457,0.0,121860.0,209.92067729017828,152.42164802135719,1.0
267.0,328202.0,438.14190673828125,425.5,316.0,254.37956079579462,415.48044478651457,0.0,139808.0,-9.006437435513817,-354.857022226524,1.0
268.0,328202.0,438.14190673828125,425.5,316.0,254.37956079579462,415.48044478651457,0.0,116101.0,-76.56530471734561,-550.8717109131157,1.0
269.0,328677.0,438.14190673828125,425.5,316.0,254.43445090749404,415.4816482108446,0.0,272312.0,0.06249784062515573,-1.1024634940487772,0.0
270.0,333231.0,440.364990234375,428.0,316.5,256.396471481881,418.7164911927779,0.0,273530.0,0.08886156589665006,-1.1196417718633143,0.0
271.0,334124.0,440.51910400390625,428.0,316.0,256.7777714471334,419.32457594740816,0.0,274906.0,0.39719243389561143,-0.724718125305003,0.0
272.0,334979.0,440.9947204589844,428.5,316.0,257.15726508696616,419.71573713508815,0.0,275530.0,-0.4895272939467077,-1.2713523870909285,0.0
273.0,336792.0,441.18316650390625,429.5,318.5,257.77314368309914,420.86221023037933,0.0,275896.0,-0.30781203675405777,-1.2310167382826194,0.0
274.0,337510.0,441.4867858886719,429.5,317.5,258.0407600135208,421.37512978342704,0.0,276690.0,-0.2507701278472041,-1.138133445959454,0.0
275.0,338370.0,442.1001892089844,429.5,315.5,258.4064856365401,422.05212948165536,0.0,278346.0,0.009808115810074014,-1.1116643041842735,0.0
276.0,339391.0,442.8784484863281,429.5,313.0,258.8361927469416,422.81024112437296,0.0,279354.0,-0.1609625074241876,-0.7484892081928365,0.0
277.0,340443.0,443.03564453125,429.5,313.5,259.2628267154297,423.5197752171674,0.0,280769.0,0.2952491231510521,-0.7261307309935887,0.0
278.0,341380.0,443.12603759765625,431.1783447265625,318.366943359375,259.63904653299164,424.1556318145499,0.0,281571.0,0.2690551711805256,-0.8534102686177221,0.0
279.0,342330.0,443.6564636230469,431.5377197265625,317.74908447265625,260.00723872931746,424.8561521167254,0.0,281879.0,-0.09076528284469987,-1.0275970767191325,0.0
280.0,343548.0,443.9059753417969,430.6255187988281,314.1318054199219,260.45203290835497,425.55610675914403,0.0,283319.0,-0.020143942881759358,-0.9756664553492556,0.0
281.0,344534.0,444.6922912597656,431.1591796875,313.2403564453125,260.83156314902226,426.20300327426133,0.0,283819.0,-0.30573688481672434,-1.4551825827384732,0.0
282.0,345443.0,445.3489074707031,431.9300842285156,314.48052978515625,261.1834081528658,426.89600606248115,0.0,285342.0,-0.27538463632276944,-0.46696418253526417,0.0
283.0,346610.0,446.1377258300781,432.6746826171875,314.2197265625,261.58378816847284,427.3998713113417,0.0,285531.0,-0.20899831308349803,-1.1548738240234115,0.0
284.0,347615.0,446.9430847167969,433.5329895019531,314.2510070800781,261.95821422823616,428.0046728716872,0.0,287269.0,-0.7712944505416317,-0.6628206050129393,0.0
285.0,348542.0,447.82342529296875,433.9080505371094,313.58245849609375,262.3287722035141,428.53354594477196,0.0,288195.0,-0.10374342993816299,-0.9213998845821152,0.0
286.0,349409.0,448.1324462890625,434.5851745605469,314.6438293457031,262.6766745165566,429.16313914407885,0.0,289100.0,-0.01788665763433528,-0.4947688726505248,0.0
287.0,350215.0,448.41253662109375,435.6302185058594,316.940673828125,263.0077202005251,429.5661764921198,0.0,289817.0,0.23946934704827072,-0.8598997156980772,0.0
288.0,351282.0,448.6409606933594,435.7595520019531,317.5986328125,263.42805983108093,430.2859514323004,0.0,291023.0,0.09880567847403654,-0.608460878525193,0.0
289.0,352366.0,449.3304748535156,438.1355285644531,322.8065185546875,263.8834090620622,430.9350299059012,0.0,292118.0,0.3961882063970279,-0.6140316890770805,0.0
290.0,353299.0,449.7580871582031,438.6658935546875,324.07318115234375,264.27970306774944,431.4488382182517,0.0,293101.0,0.19912766521395042,-0.8757978602849903,0.0
291.0,354222.0,450.4383544921875,439.8865051269531,325.7312927246094,264.64103417483375,432.113411039278,0.0,293122.0,1.0414766356625478,-0.6475226281975779,0.0
292.0,355155.0,450.6219787597656,440.2278747558594,326.2229309082031,265.00444152183377,432.62917146211953,0.0,294994.0,-0.08527918927711653,-0.6005742268085896,0.0
293.0,356246.0,451.85211181640625,441.2403869628906,325.3241271972656,265.4378386141061,433.34282040896903,0.0,295542.0,0.4150057117014967,-0.16176603941056555,0.0
294.0,357272.0,452.3931579589844,442.0137634277344,326.0093078613281,265.83678140019504,433.9760938021663,0.0,296626.0,0.10979019389446876,-0.8548892875343768,0.0
295.0,358338.0,452.96441650390625,442.5887451171875,326.93707275390625,266.23825001096844,434.7102483263996,0.0,297671.0,0.283769855329183,-0.7086454029447964,0.0
296.0,359182.0,453.88043212890625,443.0476989746094,326.2975769042969,266.59817394329843,435.2985756919451,0.0,297985.0,0.4052968640338577,-0.717548924146854,0.0
297.0,359957.0,454.95458984375,442.7984924316406,322.87786865234375,266.9208167548731,435.84974475155997,0.0,299244.0,0.7359685774391664,-0.6216705256746877,0.0
298.0,360814.0,455.7268371582031,443.66998291015625,324.0733337402344,267.25427232158574,436.4401448079679,0.0,300196.0,0.4061601679931073,-0.4785460864403035,0.0
299.0,361631.0,456.9158020019531,444.6155700683594,323.1194763183594,267.5976437938949,437.00114416326187,0.0,301147.0,0.5506348235013547,-0.4494056450109838,0.0
300.0,362442.0,457.9635314941406,445.7198181152344,323.1368103027344,267.9548806851338,437.57627906457634,0.0,302334.0,0.5622244387498085,-0.8406247109000446,0.0
301.0,363453.0,458.21380615234375,446.1941223144531,323.80987548828125,268.3142521817001,438.2624784304493,0.0,302475.0,0.732771350299231,-1.2672673880613274,0.0
302.0,364395.0,458.81927490234375,446.5592956542969,322.9530944824219,268.72630381603375,439.0410003632918,0.0,303209.0,0.5126615852323084,-0.7673830193429012,0.0
303.0,365002.0,459.5144958496094,447.7720031738281,324.498779296875,268.9847790371446,439.45079360492684,0.0,304312.0,-0.14635934872933376,-0.5871672126454541,0.0
304.0,366473.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5319235388347,440.40890090914377,0.0,305653.0,-0.3535428928445299,-0.4238179835095366,0.0
305.0,366473.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5319235388347,440.40890090914377,0.0,166639.0,125.4153400606865,-326.0641823698278,1.0
306.0,366473.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5319235388347,440.40890090914377,0.0,222142.0,-461.64332051592714,203.11914988709424,1.0
307.0,366473.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5319235388347,440.40890090914377,0.0,169690.0,140.92197687311574,-386.1560492013489,1.0
308.0,366473.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5319235388347,440.40890090914377,0.0,223922.0,-463.8305194369584,201.04237096839552,1.0
309.0,366473.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5319235388347,440.40890090914377,0.0,224913.0,-463.44186966244683,202.98586873806948,1.0
310.0,366473.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5319235388347,440.40890090914377,0.0,160032.0,168.51983229216268,-323.263929882968,1.0
311.0,366473.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5319235388347,440.40890090914377,0.0,226017.0,-463.1052242149665,203.12940265964428,1.0
312.0,366473.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5319235388347,440.40890090914377,0.0,161201.0,170.03956016961303,-322.2970631392416,1.0
313.0,366473.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5319235388347,440.40890090914377,0.0,160377.0,172.94395510492052,-320.16555538507475,1.0
314.0,366473.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5319235388347,440.40890090914377,0.0,161115.0,174.2653160748045,-322.48053305730593,1.0
315.0,366678.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5276805433666,440.38619415235985,0.0,313205.0,0.6163204200711334,0.6433569565713242,0.0
316.0,366678.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5276805433666,440.38619415235985,0.0,227313.0,-463.96032483449244,206.7623779662096,1.0
317.0,366678.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5276805433666,440.38619415235985,0.0,229330.0,-463.34912457889527,203.7780099591195,1.0
318.0,366678.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5276805433666,440.38619415235985,0.0,229618.0,-462.0432820249871,206.93915796865838,1.0
319.0,366678.0,460.8822937011719,449.2262878417969,325.5697326660156,269.5276805433666,440.38619415235985,0.0,230191.0,-465.9733319849631,205.0750465374978,1.0
320.0,370591.0,468.0592346191406,465.6481628417969,359.2777404785156,271.31339158293275,443.71725231277634,0.0,317634.0,0.46663141381884543,0.16677832277764537,0.0
321.0,380102.0,479.145263671875,469.6175537109375,344.0474548339844,275.1678517442795,449.8719817893322,0.0,318721.0,0.33934522099957576,-0.5222390528060714,0.0
322.0,380102.0,479.145263671875,469.6175537109375,344.0474548339844,275.1678517442795,449.8719817893322,0.0,225853.0,-460.45933820327764,219.1907017568442,1.0
323.0,381729.0,481.02642822265625,472.9077453613281,349.8155822753906,275.8094586829855,450.92992801666526,0.0,319926.0,0.559763554885194,-0.12370745929439408,0.0
324.0,381729.0,481.02642822265625,472.9077453613281,349.8155822753906,275.8094586829855,450.92992801666526,0.0,229352.0,-464.2202247300763,215.34303075028467,1.0
325.0,383426.0,483.8067321777344,476.24090576171875,352.4817810058594,276.55440584006465,452.1689396611274,0.0,321791.0,0.49795923422686883,-0.4891707744321252,0.0
326.0,385112.0,485.2215270996094,477.54632568359375,352.8882141113281,277.23992683487995,453.36298922607256,0.0,322786.0,0.5105867089986305,-0.6121039010226355,0.0
327.0,385861.0,486.23040771484375,478.8680725097656,353.9244079589844,277.5505540890572,453.94713348582786,0.0,323392.0,0.593915417614653,-0.1522654759841089,0.0
328.0,386671.0,487.12109375,479.9224548339844,354.4250793457031,277.91802080620477,454.53272709454046,0.0,324281.0,0.34314353114928053,-0.1896846587611094,0.0
329.0,386671.0,487.12109375,479.9224548339844,354.4250793457031,277.91802080620477,454.53272709454046,0.0,235922.0,-470.2214501377846,189.15867689956374,1.0
330.0,386671.0,487.12109375,479.9224548339844,354.4250793457031,277.91802080620477,454.53272709454046,0.0,236014.0,-470.9555487806997,189.4773245671448,1.0
331.0,387519.0,487.12109375,479.9224548339844,354.4250793457031,278.2953715483597,455.40531397865794,0.0,326623.0,0.4563159752572119,-0.464724275814433,0.0
332.0,387519.0,487.12109375,479.9224548339844,354.4250793457031,278.2953715483597,455.40531397865794,0.0,237400.0,-469.7843556056505,190.11189564083398,1.0
333.0,387519.0,487.12109375,479.9224548339844,354.4250793457031,278.2953715483597,455.40531397865794,0.0,232450.0,-460.34425690675835,217.61782445822135,1.0
334.0,389524.0,487.12109375,479.9224548339844,354.4250793457031,279.03751522795267,457.0175051351972,0.0,327569.0,-2.44446880732562,0.6013070672817094,0.0
335.0,392761.0,495.79541015625,491.0,368.0,280.47823217789534,459.6346375111432,0.0,329641.0,0.7100522446012292,0.363203751322942,0.0
336.0,394736.0,498.0804138183594,490.0,370.0,281.2124504780203,461.1865132459968,0.0,330952.0,0.8066376256515468,0.0873837821504253,0.0
337.0,394871.0,498.0804138183594,490.0,370.0,281.24070413604016,461.2369239310269,0.0,306915.0,0.03664805883795452,25.076818497328702,0.0
338.0,396043.0,498.7851257324219,489.5,370.5,281.69014422299017,462.15365410218277,0.0,332124.0,0.6901868723333564,-0.06613666018222375,0.0
339.0,396043.0,498.7851257324219,489.5,370.5,281.69014422299017,462.15365410218277,0.0,241872.0,-469.3749042329637,194.28474033936982,1.0
340.0,397364.0,500.6221923828125,493.5,374.5,282.34195400058303,463.81213869346635,0.0,334107.0,0.4627269270015404,-0.5021764941518541,0.0
341.0,399144.0,502.9001770019531,494.5,376.5,283.01893204966046,465.2364989980902,0.0,334692.0,-0.016850047108391664,-0.26853578234249653,0.0
342.0,399144.0,502.9001770019531,494.5,376.5,283.01893204966046,465.2364989980902,0.0,106151.0,438.033204733546,-100.438821989578,1.0
343.0,399968.0,503.54998779296875,494.5,375.5,283.3209314847992,465.8192782569288,0.0,335894.0,0.1908267051913981,-0.38388505683127505,0.0
344.0,402182.0,503.54998779296875,494.5,375.5,283.5696712798599,466.05112380222914,0.0,310820.0,-0.9970562912304786,26.27598782594316,0.0
345.0,402182.0,503.54998779296875,494.5,375.5,283.5696712798599,466.05112380222914,0.0,221630.0,-454.96761709665043,247.13462139263405,1.0
