t_s,M_px,Renc_px,cx_px,cy_px,Rg_px,R95_px,clipped,npix,dx_px,dy_px,moved,Rfix_px
56.0,73456.0,191.3074951171875,317.8468933105469,345.9402160644531,114.22509242191535,168.61791126686393,0.0,81209.0,1.7658861867843143,2.7512617569769304,0.0,290.37220795129076
57.0,74253.0,192.07772827148438,319.5451965332031,344.36370849609375,114.83686223780127,169.29264603047588,0.0,81525.0,1.8225891017838194,2.4328729148003845,0.0,293.315577285856
58.0,75200.0,194.04061889648438,322.3582763671875,343.17010498046875,115.63179939316099,170.66048165876012,0.0,81686.0,1.6991429743949311,2.5596391001408847,0.0,294.2656496577138
59.0,75961.0,197.2424774169922,319.6292419433594,344.5401306152344,116.25794887063633,171.74690681348528,0.0,83349.0,1.1926606120333645,2.925669347719804,0.0,301.0182476164298
60.0,77106.0,201.47576904296875,320.180419921875,338.9029541015625,117.22463982579008,173.21951391226105,0.0,84638.0,-0.18966290677008146,2.3023484929544225,0.0,305.04122803866966
61.0,78098.0,203.57579040527344,319.0926208496094,341.01544189453125,118.01734160199133,174.1034175425629,0.0,85510.0,1.645390133407318,2.3607206459690815,0.0,308.06725595163493
62.0,79253.0,205.4348907470703,320.987060546875,340.55548095703125,118.96206134216116,175.20673502478562,0.0,87009.0,1.2276460218108696,2.1025972994449376,0.0,308.06725595163493
63.0,80195.0,206.1043701171875,321.6964416503906,339.9591064453125,119.66922845532201,175.96022277776305,0.0,88278.0,1.6331347750483474,2.436238275198889,0.0,308.06725595163493
64.0,81570.0,207.1405029296875,321.8807678222656,338.3671875,120.81790725382604,177.72323989293307,0.0,89173.0,0.7936258767990694,1.153977561754573,0.0,309.0399308819356
65.0,82785.0,208.27984619140625,321.91473388671875,339.3254699707031,121.73827259169282,179.0474797365213,0.0,89908.0,1.3532821083663293,2.435304658067082,0.0,310.0664416341376
66.0,84105.0,209.25941467285156,323.0155029296875,337.0979919433594,122.684332998491,180.23595645708434,0.0,91022.0,-0.8128130463238676,2.0687224606419363,0.0,310.0664416341376
67.0,85338.0,210.20211791992188,323.91668701171875,337.9490661621094,123.52534619612541,181.1767093199344,0.0,91797.0,1.31928372754453,2.6167950473887913,0.0,310.0664416341376
68.0,86720.0,211.22410583496094,323.9176940917969,338.37091064453125,124.54208986033329,182.4828759089466,0.0,93077.0,1.0152613657954817,3.136143357438982,0.0,311.06603840133215
69.0,87664.0,212.85153198242188,325.5779724121094,337.78631591796875,125.26220173969561,183.5186638081431,0.0,94181.0,1.3998769054335298,2.9817367861900834,0.0,311.06603840133215
70.0,88912.0,214.04150390625,326.7906188964844,337.358154296875,126.2259944153491,185.06755523321746,0.0,95286.0,0.29326243145180797,1.910295934280839,0.0,311.06603840133215
71.0,90015.0,215.92929077148438,328.6015625,338.8905334472656,126.95841418861559,186.0392431556648,0.0,96712.0,1.3401372431815162,2.333461771755651,0.0,311.06603840133215
72.0,91395.0,219.7301483154297,332.3529357910156,339.86737060546875,127.96780118828482,187.5382627466437,0.0,97338.0,0.7187478729908889,2.301795985913202,0.0,311.06603840133215
73.0,92400.0,221.54244995117188,333.2319641113281,339.7229309082031,128.68748604222253,188.59745491389856,0.0,98395.0,1.2729420760094854,2.7718229501993505,0.0,312.0389798352771
74.0,93467.0,222.4326629638672,334.2104187011719,337.9393310546875,129.48597888655044,189.88944151795275,0.0,99648.0,-0.4229891860019279,1.6443679844301187,0.0,312.0389798352771
75.0,94562.0,223.03013610839844,333.86431884765625,338.59539794921875,130.22568449863792,190.9476368012969,0.0,100220.0,1.2254994288975922,2.697055785293742,0.0,312.9950994783789
76.0,95925.0,224.91233825683594,334.7968444824219,336.20416259765625,131.23296922548968,192.50974001333023,0.0,101478.0,1.4475612009931638,2.776299101364259,0.0,314.0150500304481
77.0,96705.0,225.6881866455078,335.6161193847656,334.69793701171875,131.8044248558481,193.31321734428818,0.0,102952.0,-0.12502900069819134,1.3011649164520236,0.0,314.0150500304481
78.0,98379.0,229.0016632080078,338.9270935058594,334.8389892578125,132.94660243090283,195.02358831083419,0.0,104380.0,1.0651459621956292,2.613251966270866,0.0,314.0150500304481
79.0,99704.0,230.52835083007812,340.4944763183594,332.9437561035156,133.83702568606907,196.36700333813724,0.0,105682.0,-0.7216864279065476,1.952143936043683,0.0,314.0150500304481
80.0,100969.0,231.7859649658203,340.7397766113281,332.6214294433594,134.71868614314675,197.75237040298657,0.0,106710.0,0.9649939126931031,2.510151253812296,0.0,315.0380468987347
81.0,102163.0,233.58689880371094,341.49481201171875,331.2828369140625,135.56008621530427,199.06029237394384,0.0,108395.0,-0.9712182463379122,2.2136325743648513,0.0,315.0380468987347
82.0,103643.0,235.1650848388672,341.1761169433594,331.5290222167969,136.51521956801983,200.30227157973022,0.0,108966.0,-0.48377875053597563,2.577833330152089,0.0,315.0380468987347
83.0,104919.0,236.42234802246094,339.1758728027344,330.8170471191406,137.34009003095764,201.40655396494174,0.0,110394.0,-0.8817319409821494,1.8983187583384051,0.0,315.0380468987347
84.0,106381.0,237.36094665527344,339.8293762207031,330.94134521484375,138.27548839170393,202.6079958935481,0.0,111549.0,-0.43696146237027733,1.3173125102649124,0.0,315.0380468987347
85.0,107868.0,238.33973693847656,338.9453430175781,330.1884765625,139.25074885642314,203.7201510667607,0.0,112872.0,1.6601995067526332,2.1235670589334745,0.0,315.99458595774894
86.0,109626.0,238.53736877441406,338.3780212402344,330.1567687988281,140.3413630659294,205.0,0.0,114246.0,1.473764780284796,1.2900915945562588,0.0,315.99458595774894
87.0,110802.0,240.17196655273438,338.56787109375,330.6551513671875,141.14549691918748,206.15528128088303,0.0,115662.0,-0.07725621669010252,1.290408150802989,0.0,316.18082650430455
88.0,111854.0,241.8932342529297,340.2845153808594,331.7662658691406,141.82220130096394,207.1955597979841,0.0,116561.0,0.9837727212247955,2.247062911032799,0.0,317.13592837770386
89.0,113418.0,243.77850341796875,339.8080139160156,330.81280517578125,142.82381712926926,208.4724201942914,0.0,118024.0,0.7483156322462037,2.103029944745799,0.0,318.0363329169999
90.0,114638.0,245.50338745117188,341.2150573730469,331.4892578125,143.6242124471472,209.60307725191052,0.0,119183.0,0.3457929002622677,2.1022588503628867,0.0,318.98901403392523
91.0,116092.0,246.40357971191406,341.45184326171875,331.6120910644531,144.5502537309977,211.00236965494014,0.0,120254.0,-0.7760221312041722,1.3196315767909255,0.0,321.2528015025885
92.0,117472.0,249.310302734375,349.1293029785156,331.9480895996094,145.4133209142772,212.20744567521658,0.0,121167.0,0.41680160963460366,2.5876682385766685,0.0,321.2528015025885
93.0,118904.0,251.13694763183594,349.6738586425781,331.3918151855469,146.39690057274132,213.61800004544668,0.0,123055.0,0.4336586406441256,1.9523713094141044,0.0,321.73271494493633
94.0,120159.0,253.34378051757812,348.8103942871094,331.6466979980469,147.2018557887491,214.7312273233711,0.0,123834.0,0.3424589871218586,2.7784057251305967,0.0,322.58309294373186
95.0,121339.0,253.85720825195312,346.61566162109375,332.5140380859375,147.91901169470128,215.74522010927612,0.0,124961.0,-0.6538731318890996,2.3597133774349572,0.0,322.58309294373186
96.0,122590.0,256.0610046386719,348.2154235839844,332.1199035644531,148.69495447444004,217.00921639414304,0.0,125776.0,1.7129595705620204,2.9352141206653073,0.0,322.58309294373186
97.0,124445.0,257.2003479003906,348.90936279296875,332.61199951171875,149.80547875804183,218.65955272980872,0.0,127400.0,0.03329358633084212,3.459122313861201,0.0,322.58309294373186
98.0,125507.0,257.82330322265625,350.4299621582031,332.849365234375,150.44219051707205,219.66360643085042,0.0,129404.0,-2.1375695847069665,2.1732589918381677,0.0,322.58309294373186
99.0,128004.0,259.13677978515625,352.02056884765625,333.2145690917969,151.95057495306725,222.27235545609355,0.0,130492.0,-0.9843089148813533,2.468497805485981,0.0,322.58309294373186
100.0,128907.0,261.8724365234375,345.29864501953125,335.2574157714844,152.50097490773055,223.14345161801185,0.0,131668.0,-0.3495235965743859,3.2285533479617925,0.0,322.58309294373186
101.0,130093.0,263.927001953125,346.3717041015625,334.3939514160156,153.2941162922016,224.51057881534223,0.0,132511.0,0.5527229202638182,2.4282001938850044,0.0,322.58309294373186
102.0,131542.0,265.30010986328125,344.9936828613281,334.9764709472656,154.16670713481048,225.86943130932968,0.0,133734.0,1.1137693555490387,2.732078582318479,0.0,322.58309294373186
103.0,132807.0,266.8492736816406,338.68743896484375,337.6731262207031,154.95642171936416,227.14026503238568,0.0,134679.0,0.9786311812026725,2.2022268192075103,0.0,322.58309294373186
104.0,133999.0,267.564697265625,337.23992919921875,337.8697509765625,155.67545231054547,228.31995094603536,0.0,135593.0,1.428301808924175,2.6565980089122263,0.0,322.58309294373186
105.0,135322.0,268.48797607421875,337.8077697753906,337.03875732421875,156.46142372599945,229.43844490407443,0.0,136966.0,1.3404678126603358,2.566340995950327,0.0,322.58309294373186
106.0,136124.0,268.91522216796875,338.3113098144531,336.64263916015625,156.91639815629267,230.25257867170282,0.0,138144.0,-1.2285596282384859,3.5263847284780354,0.0,322.58309294373186
107.0,137396.0,270.2306213378906,340.944580078125,335.50653076171875,157.67545035218288,231.46544018303268,0.0,139814.0,1.9378882501706585,2.451727620619579,0.0,322.6930769088216
108.0,139603.0,271.979248046875,335.5489807128906,337.4656677246094,158.96143031113388,233.3838040653207,0.0,141222.0,1.9214348512347215,2.6896841665092666,0.0,323.65367895935555
109.0,140408.0,273.32708740234375,337.7323303222656,337.18560791015625,159.51133308337077,234.3437645852776,0.0,142665.0,1.9004286435821314,2.4355625345474436,0.0,325.031467241839
110.0,141908.0,273.5322265625,337.6662902832031,336.9760437011719,160.47378047169357,236.2794955132586,0.0,144026.0,0.04578537186557696,2.8699931960697427,0.0,326.2571062633334
111.0,143650.0,274.4874267578125,340.3753967285156,336.1973876953125,161.46015351909898,238.1344158243407,0.0,144691.0,-0.5300431883773626,3.29715309672423,0.0,326.2571062633334
112.0,145079.0,275.8077087402344,342.95745849609375,335.0678405761719,162.39875149516968,240.20824298928628,0.0,145421.0,0.16760884164534673,3.4970061739564358,0.0,327.93002417362084
113.0,146468.0,276.5966491699219,343.6214599609375,334.330078125,163.24554767941385,241.75400720567177,0.0,147079.0,0.3171486403865629,3.531234774702682,0.0,330.5773497091747
114.0,147648.0,277.5454406738281,342.16265869140625,334.26263427734375,163.98985930304602,243.10080213771406,0.0,149016.0,-0.0064495967473021665,2.672100843645296,0.0,331.79757206869886
115.0,149204.0,278.5964050292969,341.83685302734375,334.1839904785156,164.8435370177473,244.51513236774056,0.0,150984.0,-0.9687480411271281,1.7781879988891092,0.0,333.9861607008108
116.0,150325.0,280.02557373046875,339.1287841796875,334.4936828613281,165.49855879891965,245.96137908216403,0.0,151904.0,1.938328552349617,2.1962237143545735,0.0,335.66822445214456
