particle,n_frames,D_um2_s,D_err,intercept_um2,fit_npts,size_px_med,size_cv,ecc_med,nn_px_med,mass_med
915,373,0.16327407103645336,0.00424769201577301,0.14815702719024795,20,4.09843419970206,0.23036780867905954,0.1736284598726672,320.97888244437166,3579.00739459754
15,361,0.14447316700954907,0.000904499812737792,0.0038282302957118484,20,3.7202476533119135,0.03195241938141916,0.0918399497262925,66.73734642831394,5292.044023261435
410,344,0.0911064860811675,0.0019150687570512032,0.03627681213070838,20,3.7958144228734376,0.0745133708327971,0.0978508118478415,81.85053244255204,5127.429203353646
615,339,0.34091929815690425,0.00697664233105409,0.20724225459931297,20,5.772632775708802,0.39677980986261113,0.1514217313409499,154.97369857724811,1506.2181268101062
945,334,0.21025969451735685,0.005351480460271161,0.29029302560390535,20,3.0349295857826535,0.4302313107384763,0.08143496303023909,132.3808078925942,1553.910567731074
9,308,0.2027785877457612,0.003446741664117091,0.10204057983257822,20,4.649667439578531,0.2498763234373625,0.2972671104471982,183.98992809796516,1649.0337060508018
981,302,0.20552602819808255,0.0014304758763298835,0.11085991861625523,20,4.172587191553559,0.2653308146270706,0.27976677094361146,222.0368249482475,1662.8685884999413
11,290,0.10410811918786944,0.000515243301425427,-0.003439219008999278,20,4.002982503276282,0.11396928465988913,0.2167580072094765,136.39045530046934,3182.466906702075
1001,276,0.06737545374036111,0.0010320676745741567,0.021632867995453758,20,3.8431411059817004,0.005501649374183162,0.01694037222710335,51.832284182291716,6790.1942832159875
203,263,0.136007192888417,0.0029318541021862753,0.07327301543857408,20,5.19537354035634,0.17574446025811105,0.4157568090732795,25.305482306227773,2117.9169519243237
1031,254,0.10412462436780158,0.006161631994220021,0.3702772505759242,20,4.000553040043739,0.2517021599307691,0.1769463034434198,85.32088239159643,4184.081785931125
716,250,0.23851236839694112,0.00230768893221986,0.1751193343180367,20,5.114618927571311,0.24867527633817907,0.3032605257005659,174.65225314113954,1627.091105362717
827,240,0.1420026972182687,0.0038762882839414436,0.1368988335674015,20,3.4314047377633328,0.41555236863195,0.09044908769787474,399.8776645164079,1529.058172403284
1,215,0.31591152064377964,0.0052858766592827604,0.3237048870658702,20,6.155654027212075,0.07216640774516848,0.4592915801969696,190.2434981786187,1884.8133362909675
497,206,0.3302481653019382,0.004802886230396523,0.3531148217634536,20,6.048196516500229,0.04497442308236639,0.49290022179093307,107.39782114514307,1832.525397211532
1102,168,0.07676756470153365,0.0016500619967956005,0.025115035729000645,20,4.00455723756406,0.02840071696906331,0.0548470464649216,175.38538975225322,5541.9370664841135
385,165,0.11403418150519616,0.004464114312067822,0.20543417701884722,20,4.2450781548150704,0.2809862027628413,0.273663295342223,186.88239163297186,1681.777008033514
1000,154,0.09914868990092,0.0019379312463372314,-0.03294333508308561,20,4.449053739474603,0.0320250549637555,0.29896505768374715,22.826551336455026,2212.6548226418345
835,154,0.12991827316787716,0.0008995523930938258,-0.03761708958034784,20,4.200032924152432,0.05147442896934965,0.34937529982298604,23.78370371397211,1520.947243113736
1026,144,0.06377264409592079,0.009567950904958288,0.39832988994631024,20,5.991352496784469,0.17259214558363106,0.6425918924672809,134.16669047982887,2992.5203975235245
582,144,0.38691948113711494,0.00995709915915824,0.5938622172430728,20,6.155205068558271,0.032024511730147,0.3938738954781302,61.4610576958939,927.792235398694
556,143,1.0854390206747335,0.018408327057903812,-0.5039573236959689,20,6.179837494552323,0.027479634604814514,0.406471930713211,89.90256243692669,1137.334587121073
151,135,0.08711417241379024,0.00033587021881379466,-0.002874977476667255,20,3.9574293846832944,0.005766803019844161,0.0347509463072018,195.5639660811824,6320.250716240364
1023,132,0.3910707620824068,0.008959951952975007,0.49810236463367225,20,6.089439243312897,0.049413694925210104,0.41327365269174615,152.37344213421,1266.9334714106847
246,128,0.1910400796690923,0.015839747324063944,0.5818288780105043,20,5.779889317185363,0.31903259460494127,0.24216078778111255,195.44684897216098,802.4936483131476
1131,127,0.5611155637691989,0.004119144112199952,0.03921081098773519,20,6.013916059908855,0.17943357842120164,0.3958575903157515,121.02091113888278,1106.9151480881892
968,123,0.3202108735209209,0.006203912485789349,0.4447264016785486,20,6.206466886552512,0.026420343776265686,0.4175143522903028,87.27456098283363,1143.4326134713697
197,120,0.04508525318175192,0.0032402547301386927,0.13924265360209356,20,3.092631317343007,0.20913452015727568,0.08625742025889215,164.8569384552219,2865.548814966521
306,119,0.08858023300579287,0.013160322696555711,0.49253670075747596,20,3.114032405929288,0.29784775454534146,0.0782217762866677,166.9952040689718,2586.141882930138
72,118,0.0872029628891436,0.0023477757462886818,0.19750191776354187,20,3.1143164830051715,0.07522677728837865,0.0334993840018034,147.6445369222336,3475.675481592472
1154,112,0.2369737684747059,0.007060356321898688,0.3083125742242718,20,5.300725459720979,0.2057214201217101,0.3069163485571158,150.05569950055593,2203.5305578973484
57,106,0.26865786854335605,0.012924979566270449,0.38534622506950167,20,5.820781383451113,0.03842091109295796,0.43290230732419055,156.49201819723788,1317.7988948683096
92,105,0.5875624068674602,0.022541307168892803,0.501839338944939,20,6.199022433691408,0.031151067905631526,0.3952888447081422,110.96821530869134,1121.08313314449
271,100,0.49027557966059465,0.014044536966179659,0.6911033792079672,20,5.841780014884046,0.04123208947911495,0.4231684610479562,107.24303788089479,1289.402080316795
1157,100,0.1585426266083021,0.007076778087789709,0.41551626217376286,20,6.0840957197104215,0.021231127066507306,0.4919342969345879,424.0311185101946,1775.0583372996257
