particle,r_px_med,r_um,circ_resid_frac,inlier_frac,r_px_frame_cv,n_meas
28,10.500000000000052,1.5109500000000073,0.01493948272104226,0.9166666666666666,0.039689623054041355,9
23,10.500000000000032,1.5109500000000047,0.014141981478189828,0.9444444444444444,0.010216376753832648,9
93,10.461212960206652,1.5053685449737373,0.018161819852865,0.9722222222222222,0.05568193864405302,8
2,9.288496562620326,1.336614655361065,0.026983109009799028,0.9166666666666666,0.014313731754580063,9
9,9.26622811715422,1.3334102260584924,0.18384550255819262,1.0,0.09204662993666796,9
103,9.000000000000012,1.2951000000000017,0.01550140924811204,0.8888888888888888,0.04036967591017974,9
8,8.961696435762553,1.2895881171062313,0.024539935676082862,1.0,0.04937412123686486,9
981,8.921432047893246,1.2837940716918381,0.0956920453874469,1.0,0.12552570978117195,9
385,8.890702866834939,1.2793721425375477,0.1406823523284508,1.0,0.10471778495934549,9
496,8.883093745846983,1.2782771900273808,0.031531067275772234,1.0,0.10619829769882719,7
827,8.815602642829313,1.2685652203031381,0.04630105528267522,1.0,0.19915478291599562,9
81,8.664646158835675,1.2468425822564535,0.04600950702596337,0.9722222222222222,0.32583124117809537,9
716,8.308848427780726,1.1956432887576465,0.13360760713724126,1.0,0.11377809625116762,9
945,8.215704878706335,1.1822399320458417,0.024582165183865266,0.8888888888888888,0.15770172985987027,9
703,8.215297098953002,1.182181252539337,0.028248945853854263,0.9722222222222222,0.07260760470900833,9
25,8.133681681016085,1.1704367938982148,0.03052426197971038,0.9166666666666666,0.13353792443290444,9
615,7.674688738265492,1.1043877094364043,0.04158598128549753,1.0,0.13731428215861646,9
411,7.500000000000008,1.0792500000000012,0.016438143922754996,0.9722222222222222,0.12312594284103387,7
18,7.393339228268257,1.0639015149478022,0.021650131031632297,0.9722222222222222,0.10126717886240803,9
1,7.2957902515798425,1.0498642172023394,0.015997257513209427,0.9722222222222222,0.029346600915602664,9
17,7.226514295179903,1.039895407076388,0.03150427066427888,1.0,0.0640800099911734,9
497,7.184621551097988,1.0338670412030004,0.027221599346145292,0.9166666666666666,0.023834541131119366,9
120,7.104772175732687,1.0223767160879336,0.03791300765225431,1.0,0.17810149880099196,9
7,6.7396369373081955,0.9698337552786493,0.029117199283706097,0.9444444444444444,0.14034490624827006,9
1157,6.595082308785014,0.9490323442341635,0.03343090171938857,0.8611111111111112,0.13829589791880612,9
246,6.3719116408076575,0.916918085112222,0.057185549415066074,0.9722222222222222,0.13596650589051154,9
383,6.073882035580628,0.8740316249200523,0.047069126282491346,0.9166666666666666,0.17123010354214852,9
57,5.395339504555259,0.7763893547055017,0.02750666616488511,1.0,0.45576388919896416,9
1023,5.365061903934089,0.7720324079761154,0.02713523316648987,0.8888888888888888,0.05443720438420953,9
163,5.3520419829354,0.770158841344404,0.03543389075637671,0.9722222222222222,0.054271389211962194,9
1131,5.242015896956783,0.7543260875720811,0.04339630297448839,1.0,0.22291603997004902,9
271,4.965232851969188,0.7144970073983662,0.13532254334704122,1.0,0.047013197873953305,9
92,4.185546716252156,0.6023001724686852,0.026774476467863365,0.8888888888888888,0.2355926750454827,9
556,4.1694922178851215,0.599989930153669,0.03616849686871894,0.9444444444444444,0.3705031225299512,9
582,4.1661603043291535,0.5995104677929652,0.046710143282590516,0.9444444444444444,0.07448585515357095,9
968,4.130997203139744,0.5944504975318091,0.03390311782541339,1.0,0.04225820772726649,9
