y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
15.546886016451234,1593.7085781433607,1227.319398406708,2.4972840711620905,0.031709009991387774,42.97781207111621,13286.0,-0.29730013385195314,0,2
24.949042618900556,469.760654725139,933.9741978944584,2.0286703520184695,0.08346185416153515,53.07327128245223,13669.0,-1.1632009039302775,0,3
29.117867165575305,234.58091674462113,308.34416848337736,3.148343588725037,0.29188185221378876,7.787925677316361,13032.0,-0.1990382808937277,0,5
94.2848816029144,542.1253187613843,791.7724438604967,1.9645306544229788,0.11217332865206091,46.43911237214571,12630.0,-0.13067998194517694,0,7
135.87457396046352,697.7211997273347,423.1439618008556,2.865182475919041,0.4273018634123081,15.287409662880263,13310.0,-0.31184692939210995,0,8
146.5254524886878,1561.0039592760181,509.9649110183454,3.153859949202805,0.4727211454204512,15.575851354632722,12280.0,-0.10059909165855281,0,9
168.88122270742358,1142.8433770014556,990.7972111696926,2.0970624772473743,0.055869657660485524,52.49638789894732,14272.0,0.32441340162636007,0,11
175.96409509946628,1088.0087336244542,594.4783267018155,2.9280553283403674,0.37155262619363255,19.32559334741467,12719.0,-0.14143404425966677,0,14
187.98637137989778,1081.5366269165247,507.9458191760782,3.2020720151540663,0.3041966438518935,12.979876128860601,12972.0,-0.18462392138422412,0,15
192.89617723718504,1096.0451781059949,663.9927744141578,2.606131245640706,0.31840223888152724,30.574819325760526,12134.0,-0.09178572989308703,0,16
201.64427059364934,683.5064427059365,1253.5675923561816,2.5328490749081816,0.06808997086863434,45.28534560513587,13701.0,-1.5372956670033384,0,19
206.0422149122807,1305.9934210526317,526.1176457564831,3.027921961264651,0.4513988392564339,17.883384888652383,13443.0,-0.4278627101170074,0,20
207.0389344262295,1096.171618852459,563.0381823007976,3.052562078959516,0.431352729685723,17.883384888652383,13036.0,-0.20007968458708925,0,23
265.68835257082895,197.83980412731725,824.6547967202769,1.9678244290486602,0.10961914386125506,49.9004126731752,13021.0,-0.19622953029740825,0,26
282.6239554317549,1225.933704735376,517.7528366956617,3.0614868854628017,0.4939396048169538,16.729618121642552,12633.0,-0.13101577633133155,0,29
293.710861423221,162.88539325842697,385.06965848953115,3.041412051320505,0.46334783204271435,12.691434437108143,12934.0,-0.17652731548393502,0,31
296.006936416185,1242.3531791907515,499.00412673175197,3.0127858557681733,0.4379226733572839,17.306501505147466,12787.0,-0.15092345226130205,0,32
296.7789340458445,1229.872451132049,2051.1088700517275,3.3613527287485185,0.030880122159157922,36.63209485256214,15736.0,0.07902914950494923,0,33
298.1246237206502,1214.6261288380495,479.1016500008324,3.0828417580598924,0.42409948562370997,15.575851354632722,12503.0,-0.11788895481065864,0,34
298.4658925979681,220.18335752298017,596.2089768523302,2.192589886691991,0.16614785911902177,38.07430331132443,13255.0,-0.28040498417384024,0,35
310.4884246188594,1227.8356860530773,510.83023609360276,3.08142831357833,0.47625654198598705,16.729618121642552,12773.0,-0.14886707432294854,0,38
323.18139337298214,1247.8984706881904,1357.9834847705713,2.7852933352640687,0.06841671418733018,37.208978236067054,13979.0,0.8569239152203239,0,39
471.8943862987631,147.91912464319697,303.1522180318331,3.1393272898091458,0.33503570082161493,9.23013413607865,13272.0,-0.28942463361746434,0,44
475.9550277918141,325.47650328448714,1712.478323934342,2.826073887269144,0.19665674036850903,49.9004126731752,14431.0,0.24260256759211565,0,45
487.22330097087377,135.8485436893204,297.09494250503155,3.2951862507579848,0.24635018748159684,6.634158910306529,13277.0,-0.2921889567656732,0,48
506.2415394824154,903.8901791639018,1738.7265178838156,3.051047662375814,0.07382276356421344,38.07430331132443,14773.0,0.15728629189391163,0,52
517.3879544221378,1247.352685838307,531.5980378997797,1.9297201504170662,0.06906423611471689,34.90144470204739,13733.0,-2.266087686916052,0,53
518.208830548926,902.8502386634844,483.42827537711923,3.0378479695989036,0.5413833135817024,16.729618121642552,13154.0,-0.2365984823926215,0,54
620.5921633554084,464.87362030905075,522.6563454554536,3.0291082332497994,0.4342232812344281,16.441176429890096,12463.0,-0.11436330382566698,0,55
636.2852255054432,466.5040435458787,1854.6800779683035,3.395106715730378,0.1100525736860196,32.59391116802773,16535.0,0.055937436045649755,0,56
636.8528409090909,447.7704545454545,507.6573774843257,2.9911802170563195,0.41150749334360975,17.306501505147466,12620.0,-0.12957299353395138,0,57
644.0974332111053,478.3530644316396,550.6351895554419,3.1470008671481686,0.4348387936274659,17.01805981339501,12957.0,-0.1813407455445521,0,58
677.2762450734504,1183.3733428878538,805.0407616811098,2.0620089830599655,0.08965442156862644,45.573787296888334,14144.0,0.445301073848118,0,61
707.5981087470449,399.89125295508273,1708.1516985580552,2.4186179803390444,0.008163379735517933,65.47626402780791,14652.0,0.1796370156979789,0,64
868.9277742682671,796.2684775742262,1369.809594132422,2.30374099524519,0.05383554411303176,58.55366342574893,14869.0,0.14315481410091635,0,69
871.7669632925473,5.924360400444939,518.6181617709191,3.015071522329254,0.45593784477711463,16.729618121642552,12369.0,-0.10685359334043279,0,70
875.8464391691394,1336.2010385756676,388.8194004823131,1.924772135729503,0.13835990282894609,25.382868874216285,13838.0,4.078957836448585,0,71
882.9513846153847,229.71876923076923,468.71774909774393,3.104934038689934,0.44716873978555177,13.268317820613058,12474.0,-0.11531166141487341,0,72
887.4561580326547,9.514613989115098,1430.9592327839432,3.2895600620959433,0.09008314170930834,27.690402408235947,14366.0,0.2704879201889105,0,73
899.5706685837526,236.65017972681525,2006.1119661383439,3.3295185456018754,0.08539789612985475,38.65118669482934,16380.0,0.05929866984564034,0,76
900.7771418953038,633.7226056219491,1713.6320907013517,2.3102269646459144,0.031465679131969126,73.55263139687673,13807.0,23.532449056428703,0,77
957.1810608164399,1024.8297695084698,1038.6785320006006,2.11111760702249,0.06243012171938709,54.80392143296698,14316.0,0.2967234119628105,0,80
995.9268364062043,29.03131401814457,985.6052607181483,2.207086784637052,0.09233685161754673,50.18885436492766,13884.0,1.831867291818276,0,82
1115.5011210762332,209.90919282511211,514.5799780863847,3.0772927942761696,0.4463119703756207,15.864293046385178,12015.0,-0.08566839477279727,0,83
1132.9784138901923,211.8737681839512,1844.0077353734628,3.4675993523275093,0.07153126670460179,31.151702709265443,16885.0,0.049590182806558365,0,85
1131.7395846937443,478.6954420791433,2208.5980337485694,3.293845599362682,0.05687663881957588,42.11248699585884,16978.0,0.04813876282197617,0,86
1134.9558342420937,191.47382769901853,529.0020626740076,3.101869137844101,0.41796724939062896,15.575851354632722,12266.0,-0.09968127655055688,0,88
1137.6233183856502,228.64742152466368,1029.1599561727694,2.148756027651281,0.05900575918747837,54.22703804946207,13570.0,-0.6636048540860329,0,89
1152.0847810979847,503.0632383599722,415.06759443178674,1.5832251282778091,0.14094510865417198,36.63209485256214,11217.0,-0.05920685847370988,0,92
1163.866583541147,780.7188279301746,462.6604735709423,3.056920524362602,0.45544491415520594,14.998967971127806,12541.0,-0.12144574741312393,0,94
1164.041210560206,809.4494526722473,447.94994729156696,3.087477563912423,0.4263081009837922,14.422084587622889,12722.0,-0.14182746301977714,0,95
1165.5214193548386,796.6837419354839,2235.423111081548,3.311017775500068,0.10449710712133954,42.97781207111621,16590.0,0.054834529079343705,0,96
13.582293470780634,1594.5209847776864,1337.3064478573967,2.451233400281026,0.043212923396459414,48.85268160299399,13786.0,-9.410251181407022,1,2
24.95181575645506,467.5101474058409,979.9105140249671,2.046115568897026,0.055383602776654134,53.99506914015125,13788.0,-10.581326298251666,1,3
29.048480635126122,234.0106343335549,299.68691813766486,3.1872003307797274,0.28475927213684293,7.99926950224463,12994.0,-0.2099246365166046,1,5
93.33171097777782,542.329899962411,844.2086206833171,2.001014970884922,0.10399288978012139,48.56699340648525,12667.0,-0.14955430942727016,1,7
137.77018352379065,697.2435887110889,396.2495285576179,2.8510234188739236,0.4585622130494105,13.998721628928102,13392.0,-0.41268090580716266,1,8
144.89205783761827,1563.2410076512558,489.6695688159748,3.071113580300125,0.4423134387930723,14.570098021945576,12543.0,-0.13484876752427816,1,9
170.94528768695795,1143.143345067906,956.4840819112507,2.152351385683852,0.02208563127340656,48.85268160299399,14319.0,0.3302473376635057,1,11
174.8198449919588,1086.8454486692033,575.9474041616133,2.8861498767581546,0.3090036152631932,19.998173755611575,12874.0,-0.18283965825523152,1,14
