particle,n_frames,D_um2_s,D_err,intercept_um2,fit_npts,size_px_med,size_cv,ecc_med,nn_px_med,mass_med
1076,730,0.01380805120552388,0.0008582936180690515,0.1563763349241956,30,3.0495824497650124,0.014753233935151667,0.37980855733857904,14.209237092770639,518.5671528872833
1257,676,0.10304299202776608,0.00048381568464797055,0.018827478755471295,30,2.944028340543618,0.03149653785661915,0.030617917211612153,12.703049113631039,2238.100445776057
94,634,0.08787167387664246,0.0010288732417983433,0.19166504533902323,30,3.074293744911891,0.01772618307098767,0.408674197907379,16.0657138205969,461.3890622051923
1782,617,0.08507420760248752,0.0008019539593773857,0.23023376537053883,30,3.0494261755287666,0.014917930991032606,0.4184750299267539,17.684728202795313,507.5475197008773
1259,581,0.1261670882095598,0.0017558996792225675,0.17015616251936572,30,3.072735594852645,0.018487035241663535,0.4044107847870864,16.14714284017015,440.8050475252839
1970,564,0.07791845712231646,0.0010719350775914983,0.06028613519787838,30,3.2213522198242135,0.036922651541196706,0.0710153266175303,15.395404788663356,1979.3555220935607
432,561,0.17729775844490978,0.004599695101090563,0.2764558991912692,30,2.0636398636098456,0.1607201306858629,0.0814912430866084,27.044847050463208,985.444503886729
2018,546,0.10236514073219251,0.0013348775553018444,0.04114334254844017,30,2.3241134588570125,0.0693915437998009,0.055004264781752896,15.879151731923297,1261.23632808907
2059,540,0.20807712063075945,0.0026937670603844866,-0.10453501747363943,30,2.1628544216390866,0.08274492883528103,0.11407543506599485,108.86929401136709,1010.0040965501526
413,512,0.11488399426231131,0.001292731403586034,0.2437634348632513,30,3.0643447591173176,0.016354782142150512,0.47434905038616065,14.035495939146692,498.5447650774795
45,492,0.06894976896080181,0.0013703347571055852,0.10303697496807121,30,2.760618869410206,0.05575679054596495,0.11272307107524496,14.674195245605905,1602.715968070927
54,492,0.18883869519423963,0.003129029546723907,0.27992801701878045,30,3.041005572927438,0.05546783397367822,0.45586794050356183,12.54762860424416,450.8924852542955
982,489,0.06605973883232266,0.0006876575872165459,0.16227126834887404,30,3.07165091930687,0.013815771087203619,0.3767413486193705,13.192071948214167,481.3557384555694
752,457,0.06604069059982218,0.0007301088931190019,0.2244908312228133,30,3.0481488142319333,0.014461201554433804,0.4705728858827791,17.199192707218177,565.2756249478633
11,452,0.1991447617449254,0.0027146248428053872,0.1284814823605924,30,2.106902740416725,0.17705697521487168,0.06418316644532104,44.782294256778684,921.7364472450893
2255,449,0.06282639610954258,0.001425764419722176,0.45222108405257627,30,3.111918379696813,0.015019722566329243,0.4176612355202022,16.259531075782466,478.0070904341487
269,437,0.0964120990923732,0.002113797112181173,0.28877711784180743,30,3.0456642180265465,0.014656229223101808,0.4138879932392066,17.673438884447055,511.1923223408965
374,430,0.05798688356430407,0.0010651427215360282,0.33351934163457975,30,3.063178228116053,0.01504146777855873,0.4075468311247227,17.91261066463423,513.2689820536374
468,430,0.06760158859005917,0.0011620528775577392,0.18765695168843596,30,3.122247360500798,0.07007447268305904,0.1242006393305136,15.304874467052844,1537.4505357115218
1762,427,0.17770980535312722,0.002109726975951664,-0.05487077489307107,30,2.682290440839473,0.06187869913357188,0.1323419082641257,18.90798847663165,1408.7300309845064
2509,421,0.19815173384084894,0.002482875384836437,0.04870333544778587,30,2.16022928083727,0.07027948297465145,0.0698563382688276,70.85360468951433,1124.32026832289
2501,419,0.0503023187898911,0.000568543109354766,0.19584009462064406,30,3.239569154487872,0.01824283392979349,0.2199700051129471,14.818698688707723,639.2150277339433
1854,418,0.08834784606090838,0.0013384449445827929,0.15471745576915155,30,2.2478929303122017,0.14038310399687484,0.10443960259652524,14.670354600451793,1008.2149527502495
2485,416,0.1301391367104511,0.00040911015009192144,-0.0031310863782388234,30,2.8688135778298967,0.012602824021488398,0.0239465747434991,52.58731363551054,2246.6361327121695
1219,412,0.10905950473363443,0.0011545424868330924,0.20223237178961073,30,3.0757452466831317,0.013949497115207987,0.40394744208157607,15.483806376743555,470.4627767867854
328,400,0.11374423821195,0.0006414014782735452,0.1587656818799368,30,3.0905433254596,0.016881759985704247,0.43334609211721176,15.228036637857375,484.72126076205035
1320,396,0.22324176593211284,0.001956665658748394,0.029627370813679815,30,2.041939419495518,0.08895259649542099,0.0780798754705708,41.51957501359824,922.8257171097189
2614,394,0.2484636985333528,0.002934614088140408,-0.07216684087709394,30,2.1671158043629317,0.1449361355909271,0.1349162933107837,80.94388490948859,832.6469578354631
2652,385,0.05819270117927838,0.000895780901553916,0.05583940049860517,30,3.308422016356868,0.025556492990875427,0.0353677034365002,13.268906122793659,2158.39944665634
1674,379,0.06971117913425184,0.001126416489659105,0.04160451185513313,30,3.0669292103593,0.024888721709706553,0.4042688938550892,17.148605463591295,531.2438203962761
1544,377,0.07026142077277978,0.0017597747955083803,0.19192778773310076,30,3.2250330213544816,0.025376759756234223,0.2169439119837665,13.487992065227346,576.5460668087649
7,370,0.16025819518454062,0.0025098821203748734,0.19076970387003017,30,2.173277718692364,0.11843382348158793,0.0680133756313971,58.41502082887135,1135.992735049611
828,370,0.11516690118845797,0.0027973013329196167,0.26175223207506654,30,2.1309459639907296,0.15669669215105714,0.15314280217893356,43.377997390431105,717.948866247854
2274,352,0.0692302832811084,0.0013408052228397192,0.2776387799355428,30,3.132482320086014,0.015165731683169802,0.39796473791422393,15.712760437234174,490.1107653854781
833,351,0.24090484421531344,0.0020739355892086453,-0.009384580769354311,30,2.18448684102713,0.16990812981812864,0.1223531357678942,45.381450540880095,837.7775282970155
307,348,0.026632944660015367,0.000959353665962153,0.2828726281428865,30,3.0521795190252234,0.013504215636396626,0.41356863469770977,20.590964518877126,527.0184989887182
2764,338,0.09983832653871819,0.001792634527919997,0.1498373549742011,30,3.0805463436675447,0.015048233931011264,0.38185514947865973,13.145107767686632,484.17606506780453
1085,335,0.16209385974741736,0.001196018146051966,0.09736824117444118,30,2.2772534383481755,0.17675337675501596,0.0709167339662177,24.351958291237523,1249.208450798481
2522,331,0.41376747508213496,0.011679032454290085,-0.28668161031863987,30,2.1080833579380687,0.18303733416248158,0.0858430708976345,26.523513546732637,1032.0972059336757
274,327,0.2670292000196779,0.007652107780316456,0.2455813421901456,30,2.1229175772840003,0.07754027106233102,0.0634487983050026,273.6897818864345,761.78109299451
1569,326,0.3506197919487912,0.004147529765297997,-0.14883453532067217,30,1.9334852264123459,0.11087595516136947,0.09562391606939111,147.5430406297312,658.913208554786
971,326,0.10726171277500458,0.0012137351507551864,0.23443137654350274,30,3.116928321683769,0.014111361622162567,0.41661990350013434,16.19782450470796,494.92216466109693
1492,322,0.08133949689863806,0.0008289539174357154,-0.006985257117879459,30,3.2679854849091705,0.026864391917964348,0.0387015447391122,13.145380270543711,2130.412675695924
451,320,0.08101688966387265,0.00092354701191296,0.05166278455000836,30,2.3409206304545043,0.05837452471570143,0.16084851745748835,15.652087302758982,1119.799292394129
903,313,0.11212019131393844,0.0016567533469170088,0.05025073151654737,30,3.0225027153337374,0.0129558586101753,0.4157762170952209,15.897912103162957,504.44925061476425
2358,312,0.20444694404029312,0.0027186226679215652,0.42458471469968423,30,3.0616794214709557,0.07667482301208223,0.4549736249943918,14.032771490495108,498.3717040466498
240,310,0.18526311110202628,0.0005402962023389908,-0.010391523954062084,30,2.5346336050272322,0.05525308176809487,0.0336025254349931,206.29959343785626,1662.5478125571299
229,310,0.06652232029378907,0.0011444208871901605,0.09149278390382062,30,2.758744747956756,0.03329449023117873,0.0781350787471316,14.70224664751739,1762.596413103325
1111,309,0.21941579649944745,0.0045318076241991165,-0.008699099745652687,30,2.7227052206191686,0.07344690259976193,0.1396878609449693,14.092713000668667,1258.5253255799958
2965,305,0.28244414792966455,0.0032029095737842648,-0.19388159207067773,30,2.254949072958728,0.06612180811150982,0.0703516036024648,252.65669424111232,1125.5748686904908
1545,293,0.15626513951650858,0.0013134148164747578,0.07387578764710552,30,2.8587947501667177,0.03231274751232539,0.0304958051400774,46.27280017275243,2147.825777020534
39,290,0.12086527934407283,0.0018017065617494357,0.06559099144712172,30,2.8605280514416447,0.032160640834449784,0.0361840838387874,38.9180877981276,1963.0687439381209
2905,288,0.14297360296593095,0.0012529170816829788,0.03255879995968701,30,2.331808647922739,0.06637312183971157,0.0644653083982448,191.2404528333401,1448.924263032342
34,287,0.11264201944225845,0.002254613251080763,0.28060630011232124,30,3.080795335241511,0.012783048549893858,0.3980090772944453,15.452792532377051,470.6474812884142
292,285,0.13838950950987602,0.0025893004250057963,0.13643220220921873,30,2.3037557876374195,0.10281996944415915,0.0486404937864896,23.084133238585707,1366.62111077422
1120,282,0.39303319453391794,0.008724330972457225,0.3682818964100822,30,2.97316688900325,0.1453643673564235,0.3710708239495017,251.7416149175462,511.43894971925573
15,276,0.03647082833531343,0.0006591174449963222,0.15795400503494936,30,3.2377279553368696,0.014745766648402873,0.25056590540688173,15.49905434877082,649.08432832217
600,273,0.4124781704189982,0.00741982932881852,0.03746899434091613,30,2.820232399655083,0.14322336364726257,0.3750433550730531,115.90213744086199,537.7931073365239
3060,273,0.3747977382771824,0.005674069841983042,-0.23694790302766283,30,1.9238579181296596,0.21499368608015298,0.1941922459491394,116.02111217602129,533.8150815202818
3049,265,0.24564111809377803,0.002808152019210427,0.17202107758651722,30,2.8348661635804846,0.12539333562042082,0.2820337285167792,19.56140097447521,595.9062561883802
2251,263,0.08136750138547016,0.0016568809317570612,0.1346575786360453,30,3.111854168118481,0.016833296468377567,0.3480766241443313,13.115922557557397,471.0658736520661
72,252,0.11427179253090042,0.0016787443012042734,0.3064475146298346,30,3.10577198094387,0.01573155333907025,0.4311433302654937,16.05590916123861,511.23455392015154
2700,249,0.26871384421298306,0.005973010681718512,0.3568836988746788,30,2.055062278453736,0.23555397485572907,0.1260868323776085,47.06608088465664,627.2771382501293
1501,247,0.015806712060278602,0.0011202734043238508,0.3282512485723755,30,3.0959938720583584,0.014347527443834409,0.4201016447025642,16.535319660649733,507.0393635599073
77,246,0.1073966026768821,0.004002970893849812,0.1620449621930389,30,2.625216127255465,0.06333027447249542,0.09287674282462266,171.04054618554719,1574.6920044034955
26,245,0.12136202313442597,0.0034200657766411255,0.19431834641186488,30,2.0579793307076324,0.10325455454464427,0.0835246554890581,41.49305084948529,983.52199462606
1978,242,0.09181427532888543,0.0013596785730878877,0.286275711068757,30,3.122579848931936,0.017782163926884254,0.4159473719838094,15.341976983076687,423.03611362311756
1291,240,0.18021955569995535,0.005116673376466327,0.19117056941297136,30,1.9070314783593834,0.10179484121169848,0.0850381203152172,147.68679124407447,614.4232027347259
3127,235,0.06637243904604045,0.0026289448659393222,0.23081557105564787,30,3.0628465418474287,0.015494365537000052,0.3815824192328225,12.955580304575243,470.3674215763543
2172,228,0.21264777708231497,0.00310505329605491,0.14224849220321717,30,2.896713157073082,0.03683218624456461,0.3809860353404711,17.185925240370146,673.2637623995779
588,225,0.21279275153431054,0.0020271452937854414,-0.028731909292682354,30,2.546812575658571,0.06803491830378686,0.0995000634840782,39.86058383497527,1278.131138980471
314,220,0.26800369056070816,0.00126107191207279,-0.004688384463609903,30,1.8248738598035548,0.12201760387632242,0.09062980427110476,211.85721850376962,586.1519646091045
2280,219,0.23700071416256432,0.0034933108561578875,0.13256633561637132,30,2.09904274576142,0.27453958247324783,0.1457566097230211,246.70908880740237,481.7780985657861
3232,218,0.17428736074009415,0.0019528675002556041,0.0027608879626733517,30,2.53112756487711,0.07000785024628896,0.06984484831608714,101.15822111092697,1529.124254760773
3074,217,0.1394694973502862,0.0037908205465896376,0.3725361752279939,30,3.084154219500084,0.02194329257581262,0.4542908374830704,17.323803879082273,514.3151942865908
180,216,0.09471940398565178,0.006841915761221586,0.3961218377082966,30,2.03240986463147,0.15412922303790585,0.08280702007449925,208.65772043821093,974.6190773505216
44,212,0.1482252162849331,0.01022907733134698,0.619597661208565,30,3.121748839413411,0.02087872396847857,0.3974953428927195,174.68188594116947,364.74853322583965
1500,212,0.07125555172614353,0.0007627737204225847,0.08754891927870277,30,3.080281133425999,0.013720938288636032,0.3621951248759173,12.974002211571833,459.32601228006376
2134,212,0.1853624836584549,0.004149704795268408,0.23585361616400324,30,2.6721610063515784,0.15468338968100165,0.37959675695524586,134.10367153517956,572.6995426393605
3303,209,0.44187155153088103,0.0035443583177250594,-0.27448885548042046,30,1.8455588055561165,0.11302978172456085,0.0938972886786564,65.18114329374063,686.7296319815981
2366,204,0.19972477205736933,0.004314850246308306,0.213727061663577,30,2.7549617429627418,0.06370666881446163,0.1324953382027249,14.21348798723821,984.8748882849992
767,199,0.37500601588041116,0.005546118090840499,0.38834005944152655,30,3.0571909299637405,0.02766241291863817,0.3785485452021417,15.376573765442037,449.1775430453828
3338,198,0.1348280232627957,0.0015729590111284106,0.25696434527496304,30,3.1468575245895023,0.016743659125721313,0.32125771063012953,13.44936122220528,393.24392697641326
3247,197,0.11312179991047715,0.0021923581651475932,0.1833061317075359,30,3.0898903994174893,0.025954642998603984,0.4016100641674112,19.693898006714694,532.6607833286535
2211,195,0.23832276830968996,0.00399133655951513,0.18576941367680713,30,1.9527446953205392,0.2037353226000628,0.1145417541570178,245.47495832923047,729.6045722667975
1476,193,0.156945349731894,0.005067586594502953,0.1982619487857441,30,3.1258438014237804,0.01700677478272932,0.4167441798100409,16.055121458538377,480.20673252378833
3355,193,0.4916726216093206,0.009452404445286663,-0.45306316330886937,30,1.746344945991788,0.11316976649725538,0.111910474178023,158.23501620105569,448.6502130975226
2109,193,0.13568180561945736,0.0016392655360421096,0.068738457202628,30,3.078691537676098,0.01720273926084433,0.455841889043818,12.591793265565432,374.1896661812918
2401,190,0.3264049788827647,0.0034596253327264575,-0.10498028889385609,30,2.0615244828588133,0.0739238983216394,0.1021681016955359,190.54924471350128,442.72605648006083
2503,189,0.057560422593116105,0.0014031790777276907,0.3076836941083237,30,3.0641662739188567,0.017872461192833772,0.4040496509237615,17.5731472637932,515.7749701033196
3114,189,0.12997286803594615,0.0034834272576867577,0.4814384209163323,30,3.1432554512919824,0.016102800331079165,0.3994935177224472,15.445460981665386,396.78453091900576
800,189,0.45688577612452014,0.00628047272640832,0.16705526331264792,30,2.161783490607237,0.26676128314992587,0.2889480924197529,151.73038522930133,475.3211893597163
1457,187,0.08683120889350285,0.0014008147624556728,0.15870924979865209,30,2.624693761382547,0.0842055006291026,0.0433336798601735,167.51653611927938,1891.489294041212
1816,183,0.47968250933217543,0.009748720225567307,0.0018940619482815029,30,3.1222472152211096,0.02324895249386071,0.3875948632641984,20.285273779127703,334.4809530721547
879,183,0.2746336867538093,0.00289952607345437,-0.04559631679223965,30,2.033900058965173,0.08024778927682698,0.0784464013122794,184.2060177155761,748.5508687649907
58,182,0.09339283084732339,0.0014732836337584354,0.16464265565723477,30,3.048243799792542,0.014339093380925835,0.4284030068381053,13.599702344615991,552.085366129325
390,180,0.11614481689416722,0.003728858828701207,0.30420187614384975,30,2.5812780721310733,0.10804302475473294,0.3141570598081308,32.492034694414656,686.7306783624011
53,180,0.41353109374548075,0.010305007357663732,-0.24758989429436898,30,1.9930390561507478,0.050949586475678536,0.0741601167995051,170.75408716497816,538.9254633219464
2060,177,0.21366105099543714,0.005947442494913435,0.2672675037040804,30,2.461700762428453,0.1073977379299911,0.1402175080747033,34.28267873561605,866.558270480793
3351,175,0.26470063299251223,0.0026438345417919545,0.18617762403433363,30,3.0770929602742654,0.01786769557217172,0.4259653907319317,126.1798752645488,407.87447104329465
3420,173,0.08902065477166758,0.0028566500610754495,0.13585586365591773,30,2.793578949123636,0.06079833878126746,0.084065203121656,22.073909495058366,1700.6695214434708
3000,172,0.12796557260998487,0.003289201346388305,-0.04188784135498745,30,3.069781071699657,0.01689318651138719,0.38153670557113684,15.09222570639205,578.2430750768838
80,172,0.28122626818676977,0.00967164716479482,0.2165475719028539,30,1.8755109238274645,0.12597764695992275,0.10260891123452555,248.58806302711287,726.4428870231565
929,172,0.18436322980371966,0.0025695657034990158,0.3334825421844002,30,3.087547393666878,0.025488180481761706,0.42568971297635994,186.7941612776445,399.9745429202722
2761,172,0.07706995692168755,0.004342651396277558,0.7352751883258787,30,3.1210793000650097,0.016302534118752182,0.39930582845921314,14.164946596084302,459.7524668127518
3361,171,0.08405492906767922,0.002379749882996849,0.31421161397655095,30,3.077930050502211,0.015529695742033226,0.3972026643524021,15.36979208337429,440.3918194646416
846,171,0.3255478651402787,0.007267883944930342,0.5133156916556151,30,3.121626892414522,0.027720127601356538,0.3513524741922763,15.475618469720786,408.7330178585532
281,170,0.22701373432846994,0.0013845221459626545,0.06702398770484594,30,1.9118527426050513,0.15577652340351236,0.0932679778964388,167.40267665218056,596.3291162724752
480,169,0.05200544221331215,0.0024407275146322194,0.2736849622011248,30,3.1121256541079,0.014452198739778726,0.4330360555699846,14.92333229509899,481.9212090568759
3435,169,0.10387493509773997,0.0032117744999852807,0.3034020666947663,30,3.081555266452889,0.016858854893635953,0.4469659762969192,14.376670852152161,432.2803963057948
32,168,0.15499572970681713,0.002133876428775468,0.014983814175285482,30,3.0483250629097043,0.01890007028292132,0.42394832456511666,12.49686630186147,476.56744514153195
1439,168,0.3703764055680715,0.008098949651742028,0.0141697502452124,30,2.091091713109003,0.11057931455150487,0.069792343497003,163.11861826331327,728.5430250210047
2666,168,0.22561861189682336,0.003845398731404987,0.3750461563310266,30,3.111621532456633,0.01886771959932595,0.43253198320664943,59.61134788496659,381.82520487477376
3375,164,0.07761368094378833,0.001993128455377584,0.30019383433256414,30,3.067005731891167,0.016131133292008666,0.45253228275206675,16.36103376046966,549.3630439685494
2468,163,0.07821252400905335,0.0021537484397104343,0.11451647315031901,30,3.0340840985203457,0.014337138022764097,0.4888817659800974,14.303472456686167,490.8838428202431
3460,162,0.02644682260344456,0.001382685264671595,0.31262410879345287,30,3.1017571856764823,0.013921480563162234,0.4161524647673403,17.831357637557105,494.51523000729196
872,162,0.04287176354037943,0.0029238803153970577,0.5954770894005893,30,3.100113506510168,0.015137282623664547,0.4324431767982654,15.318914985672258,497.980742606372
3428,161,0.09689742079383526,0.0020471818099923066,0.29928747153882135,30,3.101567073248482,0.021753968907078924,0.3684771655067546,12.96697652574537,489.7011376919228
2878,160,0.08383317638898685,0.00204711785279638,0.1220177827122504,30,2.725306351217813,0.06454083385059053,0.1535311005834064,21.787486402956993,1305.9577647814433
2394,159,0.3666597762158841,0.015327475116561497,0.6732035653295175,30,3.055187790544801,0.03158099340893518,0.3930831602322625,16.06848676526542,523.106387561896
2845,159,0.08216013119462744,0.004916583839750072,0.516018765185125,30,3.2050969620921106,0.04443046972211571,0.2444535694864396,15.012465769690275,542.0968465460603
1721,159,0.2830641303939877,0.002955831436472567,0.310737204204133,30,3.139675388870557,0.028365422051287004,0.388513773422893,140.7709400183658,337.6154932234308
3499,158,0.11272799030854609,0.0015363671455863967,-0.05241404653278969,30,2.6317882156586068,0.035067733700180084,0.05463104363599895,22.09125937718182,1732.9992576774162
3491,157,0.20188435971546975,0.0020447745417607344,0.07542790918717697,30,1.874463508681391,0.16166292950170524,0.091404172400662,64.62105036510305,663.9522650525258
82,156,0.16174188703544629,0.002297262645764214,0.1428026895368296,30,2.218187774987686,0.09814675721837998,0.06073792613724885,114.054268366862,1021.290478643059
2130,155,0.4056690810681686,0.01102322280561848,0.36674058187323233,30,3.0825630419853334,0.020697656708600718,0.3821931375737807,134.16857289545848,339.9241194464751
71,153,0.680014795591554,0.016888544237835156,-0.7521623961013727,30,2.0450498565224886,0.11017576601762917,0.0815510918447935,68.72876312396919,474.34850812866455
57,153,0.29025940336033684,0.004270127517108649,0.1877482554423956,30,3.066476591876186,0.01552325196880335,0.4372632385622599,17.854843135065508,537.8544635976833
3165,153,0.47106303235980296,0.02495988216637864,1.2016346096449158,30,3.139577715057048,0.023671835494784577,0.3692186526578258,134.59095420244353,378.3556658921343
3514,152,0.161904229477816,0.0018244781875967864,-0.019977003696139656,30,2.4335285688238457,0.113201794400835,0.1880393624545756,194.04013525734598,1078.4873576450987
2121,151,0.25559641853238135,0.0019045525076745165,0.06427138691506742,30,3.188749327046948,0.029574303009369054,0.0787288287484961,185.52758354349646,233.7687772167795
526,151,0.04117140217194946,0.0008466480044625935,0.172265784739834,30,3.052173940942057,0.012748067111791933,0.4682057106975144,14.34901316232255,543.5723891385352
1239,151,0.4658812886017677,0.007360200033938943,0.15957202627917988,30,2.972199607684378,0.11627928804245885,0.3382745441076888,13.432159415288437,391.77807876322
1739,150,0.07640535411299906,0.0023480858904417804,0.18541616244271233,30,3.0489569863208876,0.01969591170365113,0.38920513658993766,16.18507093927915,472.17894480308274
3401,149,0.0905726587680069,0.002030494718040436,0.19157732977986383,30,3.0872866778676435,0.01783056528710855,0.4483069625534717,12.614237086568387,369.5698817774962
664,149,0.0641165518839215,0.0033529398599344245,0.35782349045311346,30,3.1054613625537533,0.01652254695573505,0.4395832595098914,15.019960995252637,473.99465211443726
1393,148,0.16021647037344613,0.0025302807511420203,0.23728956370865395,30,2.4188325801907733,0.08762087569027334,0.06997258216647465,32.43583689188915,1353.4312919441631
1815,148,0.4111881260441056,0.004740143287755843,0.06507130038339079,30,2.4077583208673574,0.17451708552633177,0.3261289267690362,25.888131011638322,411.75893020635056
3527,146,0.08997602170921361,0.004207000985934755,0.12222372391159377,30,2.3755978019767507,0.03539063670720646,0.0536033112324116,13.05078883303186,1486.9055350688664
1752,146,0.24307811191206727,0.0069977773903668284,0.45741473755704154,30,3.2760490317246997,0.03688848217305077,0.18616370124410364,16.441956017645587,565.7951970412964
1565,145,0.32922925613690723,0.008861938080055193,0.45835246606513197,30,2.961784902946322,0.07413663454156715,0.3413136051995789,51.34112585513066,478.3794278609085
2977,145,0.19654216860150464,0.006488826542720578,0.6798227606607177,30,2.7861416792412887,0.07389500793318053,0.1431123775362829,190.24270549496944,887.5045433621691
1115,145,0.25996447939838485,0.016193356342496107,1.001386453981619,30,3.043868709184087,0.039055741002849066,0.3177462841801641,13.469017368733219,408.63728788375687
3452,143,0.3386657545467073,0.004360920680726675,0.12082826034464313,30,3.0699664470744388,0.020179404333565628,0.411387239060443,17.543908437562592,460.1794526524251
207,141,0.08377929373641596,0.004896760516745363,0.6536596563191549,30,3.065737810649786,0.019180019390948513,0.4555047432321398,16.0796953502356,518.2629618855166
3540,141,0.1498679752253467,0.0019416766078369113,0.17097910306120903,30,3.069695816755694,0.013791329063614648,0.4013221286346538,16.192623877460083,431.8483212864599
3144,140,0.42455271141533435,0.011789351511089854,-0.4716049937937086,30,3.1535501590004618,0.03781388976048644,0.0583915636540486,233.26834999431375,281.4113175990567
2138,138,0.15778977693084803,0.009459910230498088,0.38950138931896594,30,3.1059822201130878,0.014575215795084008,0.4191236926156331,23.178531905318334,502.6911803710639
2794,137,0.11440861231090492,0.00246825467207921,0.22267338931242808,30,3.134666569146809,0.013431473038460632,0.3880603524222851,15.261320859454488,464.2505169299088
3586,136,0.8323552082160361,0.026150308995803295,-1.208244781788296,30,2.0566830320907776,0.06942913738767889,0.06948838285936529,410.5435280135372,503.9043861182338
1597,136,0.11184768661751059,0.0021428340858162345,0.23032504962417727,30,3.1074105500070006,0.019415488026222918,0.41041919699822593,14.373407368530374,425.6438684016227
3548,136,0.2288130007511865,0.006653368058358543,0.23505363238224708,30,2.010647858275305,0.2056123387989869,0.10474630538730526,34.02417332360061,784.8375777149422
3568,134,0.08128294764231007,0.01059662982518671,0.7724303064681863,30,2.5025836235863945,0.0590625319667942,0.0951609132874445,194.28773527637102,1681.7470459856024
204,134,0.03811207726091344,0.002414662758184317,0.5208885663177224,30,3.153050334192118,0.014963218680855917,0.3988151446808772,15.585085149092215,406.0594148442357
1339,132,0.2161542846135211,0.020254359095579554,1.3118419614531358,30,2.837439192860641,0.17119294129234464,0.3287591343770121,52.97645446159176,529.3726952014846
1590,132,0.2976333795432297,0.025369752351882977,0.8704315576523906,30,3.1370571380305905,0.03623422562354835,0.2713164757344577,22.436407697146407,392.83091242633805
2241,131,0.46264501635517474,0.006868555602601522,0.21636788584146693,30,3.0215660788547978,0.2571984674926652,0.3463868965803178,170.50699218241493,473.9682461710647
2298,130,0.1676598795791177,0.015684669076046785,0.9851184756673005,30,3.1329476617967957,0.02928239613623525,0.30728314209319296,15.447350500298015,424.5631548508441
3350,130,0.0709374440254509,0.007606484995355056,0.3901421236653139,30,2.9719787380523703,0.04634845645766506,0.3498282712981591,13.510634577188597,563.3781207008598
3064,130,0.3715156651044415,0.007172405084642747,0.13566498698209706,30,2.9481396965207294,0.03422063443880075,0.3064267983544263,15.551199186582876,622.0181893033873
1701,129,0.4023321882807946,0.004358437866758041,0.16108665326941593,30,3.125859881696555,0.03969784131706868,0.3035658821402606,23.60491545993249,304.1246353416916
3276,129,0.5295529562573423,0.006481556655599646,0.1357559569727072,30,3.174885337648668,0.030454710376506555,0.2632216893539105,21.261365291963553,290.7201774814922
2131,128,0.032842408024786655,0.0025991142494729415,0.3079746678735355,30,2.9423719391573426,0.027990783755048883,0.3563188430326739,13.550588086816262,539.9292266172233
