particle,n_frames,D_um2_s,D_err,intercept_um2,alpha,r2_msd,fit_npts,v_dx_um_s,v_dy_um_s,v_drift_um_s,v_drift_se,drift_z,drift_flag,lin_flag
0,1500,0.09758726635663008,0.0008133976881999011,-0.02570099999755732,1.0475011302844355,0.9980585169705718,30,0.002368055135517625,-0.03373141189214507,0.03381443232352714,0.034797835599317734,0.9717395275064213,False,False
1,1500,0.1061649716513003,0.00037400285923944887,0.012446451717216101,1.0113887227872123,0.9996526282536302,30,-0.058429879947483915,0.039298792277280926,0.07041623353410957,0.03629495645934452,1.9401107041686552,False,False
2,1500,0.1605160116556934,0.00023265079644977244,-0.02433983146940467,1.073837570037246,0.9999411827313017,30,-0.026363419161134036,0.012595594320553318,0.0292177833887789,0.0446287616017444,0.6546850582481066,False,False
4,1500,0.21579320351378953,0.0013706148241972662,0.024767836557159726,1.0258481927228045,0.9988717039524851,30,0.004017878799761765,0.04153279467058473,0.041726686702858715,0.05174573223085226,0.8063792877971895,False,False
6,1500,0.1150300048696065,0.0015147212054052637,-0.06741681977868817,1.107157469770443,0.9951683250416136,30,0.04352858741953179,-0.01047300013144408,0.044770767856862244,0.03777993659941863,1.1850408414277538,False,False
5,1500,0.2708332994476296,0.003328988462850866,0.0801365884661531,1.038250703862594,0.9957874493231169,30,0.10820690229578134,0.012631848466143878,0.10894171515136152,0.05797045191601931,1.879262823570589,False,False
7,1500,0.2099524285421294,0.0016923043665193192,-0.09839545615038568,1.1020697983253511,0.9981841338255062,30,0.09339601199357786,0.002246447473315511,0.09342302490582771,0.05104063947981135,1.830365486364651,False,False
10,1500,0.11506702367089386,0.0010028308028990447,-0.029076081093478333,1.0542252928468812,0.997877787063289,30,0.03345165859169704,-0.007486423639394695,0.03427914820184343,0.03778601525456603,0.907191403245442,False,False
13,1500,0.11223669488508292,0.002009250002548701,0.08590207323898913,0.9516754194056339,0.9911064215968594,30,-0.052319279508706115,0.007862001165765143,0.05290669211584304,0.03731840643544348,1.4177103785866498,False,False
11,1500,0.310876097367147,0.0011889554527526908,-0.039668491249201875,1.0732332288121929,0.9995906104972035,30,-0.03344896937395075,-0.03231057638012901,0.04650598776712141,0.06210825412809355,0.7487891653049262,False,False
29,1500,0.2531497158357387,0.001280271704720834,0.00984476189273682,1.048767171053879,0.9992843568374409,30,0.07830849671940374,-0.011062075227640645,0.07908596693974758,0.056045968425459995,1.4110910947132678,False,False
33,1500,0.21566464789216513,0.0019061810270402722,0.08319063629627997,0.9908883462769477,0.9978173733362562,30,-0.029817350356817908,0.013410143414635662,0.032694132940060135,0.051730316555802076,0.6320110742951399,False,False
23,1500,0.20143277709940666,0.000490565013581992,-0.0020488646065956423,1.0396353441510793,0.9998339576860902,30,0.015849040654943074,0.022366888137111112,0.027412949031800284,0.049994326923318545,0.5483211939995982,False,False
24,1500,0.19132901503883723,0.0012229984315333016,0.00012881075647466064,1.0591410017659877,0.998857249063875,30,0.030692882207981307,-0.07277684290705266,0.07898431415003132,0.04872435217436406,1.621043905671224,False,False
21,1500,0.19713512754354723,0.001030542192399218,-0.047004712618889624,1.0762116408540798,0.9992354086774466,30,-0.026116015705536778,-0.02894680559573048,0.038986713512796346,0.049458126926583496,0.7882771939719614,False,False
19,1500,0.24229900856946354,0.0006153615578303029,-0.03615008168026614,1.0615614479392548,0.999819433551956,30,-0.015386619624058791,-0.009580843552747579,0.018125689687228344,0.05483167011523935,0.33056971726620227,False,False
32,1500,0.20244204401516133,0.0007104379271710243,-0.011703319707000124,1.0181650798261868,0.9996552858207773,30,0.03976215802130012,-0.011189096552452787,0.04130647760546707,0.05011941722636123,0.8241611712863486,False,False
34,1500,0.32059503329935035,0.0015437914651860152,-0.08767644437490912,1.0949117907852397,0.9993511566734793,30,0.06143424021024217,-0.06815714594533268,0.09175817355213166,0.06307162938438127,1.4548248467298068,False,False
40,1500,0.22581277302074687,0.002901112013549897,0.058382552989552486,1.0316521451637353,0.9953996855601126,30,0.016420221058566723,0.00322414199983388,0.016733760821981736,0.05293341430221924,0.3161284992205797,False,False
26,1500,0.4106672603252114,0.0031791272917963825,-0.20663646441122352,1.1217283934730813,0.9983248042371131,30,0.025479341779950274,-0.12452313418447074,0.12710313845323892,0.07138396978403046,1.7805557583556186,False,False
27,1500,0.22188918121625173,0.0009318411905439232,-0.06190265041103616,1.0770091283252585,0.9995064227056242,30,-0.009867027165426173,-0.11077047109244215,0.1112090620908423,0.052471528990980336,2.119417219764241,True,False
131,1451,0.35434034530638653,0.0009267052279725818,-0.04113250143793463,1.0669769932224666,0.9998085228811808,30,-0.017947338660415677,-0.16214045971362753,0.1631307317495331,0.06718778847124457,2.42798186190264,True,False
16,1283,0.262555115095424,0.0006274421821719107,-0.0043836250054854345,1.043396044030431,0.9998401196654851,30,-0.03359225995863018,-0.008841658154308655,0.0347363620439136,0.06171954294940693,0.5628097744078869,False,False
141,1124,0.01948482839873559,0.00037711666520250033,0.034194242308022815,0.7297687476411859,0.9896202975378121,30,0.0033386157420679514,0.002616125976214029,0.0042415174403279,0.01793258123025913,0.23652576201193146,False,False
14,1062,0.29665622334633446,0.0011325672150936182,-0.04974066090934352,1.0555070540059883,0.9995920547588311,30,-0.07590515282920161,0.026545786714662022,0.08041312715175788,0.07177752323972553,1.1203106978655535,False,False
906,938,0.27829358224219974,0.001971856715968099,-0.1127222361588879,1.0782194119927628,0.9985962418708978,30,-0.15565271658960647,0.005287562134555239,0.15574250060613234,0.07401029979589474,2.1043354916226296,True,False
991,906,0.27976862908924016,0.0035812973329589506,0.07999737180021921,1.0022066807224317,0.99543277197295,30,0.08330975171901174,0.10722778939808475,0.1357877518433949,0.07582836464772945,1.7907250469427185,False,False
30,906,0.019132575108074572,0.00035453066205370036,0.031509936408464875,0.7611789989565552,0.9904772303947116,30,-0.02053228210257099,0.0163307956050033,0.02623489076462778,0.019582547896610555,1.3397077286949288,False,False
993,906,0.41846575519705387,0.0035172930291830313,0.032581317243215065,1.059729236920303,0.9980257731986226,30,0.09606434113791908,-0.0347836587647677,0.10216780586528366,0.09273894356619394,1.1016710125920264,False,False
17,864,0.020166322585519827,0.0002805372622177989,0.02624525642289828,0.7784057522077189,0.9946106199278242,30,-0.029527009786344677,0.020116098559831326,0.03572816435519382,0.02081185929710798,1.7167214060571039,False,False
57,834,0.026158747605309948,0.0003329843154583134,0.02226557886140414,0.8636808017218371,0.9954834612541483,30,-0.03870160735571918,-0.00791011800784977,0.03950170096102656,0.02416809643527268,1.6344564441316487,False,False
1009,817,0.023736009094935853,0.0007791302709605353,0.055502475250320045,0.7128760335063721,0.9707143912386698,30,-0.048134812442895816,-0.003956269269513611,0.04829712450493979,0.023217655937044925,2.080189517662691,False,False
1146,806,0.25385483229143185,0.0008316024688701316,-0.06480305248818352,1.0723709283081957,0.9996996080961499,30,0.08370138063363904,-0.1021615470121804,0.13207158213597378,0.07658632835050892,1.7244798775510977,False,False
1189,771,0.17875944914817982,0.0020503691714157395,0.06328507501887451,0.9970588332729104,0.9963298207812301,30,0.09721495472718883,0.08023480506367596,0.12604908316293084,0.06562696583935586,1.920690398387128,False,False
1290,713,0.19916279771733403,0.0008593470825993467,-0.016708638366901864,1.048470390997691,0.9994789823035832,30,0.022883956718091177,-0.08729456680161245,0.09024420683986673,0.07213077267945249,1.2511193695499412,False,False
38,700,0.025964657068623477,0.000196651703129086,0.01792299478529037,0.8223113699082055,0.9983964175762401,30,-0.03492963267645508,0.0034918617998354303,0.03510373680594743,0.026007503266507886,1.3497542015558852,False,False
35,638,0.165398400889304,0.0015888645902676184,0.09071741344070322,0.9465522560924865,0.9974227978681716,30,-0.05058809993761447,0.06397983371196653,0.08156331882107887,0.06949481595859791,1.1736604766270748,False,False
1392,632,0.19152866036093927,0.0005996562268175222,0.01842277672946267,1.0078616032807395,0.9997256051220536,30,0.006202767191015959,-0.09658337342278937,0.09678234520072306,0.07513783512568589,1.288064063049349,False,False
45,595,0.2154014992038024,0.002535979251011327,0.07349427527638329,1.0052063707675722,0.9961339300025176,30,0.0420367097628397,0.05783415834689738,0.07149737645102247,0.08212731232430547,0.8705675910675446,False,False
20,588,0.2769050398369953,0.0017114927942710302,0.028988143832406225,1.0137423909977223,0.9989314812166343,30,-0.03638087430224054,-0.07116854808985708,0.07992828192957563,0.09367050283926275,0.8532919062763166,False,False
31,579,0.013555998642920399,0.00021062263876983904,0.017143868106327103,0.7978347233324575,0.9932860295700562,30,0.004704098712044894,0.004819293753550518,0.006734548015692922,0.02083215337025575,0.323276614567774,False,False
994,573,0.014746179901927507,0.0005539458384430851,0.03743767646609886,0.7357856054358488,0.9619894719733513,30,0.004848767988549398,-0.008519115967700703,0.00980234093866942,0.021859503318323207,0.4484246872367334,False,False
1006,567,0.38080790094858613,0.002302168920703436,-0.0783469998420432,1.0941520486299405,0.9989777048523232,30,-0.060327180562812936,0.29043436224899577,0.29663359130354594,0.10874167945559886,2.7278739190768766,True,False
1454,554,0.18349770100664028,0.0025341455617920697,-0.1261496204562934,1.125378781937962,0.99468813744034,30,0.06573246494774344,-0.0235332268711881,0.0698181188165159,0.07599377967602061,0.9187346532067097,False,False
1513,548,0.04827300564052495,0.0004167203359818207,0.005289941794216086,1.008907520827202,0.9979177470496512,30,-0.041311719401987794,0.037554190240770585,0.05582987877999166,0.040367591916752564,1.3830371376902035,False,False
1517,543,0.053801777784944924,0.00035978389321729296,0.0011112920449195863,0.9970026085829106,0.9987494393444546,30,-0.054283804067314395,0.04615534951437862,0.07125340464015056,0.04269417374071673,1.6689257197685818,False,False
1549,526,0.049789485917285624,0.00017242176855093513,0.00999948413909702,0.9180364621243494,0.9996643233511726,30,-0.049040197242344846,0.01489664436403914,0.05125281415568072,0.04180106611580557,1.226112607120834,False,False
1004,501,0.02027042986372176,0.0008338475995755518,0.07144591130718231,0.6173452971585244,0.9547622775573885,30,0.02470817381057539,-0.005910239657960843,0.02540521178553993,0.027083600055304507,0.9380293511077803,False,False
25,477,0.24809587302023364,0.001248343434098877,-0.06904803235264463,1.053399123352299,0.9992915986988135,30,0.07302853087048332,-0.037333091742187186,0.08201783988945148,0.09794757856066055,0.8373646505069696,False,False
9,467,0.0369043747017196,0.0001457635278655933,-0.0004059043961535203,0.9917744534592061,0.9995633731842579,30,0.044612225502713536,-0.013751167014278629,0.046683458082703654,0.03821610915352334,1.2215649137688227,False,False
42,467,0.028992533923524688,0.00017829018648594586,0.012544319882560176,0.8993980015710699,0.9989422550856173,30,0.01916502435590875,0.06598063443898164,0.06870765808505705,0.033623302634286416,2.0434535783821053,False,False
321,437,0.028277336196841963,0.00015922777370986808,0.03393834153337761,0.6827713200512152,0.9991129802539015,30,-0.02432542328692658,-0.04783472782451516,0.05366458239969444,0.03441788940287863,1.5592060794758105,False,False
36,435,0.26594716460354,0.0019749466079817526,-0.09985853948691507,1.0560316688186993,0.9984582713614659,30,0.12911517653661536,0.04953501096368738,0.13829116429929275,0.10676017809026922,1.2953440765372557,False,False
