frame,focus,bright,count,n_link,flow,struct_rms,affine_r2,div,curl,shear
0,191.63790893554688,211.63925170898438,73,64,0.3554433145423408,0.44405625501268065,0.05150194188966506,-0.6016456818855322,0.6614861374342585,0.5548893731635723
44,193.71865844726562,212.03013610839844,60,56,0.3909325528901458,0.43527384722996815,0.04207867479370275,0.06262574366827905,-0.4186692963961147,0.7539637167602938
88,192.96324157714844,212.28648376464844,59,57,0.13605976530790864,0.3159755400824911,0.02501121011937102,-0.5991726487557731,0.16918789637189935,0.4045408685689262
133,195.7946319580078,212.0154266357422,64,60,0.6080639569276761,0.4980205707351114,0.06322833884413304,-0.6898513455516714,0.45843742987039265,0.8278403319830085
177,192.0963134765625,211.1018524169922,63,56,0.8065586510387626,0.6301355266410427,0.07776671935703927,0.3103259891383243,0.6893194419667308,1.227318052917104
221,184.72666931152344,211.54151916503906,55,52,0.24175367004298742,0.41230332630095573,0.06915578980617987,-0.1029866961396251,0.6925799247584902,0.319442535501135
266,183.93226623535156,212.04637145996094,57,54,0.3638503609603918,0.2598413881472164,0.019066100062232638,-0.15115280303896708,-0.4154383302347,0.43160049257918187
310,183.12818908691406,212.32766723632812,60,56,0.2343108876799642,0.3965294175321416,0.05556956336783869,0.1235509380802072,0.5965076590130034,0.695286485542385
354,173.45603942871094,212.57496643066406,56,55,0.24073070900050825,0.4477018557166626,0.05692827091800856,0.10696861434041202,0.8731186042839415,0.41949118466519886
399,173.8057098388672,212.3583984375,60,60,0.13310063880083525,0.3051481185204781,0.026667533620556405,-0.31279375320819086,0.32880140407318703,0.3520263555243868
443,163.51939392089844,211.84059143066406,54,49,0.45155038686411814,0.5274511622200627,0.09386620735924145,0.14663733873889628,0.8541498748363218,0.6458461789083539
487,163.5791473388672,211.53604125976562,55,51,0.27893897931412825,0.4431628657848386,0.07875863093531987,0.026613130669740616,-0.8261833926668946,0.7439243146726989
532,158.24429321289062,210.5935821533203,57,53,0.3029772950254907,0.3509250330554219,0.02788538081500702,0.013761162924146128,-0.7308518622192423,0.3790117340610943
576,150.4850311279297,211.13856506347656,61,58,0.23352496589359215,0.23401182598751277,0.017953008057604247,0.17911709110414525,0.1280281136747284,0.48396890933513453
621,184.8594970703125,209.89199829101562,58,53,0.4700498005378967,0.2327072447561145,0.009176320829078044,-0.2254826892483068,-0.3416683903162438,0.41974795260289943
665,189.4638214111328,210.72787475585938,56,53,0.7484535562732516,0.47322643235136397,0.05841644820795566,0.09500808077178259,-0.25947255544813475,0.922984354211732
709,192.0200653076172,210.83184814453125,58,52,0.3020767826304883,0.5736707017638675,0.09826930548474477,0.5982052510313585,0.2763983771254592,1.0004458305377943
754,187.9823760986328,210.7208709716797,59,55,0.34653564230998113,0.47238711151522955,0.05023974629139771,0.2514667326551439,-0.8711508019510212,0.16958032895473946
798,184.58705139160156,210.67840576171875,54,53,0.6495336966286677,0.6333574177186214,0.09109413254262366,-0.820948170336598,0.3550651034448771,0.7739879665139661
842,173.13560485839844,210.31588745117188,56,53,0.612382947814189,0.22266417597929564,0.010358118070525446,0.32015904053630345,-0.011660073993125658,0.3171049745368546
887,174.32054138183594,210.31414794921875,59,55,0.26635056829454246,0.3943545685030945,0.06358323308048142,-0.4120173155020017,0.031252808976277364,0.8022166763045274
931,171.04486083984375,210.71014404296875,58,55,0.3665127885492121,0.42825624041133903,0.05263162395693699,-0.5198215294897482,0.22489266596282417,0.5998667529824231
975,176.0465850830078,210.7359161376953,60,59,0.6312515438926524,0.1613547796800736,0.007060087373888413,-0.3058757864955535,-0.00485851155382169,0.2188217516631732
1020,169.3451690673828,210.5050048828125,61,54,0.1441734956233932,0.5642557605739158,0.1159586494050614,0.51028510288436,0.06048711416845685,1.14285145786427
1064,167.4995574951172,210.07723999023438,62,56,0.42001756129937073,0.3932131032506981,0.04783441037044567,0.4899313370478068,0.1482253638186709,0.5559248036505152
1108,161.86483764648438,210.46620178222656,61,57,0.5928360154864271,0.18596954571816532,0.012996562386865862,-0.2663615028289891,0.1276092813915319,0.3172799697270096
1153,159.9334259033203,213.2957763671875,61,56,0.2998177083268377,0.12260895333287102,0.008007082768623941,0.05837729971696556,-0.18165269687392777,0.2199337370196394
1197,190.0850372314453,213.50653076171875,57,51,0.45303443325981435,0.2863185723439633,0.024304945745226347,-0.0697923109139243,-0.0975815618845134,0.5825691765871454
1242,193.6853485107422,213.57864379882812,58,55,0.33605425660040117,0.3231652211106786,0.03101265488980387,-0.31016736152954805,-0.1477385684705918,0.511129941851082
1286,192.90106201171875,213.2608642578125,57,55,0.10414825941963275,0.5106648982261726,0.08433646748545764,0.0984281084046987,1.0737809980436765,0.3151100846026149
1330,190.70611572265625,212.86129760742188,58,55,0.20082713833716437,0.4913333896106617,0.07468423297282434,-0.6827226101731948,0.2732781520166326,0.560845794916468
1375,187.61007690429688,212.0634002685547,56,53,0.3489868996320637,0.45935183331892754,0.0670085642706919,0.5505764715560334,0.2219623517180159,0.5763182193507397
1419,188.87721252441406,211.81028747558594,63,57,0.06094765755256874,0.49866045455138014,0.06271226228658522,0.043706956459268226,0.15655291667256538,0.9643839064127145
1463,196.5299835205078,211.46371459960938,61,57,0.15985550136926305,0.3022593089701181,0.020194731963509294,-0.3521048248970163,0.2007760071668321,0.5682726615301908
1508,192.74549865722656,211.63014221191406,61,58,0.20373680177918596,0.3918470297809032,0.035524478400330795,0.4640057167860176,0.23658865143630212,0.6947909418129021
1552,191.46510314941406,210.2724151611328,63,59,0.37406335720298356,0.6196425068838195,0.0897407283220567,1.2363859941798747,0.5061772807248944,0.23367392597798486
1596,190.7998504638672,211.7216033935547,62,59,0.3626494622213357,0.5942324364532795,0.12855244874638294,-0.09745960457122191,-0.40904277492197855,1.259918133921103
1641,187.00050354003906,210.78619384765625,60,58,0.28389249301601216,0.5847056943303144,0.10017618695351593,0.7448187292626489,0.2518810774313944,0.6537164666282282
1685,188.9359130859375,209.90745544433594,61,59,0.2426143645749352,0.15055278079386614,0.0059463783416128235,-0.06364650577015117,0.24900560808225516,0.2076573886471872
1730,183.80369567871094,209.11862182617188,55,54,1.1180808061159087,0.22581475770424783,0.019891140031374932,0.1623642068248544,-0.04528652908169826,0.46730544187031225
