particle,n_frames,v_dx_um_s,v_dy_um_s,v_drift_um_s,v_drift_se,drift_z,drift_flag,r2_msd,lin_flag
0,1500,0.002368055135517625,-0.03373141189214507,0.03381443232352714,0.034797835599317734,0.9717395275064213,False,0.9980585169705718,False
1,1500,-0.058429879947483915,0.039298792277280926,0.07041623353410957,0.03629495645934452,1.9401107041686552,False,0.9996526282536302,False
2,1500,-0.026363419161134036,0.012595594320553318,0.0292177833887789,0.0446287616017444,0.6546850582481066,False,0.9999411827313017,False
4,1500,0.004017878799761765,0.04153279467058473,0.041726686702858715,0.05174573223085226,0.8063792877971895,False,0.9988717039524851,False
6,1500,0.04352858741953179,-0.01047300013144408,0.044770767856862244,0.03777993659941863,1.1850408414277538,False,0.9951683250416136,False
5,1500,0.10820690229578134,0.012631848466143878,0.10894171515136152,0.05797045191601931,1.879262823570589,False,0.9957874493231169,False
7,1500,0.09339601199357786,0.002246447473315511,0.09342302490582771,0.05104063947981135,1.830365486364651,False,0.9981841338255062,False
10,1500,0.03345165859169704,-0.007486423639394695,0.03427914820184343,0.03778601525456603,0.907191403245442,False,0.997877787063289,False
13,1500,-0.052319279508706115,0.007862001165765143,0.05290669211584304,0.03731840643544348,1.4177103785866498,False,0.9911064215968594,False
11,1500,-0.03344896937395075,-0.03231057638012901,0.04650598776712141,0.06210825412809355,0.7487891653049262,False,0.9995906104972035,False
29,1500,0.07830849671940374,-0.011062075227640645,0.07908596693974758,0.056045968425459995,1.4110910947132678,False,0.9992843568374409,False
33,1500,-0.029817350356817908,0.013410143414635662,0.032694132940060135,0.051730316555802076,0.6320110742951399,False,0.9978173733362562,False
23,1500,0.015849040654943074,0.022366888137111112,0.027412949031800284,0.049994326923318545,0.5483211939995982,False,0.9998339576860902,False
24,1500,0.030692882207981307,-0.07277684290705266,0.07898431415003132,0.04872435217436406,1.621043905671224,False,0.998857249063875,False
21,1500,-0.026116015705536778,-0.02894680559573048,0.038986713512796346,0.049458126926583496,0.7882771939719614,False,0.9992354086774466,False
19,1500,-0.015386619624058791,-0.009580843552747579,0.018125689687228344,0.05483167011523935,0.33056971726620227,False,0.999819433551956,False
32,1500,0.03976215802130012,-0.011189096552452787,0.04130647760546707,0.05011941722636123,0.8241611712863486,False,0.9996552858207773,False
34,1500,0.06143424021024217,-0.06815714594533268,0.09175817355213166,0.06307162938438127,1.4548248467298068,False,0.9993511566734793,False
40,1500,0.016420221058566723,0.00322414199983388,0.016733760821981736,0.05293341430221924,0.3161284992205797,False,0.9953996855601126,False
26,1500,0.025479341779950274,-0.12452313418447074,0.12710313845323892,0.07138396978403046,1.7805557583556186,False,0.9983248042371131,False
27,1500,-0.009867027165426173,-0.11077047109244215,0.1112090620908423,0.052471528990980336,2.119417219764241,True,0.9995064227056242,False
131,1451,-0.017947338660415677,-0.16214045971362753,0.1631307317495331,0.06718778847124457,2.42798186190264,True,0.9998085228811808,False
16,1283,-0.03359225995863018,-0.008841658154308655,0.0347363620439136,0.06171954294940693,0.5628097744078869,False,0.9998401196654851,False
141,1124,0.0033386157420679514,0.002616125976214029,0.0042415174403279,0.01793258123025913,0.23652576201193146,False,0.9896202975378121,False
14,1062,-0.07590515282920161,0.026545786714662022,0.08041312715175788,0.07177752323972553,1.1203106978655535,False,0.9995920547588311,False
906,938,-0.15565271658960647,0.005287562134555239,0.15574250060613234,0.07401029979589474,2.1043354916226296,True,0.9985962418708978,False
991,906,0.08330975171901174,0.10722778939808475,0.1357877518433949,0.07582836464772945,1.7907250469427185,False,0.99543277197295,False
30,906,-0.02053228210257099,0.0163307956050033,0.02623489076462778,0.019582547896610555,1.3397077286949288,False,0.9904772303947116,False
993,906,0.09606434113791908,-0.0347836587647677,0.10216780586528366,0.09273894356619394,1.1016710125920264,False,0.9980257731986226,False
17,864,-0.029527009786344677,0.020116098559831326,0.03572816435519382,0.02081185929710798,1.7167214060571039,False,0.9946106199278242,False
57,834,-0.03870160735571918,-0.00791011800784977,0.03950170096102656,0.02416809643527268,1.6344564441316487,False,0.9954834612541483,False
1009,817,-0.048134812442895816,-0.003956269269513611,0.04829712450493979,0.023217655937044925,2.080189517662691,False,0.9707143912386698,False
1146,806,0.08370138063363904,-0.1021615470121804,0.13207158213597378,0.07658632835050892,1.7244798775510977,False,0.9996996080961499,False
1189,771,0.09721495472718883,0.08023480506367596,0.12604908316293084,0.06562696583935586,1.920690398387128,False,0.9963298207812301,False
1290,713,0.022883956718091177,-0.08729456680161245,0.09024420683986673,0.07213077267945249,1.2511193695499412,False,0.9994789823035832,False
38,700,-0.03492963267645508,0.0034918617998354303,0.03510373680594743,0.026007503266507886,1.3497542015558852,False,0.9983964175762401,False
35,638,-0.05058809993761447,0.06397983371196653,0.08156331882107887,0.06949481595859791,1.1736604766270748,False,0.9974227978681716,False
1392,632,0.006202767191015959,-0.09658337342278937,0.09678234520072306,0.07513783512568589,1.288064063049349,False,0.9997256051220536,False
45,595,0.0420367097628397,0.05783415834689738,0.07149737645102247,0.08212731232430547,0.8705675910675446,False,0.9961339300025176,False
20,588,-0.03638087430224054,-0.07116854808985708,0.07992828192957563,0.09367050283926275,0.8532919062763166,False,0.9989314812166343,False
31,579,0.004704098712044894,0.004819293753550518,0.006734548015692922,0.02083215337025575,0.323276614567774,False,0.9932860295700562,False
994,573,0.004848767988549398,-0.008519115967700703,0.00980234093866942,0.021859503318323207,0.4484246872367334,False,0.9619894719733513,False
1006,567,-0.060327180562812936,0.29043436224899577,0.29663359130354594,0.10874167945559886,2.7278739190768766,True,0.9989777048523232,False
1454,554,0.06573246494774344,-0.0235332268711881,0.0698181188165159,0.07599377967602061,0.9187346532067097,False,0.99468813744034,False
1513,548,-0.041311719401987794,0.037554190240770585,0.05582987877999166,0.040367591916752564,1.3830371376902035,False,0.9979177470496512,False
1517,543,-0.054283804067314395,0.04615534951437862,0.07125340464015056,0.04269417374071673,1.6689257197685818,False,0.9987494393444546,False
1549,526,-0.049040197242344846,0.01489664436403914,0.05125281415568072,0.04180106611580557,1.226112607120834,False,0.9996643233511726,False
1004,501,0.02470817381057539,-0.005910239657960843,0.02540521178553993,0.027083600055304507,0.9380293511077803,False,0.9547622775573885,False
25,477,0.07302853087048332,-0.037333091742187186,0.08201783988945148,0.09794757856066055,0.8373646505069696,False,0.9992915986988135,False
9,467,0.044612225502713536,-0.013751167014278629,0.046683458082703654,0.03821610915352334,1.2215649137688227,False,0.9995633731842579,False
42,467,0.01916502435590875,0.06598063443898164,0.06870765808505705,0.033623302634286416,2.0434535783821053,False,0.9989422550856173,False
321,437,-0.02432542328692658,-0.04783472782451516,0.05366458239969444,0.03441788940287863,1.5592060794758105,False,0.9991129802539015,False
36,435,0.12911517653661536,0.04953501096368738,0.13829116429929275,0.10676017809026922,1.2953440765372557,False,0.9984582713614659,False
1074,432,0.004443559943541679,0.025030293791875997,0.025421660690825732,0.025339134943137106,1.0032568494494314,False,0.974354778057612,False
1275,432,-0.033336149517701204,0.015902814081906066,0.03693505598195568,0.036811093208847165,1.0033675384864342,False,0.9618831444119429,False
667,410,-0.0007549708068363169,-0.060424821266192794,0.06042953752901407,0.02145359118339791,2.816756272291518,False,0.9415957259190045,True
435,386,-0.006552666618474168,-0.05923495352294365,0.05959628477244332,0.03685548067690488,1.6170263873342652,False,0.9985761219951181,False
1364,385,0.09512088901682164,-0.08057788774477634,0.12466266289775892,0.09324792482962145,1.3368947687097286,False,0.9970128248870056,False
22,377,-0.058972647823123836,-0.12844720432358744,0.14133809638528325,0.11189579223095901,1.2631225318424282,False,0.9962828096403239,False
641,372,0.18151778531548052,0.09191325092057778,0.2034619180107815,0.10030659675704572,2.0284001709637307,True,0.9995559437531809,False
813,363,-0.026159520438761682,0.07826740177571527,0.08252337057044645,0.09779335736234773,0.8438545602302789,False,0.986771068039043,False
1339,346,-0.02622793292627112,0.026836855663839938,0.03752494220524203,0.03445837225148301,1.0889934652565327,False,0.959965935763997,False
1835,339,-0.08242554109762819,0.030380327650198595,0.08784608206044374,0.04917654238935122,1.7863411657722827,False,0.9837916309883287,False
1309,336,-0.06658432388080326,0.03224793701277872,0.07398244135093036,0.033497376737612605,2.208604032800545,False,0.9974066160395335,False
1851,334,-0.08071026973474223,0.03417003398214236,0.0876455296235673,0.0553604245268919,1.5831802297865791,False,0.9937861549550934,False
1276,332,-0.042305726222393744,0.02930361417566622,0.051463348851006965,0.0314241386308842,1.6377011779227535,False,0.9368642336145873,True
1157,327,-0.06910828265142928,-0.030297977641567445,0.07545808227220435,0.06982182368239756,1.0807234513874167,False,0.9968665928267524,False
1872,327,-0.08698321588921337,0.020853329993883764,0.08944798051528785,0.06183737778304394,1.4465034534471293,False,0.9790458513410059,False
1874,327,-0.10294310173188632,-0.00212148334474674,0.10296495950450102,0.11993665376339813,0.8584945158435254,False,0.9993281762119023,False
53,326,0.0174384198288859,0.0839771719677106,0.08576866501131354,0.04098692992160294,2.0925857383162416,False,0.9990140872316231,False
1880,326,-0.08686348798791789,0.023497943653294537,0.08998565942060191,0.06883859219293856,1.3071978457722238,False,0.9863261912482337,False
1197,316,-0.06670271729102688,-0.021893836950093722,0.07020393571876113,0.09926376869353905,0.7072463260538143,False,0.9984126612651311,False
498,308,0.002419567092491569,-0.007792328054347289,0.008159330942034151,0.028540757526588578,0.2858834750420663,False,0.9927683575468674,False
428,302,0.006450974764892753,0.0058281395543364365,0.008693807340981512,0.02654310660879895,0.3275354113259502,False,0.9135348874584861,True
807,301,-0.05120102511716572,0.011136377490000217,0.0523981285605547,0.040821911286265694,1.2835785221595875,False,0.9904541285488857,False
493,295,0.011852860201644446,-0.04770934968294862,0.049159661737339044,0.031490965750761345,1.5610718999988284,False,0.9963485328636971,False
540,288,-0.018289431546520383,-0.04360756577776859,0.047287663289247744,0.04428483673201823,1.0678071046168822,False,0.9970483095891616,False
1928,282,0.2933969412250374,-0.029379760016436628,0.2948642660934544,0.1795287613285512,1.6424346935354304,False,0.9918319754977896,False
1856,271,0.12166021176296651,0.050864841453257,0.13186523128662395,0.11474472787727957,1.1492051419360625,False,0.9984676905312269,False
1965,271,0.03301015763631088,-0.17598668075082305,0.17905580780546104,0.13437217925366277,1.3325363092269733,False,0.9889122813766554,False
62,270,-0.032602609108412756,0.07178642038453725,0.07884301029451796,0.03464432510190164,2.2757842752777493,False,0.9935122388614851,False
1281,267,-0.03657395986547639,-0.003071909735700247,0.03670274062881092,0.02860231414126387,1.2832087798050145,False,0.9022178718296274,True
1029,252,-0.012908485775806154,-0.0385518499744127,0.04065555486614116,0.04348215483379621,0.9349940227557884,False,0.986747014104182,False
1913,251,-0.09882269611032901,0.06359240891105353,0.1175156148672383,0.07672799495179537,1.5315871989235206,False,0.9975336521402338,False
585,244,-0.028535599396913677,-0.0418386978132651,0.05064343064653948,0.04430113377568852,1.1431633082567172,False,0.9953836227058779,False
1931,244,0.03768573496791588,-0.022243398836525142,0.04376052344148463,0.02608924795541811,1.6773393972974457,False,0.9736514769245624,False
1983,243,-0.042698997005755274,0.041017795713270515,0.059208647260962574,0.04204998230037702,1.4080540352672564,False,0.996270070256024,False
483,243,-0.09732115080804374,-0.23326830230976414,0.2527558253672534,0.17800632112154235,1.4199261227059021,False,0.9934083642358843,False
65,229,-0.040650274739388356,0.046780594422944424,0.061974743653780244,0.04209308550940194,1.4723259866501714,False,0.9838256228433485,False
594,227,-0.0005616809689638836,-0.024430313857602377,0.024436769849795103,0.03161312091271618,0.7729945397439568,False,0.9681683358636999,False
1114,226,-0.07177864773435895,0.434259820075795,0.44015198011918,0.16125443543046303,2.72954960242929,True,0.9993031194348896,False
28,223,-0.10184334308026419,-0.14882633738120551,0.18033675506692695,0.13554029496229705,1.330502896700135,False,0.9988764049056403,False
1980,223,-0.10281426291267609,0.07674364983545338,0.12829793625909797,0.14445359841093558,0.8881601958721813,False,0.996411180795754,False
159,220,0.0015710419056181137,0.09030983702517223,0.09032350101818673,0.0636860008888832,1.418263036735178,False,0.9956176914438971,False
12,219,0.2660409247868092,0.22853777027955602,0.3507239457262247,0.1400812846926961,2.503717370208496,True,0.9843167185302752,False
467,216,-0.23450379546229952,0.04252767483867631,0.23832883420477724,0.09828564361663089,2.424859068272405,True,0.9914134118625532,False
50,216,0.1981598721874996,-0.013952735765477533,0.19865048145098319,0.17656395531944408,1.1250907983545089,False,0.9946505256438642,False
935,213,0.02661998059460108,0.06039021593636594,0.06599698135292133,0.04310302637656875,1.5311449543319762,False,0.9143366312641831,True
46,205,0.03283568525982037,-0.024309390018307998,0.040854971172969844,0.04480565328283426,0.9118262580633328,False,0.9969854652677932,False
