particle,r_px_med,r_um,R_cv,resid_med,ring_cv_med,ecc_med,inlier_med,nn_px_med,n_shape
1101,8.080611245533035,1.1620727032201057,0.014515053637830028,0.01778328556940257,0.04781917360931172,0.2791033407552397,0.875,297.25572123046425,7
1965,8.281363907637612,1.1909429435573649,0.20202656782192197,0.012278709987300889,0.013758066203055773,0.17056252776835273,0.9791666666666666,143.5852519661546,22
27,8.632070365032305,1.2413780391952958,0.23835131377435181,0.018589462920363252,0.020140043257217674,0.2215830474434396,0.9791666666666666,82.20004131356279,120
28,8.729664602558532,1.2554130664939425,0.14587990931480962,0.030800420669407774,0.034169022025443634,0.2901382759440043,0.9895833333333333,188.77194997863683,18
21,9.024935653817593,1.297875996375508,0.23099566621786907,0.013316628560457422,0.014422718598035227,0.180502740538605,0.9791666666666666,135.39133430385436,120
131,10.349320249917199,1.4883357451405923,0.12082624818937533,0.058294666059049795,0.08228570958643162,0.32041893037366803,0.9583333333333334,46.563742201591765,115
13,10.678318370485963,1.5356489648595861,0.16094852820344913,0.014993527810473901,0.01596163909954871,0.1912924291411966,1.0,67.89382092492623,120
40,11.875453384813566,1.707808951270039,0.17610750087854088,0.04228100620316044,0.05903677918445428,0.3002985323495092,0.9375,217.11144030636427,120
2,11.875658970781531,1.7078385165880918,0.15263836623738167,0.03174188605630915,0.04492218870955773,0.29580502508654155,0.9166666666666666,138.32397729392153,120
1,13.117498414626855,1.886427447007488,0.11203726557238003,0.01140383895669278,0.06317858512705823,0.19126381195026748,0.9166666666666666,46.81522054086444,120
6,13.21661665661103,1.9006816413872323,0.07543415218856205,0.011712202435302044,0.06960834619542167,0.2734204967205758,0.7291666666666666,18.775943263798666,120
12,13.342181910008758,1.9187391804783593,0.07881066754248892,0.03226294092454369,0.05244226163415252,0.24385800511099504,0.84375,115.23560328265395,16
33,14.597186974967844,2.0992214588701255,0.18729270970439083,0.045606547996652286,0.07531834838480861,0.2820414453711791,0.9166666666666666,236.02746346780435,120
4,15.080292288635965,2.168696834028738,0.14820350434511154,0.038515249475432334,0.06978654353949243,0.2862740232456821,0.8854166666666667,138.70951531197218,120
3,15.60963571180745,2.244821711715029,0.10956927228363313,0.050972056751211615,0.14237391789147463,0.27821259003266174,0.875,404.42396688960946,9
29,15.705668521945192,2.258632190140938,0.16967271990199317,0.03945605891644101,0.06904927993292644,0.25002758575608786,0.875,148.1195145154323,120
