y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
72.00718161506543,1259.061442706671,849.0442713462618,2.334397033850535,0.08050070348277372,34.55255173847698,7947.0,0.22825490256982792,0,1
160.08395437262357,55.125627376425854,890.9138340411221,2.847719386354992,0.1036850814840328,22.899534289421997,7750.0,0.3874317824409163,0,3
336.152256905457,383.450595104424,1206.7648069916704,3.038805094510889,0.09839822967453989,30.08104504290937,9071.0,0.06825504617892016,0,7
397.08237610764684,868.4944754403239,1238.6073546722278,3.1498337726138828,0.051783901576413834,27.77754159367757,9351.0,0.05810824884011381,0,8
418.66850470321117,1365.6532598118715,417.7471255283315,2.9259983090295396,0.06591154801793496,12.059518057742945,7905.0,0.2501677674087675,0,9
429.80532241555784,1230.705424769703,661.918491146902,2.6102702440906884,0.06197798569045346,22.357533477838043,8182.0,0.153180734684242,0,10
449.62714609653386,20.094914156138646,418.2891263399154,2.289254627797186,0.06486904964218367,20.054030028606245,7521.0,2.0460286367183644,0,11
474.31191652937946,649.9417902251511,246.7458694735944,3.2096778421878294,0.21315405679803903,6.63950994190342,7096.0,-0.2946005674126299,0,12
494.1303656597774,652.9022869022868,1107.9851590804951,3.301249943940755,0.13622061235973568,22.899534289421997,9760.0,0.04774124540882857,0,15
494.1860977564103,881.4813701923077,676.4170128567728,2.2794546412548904,0.05660777509767718,32.11354808634919,7027.0,-0.24845510549104552,0,16
502.0357142857143,667.7725274725275,246.6103692706984,3.13216212231097,0.17282538333028005,7.588011362175336,7060.0,-0.2685750076581985,0,18
507.89215406562056,898.8493580599144,474.92821115043847,2.3193043376315123,0.04809843654333223,21.27353185467014,6825.0,-0.17034255055552788,0,20
521.1851851851852,873.5675154320987,351.2165259064013,2.721017307035217,0.3182903021352938,13.685520492494803,5280.0,-0.0500324734166403,0,23
529.9477422628107,905.4759005580923,267.0708999079926,3.2102859799493504,0.3601441755024435,7.31701095638336,6945.0,-0.20946369538726423,0,25
531.171,865.6455,271.0004057919763,2.697684192043242,0.346733608271351,11.382017043263005,4841.0,-0.0416699415244166,0,26
534.5376288659794,893.9144329896907,262.870393618217,2.962915115115761,0.4991918275867272,11.111016637471028,5463.0,-0.05460014948878899,0,27
551.4096410684474,859.2773372287145,649.3169722775752,3.0060456612515414,0.17019732677826693,17.47952617358247,7444.0,-4.655735646556043,0,34
553.74547920434,884.9226943942134,299.72644880592577,3.2081214751998304,0.2730331883926944,7.31701095638336,7192.0,-0.3972533680344754,0,35
572.5092263228102,1299.694197421076,1218.9598252523094,3.17739206970221,0.0795111575448462,27.371040984989605,9576.0,0.051907440307620005,0,36
573.392890406706,91.03570319776468,872.8923070559556,2.534364866759326,0.056012287377069606,31.029546463181287,8179.0,0.1538266198385808,0,37
573.1352390103291,177.79702137881335,564.0873446559987,2.722756653713273,0.1733613467343188,19.78302962281427,7569.0,1.0783735606354832,0,38
574.9715803452855,781.871181938911,510.1582639033954,2.140856588440925,0.04325171192583724,25.60953834734176,7702.0,0.46673817781863053,0,39
611.5131137842635,1487.2121869453756,687.1215288855559,2.795536911215456,0.007593177913602605,21.002531448878162,7701.0,0.4687371238998612,0,40
698.2749751737836,1239.5284011916583,1364.4870431626007,3.115518386446467,0.04091216116154343,30.352045448701343,9449.0,0.05523434977145177,0,41
734.0559427562495,1154.713223678097,1458.1176833637285,3.252300051778815,0.08966153983071502,29.94554484001338,9992.0,0.04335384059017275,0,43
787.8769259676814,311.2732055618189,721.1320798124489,2.604991883531634,0.05750182124007343,22.222033274942056,7413.0,-2.0079014080077218,0,45
826.1159082766034,1278.5811537083482,756.3621325654059,2.9216141859953697,0.03337396832625583,19.91852982571026,8466.0,0.10961170959840397,0,46
844.4489263495886,1488.5900060204697,675.1975110307089,2.901555562784443,0.0488841192849483,18.97002840543834,8421.0,0.11478482721299277,0,47
965.6301920500223,352.8133095131755,303.38495428411744,1.951168040367303,0.06385591939742655,18.83452820254235,7189.0,-0.39297427853099043,0,48
1001.4507918552036,919.0712669683257,239.56435872010704,3.3047511389661004,0.27075562292071553,5.962008927423478,6845.0,-0.17581533439342137,0,50
1010.8535142658316,948.2562630480166,778.8551662461399,2.857281411294025,0.10147385782326426,23.44153510100595,7819.0,0.31137661441971204,0,52
1015.4907540826129,931.9612151777137,1128.4456897177893,3.274908245336018,0.1982553339183004,23.44153510100595,9960.0,0.04391044130409713,0,53
1189.0955232004355,1599.7546604980269,995.7909910826169,3.204657958392726,0.023707624177887885,20.46053063729421,8908.0,0.07597849866933806,0,57
1197.243231441048,1581.641266375546,620.5909292636258,3.2419534248248576,0.0491542281092873,12.059518057742945,7873.0,0.2699101198964877,0,58
1198.023569370111,334.0822354878551,1316.5199713374209,3.215339930500387,0.023570896749923978,27.77754159367757,8744.0,0.0857399954236777,0,59
1197.626811594203,318.54528985507244,224.38833599575636,3.16923999179675,0.09883325756424448,5.555508318735514,6407.0,-0.10320190206856396,0,60
1212.3548828125,321.487109375,693.7610388274593,3.029638747029091,0.10005613431395938,18.563527796750375,7802.0,0.3272018072236288,0,61
1214.3343816691004,342.51903852633944,1206.3583063829824,3.176966269957047,0.12382705604295823,26.55803976761368,9437.0,0.055570889424104264,0,62
70.79117177589629,1259.3523592371455,857.2630863870043,2.3557799710332654,0.07365080896646178,34.46420132040188,7943.0,0.2510712557604612,1,1
161.33116277340838,54.261239187806275,842.2019590383246,2.885383686870911,0.13204334179863136,20.217188963542835,7553.0,1.084670774402257,1,3
337.4579887130082,383.09564407212264,1239.0830175508265,3.0806966861142473,0.05019307998505506,29.579511369478777,9191.0,0.07257886967536187,1,7
395.5443032802306,868.8369098970081,1203.2619579107238,3.1056607271396257,0.017359677633900353,28.358338881748004,9220.0,0.07139936287416192,1,8
418.26032383393726,1365.1732194135611,451.83382046038685,2.7343878431701816,0.08044974747731169,15.06112734867956,7969.0,0.23883452607441782,1,9
427.94330603702076,1228.7886903188257,696.6110613344222,2.5276808021646002,0.034905608744927596,25.915993906286452,8207.0,0.16515301929816442,1,10
450.4975311702134,21.813720372973403,378.8348428604805,2.174760797701814,0.09308985695893943,19.945817299602663,7368.0,-1.8865383526887516,1,11
473.3986033569344,649.9353989637807,285.8900479609715,3.1029633554381877,0.2114859869653598,10.040751565786374,7174.0,-0.48715854073400905,1,12
494.01306006316577,653.8536636013009,1104.7540439004413,3.328970369934338,0.11316824764847869,21.031303955363352,9849.0,0.05279117047319878,1,15
494.0695751108253,881.388270087052,699.324777973824,2.250123956400975,0.07192699318797854,31.750484681000156,7064.0,-0.3429264486994263,1,16
501.9374421482649,668.0219359041382,245.04861253797557,3.171369708032743,0.24216950462200335,7.327034926384651,6981.0,-0.2803068004944829,1,18
508.00544522651626,898.8625434833938,480.32784517410494,2.2600059996920514,0.057565226763817305,22.523848107034297,6796.0,-0.19922185129121422,1,20
520.960601664852,874.3297022867276,402.5798634552456,2.8914760307963885,0.3107780182308689,13.432897365038528,5418.0,-0.0631510760705359,1,23
527.0676402929827,905.9609129337039,286.43279128885183,3.059105116172924,0.14210569262463124,8.276835750175254,7153.0,-0.4509496218858533,1,25
531.0082194907881,865.267312013624,272.72852225987316,2.729970021521841,0.35683777365130914,10.990552389576978,4830.0,-0.04889956303609707,1,26
533.7006781700362,894.1539426900292,267.84383230895,2.9079076759195317,0.5106088371285288,11.668981549427407,5462.0,-0.06455902966433866,1,27
551.3264794995418,859.3218195389769,689.4197122400077,3.101542048422724,0.1967806583109453,16.41798566838042,7470.0,3.6969074815195717,1,34
554.1520174664937,883.2376481661141,279.9198713542877,3.1782556180443753,0.2792788491369672,6.919977430474393,7067.0,-0.34571797751480354,1,35
572.867416057356,1299.8503210049485,1256.5864898749678,3.235192776822889,0.054037424816733466,26.73010889810697,9683.0,0.05669038085994551,1,36
573.6189007782284,90.5213068596079,837.7243265833118,2.547475995729424,0.07360992567993123,29.44382553750869,8123.0,0.18533277723412248,1,37
574.6871487687949,177.69553461610525,545.5927303517163,2.776155264072285,0.11710587339133038,18.99601647581206,7467.0,4.049398689967133,1,38
577.5923803682433,782.8453617755268,506.65089657630165,2.2265260650074303,0.14375849168185262,25.23756474643602,7709.0,0.46591017784493227,1,39
611.0062731690452,1485.2942064402596,793.4907453610638,3.015123757365495,0.07420080363366344,19.26738813975223,8153.0,0.17758328087368844,1,40
698.5385817398302,1239.962757505163,1341.3901348562715,3.145037419204651,0.029358794189541033,29.44382553750869,9400.0,0.0648571781111171,1,41
734.1403502057487,1154.0204264793354,1498.1072707817211,3.298181344490174,0.07883798083238895,30.257940529329208,10074.0,0.04828930342678683,1,43
790.7805714749431,310.10319279926927,715.7427636422044,2.589662277382994,0.07410154211528533,22.116790611124042,7308.0,-0.9990073988671074,1,45
825.4873700392698,1279.0625839244265,764.8610348153755,2.9036628181007016,0.02996370621364894,21.43836145127361,8474.0,0.12269043658613635,1,46
847.0291637444627,1489.59971321944,714.7929628184138,2.9869051083092746,0.07649930264397325,18.181901483991542,8453.0,0.12522271252522027,1,47
968.5578463564598,352.0603965907385,298.5088303341895,1.985744650800253,0.12356331230532508,18.5889589799018,7256.0,-0.7096596651580874,1,48
1001.5387987374121,919.9373013526432,227.95219770974472,3.253020574349762,0.30517554759472304,5.427433278803446,6751.0,-0.18612541656167925,1,50
1010.1159335575849,949.195052005647,771.78101224585,2.806681549816718,0.09074414849899635,23.609334762794987,7770.0,0.3809368009237005,1,52
1015.512671335624,933.824167277725,1139.6253027167534,3.26731058981182,0.1909570635890018,23.745020594765073,9927.0,0.05113844276666558,1,53
1187.5402446835437,1599.0493005422816,940.8455588805773,3.1704305150870433,0.053324988424674105,20.217188963542835,8777.0,0.09497802158545729,1,57
1197.240984825052,1581.8516804055023,591.8615990535158,3.267986240323201,0.02383255329101706,11.668981549427407,7822.0,0.32968048077711176,1,58
1196.4745238316002,334.04274419125727,1255.365317387237,3.1441963362600536,0.046482497945971556,28.358338881748004,8677.0,0.1026285080120857,1,59
1196.677941116772,318.0249785305378,243.42038255433454,3.3613648552452675,0.05918941890750647,5.427433278803446,6581.0,-0.14909793683672617,1,60
1211.4923554232444,321.4281497972842,613.5713321687296,2.9571613389248257,0.09065848420688162,16.960728996260766,7595.0,0.7989873479654247,1,61
1214.0130415467972,342.7402812019754,1258.2147198586088,3.1915550975147426,0.11302398201543445,27.679909721897573,9599.0,0.058891477052328146,1,62
507.7058537052444,846.6806396659222,240.0282367550824,3.2571181344171256,0.3744503619156147,7.0556632624444795,6815.0,-0.20532176188462328,1,64
1197.8555130231264,348.5697299240718,203.5287479551292,3.347635981803677,0.09072703497053693,4.749004118953015,6531.0,-0.1408562577691933,1,66
69.76691283717426,1259.2728894743939,893.6982583334697,2.403740463194188,0.07190009905646082,35.5084225420746,8013.0,0.18702076372200419,2,1
161.9250444754555,54.592881958766654,899.5467043992231,2.8826909513062677,0.12260525956990315,22.558291967906214,7748.0,0.3555507668538036,2,3
336.6338180886019,383.44779442663923,1182.3608462931584,3.0313596691718647,0.06784596883292325,29.242230328767317,9066.0,0.06485967694789149,2,7
396.09668930664566,867.7009251365034,1267.9988065416912,3.211553927536493,0.043158112299501485,27.710494454403314,9390.0,0.054005483466525686,2,8
417.17283495290485,1367.8222878371955,417.46765012211625,2.6554411268912723,0.08411533162018646,15.038861311937476,7890.0,0.23977210438712834,2,9
428.6594380942703,1228.2410072536293,659.7604157033311,2.6163914906316856,0.07835856629118026,22.97603811546003,8181.0,0.1438072333312215,2,10
447.23542682663026,21.250276852821656,366.08487397299655,2.1136409649148065,0.07444928281765431,19.49482021917821,7361.0,-1.1251972911953498,2,11
474.56629049331343,648.9011024128098,259.42035763092144,3.1334600995359407,0.21505220617449655,7.519430655968738,7088.0,-0.28573819907747333,2,12
495.1105891161782,653.5940175119031,1091.0136886947234,3.324408387901057,0.1287216543093343,21.30505352524476,9844.0,0.04374702423215853,2,15
494.2440742989745,880.3214123608265,703.066766333077,2.340452597270729,0.05926602200673281,31.33096106653641,7073.0,-0.27448644145786155,2,16
502.1799054828237,667.9359914821101,251.06543467984508,3.151296733682188,0.2314919476735912,7.6586793718200115,6941.0,-0.20384798991581757,2,18
507.6130276959807,898.4211727654282,497.25716430489564,2.360175512840977,0.06478743128983142,22.697540683757488,6751.0,-0.1487480408136992,2,20
521.2010439871023,874.0953198089068,374.30054820822164,2.856696393688746,0.35633482680571144,12.671633142465836,5368.0,-0.05012581573044463,2,23
526.9258050449807,905.9545828993055,256.91388074559853,3.025277429102202,0.29836859676461586,7.797928087671284,7032.0,-0.24781357139335278,2,25
531.4738698751436,865.5099674337333,258.16711918826,2.6435078522358872,0.314701338938128,10.722151120548016,4867.0,-0.04041813727674247,2,26
532.9287125699464,894.8179826839882,254.1289064285731,2.9188100408890127,0.5127511969621293,9.886658825440378,5465.0,-0.05257045528747263,2,27
552.5635664291195,860.304745095939,661.5706490093977,2.9432290682049795,0.17328506592440993,18.798576639921844,7428.0,-4.033160195838927,2,34
552.0927056882383,888.8694313699132,264.9903062649724,3.2477001847080995,0.29416227199265854,6.544689645009828,7100.0,-0.29542629906186046,2,35
573.072793569484,1299.6201740390093,1254.3524323882666,3.24610368983902,0.06986820081050837,25.900261148336764,9693.0,0.0466972603469825,2,36
573.4707886831651,89.9768146379836,872.3932048082249,2.619711637993965,0.0785431425019308,29.242230328767317,8246.0,0.13200599323977766,2,37
574.2583253701839,176.76867504022687,513.8277614911971,2.78560955559209,0.07152709215511857,18.659327924070574,7427.0,-3.8833664252352196,2,38
576.0146401983466,785.3809826709295,584.2876117119412,2.2860813150098114,0.11034424835047747,27.292748306849493,7907.0,0.23077552865969686,2,39
610.5927246537648,1485.9112168364256,804.4398314728037,3.0342799424099285,0.06244980832295459,19.634068935029482,8187.0,0.1426302144605111,2,40
699.3113120636835,1239.3581809818643,1369.2326229655666,3.1087774287646686,0.038699861766048865,30.773966203131316,9434.0,0.05280540721917215,2,41
