particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
1,1135,14.51268333804386,0.04553856271419997,0.010015768881403472,0.024796445617703285,0.16406017808980677,1.0,0.0125,0.875,80,351.0962829589844,1201.6971435546875,119.51719,1,2084,0.06226629547020842,0.7644125165624144,0.8355000944669889,2.937382977899084,False,rigid-doublet,reject
5583,162,18.10819657367376,0.012466278794560023,0.07477872343265773,0.1370350145751716,0.30252333357210537,1.0,0.0,0.9777777777777777,11,1497.3125610351562,1215.149658203125,82.89657500000001,1,6110,0.016132718050557684,0.804845011702984,0.734692940482506,1.7844985943674954,False,rigid-doublet;not-round,reject
2,1135,15.702967841760938,0.012067772568622494,0.011664742924740363,0.0403792121463864,0.22743284417980625,1.0,0.0,0.7708333333333334,80,370.6611022949219,796.273193359375,79.31199,1,449,0.052903359880781035,0.7166228668009034,0.7314079522769207,2.466178709743874,False,rigid-doublet,reject
7466,64,16.632832829748683,0.038619554819353794,0.010976824375869007,0.10361169780630379,0.2995053998292721,1.0,0.0,0.6666666666666666,5,1496.1851196289062,1212.1831665039062,73.2906925,1,-1,,,0.8006035373319018,2.282906120823774,False,not-round,reject
16,1135,11.4382933313406,0.09975252948879351,0.0224567581511712,0.09069515062796316,0.28753474822343283,1.0,0.125,0.75,80,1302.9964599609375,364.8028564453125,16.018019,1,6798,0.07460267416083542,0.7003974070698179,1.0827605464231844,3.28237377008019,False,rigid-doublet,reject
24,1135,13.686908543236427,0.18439917921396926,0.08112743636927922,0.2526320510401375,0.516531266138543,1.0,0.2,0.7916666666666666,80,240.03643798828125,419.645263671875,15.39017,1,-1,,,0.731054896979389,4.952564646754893,False,not-round;elongated,reject
15,755,15.482685682049983,0.015581294911799047,0.02980845321382871,0.12970004981329641,0.32325387110425113,1.0,0.0,0.7916666666666666,53,1143.689208984375,841.1659545898438,13.562047,1,-1,,,0.5638114186084893,5.974109568972553,True,not-round;mislink,reject
17,1135,10.228667195461687,0.03622659681774211,0.037230899240074465,0.1349848872399566,0.38270648572773436,1.0,0.0,0.8229166666666667,80,432.9833679199219,245.31935119628903,13.351979,1,-1,,,0.9594000354857384,3.040321676562146,False,not-round,reject
19,1133,11.976758330881438,0.28065634280030455,0.040475272642086266,0.05239021615093334,0.27329681508010406,1.0,0.4375,0.9791666666666666,80,928.8543090820312,63.18359375,11.311863,-1,-1,,,1.6337073004588794,6.315872678941777,False,defocus,reject
1990,846,11.886707862446116,0.2674536814303301,0.04615496627663686,0.05995256831996823,0.3005640810158252,1.0,0.4666666666666667,0.96875,60,685.4742431640625,199.2506103515625,10.531604000000002,-1,-1,,,1.6872950507456757,6.610958885524676,False,defocus,reject
4023,549,15.712282050791613,0.30039756211914387,0.053748719137477335,0.08862558925608346,0.359926908182326,1.0,0.23076923076923078,0.9583333333333334,39,291.1982421875,495.000732421875,10.272767,-1,-1,,,1.626965861517215,4.907019169544394,False,defocus,reject
6072,253,21.216397824862447,0.031032022208840316,0.013950294537785363,0.28495292276563267,0.4009328899406327,2.0,0.7222222222222222,0.65625,18,644.4507446289062,87.92904663085938,10.185379,1,-1,,,0.6462189931349505,6.260991997589806,True,two-cores;not-round;mislink,reject
20,1135,12.378221395237972,0.07977214597812197,0.025237352289365453,0.219458296743676,0.45362170868229523,1.0,0.0375,0.6145833333333333,80,248.1973114013672,440.84869384765625,10.11771,1,-1,,,0.7348417587495304,3.178173571496358,False,not-round;elongated,reject
52,1113,17.637200152047694,0.17202707185335295,0.03391010494221247,0.22743321286064339,0.42140544568540456,1.0,0.4025974025974026,0.75,77,1164.05224609375,785.9552612304688,8.9507265,1,-1,,,0.6134845113004668,4.569553777284052,False,two-cores;not-round,reject
18,1133,10.692586676966261,0.11433624763129752,0.039043147095593325,0.15887567934245383,0.37068953286305756,1.0,0.05,0.7708333333333334,80,808.3424682617188,486.6257629394531,8.707882,1,-1,,,1.1637247922770568,4.3290491202061,False,not-round,reject
28,586,19.533744293629404,0.19820097311340326,0.0784112944666691,0.1914174431251299,0.35956890720539003,1.0,0.07317073170731707,0.875,41,300.6950378417969,557.6397705078125,8.61017825,-1,-1,,,1.7065721691250286,7.331779579707353,False,not-round,reject
4111,272,21.349786041413328,0.07343827208012316,0.034816785591574057,0.22082723694055617,0.3114306762292021,1.0,0.3333333333333333,0.7604166666666667,18,654.7632446289062,104.54800033569336,7.239844,1,-1,,,0.7520239294237937,5.273237224590483,False,two-cores;not-round,reject
85,1135,12.067006125208595,0.3406807098404468,0.05510688029976967,0.07220454071140148,0.33558900108334744,1.0,0.1375,0.9583333333333334,80,1431.8238525390625,921.5429077148438,7.1777864,-1,-1,,,1.7355164013072237,5.178693546717086,False,defocus,reject
22,975,12.383771790433949,0.06725493727240398,0.051252163831239816,0.16831878306678014,0.35241848999671416,1.0,0.11764705882352941,0.7708333333333334,68,673.668701171875,122.83719635009766,7.084309,1,-1,,,0.5741544270775333,6.269263366984198,True,not-round;mislink,reject
1488,828,17.01782322479653,0.052625783847591354,0.05394410061309857,0.2175380271790868,0.44179847697054425,1.0,0.05263157894736842,0.7291666666666666,57,1164.7057495117188,821.11328125,7.020173,1,-1,,,0.6294084961362513,4.527104361646366,False,not-round,reject
640,230,16.621691074757987,0.0842763516486699,0.16575068367964663,0.268593891029299,0.46421242849842403,1.0,0.3125,0.875,16,1155.2919311523438,791.2759399414062,6.0003981500000005,1,-1,,,0.6131622063129051,3.838517271332707,False,two-cores;not-round;elongated,reject
6853,144,9.016668240690917,0.12526915139582265,0.03705229219987087,0.1367167037382887,0.3246805250997889,1.0,0.0,0.7916666666666666,11,1302.4806518554688,353.2915344238281,5.5841907,1,-1,,,1.1185710247201204,3.0185608718754655,False,not-round,reject
