frame,dx,dy
0,0.0,0.0
1,0.0618896484375,-0.20855712890625
2,-0.170196533203125,-0.236083984375
3,-0.133819580078125,-0.187286376953125
4,-0.0788421630859375,-0.211822509765625
5,0.0836639404296875,-0.430816650390625
6,0.0945281982421875,-0.617462158203125
7,0.0706634521484375,-0.6205062866210938
8,0.069427490234375,-0.5539474487304688
9,0.06353759765625,-0.5645675659179688
10,-0.16533803939819336,-0.32981109619140625
11,-0.05931997299194336,-0.23569488525390625
12,-0.09140920639038086,-0.33710479736328125
13,-0.16050100326538086,-0.43622589111328125
14,-0.1353011131286621,-0.5472183227539062
15,0.03980875015258789,-0.7411727905273438
16,0.1943497657775879,-1.1132431030273438
17,0.08564615249633789,-1.0603866577148438
18,-0.02067708969116211,-1.2191238403320312
19,0.00892496109008789,-1.3387222290039062
20,0.04914712905883789,-1.3158950805664062
21,-0.09495687484741211,-1.2331619262695312
22,-0.03654623031616211,-1.3563003540039062
23,0.1563248634338379,-1.2358169555664062
24,0.25803232192993164,-1.4037246704101562
25,0.29747629165649414,-1.5172500610351562
26,0.27959299087524414,-1.4908523559570312
27,0.20952463150024414,-1.3688125610351562
28,0.25392770767211914,-1.3481521606445312
29,0.22341012954711914,-1.2039871215820312
30,0.28566598892211914,-1.2022933959960938
31,0.19728708267211914,-1.3811111450195312
32,0.0029511451721191406,-1.2594680786132812
33,-0.09995412826538086,-1.2143936157226562
34,-0.19028615951538086,-1.1827774047851562
35,-0.23380422592163086,-1.2943496704101562
36,-0.17466115951538086,-1.1992568969726562
37,-0.14035940170288086,-1.4911651611328125
38,-0.11564016342163086,-1.499114990234375
39,-0.16867971420288086,-1.62872314453125
40,-0.26658010482788086,-1.4761962890625
41,-0.16791677474975586,-1.405426025390625
42,-0.16330862045288086,-1.440338134765625
43,-0.15317678451538086,-1.366363525390625
44,-0.3365645408630371,-1.35589599609375
45,-0.4026656150817871,-1.4878768920898438
46,-0.4805464744567871,-1.5068283081054688
47,-0.5767378807067871,-1.3318405151367188
48,-0.5015425682067871,-1.0836410522460938
49,-0.4930586814880371,-0.9060592651367188
50,-0.4176039695739746,-0.8073043823242188
51,-0.4478163719177246,-0.6804275512695312
52,-0.7162489891052246,-0.8441848754882812
53,-0.6889052391052246,-0.8519668579101562
54,-0.5448622703552246,-0.5792617797851562
55,-0.7091078758239746,-0.460296630859375
56,-0.5285048484802246,-0.27447509765625
57,-0.3244795799255371,-0.3446044921875
58,-0.2907271385192871,-0.353912353515625
59,-0.2968306541442871,-0.3115386962890625
60,-0.2223067283630371,-0.6013336181640625
61,-0.01942586898803711,-0.5724029541015625
62,-0.09394979476928711,-0.5626373291015625
63,-0.1461653709411621,-0.5335845947265625
64,-0.1991438865661621,-0.6167068481445312
65,-0.09520101547241211,-0.7052993774414062
66,-0.1795516014099121,-0.6386489868164062
67,-0.08149862289428711,-0.8577651977539062
68,-0.2643904685974121,-0.7326126098632812
69,-0.2447829246520996,-0.35039520263671875
70,-0.04507589340209961,-0.21416473388671875
71,-0.1363844871520996,-0.19481658935546875
72,-0.02084493637084961,-0.26421356201171875
73,0.07479715347290039,-0.34604644775390625
74,0.2049241065979004,-0.30625152587890625
75,0.28757333755493164,-0.41953277587890625
76,0.25688791275024414,-0.44834136962890625
77,0.24803781509399414,-0.48410797119140625
78,0.22157907485961914,-0.41910552978515625
79,0.11794137954711914,-0.39395904541015625
80,0.29482126235961914,-0.36277008056640625
81,0.31117868423461914,-0.5392837524414062
82,0.5179963111877441,-0.45130157470703125
83,0.7744050025939941,-0.34758758544921875
84,0.9197907447814941,-0.3305816650390625
85,0.9512848854064941,-0.290802001953125
86,0.9788117408752441,-0.2644805908203125
87,0.8024201393127441,-0.37250518798828125
88,0.7529511451721191,-0.20183944702148438
89,0.7738251686096191,-0.2881431579589844
90,0.8637299537658691,-0.3095970153808594
91,0.9642548561096191,-0.3600120544433594
92,0.8329071998596191,-0.07900619506835938
93,0.7010712623596191,0.19974136352539062
94,0.7062287330627441,0.10293960571289062
95,0.7169098854064941,0.19595718383789062
96,0.5923066139221191,-0.036403656005859375
97,0.5206513404846191,-0.12917709350585938
98,0.44122934341430664,-0.17204666137695312
99,0.40582895278930664,-0.2957038879394531
100,0.47398996353149414,-0.3385658264160156
101,0.5618805885314941,-0.3772010803222656
102,0.45560312271118164,-0.4698677062988281
103,0.33017587661743164,-0.4740180969238281
104,0.44702768325805664,-0.4941291809082031
105,0.35788583755493164,-0.4026527404785156
106,0.24228525161743164,-0.3537025451660156
107,0.08420419692993164,-0.2967567443847656
108,0.05682992935180664,-0.24689102172851562
109,-0.05828237533569336,-0.3504600524902344
110,-0.13091421127319336,-0.3849754333496094
111,-0.05109548568725586,-0.3435554504394531
112,0.04857492446899414,-0.3899421691894531
113,-0.02643728256225586,-0.3958244323730469
114,-0.13202810287475586,-0.2774162292480469
115,-0.01001882553100586,-0.3772697448730469
116,0.04573678970336914,-0.5884208679199219
117,0.04656076431274414,-0.6659965515136719
118,0.05971384048461914,-0.6294364929199219
119,0.22072458267211914,-0.8596916198730469
120,0.12337350845336914,-0.8241386413574219
121,0.006918430328369141,-0.9073905944824219
122,0.05269479751586914,-0.8769950866699219
123,0.01265573501586914,-0.8722343444824219
124,-0.16800832748413086,-0.7754325866699219
125,-0.28501272201538086,-0.9124412536621094
126,-0.29245901107788086,-0.8193016052246094
127,-0.32615041732788086,-0.8522605895996094
128,-0.35672903060913086,-0.9626274108886719
129,-0.30362844467163086,-0.8615036010742188
130,-0.29795217514038086,-0.9064254760742188
131,-0.32198476791381836,-0.9583053588867188
132,-0.26778554916381836,-1.0807113647460938
133,-0.26754140853881836,-1.1111679077148438
134,-0.23354482650756836,-1.0991897583007812
135,-0.16707754135131836,-1.1138229370117188
136,-0.13791799545288086,-0.9039382934570312
137,-0.12278127670288086,-0.8599319458007812
138,-0.16166067123413086,-0.5694961547851562
139,-0.2133040428161621,-0.6889877319335938
140,0.04977273941040039,-0.6797637939453125
141,0.09676980972290039,-0.7522735595703125
142,0.06411600112915039,-0.7563018798828125
143,0.1536087989807129,-0.90667724609375
144,0.08048868179321289,-1.3837890625
145,-0.02955770492553711,-1.3600387573242188
146,0.02281045913696289,-1.3088607788085938
147,-0.03964376449584961,-1.3729782104492188
148,-0.1481032371520996,-1.3521080017089844
149,-0.25945425033569336,-1.3347434997558594
