particle,n_frames,D_um2_s,D_err,intercept_um2,alpha,fit_npts
0,1135,0.05049064950729867,0.00030328433993241394,-0.003470970131209855,1.071621096478538,30
1,1135,0.06681539059699362,0.0005131076400187563,-0.024264719233936465,1.0782058291519352,30
2,1135,0.042121544802009095,0.000220087695594981,-0.001186874425831835,1.0136951679764772,30
4,1135,0.0884624507954972,0.0004194667547858662,-0.00463037170235818,1.0054762726238466,30
3,1135,0.10110221716057201,0.0008703368221046891,-0.047303973927164046,1.0949406700855515,30
5,1135,0.13110779643580242,0.0008015139704552138,-0.061866473347945566,1.127228941863587,30
85,1135,0.2628656336433748,0.0007630938670040144,-0.03830297010090776,1.0504928292793767,30
6,1135,0.057157669817808544,0.0006018217036119801,0.019105250961582457,0.995578882198885,30
17,1135,0.08593404917589965,0.0007732361375729987,-0.02865304218330499,1.0543196154393275,30
16,1135,0.11784642632363918,0.0002660065998939247,-0.029983300750654904,1.083410013793072,30
20,1135,0.03651301756449928,0.00031149614361616207,0.015765139777517694,0.9617897332911104,30
10,1135,0.08842106694147658,0.0005405004804011179,-0.03171338117138423,1.0820596627998809,30
9,1135,0.16858437685011834,0.000926662894498312,-0.026335479978995126,1.092275020343958,30
8,1135,0.10620324370501594,0.0003818368354596468,-0.012461952581860095,1.0165221496393584,30
7,1135,0.054243285888668516,0.00023210402804792896,0.010005859515819731,0.9960143083610854,30
11,1135,0.1500295040418169,0.00033465653655043214,-0.0054166148263191435,1.0404159136501734,30
12,1135,0.06285537620543022,0.0003478377269096613,0.010655280124682573,0.9821670984715126,30
21,1135,0.1946545705456594,0.0015747257707862707,-0.07878563714810745,1.073034240697791,30
31,1135,0.030164883943508525,5.3669340796583855e-05,-0.0026700365637675537,1.0329384276881262,30
24,1135,0.03151368943187832,0.000316582585901558,0.02230359353173958,0.8782767049090878,30
26,1135,0.19687043000713986,0.0010132027451348019,0.021904480684518984,1.0325520271341035,30
36,1135,0.29050762182385603,0.0006447330286537553,0.011718671000701557,1.0118442913249108,30
38,1135,0.26048276001403153,0.0011316072305343871,-0.06512405210940857,1.0730706799030727,30
18,1133,0.09852125674613718,0.0007437252087007745,0.03315679203309885,0.9830942782125264,30
19,1133,0.22227022087877932,0.001530765566583818,0.05501023950733067,1.0119087599265117,30
14,1132,0.06280574728185338,0.0008640743517620357,0.023256728335912778,1.019197486251146,30
32,1132,0.041402990276676134,0.0001897299723859139,0.0030100300055695022,0.9791259078225064,30
52,1113,0.02442710709539773,0.00016116378822860313,0.00960331474656737,0.9031005576190989,30
306,1098,0.2998479241468031,0.0016838303790409723,0.03212888594872059,1.0162109347382495,30
29,1090,0.228813511237603,0.001550011468909307,0.0025567914081258045,1.0417958928102584,30
42,1047,0.026889407719163785,0.0002696634822454688,0.018431087399548456,0.8822192774046528,30
27,979,0.07601017445981816,0.0006939017277731407,0.004557205792121834,1.0552465587859916,30
1019,975,0.03520081705445705,0.00041446927770703515,0.0257556450906277,0.8355714306212204,30
22,975,0.022190386936122384,0.00017426515192803515,0.008439172682203507,0.9412138170199803,30
1347,939,0.028382953132575283,0.00024009407784085333,0.012103659336298839,0.9057731764641108,30
13,914,0.19129757476081238,0.0019997138488628704,-0.1302928008920664,1.148405178234711,30
57,903,0.3667348953917299,0.0010396158937223431,0.0132542962900017,1.021512195089888,30
51,877,0.21923273568795423,0.0006996324876484475,-0.02555866627152562,1.0660594852247383,30
1990,846,0.2950080553556063,0.0006935285708832543,-0.05178612848470463,1.0804741339734092,30
41,842,0.1627080022378958,0.0013346985368445031,0.05415942863420308,0.9912329995615669,30
1488,828,0.021861382874620753,0.00010413523969367577,0.0129269416187612,0.8461041712929708,30
55,807,0.02036016530553338,0.00017358735711290257,-0.0060712196725683535,1.0344351843855015,30
71,785,0.43475319648952315,0.004814692004979744,0.11983361536984027,1.0282095858789166,30
54,783,0.04017150045710591,0.00046337571174055725,0.0088095902126707,1.0008899815538488,30
15,755,0.02813045539900616,0.000146088589929522,0.002028256084096258,0.988749886081002,30
2469,753,0.44721674098844,0.003145049660435063,-0.09848730847773562,1.0437443245208233,30
523,711,0.026340791724040236,0.0003165562926974404,0.04174813533073187,0.7086793847988498,30
88,642,0.014200915121876507,0.0007397344124804981,0.0669203394924874,0.5239271282501963,30
28,586,0.18845262612168448,0.0008563571540776236,0.040731347196468516,0.9740709997107595,30
3084,582,0.06496706843408587,0.0012452131172721646,-0.016651676684063015,0.9357207604650856,30
3911,567,0.020168791193145966,0.0008900556669287184,0.05691037758203451,0.6833609544237174,30
3925,555,0.021032750585006595,0.00037196734462686287,0.012681459064601523,0.8815382545425424,30
4023,549,0.24378809377123375,0.004077193558127269,-0.14819207357856,1.0660391732030277,30
123,532,0.012357019302736721,0.00015325675312916588,0.01362224383154228,0.6905199984289598,30
1049,531,0.1855305521478692,0.0015251267772931475,0.022896284369945473,1.006669163816923,30
2456,499,0.19707106344155031,0.0006678543164058929,-0.033820989426360484,1.0371422065193154,30
77,491,0.019668547957709642,0.00016707085055288177,0.019602873897535462,0.7697847978001899,30
109,478,0.07136423914669851,0.0013295909952513471,-0.03294722490197871,0.9924768419155425,30
2408,471,0.0423377359527695,0.0003281394439123504,0.003969886177766634,0.8731071030205042,30
135,466,0.04643880532305387,0.0002608230979505578,0.01964929786690201,0.8204069284575508,30
4736,446,0.2011200589528154,0.0013410411897129121,0.09302405005919635,0.9270898671977539,30
64,443,0.03203309306047873,0.0003014735423840586,0.030593639351373134,0.7828641116139621,30
3464,418,0.2909702418520861,0.003997641068891984,0.03806689002592987,1.0580403319258835,30
62,395,0.07753959437022896,0.0014362573890317294,0.04715997893305861,0.9482158856410926,30
1576,393,0.14458987446096466,0.0007656146933745717,-0.0013433483886704576,1.0318681324824752,30
5198,381,0.02638487784280011,0.0007566683680033791,0.025834832253687365,0.9109862282987883,30
587,374,0.014178267318075368,0.000445698332313861,0.040590963988374806,0.6076642951578769,30
4690,373,0.11729328580278467,0.0006018049545571307,-0.03890191982917483,1.0615817583459284,30
116,369,0.003911295665265769,3.816697691726885e-05,0.0029857470276283774,0.7502506768970085,30
5273,367,0.021511649848447043,0.00015820541460838148,0.003230526949097607,0.9341926497125437,30
43,359,0.24461255380684924,0.0038430356218102806,-0.12397844618766936,1.05771861981228,30
94,353,0.011714993419371243,0.00024084661276467078,0.045175623259676057,0.4988127681174875,30
3568,352,0.03898984511372047,0.0005780593760281813,0.021075218583743262,0.9561515784961372,30
2932,352,0.04917701934585565,0.0009051036370457105,-0.0038335574935855527,0.8577846343956392,30
4443,340,0.05386020508469637,0.00034045431771009523,0.01224872253492542,0.9793234993368201,30
5372,335,0.016443506749196955,0.0006205838623882398,0.04027766416082039,0.6756181530173162,30
2828,327,0.06872371518917839,0.0005749411608051855,-0.01071057477436413,1.0612831471655717,30
63,324,0.03560190442822294,0.0007955509075016619,0.014513316619689992,0.7401934457473124,30
45,312,0.16517799836417796,0.0013088026690830769,0.0013946485972778579,1.0878554501321924,30
5658,307,0.018137403089201327,0.0005528767170914312,0.021927654784299817,0.8190978541647408,30
983,306,0.22753859128851986,0.0018844981430125199,0.07142727314783807,0.9761205837034109,30
450,304,0.03222432690120485,0.0005288248364339979,0.06236148860234453,0.6689607342290645,30
2251,296,0.10157664978210633,0.0008300333531032853,-0.04163165262389586,1.0831063317664644,30
2238,294,0.0022198252394932086,0.00011313986922140541,0.029602562042189813,0.23846810768773374,30
5779,294,0.1806010533730215,0.002205970975099173,0.07592981065609204,0.9548412494109872,30
5730,293,0.017278340230342852,0.0006867742300178737,0.04303467467750856,0.6720418003193865,30
4197,292,0.14801263358703534,0.0006218479612055519,-0.003924823230998015,1.0465928907831195,30
25,291,0.1753159594649217,0.0012128444910461246,0.040516156508764466,0.9636849505513737,30
2420,283,0.009790138621357088,0.00016616522716791796,0.02142207255245638,0.6215627111613048,30
5824,281,0.13783853089257292,0.0005148239774485188,0.021103024718768307,0.9888550497090055,30
4111,272,0.030381443542572262,0.0002183742699164883,0.02757567877411139,0.7502451716314957,30
4948,270,0.06001101450778825,0.0013786782269971792,0.076163857957325,0.8308140303638396,30
4063,267,0.020903209580882594,0.0002742579290219338,0.03252612965404374,0.6954135574653604,30
305,267,0.01851621544057726,0.0012344535027689666,0.14326224618754935,0.37667287677096417,30
3697,265,0.09836605714443276,0.004696091628359547,0.17733121043025293,0.8779092042578238,30
5979,264,0.3204726359218661,0.0029916313767361525,-0.10821008989617932,1.034692970218556,30
1398,263,0.12067539774916916,0.002971597476914793,0.06260995226860311,1.0364289763822567,30
5970,262,0.011217883264858626,0.0001892330252535114,0.027567390923684144,0.6105096067795476,30
59,261,0.006702897742400563,0.00022949360613167604,0.04796311076321478,0.3732567471368451,30
2295,258,0.008103545322239803,0.0004116433329878628,0.10228047537126433,0.25359106988382624,30
91,257,0.002209683900003721,6.153180612776265e-05,0.011123487186201327,0.3787921369724032,30
3443,254,0.059603169090241104,0.001956222236906008,0.09803627869598323,0.8152342838177021,30
922,254,0.08267878329135835,0.000589072032618498,-0.020016421578257348,1.0098451404592492,30
6072,253,0.02448157208038343,0.0005060130295636758,0.024524789615498952,0.837022012853328,30
4463,250,0.014073389155769809,0.0007672002417680473,0.03650126963776909,0.7834536849617348,30
2266,245,0.012611399011837143,0.0002779487135435402,0.0413914153447035,0.5512848675782777,30
89,244,0.014928936324390914,0.0002497916050688664,0.0377371063975052,0.5961548869072265,30
1634,238,0.02798111828718805,0.0005349437426837268,0.06537623119088734,0.6313571342056928,30
102,235,0.022173342500185333,0.0006468218663912965,0.07584645801954576,0.5383772555990052,30
4134,232,0.030729497115927363,0.0015557209355851291,0.06425702901507781,0.7734437577298473,30
6225,232,0.17027827400297976,0.009494681068000136,0.5204774551806702,0.7755429277256763,30
112,231,0.08805824244327348,0.0009455918709054605,-0.02489418655181926,1.037580476415926,30
133,231,0.009243492792706021,0.00025464048683328754,0.02742011874489197,0.6003990881550416,30
640,230,0.02192708266366445,0.0016231674017121943,0.05411039248322907,0.8244234716888658,30
1416,228,0.030811627874968394,0.0006300500202248269,-0.0007059079720125379,0.8512798572952909,30
5943,222,0.014497011504935044,0.0004585039535899186,0.03367338635846784,0.7028203749039075,30
2891,216,0.032757084150380464,0.0007706633232178438,0.03116443475358694,0.65301317292521,30
6094,216,0.0348808298221203,0.0014288854438576836,0.0813917970689817,0.6590744414353488,30
6134,215,0.023684746710075224,0.0007997728718273871,0.014584303076663885,0.8909900392865532,30
5088,215,0.1644845508768061,0.0011392149176817409,0.07586628439638625,0.9035390280461496,30
950,215,0.03507242583630108,0.0006820975350366313,0.040680727773494345,0.8203247419832929,30
44,213,0.014722793463110138,0.0005005595410722809,0.04189622038548722,0.6535517338621853,30
6318,213,0.026913250165937673,0.0007368712654679069,0.028955760379069793,0.8578264210490484,30
1574,210,0.09006961880924527,0.0009739911231713905,0.06064370292639883,0.8684495323895708,30
34,209,0.07051097652326842,0.004940117586051893,0.16417300918881353,0.8512554240634528,30
4386,209,0.024961206759208612,0.001274411844793634,0.08110624988190863,0.6102493310923226,30
2789,207,0.09372692393326577,0.0008053465077798916,0.051106096838932004,0.9391697737551638,30
5426,203,0.3906519536824625,0.004837292085749433,0.21600650204553806,0.9432087768700365,30
2684,200,0.05673090971257463,0.0006186502093711674,0.03173547502491416,0.7797515787409662,30
1407,200,0.13726151688544974,0.0020029041353067543,-0.010689311151996252,0.9856807511726244,30
33,199,0.013046772636628392,0.000135308846522413,0.011155280247731377,0.8508759953461781,30
6447,199,0.04410895001573358,0.0005730239391454079,0.03405030582338653,0.8681977631322767,30
6419,198,0.013184605155519353,0.0004961731501216585,0.06546081751729053,0.4501586344680747,30
3307,198,0.13745924344262692,0.0033539150208375572,0.2197045736369791,0.7988228297089743,30
2423,196,0.009706622718230053,0.0005118382152725027,0.13260965319136533,0.2449491531675449,30
6313,195,0.032090368282511675,0.001499045721838618,0.0738750432869198,0.7453868268763065,30
5427,193,0.05792265313042378,0.0017803979057070107,0.061131234717990646,0.8357214101334686,30
5503,192,0.12193207780403964,0.0023939610089734635,-0.029451942663548347,0.9807188564183988,30
1324,190,0.01397340873997871,0.0007737366521210137,0.10816718457194757,0.373581054054916,30
1287,188,0.009888435939199853,0.00029056976551728565,0.01306151506292337,0.6714323782920424,30
732,188,0.008926766923996594,0.000275548298218108,0.01293363007119091,0.7809912146190032,30
96,187,0.0055889099227068905,8.924382274886543e-05,0.004652966252047161,0.686175205869523,30
1299,187,0.0051168362310334056,0.00014203433252564412,0.019955275668890875,0.5003124146385395,30
2416,186,0.040489827453384336,0.0008101694632829671,0.03507646202077435,0.8009331516795934,30
131,186,0.002288253084206234,0.00034932001924450684,0.06233537335591436,0.18240602974188178,30
47,185,0.03734190174539975,0.00032332566477851014,0.026415421181239435,0.863696222762552,30
6561,182,0.024835188253069816,0.0007602539940471716,0.04864540497161498,0.7512865986273345,30
1816,181,0.01653302456141477,0.00029246528248072734,0.015386708759125374,0.7690910940299249,30
6527,181,0.4587485206882752,0.008020451114410755,-0.4283105892535469,1.2020165505254505,30
4003,181,0.11650318526715753,0.0031547195652423306,-0.08099603747509874,0.975565321268907,30
6618,176,0.02557672662360881,0.0002873015974953424,0.010967467570728286,0.8457109784355473,30
2302,173,0.025563072286515956,0.0010343324666126643,0.08725842865319855,0.48595945597872714,30
2875,173,0.03284211850962184,0.00028179475843805713,0.02440233240959007,0.8007340637162806,30
2355,171,0.014178720963477878,0.0005629681034307362,0.030007800010215396,0.6750676183985139,30
58,168,0.005758692200533742,0.00035662553512235654,0.03897843005406845,0.3970747693029264,30
80,167,0.00933848211661018,0.00037367645527117447,0.03522264663248894,0.516999716854594,30
5157,166,0.017890004357690222,0.0003434479033213015,0.045625489402871075,0.5615652944945055,30
255,164,0.008451057717879625,0.0004145214575463463,0.06743952440264477,0.35864238750080124,30
5971,163,0.0500239253296467,0.0015549294376100786,0.088080179557683,0.7624090719386835,30
1138,163,0.013129949753234543,0.0005140584453302992,0.07886069514998299,0.4120199704553636,30
3115,162,0.020004990712402883,0.0008998946946797814,0.07130731989059358,0.5716554635734231,30
5583,162,0.05013726587373956,0.0010148991496361003,0.009672837182946946,1.0962185265801212,30
6062,162,0.3481321758785167,0.00704948629209502,-0.2948512510989577,1.1578077497891637,30
3677,162,0.004494116104882707,0.0003416547769249127,0.04124668932467608,0.3866991314071847,30
79,161,0.012434828726432251,0.00014078821937448904,0.01255880760040635,0.8211389557338068,30
3327,160,0.04234713834376517,0.0009643633115086193,0.117889999346815,0.5884974929943607,30
4622,159,0.21704021513778488,0.0037293469942656994,-0.05645933090568655,0.9556613796916793,30
5126,158,0.04548409528212606,0.0019291305642121356,0.07441879148613646,0.870048483694776,30
3075,157,0.023897371642419684,0.0002780599757534495,0.035628793819609206,0.6621904112960247,30
6734,157,0.011645126341893066,0.00057584350284603,0.03726325611345444,0.6225000384331618,30
2484,154,0.044582996347823874,0.0005222970394448633,-0.003482621081837723,0.9886289206321912,30
6686,154,0.024857720123030117,0.0010040999482213123,0.15244972702747822,0.42635112456070695,30
6670,153,0.007295671175448266,0.0004683401914194773,0.07276161840676658,0.3026510385208991,30
2773,153,0.048971777901856126,0.0005721299470039013,0.012282739490544096,0.829934298003453,30
6763,153,0.00226381311707288,0.00016721463813906525,0.009382037557542399,0.5791963524058839,30
443,153,0.019912327179202646,0.001323615053622132,0.13345713230977252,0.47761005745730567,30
46,153,0.21076381010314385,0.005059232459574123,0.13731138673989104,0.9690868784250689,30
285,152,0.11849070572397659,0.004525865216380517,0.1725549541856241,0.9393717612452523,30
6250,151,0.05326189618158154,0.0007576504619935502,-0.005413114766742299,0.8830276620324468,30
3947,151,0.016861276494766847,0.0007008584866272782,0.10230484988131608,0.4045347615853122,30
6815,150,0.0344171063620198,0.0004125110229981415,-0.003290593099995214,0.9230553240449693,30
6383,150,0.03927238998322468,0.0016294300826335975,0.10381366528745363,0.6944677495070879,30
124,149,0.10591522424628365,0.0007142814644278357,0.012506535880394427,0.9820020231664988,30
1374,149,0.00979046458130773,0.0005205442012207036,0.0648073211237294,0.42695763565436473,30
3615,147,0.03698221241202494,0.003237481639376043,0.15409777047707726,0.7171263230106116,30
6830,147,0.06395551515991582,0.0006632498047528668,-0.005389267704221901,0.9148973553242139,30
5603,146,0.0827176077880898,0.0030509031512699564,0.09328073199584143,0.8704762066404652,30
6822,146,0.04117262520225409,0.0034486944240050103,0.1416670598507216,0.756806337421591,30
631,146,0.0257504666693815,0.0011441708948572932,0.09577967368303555,0.5143443391187003,30
6723,145,0.02576705161999204,0.0017026659173372104,0.07291266092109967,0.7922463120049317,30
87,144,0.009583074526075696,0.0009460779446610444,0.05482788122597937,0.5994446821273848,30
6853,144,0.07990465683143942,0.0015237263475220912,0.004891440039018438,0.9925435787557226,30
5719,143,0.20385702025766927,0.000957684009652777,-0.06256062091825626,1.0986378349364156,30
68,143,0.01696021694777654,0.0007964559458461378,0.11746117436701396,0.391604584269056,30
