y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
4.635506677140612,1370.7501963864886,333.5912441610858,1.7655158869892142,0.10028796955432102,26.991278985539545,10273.0,-0.036297101974923314,0,0
18.551760104302478,1370.1794002607562,1004.9665525198461,3.077020858941722,0.0680056285968065,26.729227733252753,13187.0,-0.1567504025627925,0,6
26.152042360060513,535.7776096822995,346.43175552313863,3.238969410811947,0.35239474864940745,8.385640073177335,12054.0,-0.06844130937260244,0,9
25.016260162601625,1388.4666085946574,902.5045128757106,2.398884274145654,0.19217678747645286,47.95537916848288,12701.0,-0.10090344910181206,0,10
44.85331866519985,1384.905757242391,714.6137649860809,3.023620494499292,0.37532963814416953,20.17794642608296,13015.0,-0.13107558050019105,0,15
50.9513242662849,536.664996420902,366.085599444648,3.2950799530393757,0.13586632663496087,8.385640073177335,12930.0,-0.12126019170780618,0,16
56.948107188430455,500.98809017439385,616.0824941262473,2.9777281883610702,0.12715175423438635,19.391792669222585,12718.0,-0.10217682277881572,0,17
63.28251400124456,518.3217174859988,421.11636242487424,2.7621992806838414,0.329632554374847,15.46102388492071,11008.0,-0.04502380074939596,0,18
66.90927218344964,490.66101694915255,262.8374060436521,3.1310683851208188,0.40447974234672884,8.909742577750917,12914.0,-0.11957470209043664,0,20
68.47964327258627,533.5226832105467,675.8301796476358,3.16117391970151,0.28220287669610594,19.129741416935794,12523.0,-0.08925644709379756,0,21
82.08483754512635,536.2870036101083,435.5291813006478,3.0185945997103887,0.46209060053533535,14.936921380347126,12890.0,-0.11713252807019887,0,23
83.0402985074627,502.92587064676616,526.7230170964513,3.2858811490029782,0.14720893110852798,11.268203848332043,13444.0,-0.22161114735068863,0,24
164.8099294947121,1187.9321386603995,892.0224627842389,2.8698767768762448,0.20366076755690365,29.61179150840746,12905.0,-0.11864704539057065,0,30
170.36439945685717,1173.8545858535983,2122.8771947752994,2.7062496534442393,0.04250967731031454,66.82306933313188,14922.0,0.16062757545717238,0,32
171.95008705745792,1144.9013348810215,451.51430769014206,3.0419775466101147,0.48247889328162047,15.46102388492071,12540.0,-0.0902513733151505,0,33
176.9088504088504,1568.037999037999,1089.60910700848,3.2402961283683624,0.22173790709133986,28.301535246973504,15217.0,0.11949116051417741,0,35
184.74038783015715,1191.7350384486795,1567.5905911795878,3.333216313559463,0.0655296627777048,30.397945265267836,16920.0,0.04821256025610596,0,37
184.8444639718805,1205.8888400702988,596.4286502047379,3.073999472873526,0.3700974191277697,18.081536407788626,13144.0,-0.14943275538875436,0,38
200.43451699121803,1182.873234058801,686.3122297391075,2.9514332757257913,0.3989205145781797,22.798458948950877,12993.0,-0.1283858414794628,0,42
226.06057824690225,810.8696649839376,571.009678732919,3.001300008982646,0.45637156997629524,19.653843921509377,14075.0,13.89988978380599,0,44
236.3347245409015,1294.847245409015,313.93740023957645,3.294402598469309,0.1936434316399802,7.337435064030167,13491.0,-0.23975392268256188,0,46
258.9036499659941,948.7363409657675,1155.908073837038,2.2993991507171496,0.0868552795248273,46.90717415933571,13676.0,-0.35374710781936414,0,49
268.0593927260594,1247.560894227561,785.3676031035147,2.1610962504410436,0.10826718232751993,41.928200365886674,14360.0,0.46673800365210216,0,50
297.7721411764706,1405.9126588235295,2784.2945555471615,3.389242497355766,0.014428782451768344,46.64512290704892,17924.0,0.03566873157546376,0,51
308.207062600321,1126.0168539325844,653.0317206986849,2.4783168834188345,0.07138892770300227,21.226151435230125,12418.0,-0.0835664825781735,0,53
