particle,r_px_med,r_um,circ_resid_frac,inlier_frac,r_px_frame_cv,n_meas
23,19.645675308099307,2.825244566057761,0.05167226501973069,0.8888888888888888,0.34824952457187514,9
20,19.20418543185186,2.761753906954616,0.06509188775217578,0.9,0.14808938602371025,9
1814,17.785967671344917,2.5578000108161123,0.060689696355045716,0.8125,0.12697971337487213,9
1065,17.67167692778108,2.5413638589841967,0.0783668571681522,0.8181818181818182,0.20712593111258956,9
2522,17.58761664612982,2.5292751498799295,0.04522824726344346,0.9166666666666666,0.14422294339745748,9
1078,17.47190083855216,2.5126340595921857,0.11943253223134302,0.8611111111111112,0.09440956935792641,9
4300,17.18944460413775,2.47201402852105,0.018730493589831806,0.7916666666666666,0.07901928296580153,9
4305,17.080139436178285,2.456294852316799,0.10188776442456271,0.9807692307692308,0.01849848616264329,4
4687,16.750171018273253,2.4088420941378765,0.10034688626445074,0.9166666666666666,0.28797911116756014,9
3587,16.6904989989421,2.4002606610378634,0.027665300954845956,0.9565217391304348,0.0930283301896471,9
5124,16.67930628346975,2.3986510366257847,0.049091982574340984,1.0,0.11294971644473645,9
3531,16.554809173709202,2.3807471072711204,0.11011433220279987,0.8620689655172413,0.14640595803631132,9
522,16.36048045332676,2.352800693992921,0.09771292790353162,0.90625,0.08097920833552308,9
279,16.32982121753228,2.348391589293317,0.12471871727008835,1.0,0.020681056533090252,9
2515,16.311431309184535,2.345746936573828,0.11519945500226307,0.9444444444444444,0.23819611578925315,9
599,16.303431080791906,2.344596423728684,0.057995092204138156,0.9090909090909091,0.03121054104082002,9
97,16.29275946180752,2.3430617382025396,0.11592816239439957,1.0,0.032318192589859795,9
5142,16.255608394704062,2.337719043242391,0.052983699848226255,0.88,0.11601952815998592,9
3379,16.089622229394244,2.313848572809186,0.07769668018981242,1.0,0.014558401190152509,9
5677,15.9753798953648,2.2974193827524116,0.08526240364592733,0.9696969696969697,0.026649075072406388,9
1830,15.915148936640335,2.2887575685782466,0.07331485738678438,0.9090909090909091,0.056512600863650016,9
1506,15.905713459691606,2.28740065263825,0.136254430860404,1.0,0.12398153987822004,7
3995,15.872118844078233,2.282569410966891,0.07642497987115973,0.9142857142857143,0.023886229146226835,9
1613,15.836897960907738,2.2775042957581415,0.09141144983998697,0.8125,0.11103688114109757,9
38,15.829930283758632,2.2765022741073286,0.07496461410790316,0.9666666666666667,0.10268515233108554,9
1051,15.824295265512053,2.275691902133288,0.15177047804734883,1.0,0.13160791479450942,8
37,15.815991896193314,2.2744977945915603,0.052895701359911035,0.8285714285714286,0.04956229609633935,9
1082,15.67335073629022,2.253984569385896,0.13003759198603665,1.0,0.013999429463485794,9
5512,15.639265966385027,2.2490828386258306,0.12601765910683976,0.9642857142857143,0.06758021258737451,9
5050,15.618066267102934,2.246034109872073,0.034425269482962075,0.8787878787878788,0.07213179862285306,9
4787,15.591762221826828,2.242251325120916,0.05792655206181871,0.9393939393939394,0.13118651129477463,9
812,15.57913958127101,2.240436063182584,0.025207619059622578,0.7575757575757576,0.03186705049480186,9
4933,15.57137022113371,2.239318751501239,0.062460991728531624,0.9393939393939394,0.1358057277370657,9
3856,15.569838590633712,2.239098487719034,0.09602315596727817,1.0,0.02715071630268146,9
2925,15.560514245676577,2.2377575536707486,0.09997253654455207,0.9705882352941176,0.08275919977463525,9
99,15.557840408090787,2.2373730290875358,0.11387834456040602,1.0,0.015531672057483223,9
2958,15.514055745613115,2.231076356776622,0.1545138902756042,0.96875,0.13270880297624055,9
490,15.491117793889941,2.2277776499393123,0.11792469201929329,1.0,0.017799083268475534,9
5232,15.479460519747825,2.2261012173449344,0.18449473006529504,1.0,0.11008379150155043,9
32,15.465223807402635,2.224053835742573,0.10029779678497289,1.0,0.13376085841352942,9
1187,15.433669441983138,2.219516002451595,0.033536434634519025,0.8387096774193549,0.017687262074935046,9
4396,15.417397284759167,2.2171759035212157,0.06795216713898783,0.9722222222222222,0.07510628006156025,9
2090,15.334736700715151,2.205288484929846,0.0767562621567131,0.9722222222222222,0.030126221349511793,9
1492,15.334250047855718,2.2052184993821307,0.1187011659799284,0.875,0.2650996259343113,9
5055,15.323901344216074,2.2037302523117135,0.08879831119828127,0.96875,0.04310654707084658,9
5403,15.314465247388085,2.2023732472268804,0.14515477945203736,1.0,0.3716470336908864,9
3683,15.30640622928481,2.2012142798334486,0.08594119936255233,0.9375,0.03168878812544241,9
169,15.236170700615947,2.191113708455579,0.14882374482982855,0.9696969696969697,0.07674094908981823,5
180,15.19360795575549,2.184992760117197,0.19045339269962483,1.0,0.05840504995060516,7
3193,15.097029826113683,2.171103859293409,0.19268879029500768,0.9117647058823529,0.10925801197490104,9
1900,15.09678867923913,2.1710691799613793,0.14475055917947216,0.7931034482758621,0.1750769586298732,5
2990,15.090173235944091,2.1701178130611196,0.24673158082640964,1.0,0.1400760665697882,9
2391,15.08620583848184,2.1695472616320735,0.06923460915405656,0.9722222222222222,0.06092420222962162,9
4832,15.083577672533671,2.1691693050870673,0.14729750433883254,0.8074074074074074,0.18358488560413286,6
15,15.080479329934565,2.16872373243789,0.14369672290523233,1.0,0.13029185864884626,7
3222,15.026988512276676,2.1610312179505087,0.04678103718164885,0.8666666666666667,0.08497589480230534,9
3333,15.009841022502616,2.1585652374461013,0.1457109108807727,0.9259259259259259,0.12748733253954075,9
2965,15.009181462367502,2.1584703861030703,0.27744218913855223,0.9393939393939394,0.11508567406218333,9
3863,14.976994651130978,2.153841600779146,0.14528816140383613,0.9310344827586207,0.1249516057499099,9
3885,14.954182762947942,2.1505610231395433,0.20505680835670573,0.9666666666666667,0.11077185175009774,9
102,14.906204532313167,2.1436612737919565,0.0671100670607702,0.8709677419354839,0.030129092979522806,9
4579,14.878962707889196,2.139743627021545,0.18550955201396635,0.8928571428571429,0.302518473339981,9
5238,14.854494444297021,2.1362248460343545,0.07449649086340543,1.0,0.09170433230518235,9
4220,14.691760546399157,2.1128220841776626,0.14603965282584197,0.9642857142857143,0.17779518347919412,9
1046,14.622792765931075,2.102903827668548,0.09796272594438714,0.8387096774193549,0.08809038198686185,9
2867,14.553861274505085,2.092990789886576,0.10131758517246334,1.0,0.04299393713642221,9
115,14.520230102397344,2.088154291025762,0.06549459943432076,0.935483870967742,0.03154799514161427,4
2013,14.492343078400507,2.084143858104777,0.15795767045637069,1.0,0.010674834284100222,3
4850,14.485564371358803,2.083169012245109,0.14383482068923606,0.967741935483871,0.12699409981337634,9
3476,14.457726627550446,2.07916566630803,0.19965512922323597,1.0,0.2805597921164713,5
3517,14.33935427746236,2.062142538641862,0.1726158683161184,0.9666666666666667,0.05809152369143777,9
5505,14.29077780530697,2.055156756181195,0.2041173624991696,0.967741935483871,0.09890755638198818,7
3954,14.282976672078814,2.054034875211654,0.27996322850837085,1.0,0.06974442867461621,8
157,14.259645615983583,2.050679636034599,0.19791033128327495,0.9722222222222222,0.0520086756114332,8
3801,14.211813613570385,2.043800915767557,0.1850460956495534,1.0,0.27498105629505315,9
3184,14.119463279064334,2.0305200141622417,0.2805172222781238,0.9411764705882353,0.11664273731076692,9
2447,14.035246941461665,2.018408862651602,0.1409830174810507,1.0,0.07660638900290621,9
1825,13.94993395789978,2.0061400024855676,0.03679322621746837,0.8709677419354839,0.04081085593147292,9
2907,13.925789369951605,2.0026677692927404,0.2684360110170483,1.0,0.20036245450930998,9
4251,13.889994516573536,1.99752011142844,0.11820410170103583,1.0,0.06990286191915647,9
2629,13.869358434811376,1.9945524365102238,0.1382667616942967,0.9,0.06495429645887461,9
5233,13.720728903559731,1.9731780236209249,0.0543567300745328,0.8387096774193549,0.1310455149882924,9
934,13.538080329165904,1.9469113321373486,0.10591792079535266,1.0,0.03089139116205229,4
2987,13.524560484948045,1.9449670433403783,0.1760530122360372,0.9488505747126437,0.05161985620698566,4
9,13.499075452532406,1.9413020408286852,0.4284997851282989,1.0,0.08830915155415946,9
4239,13.475541111852596,1.9379175672955218,0.07874107396461125,0.875,0.08016324074784721,9
4421,13.47165708798525,1.9373590058231587,0.21073980766130002,1.0,0.315057750232112,9
4945,13.367757018939255,1.9224171368936542,0.28823199390873516,1.0,0.27626243873588757,9
5261,13.36767134674222,1.9224048163749987,0.2664673084055689,1.0,0.09622311675184847,9
910,13.252168541965286,1.9057943580200276,0.1246755549234272,0.9166666666666666,0.11144986975960162,9
2398,13.216748511743315,1.900700603473806,0.22959046207769535,1.0,0.13112432486265796,9
2410,13.172129767179932,1.8942839818181458,0.3794140404295671,1.0,0.047399784428962345,9
3675,13.156956766543683,1.892101952596647,0.10745696993306722,1.0,0.06467360370035347,9
3983,13.149281685327804,1.8909981991669913,0.058703112685687564,0.8787878787878788,0.10731649776558969,9
1767,13.12587335158366,1.887631846691246,0.0638518848238962,0.9310344827586207,0.12160685122103647,9
5084,13.07465655263105,1.880266358833871,0.01831374085387997,0.8387096774193549,0.03566385793698622,9
125,13.062444046850453,1.8785100783775637,0.0070854411711773445,0.8181818181818182,0.03375609249748669,9
2116,13.05545805253084,1.87750542253446,0.27844292207330396,0.9722222222222222,0.2818181717530113,9
1342,13.05109061241224,1.8768773409710042,0.012736359679335873,0.8611111111111112,0.016808755566830428,9
4719,13.040368433121564,1.875335384367212,0.17733664426804166,0.8857142857142857,0.12471171909491885,8
504,13.038462458991466,1.8750612862275626,0.009107821806259372,0.8285714285714286,0.03677776940354493,9
56,13.036853159084393,1.8748298528079264,0.006676323870333053,0.84375,0.018314387728941856,9
33,13.006951532239528,1.8705296998513665,0.045819494151389605,0.7419354838709677,0.08510593166156424,9
2044,13.000000000000044,1.8695300000000064,3.4986207614801834e-15,0.8333333333333334,0.10475709901077286,9
4436,13.000000000000027,1.8695300000000037,2.3121862526495535e-15,0.8888888888888888,0.05229300276312259,9
2560,13.000000000000012,1.8695300000000017,1.4645586979717833e-15,0.9166666666666666,0.11717915033182189,9
297,13.000000000000009,1.8695300000000012,9.403285159666452e-16,0.8611111111111112,0.011344274447271806,9
5648,13.000000000000007,1.869530000000001,9.85683803438485e-16,0.8611111111111112,8.211212394844552e-16,9
1053,13.0,1.86953,2.757482786273883e-15,0.9166666666666666,0.0003105407480299458,9
57,13.0,1.86953,2.323965080432399e-15,0.8620689655172413,0.044646544260700034,9
1436,12.977477701198962,1.8662910682094227,0.48065376092615036,1.0,0.3014474640044414,9
1550,12.938637161300488,1.860705410166623,0.1077534497388728,0.9473684210526315,0.286876607608634,9
1980,12.833387300915602,1.8455694277446726,0.1369169247169664,1.0,0.08654501083698489,9
3919,12.767973545616238,1.836162275595071,0.15070048587845306,1.0,0.15538967621022734,9
3268,12.754432783382422,1.834214978578226,0.047615844315273416,0.8709677419354839,0.06855252580087347,9
1194,12.676153578894645,1.8229576461808388,0.04047452615946249,0.9444444444444444,0.04513244621095203,7
3128,12.639838337300468,1.8177351512871802,0.21895208581723105,1.0,0.2851333350997543,9
2571,12.583267710831867,1.8095997294947308,0.2520685869065843,1.0,0.027857910254058517,9
1822,12.501830011994223,1.797888174024889,0.04778936575625873,0.8387096774193549,0.04474576533990901,9
4303,12.500000000000005,1.7976250000000007,1.839555068858975e-15,0.9166666666666666,0.019110994086124326,3
67,12.499999999999966,1.7976249999999951,0.013434180975731616,0.8529411764705882,0.02048444625858265,5
112,12.455352149115681,1.791204192564326,0.017343458206025238,0.8709677419354839,0.051340823692633014,9
21,12.452682180973754,1.7908202244458356,0.10631187476465177,0.8055555555555556,0.3974208639193744,9
5268,12.408855569217291,1.7845175194091385,0.4072861519087144,1.0,0.3005732623572863,9
461,12.40252747806128,1.7836074766199927,0.015160957852671207,1.0,0.007350476782003585,5
68,12.390144046371788,1.7818266153087268,8.738491160837112e-16,0.9444444444444444,0.016672986872238598,4
60,12.32448799086657,1.7723846179665215,0.13304269282855483,1.0,0.02415113217169314,9
1047,12.304607552386615,1.769525612108719,0.41815405665553296,1.0,0.030513782245705945,9
109,12.302628831394294,1.7692410522428135,0.18916602482692688,1.0,0.13671067590435643,9
1935,12.2708294534244,1.7646679836969628,0.4411933018620524,1.0,0.258028132636449,9
251,12.27013441340359,1.76456802999157,0.16629192750381747,0.8823529411764706,0.24007034320596712,9
2210,12.257347000488334,1.7627290721402273,0.1180926157006481,0.9722222222222222,0.056570300824823214,9
824,12.246112735069525,1.7611134724303483,0.02957415132716566,0.8888888888888888,0.04599898900267296,9
546,12.23803500953555,1.7599518147213074,0.12716458778923467,1.0,0.029365172408963944,9
462,12.235663543400179,1.7596107741763796,0.4128660542189004,1.0,0.2104728553736599,9
124,12.19558124736856,1.7538465391840725,0.01961713995973093,0.8571428571428571,0.04459833109001219,9
722,12.185966457321717,1.752463836227436,0.447027579555684,1.0,0.14465038921161938,9
3228,12.174670110645156,1.7508393086118799,0.11472678440802435,0.9523809523809523,0.3136600510254881,9
1614,12.125462946919923,1.7437628263965539,0.14892895391384414,1.0,0.02215326549019994,9
3229,12.072008520715869,1.736075545364149,0.1740149428720573,1.0,0.08067723074123484,9
1188,12.04827901354953,1.7326630049385578,0.21303149886443348,1.0,0.02886799672843283,9
4651,12.046849292975745,1.7324573968228418,0.11782606065066697,0.9375,0.11050350835946654,9
1427,12.017817084649781,1.728282274943485,0.18850088842009355,1.0,0.10514384946139224,9
499,12.000000000000037,1.7257200000000052,3.357092132075131e-15,0.9722222222222222,0.007943456521483708,9
927,12.000000000000018,1.7257200000000026,0.028013219631729657,0.8857142857142857,0.08774084245558231,9
111,12.0,1.72572,0.01549267311422597,0.9166666666666666,0.01999662226306392,9
51,12.0,1.72572,2.3921983118675627e-15,0.8333333333333334,0.07696935287989189,9
3141,11.999999999999998,1.7257199999999997,0.016123289095963087,1.0,0.01895273750692849,9
5119,11.999999999999995,1.7257199999999993,1.6306545785883793e-15,0.9166666666666666,0.006379690559073201,9
54,11.999999999999993,1.7257199999999988,1.7038393645895241e-15,0.8055555555555556,0.009323523713731487,9
4029,11.999999999999991,1.7257199999999986,1.412864345861477e-15,0.8888888888888888,0.004855483020816086,9
729,11.999999999999977,1.7257199999999966,0.017025726792573734,0.8571428571428571,0.010534462662639039,9
3116,11.96450282600179,1.7206151514073171,0.16126260865685935,1.0,0.08259736546146466,9
1191,11.91480938814641,1.713468738109335,0.13538147695843766,1.0,0.02424393497836924,9
1748,11.862028858993959,1.7058783702119211,0.20906403070996538,1.0,0.07190589294163198,9
3139,11.846178968892637,1.70359899751645,0.2090548480133941,1.0,0.1197555326162395,9
3468,11.831982043084706,1.7015573376160114,0.17199738979957646,0.9285714285714286,0.24349494223062307,9
3192,11.788694350423892,1.6953321345344599,0.43571207905295745,1.0,0.08693068610873962,9
2495,11.75046506273646,1.68983438067213,0.22514963958681788,1.0,0.1395642494518919,9
734,11.70057596325055,1.6826598292750616,0.23067964881278105,1.0,0.02142266928859289,9
3676,11.697975038462635,1.6822857902813115,0.17488601050203315,0.9696969696969697,0.08090783126053842,9
4474,11.66451816205594,1.6774743568852646,0.2935910477407809,1.0,0.2900121830159377,9
2176,11.500000000000034,1.6538150000000047,3.584250390990531e-15,0.8611111111111112,0.008570347173461293,9
5112,11.488377623647148,1.6521435860566962,0.07180889275327021,0.9,0.21412723193253794,9
2753,11.362688027851785,1.6340681652853652,0.464916381745117,1.0,0.2131392830730914,9
5248,11.321989675048613,1.628215335168741,0.02621775119574935,0.9354838709677419,0.1443476563397583,7
3924,11.308744527753417,1.6263105505362188,0.21957715293649754,1.0,0.13138612716059958,9
2949,11.244306781566348,1.6170437582570563,0.16414271081939014,1.0,0.22912466724328837,9
66,11.240902726370855,1.6165542210793926,0.20586303599381864,1.0,0.05374087826088702,9
5101,11.227435088777229,1.6146174401170532,0.5057069270283122,1.0,0.23951566201313135,9
2892,11.20605775974661,1.61154316642916,0.22366061307477167,0.9722222222222222,0.35630574253925257,9
4888,11.179290837851651,1.607693815391446,0.0895343738964793,0.90625,0.03507201309456814,3
4804,11.179271766041706,1.6076910726744578,0.04000930256434492,1.0,0.029693380809942455,9
4483,11.11434600952443,1.5983540996297083,0.2378102977319345,1.0,0.06869967275837205,9
325,11.050686994273297,1.5891992966464428,0.4735111189335547,1.0,0.2069949161600813,9
2612,11.018849911882095,1.584620805827764,0.17992210922112248,1.0,0.16717864811073316,9
936,11.00053936531968,1.5819875661266232,0.1801225642557254,1.0,0.03817613832970248,9
189,10.976430546116553,1.5785204768370216,0.10085593711654771,0.9722222222222222,0.09633534848495785,9
3520,10.969128086812237,1.5774703101644678,0.15823044952854096,1.0,0.10789364136931577,7
2584,10.867624278563978,1.5628730475002857,0.1430232758370187,0.9411764705882353,0.0983566642613716,9
2851,10.849233604468173,1.560228284658568,0.2354624583591921,1.0,0.18435507481015367,9
2865,10.779450466194254,1.5501927715433956,0.10300500675379431,0.9166666666666666,0.0791445611235597,9
1858,10.774848617249978,1.5495309796467192,0.12154201685358679,0.8333333333333334,0.0801822029499427,9
134,10.763205862112438,1.5478566350303895,0.16174801546494555,0.9807692307692308,0.23904662776651708,8
5291,10.745810890727073,1.5453550641954603,0.1640884684796582,0.9428571428571428,0.13916410696935635,9
1961,10.72674074796332,1.5426125869646048,0.1553965264251071,1.0,0.15538842169944148,9
3939,10.707999814345905,1.5399174533010846,0.06593228117277825,0.9047619047619048,0.33452121813484353,9
18,10.676416153101554,1.5353754069775345,0.1111097417878749,0.8333333333333334,0.06780825863659745,9
4621,10.640041731763688,1.530144401444936,0.06600471576507935,0.8709677419354839,0.1337303246541041,8
4499,10.617446349983291,1.526894959591097,0.4792784840621883,1.0,0.3240708121064891,9
635,10.589703971607834,1.5229053281569225,0.13943454423309154,1.0,0.07095210662340155,9
1912,10.579891542666038,1.521494202750803,0.12047813277528233,1.0,0.2251194650714625,9
3430,10.56535491043883,1.519403689670208,0.1451086146854373,0.9714285714285714,0.14865260336786262,9
79,10.547797131844172,1.5168787055305104,0.24448104801248868,1.0,0.03824260639912958,9
2684,10.529645706784146,1.514268349092628,0.22781476008552562,1.0,0.14621694916796124,9
3292,10.499157638221952,1.509883859952699,0.46003727753227663,1.0,0.16180599683082456,9
4920,10.464654996406916,1.5049220350332784,0.2137640754716516,0.9714285714285714,0.23769465468142809,9
3780,10.391093637219099,1.4943431759684784,0.12222900784882056,0.8571428571428571,0.3833273259594708,9
2716,10.36656200590148,1.4908152820686917,0.4838364867923191,1.0,0.06020456986655185,9
101,10.336006579466204,1.4864211061930348,0.03834229379926751,1.0,0.08555142093258178,9
16,10.270207310332655,1.4769585132989391,0.13013549287280962,0.8888888888888888,0.048152215705098166,9
3555,10.073946558325146,1.448734254552739,0.19979397879583183,0.9714285714285714,0.20428548329071766,9
3512,10.028757826376241,1.4422356630111672,0.04578476658200631,0.8333333333333334,0.07737231571929806,9
3036,9.997739835676636,1.437774965768657,0.16604636232466838,1.0,0.22479356907440032,9
4977,9.935556283003766,1.4288323490587715,0.0394139825788115,0.9714285714285714,0.10920581416963293,9
1165,9.858956798359225,1.4178165771720401,0.1054963763943114,1.0,0.11880111306061716,9
89,9.841392606916925,1.415290670800723,0.13377837828954856,1.0,0.12210382401038339,9
2735,9.81467833833559,1.411448891836041,0.1440420169200642,0.8611111111111112,0.29897348348784364,9
2614,9.804411796262782,1.4099724604205506,0.1620588461757378,1.0,0.1684597908939355,9
3657,9.799729800688,1.4092991426369412,0.16274556598755355,0.9411764705882353,0.14923238066716196,9
3386,9.768331668753166,1.4047837772833929,0.12058599791946914,0.9121863799283154,0.21988871983694064,6
2549,9.699148664669448,1.3948345694661133,0.24288362143784528,1.0,0.28571218909732227,8
35,9.638953318985688,1.3861778768033317,0.0998690177678352,1.0,0.1505871449907177,9
17,9.616886942267424,1.3830045111674782,0.31295153996103636,0.9714285714285714,0.09981245869059964,9
5304,9.578231107080645,1.3774454155092675,0.04581457015763591,1.0,0.06859999759687638,9
2593,9.48496338472622,1.3640325843574777,0.20841268791439715,1.0,0.2064210598397669,9
131,9.447302121666194,1.3586165181168153,0.22175467165618012,1.0,0.04796275170997981,9
5399,9.355608100711583,1.3454300009633327,0.06865299968662154,1.0,0.0864678577483074,9
5106,9.338292429540397,1.3429398342922045,0.2346431725254235,1.0,0.2513619447840802,9
756,9.311300435849295,1.3390581156794872,0.034723167105088805,0.8857142857142857,0.1606924897203514,9
5206,9.267858661746839,1.332810754145813,0.22477011677207737,1.0,0.29307283912896137,9
2380,9.265655851120004,1.3324939679495678,0.3052623382017721,1.0,0.17647928559954296,9
3328,9.192863564779755,1.3220257092509764,0.1594805472463721,0.9142857142857143,0.20636552070203434,9
4815,9.168480477288748,1.3185191774388947,0.24196244288038662,1.0,0.3335640392658399,9
59,9.166942898107948,1.318298058176904,0.15314875228780428,1.0,0.08370675490344033,9
2857,9.080694588460796,1.305894688766547,0.1349032684506317,0.967741935483871,0.28466204614393437,9
853,9.078062506847553,1.3055161691097465,0.15775500686819888,1.0,0.1624290854508654,9
4998,9.05537403805382,1.3022533404125198,0.1735577135314295,0.9722222222222222,0.2666590441533326,9
3344,9.03981464853537,1.3000157446058713,0.21396435882566356,0.9714285714285714,0.3319898134606322,9
1790,8.96013416981404,1.2885568949609572,0.06392870292253969,0.8888888888888888,0.3381657337733844,9
4659,8.951669219270553,1.287339550423298,0.2746089187083642,0.9722222222222222,0.32114639916677384,9
5061,8.910916951168458,1.281478966747536,0.05690886717065922,0.9142857142857143,0.29080582388763876,9
310,8.84965686358572,1.2726691535522623,0.02665726175353398,0.8888888888888888,0.15708679722855792,9
896,8.808914447246945,1.2668099866585831,0.01610786264080904,0.9444444444444444,0.18752469572989094,9
5382,8.805399995506788,1.2663045733538312,0.09061966736253468,1.0,0.2810064859282998,9
5230,8.789564808761996,1.2640273151480625,0.028042807643793206,0.9444444444444444,0.12160335748325032,9
50,8.767499602065365,1.2608541177730201,0.051305182566177505,0.9166666666666666,0.10947269819600103,9
1772,8.752897999195831,1.2587542612643523,0.1204712699172834,1.0,0.18011507093447113,9
5493,8.735615367903701,1.2562688460582312,0.11304389217530628,0.8333333333333334,0.20705564951426475,9
922,8.702807067895742,1.2515506844340867,0.0711970178572873,0.9444444444444444,0.13221557483101298,9
5429,8.62614480545145,1.2405258844719729,0.11167398494321136,0.8888888888888888,0.03360212842907609,3
46,8.62415225764421,1.2402393361718138,0.04222812189267421,0.9444444444444444,0.24162796511103485,9
1607,8.617073179207667,1.2392212939018545,0.023959058774128596,0.9722222222222222,0.2551654472505887,9
49,8.587911600855941,1.235027567319093,2.0050446784548265e-14,0.9444444444444444,0.06289170098918269,9
1713,8.561140276288373,1.231177583133031,0.047017004146139255,0.9722222222222222,0.2861874953944402,9
1143,8.549781434299877,1.2295440680666654,0.0828160661695803,0.9722222222222222,0.17669171242808093,9
4716,8.54968613471736,1.2295303630337036,0.1689310856305246,0.9705882352941176,0.28463442868784933,9
1292,8.50000000000012,1.2223850000000174,0.02853159238828713,0.9444444444444444,0.05154940159157943,9
86,8.500000000000073,1.2223850000000105,0.01852710383327339,0.9722222222222222,0.07341919632533174,9
5564,8.424011772940093,1.2114571330665147,0.08500719257435775,0.8888888888888888,0.16367156049445927,9
814,8.417639643319285,1.2105407571057463,0.1390741949467046,1.0,0.19419105725632882,9
53,8.391387533495712,1.2067654411920181,0.018363940394996187,1.0,0.009532618141961756,9
5630,8.344809149378355,1.200067003772101,0.08171304590120475,0.9722222222222222,0.15485612906995622,9
4354,8.317920984568545,1.1962002167908024,0.07914108133394322,1.0,0.25329044490047475,9
940,8.25075698376883,1.1865413618357956,0.06043091862043961,0.9444444444444444,0.2806744478624689,9
4422,8.23526988260872,1.1843141618179598,0.0857028183919551,0.9444444444444444,0.2338887822339467,9
363,8.21203286915434,1.1809724469130856,0.028291335463665957,1.0,0.09189899640797142,9
1117,8.175782687957069,1.1757593083551061,0.2601896142989073,1.0,0.09773808839427756,9
3044,7.95322685658763,1.143753554245867,0.2693512078746382,1.0,0.10057496649255133,9
114,7.924210370047208,1.139580693316489,0.022828066337435074,0.8888888888888888,0.07532127033398,9
1815,7.856327766360258,1.1298184960802686,0.3119964569845255,1.0,0.23195736985472512,9
4512,7.851021499620127,1.1290554018603705,0.286951558339625,1.0,0.23338327906049974,9
4740,7.830707306458397,1.126134017741782,0.17601526729062666,0.9655172413793104,0.4755655160975259,9
1470,7.786737688161408,1.119810746934492,0.3251800436207462,1.0,0.026388608608609785,9
4919,7.665046339362141,1.1023103140636694,0.08041434627794056,0.8611111111111112,0.17557313467528107,9
1305,7.551108302810378,1.0859248850271603,0.04836576405169888,1.0,0.24161253017230996,9
5241,7.50000000000001,1.0785750000000014,1.795204654478959e-15,0.8055555555555556,0.16569152006786386,9
2028,7.393684849800086,1.0632858182497502,0.03415743776944158,1.0,0.11498800494003264,9
44,7.2819815796958585,1.0472217709760614,9.618083220630494e-15,0.8888888888888888,0.06311131427403427,9
228,7.170564430404983,1.0311988707365407,0.029680825076215413,1.0,0.015473454493440217,9
107,7.150334146820394,1.028289553654241,0.03349698735414939,0.9444444444444444,0.05570865034384971,9
3930,7.12870318075817,1.0251788044248324,0.08054325539944662,0.9166666666666666,0.21778101706312805,9
267,7.104797801904063,1.0217409718918231,0.024050532986391565,0.8333333333333334,0.11917951903010272,9
4943,7.064834105783805,1.015993792752769,0.17490799692453657,1.0,0.38911858405772454,9
527,7.000000000000292,1.006670000000042,0.03245679790819229,0.9722222222222222,0.05160449001954865,9
145,6.999999999999026,1.0066699999998598,0.07131086364606933,1.0,0.3903499351427641,9
986,6.115387172453594,0.8794538292705513,0.04865749838968562,0.9444444444444444,0.04933318034596584,9
396,5.637636642086488,0.8107485254984578,0.05186214287198149,0.9444444444444444,0.44518470554771783,9
1985,5.483551110995073,0.7885894852722014,0.06330774557653733,1.0,0.4445485798617488,9
535,5.3241769754963615,0.7656698908461317,0.14220410747369686,1.0,0.14408466570165812,9
