particle,n_frames,D_um2_s,D_err,intercept_um2,fit_npts,size_px_med,size_cv,ecc_med,nn_px_med,mass_med
134,507,0.03569391069079099,0.001338531548439477,0.34616059928692183,30,3.420135601497251,0.017263092570038018,0.0596491659157603,16.909233695976884,385.3429065988208
1900,494,0.03468922266068205,0.001266649200178545,0.4572647488690772,30,3.0757376800065233,0.024926610269660223,0.2906042275448865,15.9889322675917,411.8474805126368
2865,492,0.11444826540094279,0.0016641397937381234,0.08859999606562378,30,2.6617154156499856,0.028151040116310727,0.03929696859631865,97.66106756580774,1961.2862526298077
910,490,0.040599979775296786,0.00017769171154846628,0.023843193667670893,30,3.1343922223962526,0.0318021145190632,0.05870047373913745,13.679668289382281,2133.7789383303634
115,482,0.008521007227607852,0.00046816609529056044,0.10592347844705696,30,3.1353748996930033,0.011709214399586807,0.36464053920523354,15.58322456101257,431.08374338167613
1822,466,0.12145663392729399,0.0032963145207336886,0.2888665558993402,30,3.1367479200622688,0.016485614255203198,0.370386353234331,15.134714730914325,375.72691401178804
3787,463,0.015791150813002863,0.0006920703754144139,0.28342732573657003,30,3.2430444079445078,0.01824672373383395,0.2440442504256338,14.603809332545703,352.1512432037013
325,462,0.0709294975627868,0.002376427754392907,0.2908221104525971,30,3.1148279349554437,0.020331754070395856,0.4160046462017164,14.539943328332349,432.15700978917977
107,459,0.3624545430969125,0.0015620432758389237,-0.0947157746390926,30,1.9537094641779265,0.18103174294385357,0.0844829074799524,114.37630283781797,876.9869612192629
1492,455,0.027877508214295663,0.0007826015779326331,0.2034728122592294,30,3.276729546627114,0.016576292615402166,0.1969122688554559,15.863516212316807,381.0841933747325
896,447,0.16350870082578894,0.0019638695589559163,0.15867540878264227,30,2.5492497115333466,0.09043573597160065,0.0637706923407319,95.01597185235923,1517.2883528934783
3863,441,0.107738214077218,0.0022889558897430298,0.228395641156845,30,3.121484153249241,0.026854161235762876,0.3634782851718696,13.69002036892321,489.09496002859424
3430,441,0.16418091399699905,0.0009186412492732498,0.0421117874200183,30,2.438743567933819,0.06415134096099677,0.0371036428716761,230.75592681442336,1533.492309532898
20,433,0.043120134889796484,0.000715529560918499,0.10134370913593886,30,3.2598743268384798,0.03127880544270153,0.1103323574293309,14.48032314369434,556.1583710249369
180,424,0.03992931875861855,0.0002302660360569913,0.006536444672216413,30,2.53917485432586,0.0514875913125549,0.14997751689124655,13.5502051466786,1036.3052089078774
99,423,0.07591022407366867,0.0007421199040420223,0.09441907361773877,30,3.353680588439924,0.03323699196265975,0.0886854255986535,16.298988532119697,1734.8517441700028
4354,421,0.25324572334248574,0.0023725926024390624,0.06729742127603944,30,1.96538192171171,0.21478706388669147,0.098754336903489,112.03040398936109,721.2328523330942
4303,420,0.08770176491995606,0.0020483237809915487,0.284183185060505,30,3.073563525614514,0.015163662464081205,0.3929591716230303,15.981746125380113,406.34819783446324
1078,410,0.05470023673638524,0.0012776539650863018,0.13798374514526995,30,2.4888712231591654,0.08231328118977907,0.10265961671794804,13.29097726494155,1471.178051776867
3246,410,0.011730564123743915,0.0009295674159948052,0.1700771998412304,30,3.16345958040087,0.012921536763903453,0.3520309224589081,15.805143178189791,418.81063346493727
940,409,0.28191031330792565,0.0027739981002125615,0.05610244225770254,30,2.043055703446957,0.17949271514433934,0.0763976867162647,166.36547458819845,734.0006560709967
3344,409,0.2267641986039901,0.005183268853191822,0.19063346168716194,30,1.9414396285813729,0.10884965856913223,0.0844620218975286,66.4479478309296,919.0347542665014
35,408,0.20347007559056976,0.001758610038887308,0.0982829569504218,30,2.8031830032874208,0.12175961453430167,0.29408318931375704,200.49336058186634,778.11538497569
4210,374,0.055476877424203534,0.0010402839385637683,0.2311476939881611,30,3.2596231788854455,0.012607876796022356,0.20289259627761805,18.813479010002787,597.606342283498
3333,372,0.04447798845491383,0.0005634570352126097,0.1765856014976509,30,3.056953792160391,0.014513846836673736,0.4750351506771562,23.666477565620482,526.3858751935567
814,371,0.3117249394247304,0.003618185595679958,0.17127949257678965,30,2.648845034421609,0.16730523259316887,0.3486771236511097,111.42675079203961,374.66061819793833
4558,368,0.014908074619605444,0.0013799319794512096,0.32181041403091437,30,3.1574894619034493,0.018597116985958822,0.30559641098902446,27.60305876893682,392.97802130995626
498,365,0.10211622452304918,0.000947178442831956,0.04317765415567548,30,3.293860293315463,0.04216531970959005,0.1095031249609091,13.031382223473965,1994.1008904535763
125,358,0.06755901424867677,0.0015023457449913863,0.37174794848202913,30,3.096137116584914,0.017129931879494725,0.4461307046525159,15.249251564384139,516.8489352231622
118,343,0.012251822136953262,0.0012372540101035457,0.3956007189115793,30,3.209162837041723,0.022115862787597175,0.2519808413133415,14.4866449583689,368.90761278586245
4651,341,0.09230680768288461,0.002862404457886822,0.11397768385808589,30,2.7435984504466093,0.03901525494273442,0.0425074957979223,82.13125797900963,1901.18435691995
