particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
1,1421,12.78039093564098,0.0024045293063956743,0.004726574579698887,0.010518798454622646,0.11123149140090569,1.0,0.0,0.875,80,796.9166259765625,344.0308837890625,173.23492,1,-1,,,1.019658382500697,3.3371915679891866,False,,single
0,1421,11.734357765128461,0.01299993797844095,0.00716303283322091,0.008478338540668078,0.11866497756865657,1.0,0.0,0.9791666666666666,80,1105.3048095703125,1094.947265625,161.93858,1,-1,,,1.089184039597928,3.946984562312116,False,,single
6,640,12.069242909527027,0.046203471020121616,0.008868877999988315,0.009832625494558128,0.13299043372693678,1.0,0.0,0.9583333333333334,36,1607.4205322265625,643.6938781738281,158.98798,1,-1,,,1.0644297748017082,3.711900243135248,False,,single
4708,659,12.04835437682028,0.03549660020794583,0.008355893713750645,0.010081215398860673,0.12830595945681966,1.0,0.0,0.9583333333333334,36,1609.1214599609375,680.8822021484375,155.91257,1,-1,,,1.1215735787472396,5.095172454760933,False,,single
2,1421,11.610727046447224,0.008394546798662856,0.008208680985374155,0.012677021815517412,0.13967572439338596,1.0,0.0,0.90625,80,1345.331787109375,255.0766143798828,121.853,1,-1,,,1.0724313122319202,3.4590132955844535,False,,single
8151,81,11.070305953464578,0.013982358805679811,0.016369225362561142,0.02197605822272098,0.23617452818817922,1.0,0.0,1.0,5,23.286455154418945,803.1275634765625,56.33357,1,-1,,,1.173869002842629,3.0085598219353384,False,,single
1447,234,12.0195078854797,0.0666087361002301,0.009066523666703623,0.013492607594674074,0.17366270989522017,1.0,0.0,0.9583333333333334,13,11.172271728515625,331.3681640625,49.7429275,1,-1,,,1.0954048219084267,3.4348411027183907,False,,single
3,1421,9.03920190592557,0.22255572756625983,0.01988766343073618,0.021361577131097854,0.22929253402815963,1.0,0.15,1.0,80,1132.9830322265625,304.7968444824219,40.0166,1,-1,,,1.3868849788008963,5.662128812804088,False,,single
782,62,11.54394297423663,0.059773569730334083,0.011912891475452415,0.027771185924504956,0.1803383759016024,1.0,0.0,0.9574468085106383,3,499.7662811279297,8.720821380615234,39.8028865,1,-1,,,1.0915036588937967,2.684616805744665,False,,single
693,99,11.989592560307596,0.06716747788605588,0.010720650788777835,0.09222812856484007,0.2678761759372029,1.0,0.0,0.8958333333333334,5,8.311707496643066,336.1575012207031,36.738132,1,-1,,,1.0855146830161497,2.897337762862924,False,,single
4,1421,8.552566422068482,0.0541879899861417,0.01813944639525436,0.02040305624780353,0.22097616492372363,1.0,0.0,1.0,80,940.7211303710938,277.9182434082031,30.542074,1,-1,,,1.493588336807964,4.331680478534299,False,,single
3395,864,9.519134421008154,0.06391057147658906,0.01698735887813032,0.06754875796975651,0.24510613709360402,1.0,0.0,0.8125,48,1234.6209716796875,1000.3660888671874,27.225849,1,-1,,,1.3380084011822435,5.012056792753439,False,,single
17,558,9.848163183668607,0.05521620780504672,0.019800973404838777,0.0958525455032034,0.3032439787168385,1.0,0.0,0.8229166666666667,32,1260.9971923828125,995.4567260742188,27.080844,1,-1,,,1.2721387724418347,3.85516854697907,False,,single
