particle,keep,proposed,reason,R_px_med,sym_med
2534,0,reject,not-round,13.000189863167371,0.24754234
5185,0,reject,not-round;elongated,13.654736120808868,0.24364048
4421,0,reject,not-round;elongated;mislink,11.782240014809268,0.24104
4277,0,reject,rigid-doublet;not-round,10.09701806798899,0.2372802
854,0,reject,not-round;elongated;mislink,9.743804097180032,0.23456953
7944,0,reject,not-round;elongated;mislink,13.97823151481728,0.233979935
652,0,reject,not-round;elongated,10.32098299673724,0.23343916
6516,0,reject,short;not-round;elongated,14.061110215144916,0.23058753
470,0,reject,not-round,11.676756145081786,0.22972977
3337,0,reject,short;two-cores;not-round,11.641846682145951,0.228439765
3587,0,reject,not-round,12.67072577076808,0.221612065
6456,0,reject,short;rigid-doublet;not-round,10.104299437890546,0.22124499
1593,0,reject,not-round;elongated,11.961553313236465,0.2211981
1832,0,reject,short;not-round,11.956393350188293,0.21660262
198,0,reject,short;not-round;elongated,15.259412905036218,0.21468438
1,1,single,,12.78039093564098,173.23492
0,1,single,,11.73435776512846,161.93858
6,1,single,,12.069242909527029,158.98798
4708,1,single,,12.04835437682028,155.91257
2,1,single,,11.610727046447224,121.853
8151,1,single,,11.070305953464578,56.33357
1447,1,single,,12.0195078854797,49.7429275
3,1,single,,9.03920190592557,40.0166
782,1,single,,11.54394297423663,39.8028865
693,1,single,,11.989592560307596,36.738132
4,1,single,,8.552566422068482,30.542074
3395,1,single,,9.519134421008154,27.225849
17,1,single,,9.848163183668609,27.080844
4408,1,single,,9.6270884061474,26.241112
6394,1,single,,9.579329389412454,25.700837
16,1,single,,8.70627335969862,20.237503
5866,1,single,,11.15479144429442,14.0218605
11,1,single,,7.933907104903478,13.232802
7342,1,single,,7.233712863228804,11.886932
6710,1,single,,8.603966515449017,11.650281
27,1,single,,8.235840345484574,11.574788
396,1,single,,7.110502594201592,10.235563
24,1,single,,11.965024359149062,9.683018
2592,1,single,,7.750943186315628,9.446462
7651,1,single,,7.239739925707863,9.243069
30,1,single,,8.301077727925318,8.123478
48,1,single,,10.935156222237849,7.2344935
6126,1,single,,8.655769541188281,6.7537956
26,1,single,,11.194516067328792,6.552528
4478,1,single,,7.83110736503478,5.8989762
1663,1,single,,10.600782092171285,4.5845785
74,1,single,,9.785808766903344,3.21704855
37,1,single,,7.090026641707929,3.1851454
3528,1,single,,8.264123992954802,2.7418514
40,1,single,,8.775311974316402,2.4262333
5516,1,single,,6.893200967765383,2.0473666
4802,1,single,,9.327715030531197,1.8788075
4143,1,single,,12.249249610947912,0.9509807
