particle,r_px_med,r_um,R_cv,resid_med,ring_cv_med,ecc_med,inlier_med,nn_px_med,n_shape
396,7.120670216436282,1.0240235838257017,0.22620836297039967,0.01635326570265612,0.017912286075914934,0.1951890739240416,0.9583333333333334,109.97088727807751,41
7651,7.2282014764592395,1.0394876543296032,0.0842700191707454,0.020935492047873233,0.037173396077870374,0.2692073803142443,0.8333333333333334,45.815372625531204,13
7342,7.235484024796194,1.0405349576059406,0.05888089325463538,0.01679161013131832,0.018596291051181005,0.2081341006525998,1.0,47.73943405061297,17
5516,7.277172035376603,1.0465301104075093,0.19536150623524678,0.05905742382397257,0.06300327899969727,0.37741772664108875,0.9791666666666666,112.01066024314703,18
4478,7.591457916928587,1.0917275630335002,0.17946321194366913,0.04106705017736981,0.058196304138849235,0.3271687377379062,0.9791666666666666,63.39080996760944,25
2592,7.7274332775827705,1.111282179649178,0.09537873621347272,0.022916981675317583,0.05309328771430049,0.2897615155502081,0.8541666666666666,51.7700838845862,71
37,7.817018556726174,1.124165438642791,0.1869563306611884,0.04035008232110441,0.04656664467582183,0.2934166930135087,0.9479166666666667,36.21959743032156,12
11,7.87294854311234,1.1322087299849857,0.21130766678595303,0.02591940136158355,0.02896771307028799,0.2458972959469998,1.0,52.85320386874531,103
27,8.134611249618803,1.16983844380768,0.13919390339296114,0.023155499950826355,0.045499120350020406,0.2796007546125618,0.875,53.972018169054216,120
30,8.304751137476767,1.194306261080534,0.1160934625931458,0.010137903921084714,0.06776422836172048,0.2802841979321611,0.8125,11.599987029822936,17
3528,8.431474823717089,1.2125303943987544,0.15938550399099624,0.05849891327040881,0.07160810869082954,0.35823822622857615,0.9583333333333334,76.83278635216125,71
40,8.557455382103612,1.2306476585003203,0.20642010529158106,0.06426755493991537,0.07552394000052715,0.35274193311941104,0.9375,81.79795166263901,48
16,8.564532710230335,1.2316654490582244,0.1662162180695478,0.020385202300449306,0.021960049628720696,0.22160122212085,1.0,155.53880193435725,120
4,8.57971651607764,1.2338490321771254,0.05435712323997882,0.020040205463924918,0.02139737939952753,0.22595614118043417,1.0,135.49956695487552,120
4802,8.689894300765165,1.2496936993930383,0.07840443894810924,0.11818999189545569,0.11881610829533507,0.5048685227246655,1.0,78.16932896027812,8
74,8.846274637312234,1.2721827555918723,0.17769996564712845,0.06626250393199133,0.09363126278962325,0.39465592399073185,1.0,90.34977628021234,14
6710,9.025431748919583,1.2979473398121253,0.23207654486960885,0.03892053144735482,0.04701807563851853,0.2905199468492904,1.0,91.29436829911272,27
3,9.095746470959437,1.3080592999886766,0.23038954925116426,0.02041578847493498,0.021231029921335198,0.22845737310470127,1.0,88.47061136109045,120
6126,9.15421202563061,1.316467231405938,0.2084543541243562,0.056592060307754086,0.077897496680599,0.3649932736698562,0.9895833333333333,88.01823874541843,34
3395,9.591598029219151,1.379367712582006,0.07160999614502157,0.015801556854292038,0.07965578048594353,0.2737546289693288,0.8125,104.4657130414285,73
4408,9.610977343592563,1.3821546517820464,0.060987657807623885,0.030270007767278492,0.032298562441864784,0.276763766606936,1.0,248.92461448754383,51
6394,9.631092562184062,1.3850474213676898,0.051654466809920516,0.01768241736346261,0.08001779059247136,0.3255049905390922,0.8854166666666667,40.414017045128205,6
17,9.949395484273717,1.4308225645934032,0.055434100461671076,0.018947852528218557,0.10539287115632025,0.29627546126025817,0.8333333333333334,87.96799069146255,47
48,10.632499090837364,1.5290596942533212,0.19837547616535392,0.0626450120908933,0.08750461409765789,0.3781928822982277,0.9270833333333333,95.46071225097378,26
1663,10.663125739304807,1.5334641125694242,0.17766177642415357,0.04953692020633767,0.06901020688191174,0.30343096965816135,0.8541666666666666,58.970360036297336,6
26,10.945645443670891,1.5740932712543108,0.2510657343391686,0.06702719320679236,0.08197650776476537,0.3592244699862256,0.9583333333333334,107.99049460941097,76
8151,11.060122211593796,1.5905561752493038,0.013471394390305366,0.019123303886845272,0.02197605822272098,0.23617452818817922,1.0,78.60495381139711,7
5866,11.185560893518815,1.6085955120969406,0.056719411361605875,0.06540423833481049,0.10367435926617327,0.40094670859422044,1.0,70.16111413610568,38
2,11.605716683010296,1.6690181161837108,0.007777637843005515,0.00785703576946135,0.013143466403388648,0.1409154834909615,0.9166666666666666,63.2037690978892,120
24,11.719853566786567,1.685432141439576,0.20514209016777363,0.04934709418035958,0.07334113108678245,0.3249721558852789,0.9583333333333334,58.164199910314096,19
0,11.731349836707102,1.6870854200168481,0.012455935722475527,0.00731710412175598,0.008342051610274884,0.11994138671099337,0.9791666666666666,86.06339303691227,120
1447,12.034032251247055,1.730614178051839,0.0549564132288092,0.007294408716086829,0.05031430807837184,0.21558102409841226,0.9375,137.54323090687058,20
6,12.058309875599978,1.7341055432100327,0.045766665918076266,0.008978780783337663,0.00984970403551334,0.1308017226543571,0.9791666666666666,244.67111436042248,54
4708,12.071878364268914,1.7360568275655124,0.041522600274266866,0.008876432106135314,0.01051242231711684,0.1454229448248568,0.96875,198.57871643226406,56
4143,12.40461533108612,1.7839077307634947,0.020434128708823534,0.05276790809173182,0.09926668554598392,0.1722951005002074,0.8958333333333334,64.70618043150765,9
1,12.781667507955564,1.8381316043190896,0.00271916283066286,0.005151582654542013,0.011282580333510945,0.1113678518136556,0.875,100.90756633380506,120
693,12.806934523748504,1.8417652538602722,0.06737704602210037,0.051966920060234685,0.09348766896497414,0.29468500051244095,0.9787234042553192,143.82773857918897,8
782,12.919118083770707,1.8578983716270652,0.05838449533447313,0.12077244474762,0.1413362946600894,0.4156973966796525,0.9787234042553191,42.41563062146194,5
