particle,frame,x,y,x_raw,y_raw,sym,r_est,polarity,contrast
0,0,138.08607482910156,1170.3026123046875,138.08607482910156,1170.3026123046875,22.964746,28.0,-1,34.305473
1,0,304.1304016113281,693.9034423828125,304.1304016113281,693.9034423828125,14.16867,20.0,-1,32.069073
2,0,1461.5029296875,479.8346862792969,1461.5029296875,479.8346862792969,13.810928,8.0,1,24.997038
3,0,859.0942993164062,38.69569396972656,859.0942993164062,38.69569396972656,8.089011,8.0,1,25.986347
4,0,1150.200927734375,655.8538208007812,1150.200927734375,655.8538208007812,7.9556184,8.0,1,12.115375
5,0,587.98779296875,598.0355224609375,587.98779296875,598.0355224609375,7.9305396,10.0,-1,24.745522
6,0,925.5552978515625,527.2824096679688,925.5552978515625,527.2824096679688,7.1947594,14.0,-1,21.78047
7,0,761.3370361328125,417.8822326660156,761.3370361328125,417.8822326660156,6.5289426,10.0,-1,5.984989
8,0,603.0956420898438,1074.0218505859375,603.0956420898438,1074.0218505859375,6.372787,16.0,-1,24.601797
9,0,1234.8438720703125,468.4312438964844,1234.8438720703125,468.4312438964844,5.8472896,12.0,-1,27.273466
10,0,229.73251342773438,221.9908447265625,229.73251342773438,221.9908447265625,5.350535,8.0,-1,38.517708
11,0,465.6866455078125,152.17066955566406,465.6866455078125,152.17066955566406,4.881148,12.0,-1,6.7060785
12,0,169.87831115722656,562.9774780273438,169.87831115722656,562.9774780273438,4.303321,14.0,-1,24.70936
13,0,1574.6070556640625,446.1640625,1574.6070556640625,446.1640625,4.256535,10.0,-1,27.025908
14,0,1178.19384765625,418.3497619628906,1178.19384765625,418.3497619628906,4.2287726,10.0,-1,6.377827
15,0,511.078857421875,1153.261962890625,511.078857421875,1153.261962890625,4.0056643,22.0,-1,7.800628
16,0,607.4805908203125,94.42874145507812,607.4805908203125,94.42874145507812,3.7765372,6.0,1,4.31824
17,0,282.30108642578125,374.41680908203125,282.30108642578125,374.41680908203125,3.6260004,20.0,-1,11.818821
