frame,focus,bright,count,n_link,flow,struct_rms,affine_r2,div,curl,shear
0,138.5057373046875,214.1439666748047,53,53,0.42861791259007104,0.41590547849134296,0.05505052772583463,-0.4249509961776531,0.434463408557502,0.9099838255997799
35,136.5050048828125,213.72225952148438,54,52,0.5070316518245193,0.689836099010011,0.1304802908286148,0.8692655117072629,-1.1449987957893208,1.2135702970880482
71,137.1493682861328,214.02947998046875,56,54,0.548373131624539,0.45282216422117466,0.030676042368322887,0.4042112660775807,-0.25756580259522865,1.1041559156875755
106,130.45272827148438,216.71914672851562,54,51,0.6154817504450347,0.3134888946962541,0.02371913764791722,-0.23612339401870838,-0.5028271209150142,0.7254535304755177
142,150.74647521972656,217.2421417236328,65,57,0.7488418670752067,0.5277086975479607,0.04245315794513882,-1.13974410548941,-0.702292572704571,0.43537213342952213
177,153.6553192138672,216.68069458007812,63,59,0.38582631591216004,0.7047948065350811,0.08830210838360719,-0.11320589089963555,0.30644153523055556,1.7857796271612432
213,156.60232543945312,216.47698974609375,61,58,0.34772506784823976,0.8231734202175598,0.19968444311366207,-0.01531139654880689,1.630454802887923,0.9117258069725893
248,154.69253540039062,217.0093536376953,60,57,0.46553346954717145,0.20654267031488976,0.010132683851913682,0.1395717390538879,-0.39407993742119934,0.24655374878615768
284,157.9488067626953,216.5941925048828,63,58,0.20134818570502477,0.6644271092067155,0.08770625062743553,0.518002825932765,1.4790872386854221,0.3995490247961218
319,154.18582153320312,216.52841186523438,64,59,0.41234714640656356,0.6242726774488828,0.07923994673910384,-1.4372063617535367,0.2246024086673432,0.5450217621712331
355,157.67156982421875,216.7779998779297,62,60,0.6046972698599581,0.7573116001584427,0.14045757646992485,0.1807334826255252,1.3469251207389492,1.1266148194901764
390,157.90106201171875,216.6372833251953,59,56,0.19953352137762692,0.5946276141393573,0.07278503085258647,-0.668495521553209,-0.8219501522874139,0.7654886752502255
426,158.356689453125,216.30616760253906,58,53,0.3101380983784343,0.3390419044656872,0.0325815299898663,0.5286606635320125,-0.41758391872878503,0.4875910746643857
461,160.36041259765625,215.8549346923828,56,51,0.32779192795163764,0.4135217844175313,0.033521763663797555,0.0726924514553703,-0.537580121640964,0.9127370624865542
497,153.8143768310547,214.86871337890625,53,49,0.18886031234699746,0.3938070943938705,0.02829094824413747,0.6801674836220999,0.43652826337806055,0.5599151323755508
532,148.401611328125,215.2517852783203,58,51,2.1307163245552196,0.7615169343437167,0.08027565277210436,-0.27420197349928993,-0.1723558765095265,1.8289218466110828
568,141.5806121826172,215.2859649658203,50,43,0.5105071555544259,0.6469431966246012,0.10395914026905229,-0.9699118542074082,-1.092466201145963,0.8073297793526419
603,140.42880249023438,215.03794860839844,53,47,0.7975907489595445,0.7488284586263225,0.12805136760434976,1.411194818389534,-0.6846904528688356,1.0660655136639972
639,139.7858123779297,214.7008514404297,55,50,0.26656733798462384,0.38819020603112425,0.03835184581080908,-0.5389054600737444,0.31631510234710386,0.5905611324806535
674,138.9772491455078,214.01925659179688,57,51,0.34704507818659625,0.6846786934937381,0.10689955712330257,-0.025729690675439537,0.4311840702461703,1.6006684078754227
710,137.88890075683594,214.0648956298828,51,48,0.14605590647528813,0.5367574188248585,0.051706519783474514,-0.44891363366931075,-0.38523801802215274,1.0703156492427
745,138.52572631835938,214.27076721191406,53,46,0.5878504423772876,1.0422919514506706,0.22289482769050295,1.039469494387585,-0.870786717189441,1.824625120770057
781,136.88282775878906,213.7546844482422,60,55,0.3692712287734224,0.6459911235376886,0.06969679189044842,0.16460927229949104,0.7112297268273796,1.3608088156113511
816,134.3970947265625,214.2700958251953,58,51,0.7971681063371618,0.5200824622514445,0.06364482412946115,0.41901770367057406,0.24168579552518688,1.0791370706315928
852,136.04937744140625,212.1905975341797,55,52,0.6851382211372611,0.4115327238041679,0.035197442277236424,0.3911352641216023,-0.34315068192204573,0.8494491800353658
887,132.5675811767578,211.877197265625,58,56,0.41660222614022185,0.4555397341304523,0.03437402185685379,0.6999029107846451,-0.7492414147969858,0.16228318593456514
923,136.23757934570312,213.57164001464844,57,53,0.42703173248038795,0.41703573597550947,0.03029367543057937,0.06224702094440944,0.5608378723708984,0.8139662674102449
958,129.54176330566406,212.59634399414062,53,49,0.16631489413672806,0.6128512685369213,0.08219735616033008,0.5486510588733957,-0.6725059207828294,1.148366230575598
994,129.8330535888672,212.5241241455078,56,53,0.47034562486552767,0.533141700740598,0.040635946975416726,0.715325655695196,0.6286613450514426,0.7309513598255508
1029,129.03369140625,212.6823272705078,53,49,0.3032950095821198,0.8003828567853811,0.12967654284345864,-0.04965137842784903,-0.4279137013640687,1.807631033173354
1065,128.16058349609375,212.12594604492188,57,52,0.06906377069891516,0.4624716153233698,0.04531954999090715,-0.36681101867556376,-0.015811480268738163,1.0424949960303234
1100,128.98861694335938,212.2797393798828,58,54,0.5390878022755571,0.3680045289408212,0.030991881105392083,-0.18720300387907748,-0.5683111629576422,0.49496648102232116
1136,125.40394592285156,212.22837829589844,59,52,0.4692316465076592,0.31607623477177293,0.026524990961890094,0.5651920721987596,-0.14100433790281874,0.29876103541992044
1171,122.35072326660156,212.49349975585938,56,52,0.27681329630387397,0.3935998533112732,0.040286815519099406,0.5957558591872961,0.40370376254115703,0.6332462499954276
1207,119.59295654296875,214.00106811523438,59,51,0.3983873305970313,0.632905641380556,0.08997072618833402,0.2517672793223462,0.9722043226752346,1.2041833153756605
1242,118.35834503173828,213.3609619140625,55,52,0.39148185825149473,0.4929817648879678,0.07150718891020813,-0.6676841410176438,0.22554042399261495,0.8570716289986992
1278,118.61002349853516,212.35511779785156,57,51,1.137509639178326,0.3808145651650725,0.04993966257662685,-0.742135554978217,0.24385744221874142,0.1303419141548685
1313,118.87117767333984,211.93057250976562,60,56,0.4354311060339819,0.6184028745646257,0.08419790653282389,0.36747366645865287,-0.16208625282986913,1.2542363838224049
1349,119.0994644165039,213.08111572265625,59,53,0.4596473889176683,0.46324302272948875,0.04364929412089591,-0.10165117743718746,-0.10327659525425108,0.9335602041582592
1385,114.41405487060547,213.3108367919922,63,56,0.2576139880436549,0.25327235335091436,0.025806654890906944,-0.036905093362993885,-0.49762142666352266,0.2881046560272392
