particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
1,1225,19.27742119219539,0.07011867106323234,0.006145898512531967,0.16762363960413812,0.31374143669680965,1.0,0.0375,0.7708333333333334,80,1063.969970703125,387.6903076171875,258.11166,1,-1,,,0.7462205495234103,2.5833701191512493,False,not-round,reject
2066,177,17.1046237468942,0.04484166797662231,0.08747248084416855,0.2505530066139099,0.4148107789193291,1.0,0.0,0.782608695652174,11,10.048614501953123,989.1729736328124,149.3774,1,-1,,,0.8203293900548209,3.0760864743704137,False,not-round,reject
1713,52,17.685668746535057,0.007701777464051472,0.09883123968038195,0.13891865932232367,0.35070032862851475,1.0,0.0,0.9777777777777777,3,8.298019886016846,987.7662353515625,120.11983000000001,1,-1,,,0.7384573293068264,7.075857174587589,True,short;not-round;mislink,reject
12,1225,11.282026921404425,0.12072944558503677,0.009497362024730373,0.11840776299759606,0.3017070446671004,1.0,0.0625,0.7916666666666666,80,161.36636352539062,445.4985046386719,50.546005,1,-1,,,1.0519775732621488,3.766089504238415,False,not-round,reject
18,1223,21.319549845752988,0.08353702300905012,0.009560908883291624,0.22742972204494233,0.39256897440356464,1.0,0.1375,0.7291666666666666,80,1597.1849365234375,825.563720703125,44.01361,1,-1,,,0.705274024622175,5.376209790405074,False,not-round,reject
7,1138,9.762318865647835,0.3067659256511618,0.030087106376099293,0.04119817618076896,0.2578201992237049,1.0,0.2972972972972973,0.9375,74,1582.88623046875,65.98345184326172,38.23595,1,-1,,,1.5373207973118395,4.6191085412078605,False,defocus,reject
17,1164,9.936223846144207,0.1673664963533724,0.060943569918147714,0.18168130177640596,0.4186221460055501,1.0,0.07894736842105263,0.8333333333333334,76,1143.4532470703125,164.24129486083984,28.484214,1,1070,0.07726018542280691,0.7369711661210493,1.0640593511436847,3.7631837868174185,False,rigid-doublet;not-round,reject
14,1225,8.552060595808559,0.2886379490653145,0.028307818953581088,0.0401554489203135,0.26326933749233405,1.0,0.2625,0.9270833333333333,80,1058.5343017578125,592.7918701171875,23.396795,1,-1,,,1.6162787410768529,4.851912199077659,False,defocus,reject
7080,57,9.483550377715034,0.04085193138196277,0.09022355867248205,0.14629634548316278,0.44763164051832305,1.0,0.0,0.9166666666666666,4,1133.8516845703125,170.30148315429688,21.25923,1,-1,,,1.0178848518251042,3.167606921646654,False,short;not-round,reject
19,1224,9.33354012867412,0.05880481084640177,0.04329685691786347,0.17401393586230474,0.3659549211249022,1.0,0.02531645569620253,0.8541666666666666,79,721.1654052734375,505.6096496582031,18.843235,1,-1,,,1.0857294471373682,3.9133487982745137,False,not-round,reject
15,480,8.623344651644047,0.2686914504073096,0.0344633188694579,0.04373129745187717,0.2683299223836713,1.0,0.4375,0.9791666666666666,32,963.1888427734375,242.5225372314453,18.0648135,1,-1,,,1.6776850832061638,5.216980802452824,False,defocus,reject
25,1225,16.94941783037563,0.19513495428471014,0.06500812772250139,0.14988967579817297,0.3605205605028229,1.0,0.1,0.84375,80,1347.9051513671875,206.12237548828125,15.258744,-1,-1,,,1.9500537939960714,6.971144297927013,False,not-round,reject
20,188,9.136854225593146,0.12163430953439465,0.046025314271653704,0.14351466461077045,0.4441876442320683,1.0,0.07692307692307693,0.8333333333333334,13,540.4508361816406,549.3573608398438,15.247873,1,-1,,,1.1185686318243344,3.366099224887382,False,not-round,reject
3102,742,8.51074570375354,0.3133230924704552,0.03540593830999489,0.04575073485890392,0.27511818384663456,1.0,0.14583333333333334,0.9583333333333334,48,977.6226501464844,259.18341064453125,15.093134,1,-1,,,1.6920674500259898,7.762299101928096,False,defocus,reject
4490,514,8.597084902920937,0.2578928650553229,0.045445645225102124,0.04987964186313974,0.31882600852949355,1.0,0.35294117647058826,1.0,34,42.552988052368164,1011.0208129882812,14.7110405,1,-1,,,1.7202795334714793,5.118678644052836,False,defocus,reject
21,705,7.133793736848979,0.2770194288851565,0.024784354629245667,0.031523908067978335,0.2567062364778812,1.0,0.30434782608695654,0.9479166666666667,46,1260.21728515625,1063.9901123046875,14.226741,1,-1,,,1.7851732584343836,4.996464390089136,False,defocus,reject
2164,895,8.900608355105541,0.15065218391138974,0.04634959428591401,0.18598589306594698,0.4117857534692486,1.0,0.07017543859649122,0.7916666666666666,57,571.5941162109375,517.8641967773438,11.35096,1,-1,,,1.2099806270832199,3.7691297792938285,False,not-round,reject
617,224,11.761938834820969,0.06284093653879268,0.07292068805872896,0.0856548578425188,0.3749232109160662,1.0,0.42857142857142855,0.9583333333333333,14,84.9970817565918,544.4080200195312,10.088215,-1,-1,,,1.8242918302231947,5.716925202583888,False,two-cores,reject
6233,207,15.807485247611297,0.17051062410399517,0.08517795464519404,0.12493756554687808,0.378736641716243,1.0,0.0,0.96875,14,1003.9937133789062,53.71439743041992,8.840483,-1,-1,,,2.093572487671392,5.811103773001435,False,not-round,reject
5005,198,11.540160256262974,0.2764250767940987,0.0657485394562157,0.09990968362494616,0.3596960634064582,1.0,0.15384615384615385,0.8958333333333334,13,1042.7918701171875,85.2137222290039,8.5698615,-1,-1,,,1.9589667806209248,5.546158179165351,False,defocus,reject
2553,119,13.56670665795403,0.13087227339534943,0.07834549623955304,0.11757548356955194,0.35576054634017434,1.0,0.14285714285714285,0.8958333333333334,7,82.01664733886719,574.8394165039062,8.515616,-1,-1,,,2.1296349919641697,5.318524364713578,False,not-round,reject
1817,61,13.883455711279694,0.12334383897815686,0.1415511041477105,0.2130068370219268,0.4698383487025525,1.5,0.5,0.90625,4,525.9368896484375,536.4481811523438,7.464089,-1,-1,,,1.7118065579689565,7.092509280765423,False,two-cores;not-round;elongated,reject
27,218,11.158151530680067,0.11889322586918158,0.07886957246450686,0.09199019827874383,0.40605288758753977,2.0,0.5333333333333333,0.9583333333333334,15,999.0008850097656,74.54206085205078,6.96525315,-1,-1,,,2.1922700531749464,6.467682510938115,False,two-cores,reject
31,1225,8.758044912096231,0.17247748139953162,0.04746625873180767,0.23803174367126276,0.348857778849023,1.0,0.0875,0.8541666666666666,80,169.4807586669922,448.7424926757813,6.750692,1,-1,,,1.2270046280473836,5.342038855572465,False,not-round,reject
