particle,frame,x,y,x_raw,y_raw,sym,r_est,polarity,contrast
0,0,809.7626342773438,790.678955078125,809.7626342773438,790.678955078125,288.89972,12.0,1,63.316353
1,0,1095.6590576171875,404.3215026855469,1095.6590576171875,404.3215026855469,261.73993,17.0,1,28.803585
2,0,1168.71875,767.3487548828125,1168.71875,767.3487548828125,181.88208,10.0,1,62.46028
3,0,1154.2325439453125,142.7544708251953,1154.2325439453125,142.7544708251953,146.60556,10.0,1,42.728397
4,0,1593.1436767578125,912.0787963867188,1593.1436767578125,912.0787963867188,129.86552,8.0,1,66.66823
5,0,1400.7259521484375,1207.7137451171875,1400.7259521484375,1207.7137451171875,109.8776,7.0,1,66.35795
6,0,340.2275085449219,773.8272094726562,340.2275085449219,773.8272094726562,90.45202,13.0,-1,32.77179
7,0,1571.134521484375,92.04261016845703,1571.134521484375,92.04261016845703,63.115124,10.0,-1,6.075917
8,0,955.6537475585938,691.2123413085938,955.6537475585938,691.2123413085938,55.390583,18.0,-1,42.68017
9,0,1528.1748046875,277.9695739746094,1528.1748046875,277.9695739746094,53.618958,6.0,1,63.822544
10,0,527.452392578125,534.3609008789062,527.452392578125,534.3609008789062,48.726974,8.0,1,67.3973
11,0,85.57646942138672,1021.0473022460938,85.57646942138672,1021.0473022460938,45.27029,9.0,-1,30.058184
12,0,168.67813110351562,448.5608215332031,168.67813110351562,448.5608215332031,37.666836,9.0,1,30.372448
13,0,738.2041625976562,527.9862670898438,738.2041625976562,527.9862670898438,36.064365,9.0,1,63.70671
14,0,1009.3829345703125,547.5958251953125,1009.3829345703125,547.5958251953125,34.809612,7.0,1,61.55008
15,0,965.9657592773438,235.32228088378906,965.9657592773438,235.32228088378906,33.904404,9.0,-1,15.436969
16,0,337.98382568359375,118.00403594970703,337.98382568359375,118.00403594970703,33.45493,7.0,1,37.58671
17,0,1151.424560546875,127.04383087158203,1151.424560546875,127.04383087158203,32.87672,7.0,1,70.25517
18,0,1597.4512939453125,831.407470703125,1597.4512939453125,831.407470703125,24.518179,18.0,1,41.331207
19,0,752.2548217773438,535.316650390625,752.2548217773438,535.316650390625,21.036482,7.0,1,53.57283
20,0,526.5673828125,549.4520874023438,526.5673828125,549.4520874023438,16.266264,7.0,1,61.114395
21,0,1231.0938720703125,1060.0233154296875,1231.0938720703125,1060.0233154296875,16.219095,4.0,1,7.4378967
23,0,1106.0491943359375,815.8974609375,1106.0491943359375,815.8974609375,14.026717,6.0,1,47.995815
24,0,670.8541870117188,537.61865234375,670.8541870117188,537.61865234375,13.801545,5.0,1,42.718967
