frame,focus,bright,count,n_link,flow,struct_rms,affine_r2,div,curl,shear
0,204.54847717285156,213.23074340820312,89,77,0.16744147355374006,0.3528628343047211,0.027741511897863558,0.21705173748370427,0.5914033497610818,0.3574280599433814
36,206.95846557617188,213.23648071289062,82,78,0.3486628090890428,0.42589382558465494,0.04579298895916051,-0.6460441213578448,-0.7680135111056327,0.25680963496562825
73,211.31434631347656,213.46141052246094,83,80,0.4978624694799695,0.2064308384600811,0.01616498379006015,-0.2188019848922277,0.401859078270352,0.3623836847136375
109,209.0558319091797,213.22103881835938,83,78,0.2841911926338267,0.3084106996596532,0.02343126201724599,-0.24031647697907602,0.5563645922299388,0.5640152068262309
146,212.74545288085938,213.23342895507812,88,80,0.23820442189983598,0.6537322276224629,0.09450519065211072,-0.9552489414016595,0.1915766557930354,1.4919519636837466
182,214.53111267089844,213.8048553466797,86,80,0.37679645662369293,0.4010125749642454,0.045752274153538997,0.4623668792913555,-0.6199728147515082,0.6839419687141405
219,213.4219512939453,213.55177307128906,79,72,0.5006227378881247,0.18371661738587086,0.009218612942908933,-0.37717193877878213,0.2572780651136327,0.19987506434232652
256,222.57948303222656,213.17129516601562,87,75,0.1400685487283936,0.38761792036573905,0.03249244304534138,-0.8911006431287122,0.5736143473580646,0.5508472312081009
292,211.6806640625,213.29844665527344,84,74,0.16660137879634485,0.3742823153080224,0.03985174713081607,0.6893958884244435,0.4410863042786157,0.4020835856769482
329,214.1976776123047,213.25949096679688,82,75,0.22533080152116822,0.3256750291629167,0.027952336383405663,-0.17576305349084137,0.42562866987569936,0.7909231925182293
365,217.98013305664062,213.60458374023438,81,73,0.3856966589911094,0.3902311654082648,0.03037414460274157,-0.061426724752733496,0.7211263104576408,0.5715652217451017
402,220.05247497558594,213.27976989746094,77,72,0.36834293489318715,0.21772507184525247,0.011688987703168396,0.1391388049668625,0.3254013404627069,0.4500096213376184
439,221.501220703125,213.60855102539062,80,72,0.44030536469598225,0.19588121371945114,0.0082101365734214,0.003639419851674198,0.21844976121493576,0.4103999974111489
475,223.69912719726562,214.0202178955078,87,78,0.36429321125516156,0.17477776480396537,0.006678206409770793,-0.18661468837884432,0.27900457666928213,0.17969500432303798
512,227.8794708251953,214.3707733154297,83,76,0.3003289272591231,0.18994615632107123,0.016673565936997314,0.4057612697616611,0.006480286807474965,0.2545622512224879
548,219.4630889892578,213.15261840820312,80,77,0.5471996114409867,0.37833064645512404,0.02701358935574638,0.7799224504055206,0.5280017351626566,0.2672459560137739
585,219.82041931152344,214.0330352783203,83,79,0.39965995088498746,0.3138444246760297,0.02030865587097097,-0.5350311757094407,-0.4080615665530217,0.6200808620495976
622,220.9013214111328,214.2347869873047,87,79,0.34287361659985444,0.4687491789231251,0.04694155190103699,0.07482065410880691,-1.0978347435438491,0.4107301098613407
658,220.12850952148438,214.65187072753906,79,75,0.06700416838065196,0.25352912391643795,0.017505959879575594,0.2814630072525139,0.3712781510050172,0.6188243721255491
695,220.1215362548828,215.023681640625,78,72,0.206091333271148,0.3356983920717414,0.020896766809965994,-0.4168055836986447,-0.6424368269611047,0.6443862968260632
731,218.07073974609375,215.2345428466797,81,75,0.34594551219442354,0.5350173712641723,0.06927868849488339,0.3237816555601549,0.10059666392072474,1.259502116072563
768,220.75820922851562,215.37408447265625,81,73,0.402913978865797,0.3999917376588539,0.04075055172673159,0.8725290249968474,-0.17469933835307683,0.9075829416310406
804,223.93421936035156,215.40480041503906,78,77,0.1993020708249396,0.3916948451364122,0.028059430657867757,0.23739979259563573,0.9669929107070598,0.5134885496928147
841,203.8762969970703,215.03536987304688,81,77,0.5357674744507737,0.6319274775372378,0.07246882293112245,0.5761886217662299,-0.2902098221598984,1.6757093549396997
878,213.97386169433594,213.91542053222656,87,76,0.3392765290644306,0.044137183869509815,0.0007498556603254825,0.07931331963030741,0.06913585796789055,0.08072298400483871
914,216.4947509765625,215.51272583007812,81,78,0.06579650905641792,0.33924781916364327,0.03460440489768257,0.4422870149271948,-0.16941569263435843,0.8991345263498776
951,209.27511596679688,215.51300048828125,82,76,0.5689225698115421,0.3439611680431902,0.0420318671917983,0.3318920407987359,0.5792185312019862,0.5076156424015075
987,208.70889282226562,215.3518829345703,79,74,0.22974679322443328,0.2798832099067415,0.020642280468484042,-0.622959735376037,0.24702867967263212,0.11664763669782778
1024,203.97589111328125,215.5208282470703,82,78,0.4829310742364619,0.7292074673087269,0.13208093817698974,-0.5274811915936863,1.269347601607687,1.446435749281057
1061,206.98854064941406,215.02830505371094,81,77,0.2750117653955846,0.3501729974244043,0.0339210590506418,-0.6844568853359633,-0.10019931337611909,0.4494890626522492
1097,212.39178466796875,213.361572265625,78,75,0.03819921537491621,0.13414001634731035,0.007172073449883354,-0.1807253379253494,-0.06561281210004347,0.23172775295171802
1134,204.4962158203125,211.5187530517578,87,79,0.27838855668584317,1.0222267602636592,0.19099354656812084,0.2896078602439826,1.9038696615249475,0.9085466093845725
