particle,r_px_med,r_um,R_cv,resid_med,ring_cv_med,ecc_med,inlier_med,nn_px_med,n_shape
23,6.9864601089025165,1.0047228282612708,0.2585326330641683,0.017833133266428047,0.019093453289856847,0.20651251534849413,1.0,122.3519129806664,38
5178,7.609970387605397,1.094389841441532,0.08327597995506586,0.04403205193047942,0.0592835815687396,0.33994361192642597,0.9375,74.30432657197379,33
27,7.664335936880346,1.1022081510827626,0.24883263516300475,0.013409779842243928,0.01587236505728147,0.17082736807902307,0.9791666666666666,70.87153790076462,30
24,7.716088927687096,1.1096507486906813,0.08497905165883145,0.025399137521512658,0.07864297425235059,0.31768887841399407,0.84375,55.16231345279725,28
21,7.7901349899449555,1.120299312903984,0.21221460893002295,0.030936331714265033,0.03389507317801225,0.2626326624593064,1.0,393.3819342172211,46
44,7.90234503488029,1.1364362394661345,0.22844320835233956,0.0507975258779083,0.07062548614839997,0.38964521894462584,0.9583333333333334,66.25132888286473,22
6188,7.960786429822197,1.14484069647273,0.05743949747329269,0.03526702393800323,0.046691175787740805,0.31399420627634556,0.96875,18.64541113755517,14
1635,8.418099823241231,1.2106069355803215,0.11400782670583015,0.04084457886939527,0.09586791064630112,0.3673941641807412,0.875,40.837141066916274,19
47,8.673218504398228,1.2472955531175092,0.14778023952329294,0.02976132421984351,0.03867175720354311,0.27764427979572576,0.9583333333333334,110.92158941341535,120
8,8.699604473407112,1.2510901193206767,0.24404660134671693,0.016501758071652446,0.017084054769194817,0.20443405956469057,1.0,62.214320496836265,120
15,9.077873288938395,1.3054889576822306,0.003947595490276169,0.011393902772743022,0.011960051040443995,0.15728289715730753,1.0,194.13778360490988,14
2680,9.084662117963768,1.3064652591843695,0.12247606996001224,0.0634855844031308,0.07241508611943574,0.38670462656288485,0.9791666666666666,198.19854905707783,33
4018,9.473644664391887,1.3624048391861974,0.023802886877668832,0.01620667252229993,0.09543060708743717,0.31102044749370295,0.8541666666666666,70.48917684797703,11
2013,9.522622704468517,1.3694483711296175,0.22744961652306914,0.05265121004877826,0.07184288896831315,0.35383797750388823,0.9583333333333334,30.266220350486122,72
17,10.07254739514574,1.448533040895909,0.24654373145679712,0.06354396208590504,0.0825012988394456,0.34631435775034064,0.9375,141.44902746828183,87
5,10.188158538805286,1.4651590794655882,0.05166202079206896,0.016803138674561485,0.019898136640893266,0.20578559797325918,0.9791666666666666,57.856285220029235,120
4784,10.36891477663798,1.491153634028308,0.0941887868334402,0.06327559990705653,0.08090527560142627,0.40374675333969157,0.9791666666666666,34.24536388302782,39
36,10.52281626206938,1.5132862066481976,0.14574538485064173,0.06714650867470216,0.07633816037976865,0.4079723650576861,0.9791666666666666,65.64696613950001,81
3459,10.821437643716079,1.5562309475428093,0.06625125103989957,0.04788564591628007,0.05033290140894084,0.3392569997955891,0.9791666666666666,409.9123727115514,62
1,11.385719225510732,1.6373802818206982,0.11925306417997385,0.009360115490671424,0.010316708281581297,0.14579831645449132,0.9791666666666666,125.50357034105429,120
2353,11.578853134104941,1.6651548692156315,0.03971735573857608,0.07472747053543917,0.07613188871394036,0.4215166504074595,1.0,104.1911852270138,37
45,11.693731842580686,1.6816755762815283,0.035814626042318005,0.07660729299520551,0.09121239262585522,0.4122376290746065,0.9682971014492754,55.84260714893616,12
0,11.731607801307216,1.6871225179059908,0.018337709117568757,0.008411286582506377,0.009169540336339443,0.13924716822829397,0.9791666666666666,107.20169615868056,120
3,11.797872512461435,1.6966520460170789,0.029242992358872143,0.014032285047539802,0.01665841586974709,0.18971699577851758,0.9791666666666666,122.9615544538635,120
28,13.138770517648215,1.8894865881429896,0.21739391093079774,0.05614521166582595,0.08468130309720853,0.33270195101081257,0.8958333333333334,228.97138009097094,120
