particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
0,1000,11.73874267976446,0.017112628041650924,0.008772104441029875,0.009232777834818696,0.1446228692078234,1.0,0.0125,0.9791666666666666,80,663.8230590820312,651.5657958984375,90.9983,1,-1,,,1.3088030540531967,4.020689179798308,False,,single
1,1000,11.366791121004304,0.11652273630725493,0.008989439899309379,0.009710097699633859,0.14282375370257344,1.0,0.025,0.9791666666666666,80,716.9560852050781,439.9128875732422,79.2804175,1,-1,,,1.2275315558523245,3.9686804925142485,False,,single
3,1000,11.790242174138234,0.029302034768964903,0.014011710602327197,0.0181895922581581,0.19549731162330103,1.0,0.0,0.9583333333333334,80,1042.1552734375,990.85205078125,58.836319,1,-1,,,1.3120481885013375,3.9063361812263038,False,,single
5,1000,10.186304860567251,0.05183794596829905,0.01615224070855263,0.019967661857794583,0.20975167036499964,1.0,0.0,0.9791666666666666,80,1054.5517578125,175.75655364990234,33.370658500000005,1,-1,,,1.2904814466885188,5.059760147926089,False,,single
8,1000,8.693909133233088,0.24738640956814892,0.015169551532656565,0.015578418092012632,0.19562179451878925,1.0,0.1625,1.0,80,141.9634017944336,1125.949951171875,25.426890999999998,1,-1,,,1.4453070631648675,5.406075893714313,False,,single
15,117,9.074844031559934,0.03530243847512578,0.014711938577882538,0.014713143035781896,0.18613301015122552,1.0,0.0,1.0,10,18.956317901611328,554.470458984375,14.601354,1,-1,,,1.3623234334554466,3.911555570786551,False,,single
4018,92,9.38620124227876,0.014828848296688416,0.023301929270021084,0.07116710937574831,0.3483261216584831,1.0,0.0,0.75,7,559.9114074707031,815.6322021484375,12.468491,1,-1,,,1.3761923192904817,5.7365626688252425,False,,single
21,386,7.7757409238150945,0.20056252333351077,0.03334535223524809,0.03401096991198635,0.2770810026961954,1.0,0.0967741935483871,1.0,31,1407.11767578125,1185.5532836914062,9.3934575,1,-1,,,1.4216048240475776,4.656239886857187,False,,single
47,1000,8.558134795517823,0.15082029951395493,0.028131162574015767,0.03778374441873107,0.28345894001550176,1.0,0.0,0.9583333333333334,80,1019.6183776855469,788.6205139160156,7.87111125,1,-1,,,1.5544661585211268,4.733751650669116,False,,single
3459,517,10.798306797460302,0.07304745174042133,0.047708904449711514,0.05196262465230951,0.33803366831347353,1.0,0.0,0.9791666666666666,41,1395.434326171875,1198.144287109375,7.1597466,1,-1,,,1.5142070607481748,4.658492981797742,False,,single
27,245,7.888163013026543,0.24588230727385185,0.0193512379493964,0.02149898838480169,0.20127973173441077,1.0,0.2,0.9791666666666666,20,468.3699340820313,240.83071899414065,7.1461844,1,-1,,,1.476215426157983,5.028999846145288,False,,single
28,1000,13.174452887857655,0.21645406849615306,0.055853365381490036,0.08494577925457358,0.32300252600994683,1.0,0.175,0.9166666666666666,80,756.7108154296875,1084.8131713867188,7.00439365,-1,-1,,,1.8943737222787356,6.0915964481325116,False,,single
23,319,6.946172986409982,0.2037170535628427,0.01574545319383745,0.01749359657000521,0.20042961935138773,1.0,0.07692307692307693,0.9791666666666666,26,141.7930908203125,711.6192626953125,6.214071,1,-1,,,1.670411798352458,5.049548197370003,False,,single
2353,317,11.448802871472434,0.0478119428026374,0.07404475600230703,0.07954582290263784,0.41994486718036106,1.0,0.0,1.0,25,1452.22705078125,22.0205020904541,5.03013,1,-1,,,1.582250254560887,4.157106397883902,False,,single
