frame,dx,dy
0,0.0,0.0
1,-0.5050048828125,0.03857421875
2,-0.0380859375,-0.0289306640625
3,-0.0614013671875,-0.267822265625
4,0.0186767578125,-0.4988250732421875
5,-0.12872314453125,-0.7783966064453125
6,0.1304931640625,-0.9832534790039062
7,0.1147003173828125,-0.8007965087890625
8,-0.771942138671875,-1.0413055419921875
9,-0.7752532958984375,-0.92266845703125
10,-0.8457794189453125,-0.27923583984375
11,-0.3096466064453125,-0.0953826904296875
12,-0.59710693359375,0.0959320068359375
13,-0.20013427734375,0.2219085693359375
14,0.17010498046875,0.7490081787109375
15,-0.42230224609375,0.7412033081054688
16,0.04595947265625,0.5634994506835938
17,0.31524658203125,0.6807327270507812
18,-0.0938720703125,0.33049774169921875
19,-0.2880859375,0.33892059326171875
20,-0.07410621643066406,0.25670623779296875
21,-0.19544410705566406,0.44107818603515625
22,-0.40162086486816406,0.5867385864257812
23,-0.38727760314941406,0.34925079345703125
24,-0.41553688049316406,0.12409210205078125
25,-0.15784645080566406,-0.09256744384765625
26,-0.10450172424316406,-0.14298248291015625
27,-0.0739593505859375,-0.34844970703125
28,-0.1764984130859375,-0.7457427978515625
29,-0.3334808349609375,-0.7633819580078125
30,-0.0707550048828125,-1.0028915405273438
31,-0.4782257080078125,-0.8871078491210938
32,-0.7762298583984375,-1.1322860717773438
33,-0.9539642333984375,-0.45978546142578125
34,-1.5131683349609375,-0.16065216064453125
35,-1.6781463623046875,-0.36330413818359375
36,-1.8325653076171875,-0.40830230712890625
37,-1.5317840576171875,-0.11731719970703125
38,-1.6769256591796875,-0.5151596069335938
39,-1.2188568115234375,-1.0072250366210938
40,-1.5444183349609375,-1.2783126831054688
41,-2.0304412841796875,-1.8021621704101562
42,-1.8145599365234375,-1.768402099609375
43,-1.7651824951171875,-1.6605987548828125
44,-1.3839569091796875,-1.7982025146484375
45,-1.1602020263671875,-2.04620361328125
46,-1.0081787109375,-1.4684600830078125
47,-1.279296875,-0.9541778564453125
48,-1.4038238525390625,-1.4147491455078125
49,-1.2107086181640625,-1.1416168212890625
50,-1.3470611572265625,-1.503753662109375
51,-1.3947296142578125,-1.224822998046875
52,-1.7332611083984375,-1.039886474609375
53,-1.3874359130859375,-1.349273681640625
54,-1.5779876708984375,-1.4416961669921875
55,-1.2405853271484375,-1.6280975341796875
56,-1.1202850341796875,-1.7615547180175781
57,-0.9845123291015625,-2.238727569580078
58,-0.9521636962890625,-2.575519561767578
59,-0.9109039306640625,-2.913623809814453
60,-0.7821197509765625,-3.4304161071777344
61,-0.4422760009765625,-3.8190269470214844
62,-0.1360015869140625,-4.334598541259766
63,0.1000823974609375,-4.744220733642578
64,-0.4951934814453125,-5.116207122802734
65,-0.6521148681640625,-5.437633514404297
66,-0.9740142822265625,-5.840343475341797
67,-0.76727294921875,-6.365077972412109
68,-0.633056640625,-6.123294830322266
69,-0.55194091796875,-6.088901519775391
70,-0.311187744140625,-6.175647735595703
71,-0.105804443359375,-6.312000274658203
72,0.0651702880859375,-6.303119659423828
73,0.26226806640625,-6.081600189208984
74,-0.21826171875,-5.926044464111328
75,-0.10736083984375,-5.791309356689453
76,-0.30780029296875,-6.069820404052734
77,-0.3426513671875,-5.927387237548828
78,0.0064697265625,-6.020801544189453
79,0.469207763671875,-6.010646820068359
80,0.722991943359375,-6.138774871826172
81,0.79620361328125,-6.098064422607422
82,0.527740478515625,-6.009037017822266
83,0.349517822265625,-6.360080718994141
84,0.112335205078125,-6.564365386962891
85,0.275665283203125,-6.716770172119141
86,0.595001220703125,-6.995677947998047
87,0.32110595703125,-6.719356536865234
88,0.685211181640625,-6.480152130126953
89,0.574371337890625,-6.818531036376953
90,0.592071533203125,-6.885761260986328
91,0.816436767578125,-7.003513336181641
92,1.2740521430969238,-7.071506500244141
93,1.6275982856750488,-6.554935455322266
94,1.5741620063781738,-6.637332916259766
95,1.4921307563781738,-6.865268707275391
96,1.5792889595031738,-7.245342254638672
97,1.5096478462219238,-7.199878692626953
98,1.4482007026672363,-7.595233917236328
99,1.7247967720031738,-7.957065582275391
100,1.8445477485656738,-8.219852447509766
101,1.1694378852844238,-8.503257751464844
102,1.3751263618469238,-8.442344665527344
103,1.5079998970031738,-8.971488952636719
104,1.5948987007141113,-9.350090026855469
105,1.4013257026672363,-9.896980285644531
106,1.7575268745422363,-10.376632690429688
107,2.0338940620422363,-10.305923461914062
108,1.8242840766906738,-10.064216613769531
109,1.7009015083312988,-10.340103149414062
110,1.6818585395812988,-10.497215270996094
111,1.7714581489562988,-10.435813903808594
112,1.9849591255187988,-10.557640075683594
113,1.9564557075500488,-10.473640441894531
114,2.046055316925049,-10.416145324707031
115,1.9891705513000488,-10.256206512451172
116,1.6647686958312988,-10.344768524169922
117,1.9280438423156738,-10.357952117919922
118,2.025242328643799,-10.265789031982422
119,2.055424213409424,-11.017375946044922
120,2.216190814971924,-11.278972625732422
121,1.5326886177062988,-11.173686981201172
122,1.5882306098937988,-11.071086883544922
123,1.6941876411437988,-11.05611801147461
124,2.219089984893799,-11.276424407958984
125,2.313755512237549,-11.433162689208984
126,2.033970355987549,-11.95528793334961
127,1.9965252876281738,-11.890453338623047
128,1.7440381050109863,-12.107433319091797
129,2.1191601753234863,-11.986949920654297
130,2.2594799995422363,-11.919414520263672
131,3.1518139839172363,-12.330089569091797
132,3.1446423530578613,-12.506526947021484
133,3.316593647003174,-12.66434097290039
134,3.705357074737549,-12.15982437133789
135,3.558628559112549,-11.949512481689453
136,3.138218402862549,-11.90457534790039
137,2.434330463409424,-11.851459503173828
138,2.591312885284424,-12.30666732788086
139,2.690250873565674,-12.47598648071289
140,2.437992572784424,-12.483089447021484
141,2.326023578643799,-11.857654571533203
142,2.436008930206299,-11.515003204345703
143,2.161228656768799,-11.51565933227539
144,2.2189526557922363,-11.559490203857422
145,2.6095776557922363,-11.539531707763672
146,2.6544995307922363,-11.82797622680664
147,2.8419995307922363,-11.470523834228516
148,2.8803906440734863,-11.773860931396484
149,2.6908459663391113,-11.575016021728516
150,3.1869397163391113,-11.740589141845703
151,3.3840832710266113,-12.162372589111328
152,3.3767590522766113,-12.201831817626953
153,3.0593762397766113,-12.001148223876953
154,2.9266858100891113,-12.103321075439453
155,3.3420300483703613,-12.354991912841797
156,2.999943256378174,-12.617916107177734
157,3.3700757026672363,-13.01839828491211
158,3.4854321479797363,-12.87972640991211
159,3.5406079292297363,-12.829181671142578
160,3.6992993354797363,-12.543582916259766
161,3.6751370429992676,-12.329212188720703
162,3.8648953437805176,-12.253849029541016
163,3.8414273262023926,-12.60477066040039
164,3.9445462226867676,-11.993595123291016
165,4.496090412139893,-11.771221160888672
166,5.006832599639893,-11.891956329345703
167,4.878384113311768,-11.738330841064453
168,4.559658527374268,-12.009204864501953
169,4.558987140655518,-11.920734405517578
170,4.377132892608643,-11.73007583618164
171,4.817959308624268,-12.25333023071289
172,4.702755451202393,-12.80527114868164
173,4.656216144561768,-12.80593490600586
174,4.822170734405518,-12.76992416381836
175,4.717007160186768,-13.124584197998047
176,4.386440753936768,-13.411113739013672
177,4.411221027374268,-13.648235321044922
178,4.514309406280518,-13.457950592041016
179,4.235973834991455,-12.66781997680664
180,4.907665729522705,-12.33834457397461
181,5.101253986358643,-12.633968353271484
182,5.15189790725708,-12.538394927978516
183,5.48710298538208,-12.666950225830078
184,5.72886323928833,-12.32107162475586
185,5.91141939163208,-12.325275421142578
186,6.311214923858643,-12.660083770751953
187,6.717251300811768,-12.62099838256836
188,6.822475910186768,-12.609249114990234
189,7.31962251663208,-12.840709686279297
190,7.05765962600708,-12.717323303222656
191,6.99210786819458,-13.055824279785156
192,6.845058917999268,-13.073539733886719
193,6.788174152374268,-13.602249145507812
194,6.560696125030518,-14.123123168945312
195,6.310451984405518,-14.384750366210938
196,6.26853609085083,-14.730812072753906
197,6.701488971710205,-15.324745178222656
198,6.873119831085205,-15.199409484863281
199,7.018261432647705,-15.09161376953125
200,6.76395845413208,-15.090423583984375
201,6.397778034210205,-14.9949951171875
202,6.465771198272705,-15.038230895996094
203,6.635204792022705,-14.680686950683594
204,6.530758380889893,-14.483314514160156
205,6.494419574737549,-14.660133361816406
206,6.336460590362549,-15.186561584472656
207,6.094547748565674,-15.114845275878906
208,5.926464557647705,-14.83367919921875
209,6.416576862335205,-14.38702392578125
210,6.753612995147705,-14.313064575195312
211,6.818371295928955,-13.981460571289062
212,6.58500337600708,-14.035552978515625
213,6.590145587921143,-14.060348510742188
214,6.536007404327393,-14.138702392578125
215,6.565975666046143,-14.250377655029297
216,6.407711505889893,-14.130130767822266
217,6.691402912139893,-13.598209381103516
218,6.359371662139893,-13.752994537353516
219,6.381100177764893,-13.865848541259766
220,6.633541584014893,-14.859394073486328
221,6.591427326202393,-15.427261352539062
222,6.433773517608643,-15.503463745117188
223,6.507015705108643,-15.47406005859375
224,6.631405353546143,-15.016708374023438
225,6.541073322296143,-15.375198364257812
226,6.350399494171143,-16.062164306640625
227,6.601894855499268,-16.158309936523438
228,6.315090656280518,-16.059364318847656
229,6.222118854522705,-16.064712524414062
230,6.445812702178955,-16.13292694091797
231,6.488537311553955,-16.56147003173828
232,6.491955280303955,-16.271820068359375
233,6.412853717803955,-16.131973266601562
234,6.442150592803955,-16.20538330078125
235,6.419201374053955,-16.619178771972656
236,6.212109088897705,-17.425331115722656
237,6.466259479522705,-18.169715881347656
238,6.715649127960205,-18.465232849121094
239,6.992138385772705,-18.78038787841797
240,7.255611896514893,-18.450599670410156
241,7.819820880889893,-18.804672241210938
242,8.162472248077393,-18.732101440429688
243,8.346188068389893,-18.762557983398438
244,8.322720050811768,-18.304031372070312
245,8.179897785186768,-18.095458984375
246,7.960934162139893,-17.86627960205078
247,7.97044038772583,-18.12560272216797
248,8.145580768585205,-18.13622283935547
249,8.180370807647705,-18.683860778808594
250,7.900341510772705,-19.290428161621094
251,7.176891803741455,-18.933929443359375
252,7.267345905303955,-18.855926513671875
253,7.284878253936768,-18.763824462890625
254,7.159267902374268,-18.791030883789062
255,7.439419269561768,-18.884841918945312
256,7.746792316436768,-19.12944793701172
257,7.543301105499268,-19.325218200683594
258,7.139767169952393,-19.0145263671875
259,7.206753253936768,-19.19500732421875
260,7.201656818389893,-18.698387145996094
261,7.03513765335083,-18.532440185546875
262,6.74351167678833,-18.296844482421875
263,7.00608491897583,-18.19097900390625
264,6.55973482131958,-18.0087890625
265,6.622707843780518,-17.7623291015625
266,6.535671710968018,-17.8311767578125
267,6.832638263702393,-17.642578125
268,6.902538776397705,-17.71902084350586
269,6.733364582061768,-18.279003143310547
270,6.65690279006958,-17.280052185058594
271,6.099133014678955,-17.09967803955078
272,5.886120319366455,-16.785423278808594
273,4.676769733428955,-16.86522674560547
274,4.226330280303955,-16.698421478271484
275,4.24631929397583,-16.571285247802734
276,4.16080904006958,-16.37612533569336
277,3.70469331741333,-16.478580474853516
278,3.77463960647583,-16.763004302978516
279,3.88291597366333,-16.705280303955078
280,3.43912935256958,-16.586978912353516
281,3.71281099319458,-16.525211334228516
282,4.087643146514893,-16.41806411743164
283,4.064938068389893,-16.564075469970703
284,3.8551907539367676,-16.51932144165039
285,4.013760089874268,-15.90488052368164
286,4.151058673858643,-15.72720718383789
287,4.056652545928955,-16.21865463256836
288,3.946728229522705,-16.568889617919922
289,3.999218463897705,-16.975685119628906
290,4.275021076202393,-17.12897491455078
291,4.147335529327393,-17.26148223876953
292,4.520046710968018,-17.26818084716797
293,4.621487140655518,-17.36699676513672
294,4.914577960968018,-17.091461181640625
295,5.052639484405518,-17.031356811523438
296,4.922695636749268,-17.25048828125
297,5.268703937530518,-17.296485900878906
298,4.777370929718018,-17.23326873779297
299,5.759243488311768,-17.762779235839844
300,5.25584077835083,-17.45354461669922
301,5.648571491241455,-17.716949462890625
302,5.678478717803955,-17.710479736328125
303,5.753353595733643,-17.771408081054688
304,5.917294025421143,-18.017715454101562
305,5.761410236358643,-17.68243408203125
306,6.433773517608643,-17.52166748046875
307,6.133602619171143,-17.540634155273438
308,6.413998126983643,-17.609237670898438
309,6.422237873077393,-17.612899780273438
310,6.857845783233643,-17.897216796875
311,6.757900714874268,-18.562782287597656
312,6.961178302764893,-19.01911163330078
313,7.435543537139893,-19.153045654296875
314,7.266140460968018,-18.989471435546875
315,7.776134967803955,-19.490478515625
316,7.943920612335205,-19.984527587890625
317,7.846630573272705,-20.190277099609375
318,7.814693927764893,-19.6417236328125
319,7.294445514678955,-19.301132202148438
320,7.176281452178955,-18.774505615234375
321,6.786312580108643,-18.804443359375
322,6.756893634796143,-19.158798217773438
323,6.753872394561768,-19.053237915039062
324,6.915432453155518,-18.798980712890625
325,6.598659992218018,-18.75140380859375
326,6.257473468780518,-18.6170654296875
327,6.349148273468018,-18.201141357421875
328,6.42313814163208,-18.68755340576172
329,6.53446626663208,-18.553855895996094
330,5.699535846710205,-18.804100036621094
331,6.051098346710205,-19.326087951660156
332,5.764843463897705,-19.351852416992188
333,5.694881916046143,-19.20806121826172
334,5.597103595733643,-18.89427947998047
335,5.909481525421143,-19.35161590576172
336,5.664974689483643,-19.38567352294922
337,5.185818195343018,-19.450698852539062
338,5.233211994171143,-18.913528442382812
339,5.169979572296143,-18.877609252929688
340,5.581509113311768,-18.999374389648438
341,5.396084308624268,-18.931671142578125
342,5.219936847686768,-18.927581787109375
343,5.237911701202393,-18.981285095214844
344,5.443600177764893,-18.632972717285156
345,5.346310138702393,-18.786155700683594
346,5.595455646514893,-18.873870849609375
347,6.313259601593018,-18.697158813476562
348,6.620449542999268,-18.765380859375
349,6.996731281280518,-19.20684814453125
350,6.929371356964111,-19.27368927001953
351,7.051136493682861,-19.377052307128906
352,6.812366962432861,-20.378761291503906
353,7.283558368682861,-20.930030822753906
354,7.365284442901611,-21.242530822753906
355,8.005177021026611,-21.279518127441406
356,7.962635517120361,-20.99571990966797
357,8.291981220245361,-20.95531463623047
358,8.930042743682861,-21.05590057373047
359,8.800831317901611,-21.17467498779297
360,9.264545917510986,-22.073020935058594
361,9.322346210479736,-22.03912353515625
362,9.403767108917236,-21.894927978515625
363,9.827499389648438,-22.324020385742188
364,10.048324584960938,-22.222457885742188
365,10.645370483398438,-22.993392944335938
366,10.629150390625,-23.4464111328125
367,10.784423828125,-23.0958251953125
368,10.984237670898438,-23.56982421875
369,11.92742919921875,-23.8687744140625
370,11.980499267578125,-24.261398315429688
371,11.96570348739624,-24.2947998046875
372,11.78778600692749,-24.59442138671875
