particle,r_px_med,r_um,R_cv,resid_med,ring_cv_med,ecc_med,inlier_med,nn_px_med,n_shape
1827,6.8304252891144,0.9822834608275418,0.24178136598270053,0.028190976045411303,0.028199489967533593,0.2516221533949013,1.0,130.46254938671504,6
362,7.008387382457578,1.0078761894712243,0.16883010449423408,0.025081870788713195,0.032322179088079106,0.27158048498849147,1.0,59.54932817321441,15
5261,7.07401169901131,1.0173136224348165,0.22075770295807742,0.032633154141642244,0.042532961233937815,0.29153239145521403,1.0,89.19201786698383,7
4940,7.110328060680257,1.0225362784064278,0.1769113920461357,0.04351796459264222,0.044282650127606814,0.32283827088025885,1.0,97.38402917492749,11
2342,7.574091936691433,1.089230161415595,0.04508584605562087,0.0384915005655738,0.03982268611661686,0.30485737628209575,1.0,107.54783533557921,20
988,7.743843304460611,1.1136421056144805,0.14976265681451237,0.013949374084739658,0.017074960179526023,0.17686186796902695,0.9791666666666666,50.70382820398806,33
16,7.998606374878983,1.1502795827713463,0.18116942405289194,0.020479652099013416,0.023808809749471336,0.22320832160182558,1.0,131.28040913604727,120
9082,8.054774159236612,1.158357071839817,0.049704525806883476,0.018467765322884876,0.08856417112642873,0.293389110193486,0.7916666666666666,70.12652168240874,20
11,8.505761685210096,1.2232135879500639,0.12220608234126928,0.013841883547011734,0.014349810900704578,0.18900371004425792,1.0,111.20047885696182,120
4319,8.610710670459893,1.2383063015188371,0.19039897420497595,0.017858197287679622,0.02111267215312411,0.20813275225641328,0.9375,102.48125616163333,23
366,8.92347634980054,1.2832851338648155,0.22120589676952288,0.011663081743160757,0.011991790015070693,0.16519401601665454,0.9791666666666666,96.37107588536352,117
10,9.103020417108718,1.3091053661844048,0.16393843958378615,0.013019064959425768,0.015430530851115235,0.18242610507854334,0.9791666666666666,106.02100449349518,120
9,9.521761605677641,1.3693245365125015,0.1838850151667755,0.013673604421481567,0.04848707756762281,0.2532414574523372,0.8541666666666666,81.25263176516307,120
6,9.677188827783194,1.391676525323501,0.22365505782391765,0.007592746954247741,0.008556981778564784,0.12967323322437388,0.9791666666666666,110.68864923130774,120
7,10.003452885435738,1.4385965594545134,0.0745381784728755,0.007714128104384307,0.008709739815746229,0.12726807449615885,0.9791666666666666,128.2168616727858,57
105,10.588357945507259,1.5227117561433987,0.21386776020698917,0.06663639376972713,0.07853056990356974,0.3404517463620639,0.9375,79.4001111148523,16
5147,10.592488353253597,1.5233057500813996,0.212309513247255,0.08969517383041295,0.10068940864888934,0.45654180042643616,1.0,62.29008882307392,16
5,10.745295259129367,1.5452809112153942,0.14652025324143994,0.006601776853042108,0.007494384679423975,0.10891794091496071,0.9583333333333334,57.71097975515306,120
8971,10.762520518930202,1.5477580758273524,0.2134559547553495,0.06398657871081556,0.08418017091207658,0.3781106749589266,0.9270833333333333,34.948936214663966,22
341,10.848551133004456,1.5601301384373707,0.0036950081323532864,0.005224134517249401,0.006107571727811079,0.09583065668221676,0.9583333333333334,132.53145192920942,117
1,11.4374407668314,1.6448183566780237,0.00271823596432544,0.005464460087025976,0.005973716042897821,0.1017680701771787,0.9791666666666666,90.21547629429259,120
488,11.774402024593837,1.6932767551568395,0.09201050731526636,0.007846609167714595,0.034088574319513856,0.20008794789254256,0.8125,86.58172742105292,56
2,11.859347179426686,1.7054927178733517,0.02737245383394446,0.005380080771019171,0.03992833291256094,0.20710787854550497,0.7708333333333334,13.420075990438459,120
4498,12.261118098098061,1.763271393687482,0.04528286691110046,0.05496196299689329,0.06753298196185585,0.3277378683778987,0.90625,107.00734810014131,8
4,13.310718917283982,1.9142144874946094,0.004322446777104973,0.005053325895079714,0.03194372245574692,0.16718879760148003,0.7708333333333334,16.74666307168186,120
