frame,dx,dy
0,0.0,0.0
1,-0.688140869140625,-0.1258392333984375
2,-0.708648681640625,-0.1381683349609375
3,-1.03802490234375,-0.3586578369140625
4,-1.24798583984375,-0.1661834716796875
5,-1.0939865112304688,-0.5024871826171875
6,-0.921661376953125,-0.23247528076171875
7,-0.581085205078125,0.04998016357421875
8,-0.843292236328125,0.46736907958984375
9,-0.033172607421875,0.06172943115234375
10,-0.3056793212890625,-0.11910247802734375
11,0.5727996826171875,0.06024932861328125
12,0.5564422607421875,-0.15111541748046875
13,0.6421356201171875,-0.03960418701171875
14,0.6121063232421875,-0.05641937255859375
15,0.2388153076171875,0.11649322509765625
16,0.4392242431640625,0.28318023681640625
17,0.3309783935546875,0.22290802001953125
18,0.6213226318359375,0.12061309814453125
19,0.2231292724609375,0.04975128173828125
20,0.1384735107421875,0.03069305419921875
21,0.0048675537109375,0.5188522338867188
22,0.0486907958984375,0.6536178588867188
23,0.2295989990234375,1.3371963500976562
24,-0.0738067626953125,1.2062301635742188
25,0.0280609130859375,0.9840011596679688
26,-0.3430938720703125,1.1172256469726562
27,0.115875244140625,1.1497726440429688
28,-0.171966552734375,0.8444747924804688
29,0.47052001953125,1.0930099487304688
30,0.68218994140625,1.1003952026367188
31,0.5277786254882812,0.9448165893554688
32,0.5653762817382812,0.9800949096679688
33,0.39203643798828125,0.5097579956054688
34,0.11849212646484375,0.8053512573242188
35,0.19167327880859375,0.7106552124023438
36,-0.05744171142578125,0.9096755981445312
37,0.20012664794921875,1.0263442993164062
38,0.17102813720703125,1.3086318969726562
39,0.30811309814453125,1.0586318969726562
40,0.27564239501953125,0.7493667602539062
41,0.7218093872070312,1.3138504028320312
42,0.7382278442382812,1.0404129028320312
43,0.13993072509765625,1.0810928344726562
44,0.35227203369140625,0.8802871704101562
45,0.09421539306640625,0.8123092651367188
46,0.25315093994140625,1.0264358520507812
47,0.14237213134765625,0.9597854614257812
48,0.07840728759765625,0.9786148071289062
49,0.47940826416015625,0.7443618774414062
50,0.40482330322265625,0.7714614868164062
51,-0.16292572021484375,0.17971038818359375
52,-0.27156829833984375,0.35433197021484375
53,0.17716217041015625,0.25148773193359375
54,0.5996856689453125,0.17089080810546875
55,0.5355072021484375,0.10190582275390625
56,0.5323333740234375,-0.07247161865234375
57,0.477447509765625,-0.02648162841796875
58,0.365570068359375,0.02387237548828125
59,0.6205291748046875,0.02756500244140625
60,0.8759002685546875,-0.20578765869140625
61,0.7234344482421875,-0.31980133056640625
62,0.5886154174804688,-0.27271270751953125
63,0.31676483154296875,-0.12653350830078125
64,0.34795379638671875,-0.2053070068359375
65,0.15679168701171875,-0.0525360107421875
66,0.36592864990234375,0.0865325927734375
67,-0.29761505126953125,-0.07820892333984375
68,-0.40354156494140625,-0.2665367126464844
69,-0.19751739501953125,-0.023235321044921875
70,0.2111673355102539,0.4369087219238281
71,0.3539285659790039,0.3302421569824219
72,0.0952920913696289,0.11741256713867188
73,0.1734781265258789,-0.4968910217285156
74,0.2560281753540039,-0.4888954162597656
75,0.4441385269165039,-0.5501747131347656
76,0.3370828628540039,-0.5233192443847656
77,0.5080881118774414,-0.4563789367675781
78,0.4323434829711914,-0.4877815246582031
79,0.4572763442993164,-0.5419502258300781
80,0.4810342788696289,-0.4303016662597656
81,0.2709512710571289,-0.6532020568847656
82,0.1035470962524414,-0.6216773986816406
83,0.6870889663696289,-0.9462623596191406
84,-0.19806575775146484,-1.0086708068847656
85,0.45989322662353516,-0.8219642639160156
86,0.20967960357666016,-1.0583229064941406
87,0.48262882232666016,-0.8889503479003906
88,0.26632022857666016,-1.2095069885253906
89,0.2610788345336914,-1.1847114562988281
90,0.3503122329711914,-1.0666313171386719
91,-0.0993185043334961,-1.0600700378417969
92,0.2641153335571289,-1.1078758239746094
