particle,keep,proposed,reason,R_px_med,sym_med
0,0,reject,rigid-doublet,13.058316196304451,120.259315
19,0,reject,not-round,11.15488717199234,49.1904215
8373,0,reject,not-round,11.13098649531706,49.002407000000005
14,0,reject,rigid-doublet,10.076143932426922,44.19217
24,0,reject,rigid-doublet;not-round,14.717212438848268,38.406002
8041,0,reject,not-round,10.408491759102995,37.6325
20,0,reject,defocus,8.855508574873724,35.241207
346,0,reject,not-round,16.676403351686304,34.6766665
405,0,reject,not-round,10.012413469955533,32.73987
22,0,reject,rigid-doublet;two-cores;not-round,15.878598356992178,27.527452
4795,0,reject,two-cores;not-round,14.796983352986835,23.274316
8240,0,reject,two-cores;defocus,12.829034062156245,20.710312
4813,0,reject,not-round,9.301596377740845,20.453657
8981,0,reject,defocus,12.92501897312161,20.0244
7926,0,reject,short,12.159560701484535,19.798723
29,0,reject,defocus,12.753632216210736,19.119368
7092,0,reject,two-cores;not-round;elongated,13.518559569005538,18.570218500000003
357,0,reject,defocus,7.801560072697658,18.412831
5545,0,reject,not-round,15.827484584797237,18.105236
602,0,reject,not-round,9.187011456474629,17.894124
1183,0,reject,not-round,9.436127744308482,17.762392
17,0,reject,not-round,8.960392716793441,17.654823
18,0,reject,rigid-doublet;not-round,10.053973051271004,17.363651
9532,0,reject,not-round,9.21315991802711,16.017448
5792,0,reject,defocus,12.391467280854457,15.668355
3275,0,reject,not-round,10.040114386026277,15.4251865
8397,0,reject,not-round,9.001595685653616,15.0659715
30,0,reject,not-round,10.86192273287844,13.9529415
9543,0,reject,two-cores;not-round,13.979460314473602,13.2502205
686,0,reject,not-round,8.891792739787789,12.196922
8261,0,reject,not-round;elongated,9.11705119032881,12.019613
9683,0,reject,not-round,9.093368684648384,11.566609
6601,0,reject,not-round,8.892005289997456,11.546509
27,0,reject,defocus,7.560169394303237,11.320365
1470,0,reject,not-round;defocus,11.70237272877491,11.180924
25,0,reject,two-cores;not-round;defocus,12.45445933773782,11.0153945
303,0,reject,not-round,8.025763589023347,10.6975565
39,0,reject,not-round;elongated,9.024991018707736,10.5625765
10650,0,reject,not-round,8.926566110751324,10.200641
4151,0,reject,defocus,6.45295018829193,10.148757
9940,0,reject,not-round,9.321481960046178,10.106814
4537,0,reject,defocus,10.65045356127244,9.65258975
2024,0,reject,defocus,10.842589002679016,9.582887
7386,0,reject,defocus,10.638800924055856,9.305985
10158,0,reject,two-cores;not-round,14.959567471440328,9.0450985
1432,0,reject,not-round,8.952030742403709,8.876909999999999
2513,0,reject,defocus,10.614825597955912,8.748487
31,0,reject,not-round;elongated,9.073739201113815,8.445732
34,0,reject,defocus,10.567469784368363,8.4262905
33,0,reject,defocus,11.788707054165108,8.378381749999999
451,0,reject,two-cores;defocus,12.47358840069077,8.362794
8903,0,reject,rigid-doublet,8.571964926804847,8.316083
6146,0,reject,not-round,9.116206485893729,8.19512125
5925,0,reject,not-round;elongated,18.110670948482618,8.122685
21,0,reject,defocus,8.961448052920428,8.011332
3600,0,reject,not-round,9.398463954411197,7.996957
271,0,reject,not-round;elongated;defocus,12.002881509338849,7.747250299999999
4891,0,reject,two-cores;not-round,12.832722649374938,7.648256
8738,0,reject,defocus,6.7406683217713255,7.62935565
6405,0,reject,not-round,17.253987457601042,7.5412064
5885,0,reject,defocus,7.633443643845557,7.4209118
3197,0,reject,not-round,10.874631415585858,7.10758635
6000,0,reject,not-round,17.629372899687322,6.5196567
3553,0,reject,not-round;defocus,8.996022593765296,6.3453715
5035,0,reject,not-round,8.968960577667502,6.1526675
4640,0,reject,not-round;elongated,11.93989832445958,6.085784
41,0,reject,not-round,8.997715326714614,6.05876965
40,0,reject,short;two-cores,12.298097567440886,5.9285928000000006
9581,0,reject,two-cores;not-round;elongated,12.203165788189692,5.85717395
8459,0,reject,not-round;defocus,14.159150300681883,5.770741
5276,0,reject,rigid-doublet;not-round;elongated;mislink,9.63064480720202,5.73591525
1835,0,reject,not-round,9.545271602797175,5.723437
2346,0,reject,not-round,7.7654077116357,5.6452107
3095,0,reject,not-round,6.942226643559277,5.5800614
6910,0,reject,not-round,9.16600864032196,5.5488148
9928,0,reject,not-round,9.061076351119423,5.254535
9028,0,reject,not-round,11.068830512318886,5.21916165
153,0,reject,not-round,9.411910092990048,5.150116
23,0,reject,not-round;defocus,10.530838951619325,5.129253
9081,0,reject,not-round,18.232968470511533,4.9918045
2472,0,reject,short;two-cores;not-round;elongated,12.786210577325637,4.93239475
4091,0,reject,two-cores;not-round,13.0464723467137,4.61415885
1657,0,reject,not-round,15.770944194876812,4.5269117
8303,0,reject,rigid-doublet;not-round,12.22871418169876,4.498723849999999
2862,0,reject,two-cores;not-round;elongated;mislink,16.799795903729674,4.4793057
48,0,reject,not-round;elongated,14.49570155499391,4.442526
1078,0,reject,two-cores;not-round,12.20736950475058,4.339689
44,0,reject,not-round;defocus,10.710202821900957,4.3389816
3961,0,reject,two-cores;not-round,11.911541074876126,4.33384515
5953,0,reject,not-round,16.819118149103936,4.3179057
4357,0,reject,rigid-doublet;not-round,12.540269121990518,4.30049875
1389,0,reject,two-cores;not-round,12.279885330739456,4.295252
6629,0,reject,two-cores;not-round;elongated,13.10456870354597,4.2937045
2925,0,reject,not-round,7.871745166304612,4.264418
2961,0,reject,not-round,11.24802867417798,4.221328
6640,0,reject,rigid-doublet;two-cores;not-round,13.642966776975957,4.1938066
7957,0,reject,two-cores;not-round,14.469165167103917,4.0254847
10254,0,reject,two-cores;not-round,11.8131822189014,3.8846595
1343,0,reject,two-cores;not-round;elongated;defocus,12.935116180801424,3.84894885
2951,0,reject,short;not-round,8.908546875851297,3.7225534
8285,0,reject,two-cores;not-round,12.029007108133795,3.6943226
1509,0,reject,not-round;elongated,17.42779715234149,3.64846935
4737,0,reject,two-cores;not-round;elongated,15.098955445772564,3.6208055
4765,0,reject,two-cores;not-round;elongated;defocus,7.567280497699937,3.58424035
611,0,reject,not-round;elongated,15.413824756079332,3.578523
9248,0,reject,not-round;defocus,7.949207698364816,3.4335102500000003
2754,0,reject,two-cores;not-round,13.385913985134309,3.3917494
54,0,reject,rigid-doublet;not-round;elongated,8.081252606570962,3.3737438
2413,0,reject,rigid-doublet;not-round,7.289016883487332,3.35791
2977,0,reject,not-round;elongated;defocus,8.571033866101946,3.33926475
5647,0,reject,not-round,16.808749276274288,3.3307474
4906,0,reject,short;not-round,12.84373968281292,3.2923074000000003
8042,0,reject,two-cores;not-round;elongated,10.211740179263977,3.28718575
1990,0,reject,rigid-doublet;not-round;defocus,7.25813977405137,3.2134623500000004
6320,0,reject,short;two-cores;not-round,11.483244199043872,3.1974285
7609,0,reject,not-round,10.381759162248736,3.19333135
3336,0,reject,not-round;defocus,13.117151825194252,3.1868422
3783,0,reject,not-round,15.67669116123633,3.10299585
2069,0,reject,two-cores;not-round;elongated;defocus,12.007214227992849,3.0877735
4878,0,reject,not-round,17.916502887488218,3.0711954
3500,0,reject,not-round;defocus,9.710902427202768,3.05113405
5574,0,reject,rigid-doublet;two-cores;not-round,12.873975050972351,3.0191116
5241,0,reject,short;not-round;elongated,14.129540407483036,3.011349
6378,0,reject,not-round;defocus,9.35166333535448,2.9927311
5499,0,reject,not-round,7.459273253332156,2.9679585
380,0,reject,not-round,10.858920456385388,2.9265231
7715,0,reject,rigid-doublet;two-cores;not-round;defocus,12.123835554165144,2.9178345
10268,0,reject,not-round,7.448248401797167,2.9013813
563,0,reject,rigid-doublet;two-cores;not-round;defocus,11.196119805630795,2.8504827
714,0,reject,not-round;elongated,16.355792269219116,2.8431384
2447,0,reject,two-cores;not-round;elongated,8.986828278270167,2.8019555
6585,0,reject,not-round;elongated,16.562647096578484,2.7368085
8765,0,reject,not-round,8.023573624158455,2.7162912
92,0,reject,not-round,18.778596261167586,2.7139485
5288,0,reject,two-cores;not-round;elongated,13.088635147053909,2.68480015
2395,0,reject,not-round,7.772120558574818,2.680187
9975,0,reject,rigid-doublet;not-round;elongated,7.811167695260856,2.6749134000000003
5622,0,reject,two-cores;not-round;elongated,13.379733841265107,2.659444
5897,0,reject,not-round,15.5137060215764,2.6234355
1085,0,reject,not-round;defocus,7.599843920748606,2.5922709
3641,0,reject,rigid-doublet;two-cores;not-round,12.306141283743756,2.53497
955,0,reject,not-round,13.190938800963782,2.5182705
8928,0,reject,not-round,10.52961972274672,2.49051835
7062,0,reject,rigid-doublet;not-round;defocus,7.690385659395029,2.488052
9791,0,reject,short;not-round,21.90765778824813,2.4851529
5832,0,reject,not-round;defocus,7.169492687982266,2.4681065
8929,0,reject,not-round;elongated,7.711474425179578,2.46219885
4723,0,reject,rigid-doublet;two-cores;not-round,12.301733251430278,2.4569676
4433,0,reject,two-cores;not-round;elongated,13.163170602494132,2.42663675
7171,0,reject,two-cores;not-round;elongated;defocus,6.841668208394196,2.4192421
484,0,reject,not-round;elongated,14.616604779513404,2.405327
3237,0,reject,not-round;elongated,19.2417571454007,2.3866086
4909,0,reject,not-round,14.81922132295628,2.3632605
2930,0,reject,two-cores;not-round,8.06714846330619,2.3349703
6539,0,reject,not-round;elongated,8.977377004611796,2.3301475
8777,0,reject,not-round,14.96535436253083,2.2635262000000003
3803,0,reject,not-round,17.091386592571602,2.2421718
3287,0,reject,two-cores;not-round;elongated,13.188978732374744,2.2417084000000003
7751,0,reject,not-round;elongated,7.003789988705375,2.2355525
7087,0,reject,rigid-doublet;not-round;elongated,8.182279633557112,2.22343215
4724,0,reject,not-round,9.787264548959502,2.15565815
7679,0,reject,not-round,12.144564990194995,2.1435504
6882,0,reject,not-round,10.156053914331478,2.1170957
8403,0,reject,not-round;elongated,13.655103628782406,2.06282735
4833,0,reject,not-round;elongated,15.28416940891508,2.0565891
2792,0,reject,not-round;defocus,11.083991011796048,2.00600235
505,0,reject,not-round;elongated;defocus,12.23192788592792,1.9530787
49,0,reject,defocus,8.754249483729874,1.9375349
10660,0,reject,two-cores;not-round;elongated,9.466558647273006,1.9109524
46,0,reject,not-round;elongated,14.050328958237852,1.8504374
3189,0,reject,not-round;defocus,7.273100813744733,1.78933315
10169,0,reject,not-round;elongated;defocus,8.36756936798288,1.7703305
58,0,reject,not-round;elongated;defocus,12.02445295434322,1.72796285
10401,0,reject,not-round;elongated,13.447357336445071,1.7014312
10226,0,reject,two-cores;not-round,20.606229388598614,1.6191306
9023,0,reject,two-cores;not-round,8.072299313306841,1.59536095
1184,0,reject,not-round,12.035132702247182,1.59335095
1210,0,reject,not-round;elongated,17.405589077899517,1.5873051500000002
5561,0,reject,not-round,10.432301394196507,1.5789285
4371,0,reject,short;two-cores;not-round,13.600031252089217,1.5538853
7797,0,reject,not-round,7.421372181917309,1.541265
10121,0,reject,rigid-doublet;two-cores;not-round;elongated,7.149521479113829,1.5164574
9204,0,reject,not-round;elongated;defocus,7.980715336823376,1.5121069
8532,0,reject,not-round;elongated,8.837295667502875,1.44487
5854,0,reject,not-round;elongated,14.195397564525235,1.40414
7741,0,reject,not-round;elongated,7.246533221092571,1.4041219
1698,0,reject,two-cores,9.83895300237607,1.3810081
5971,0,reject,rigid-doublet;two-cores;not-round;elongated,12.933503903709632,1.2634372
1086,0,reject,not-round;elongated,12.43354910038298,1.252195
6859,0,reject,not-round;elongated;defocus,12.242278582611966,1.228646
10485,0,reject,not-round,11.976216408231554,1.22098535
4173,0,reject,rigid-doublet;two-cores;not-round;elongated,14.783927821215835,1.2135034
3781,0,reject,not-round,12.73397911452006,1.1722244
6051,0,reject,not-round,9.588869604598653,1.16713075
2774,0,reject,not-round;elongated,13.631200230975104,1.13475875
5475,0,reject,not-round;defocus,10.608481330828354,1.13378325
9749,0,reject,not-round,9.366714425437776,1.1187586
2401,0,reject,two-cores;not-round;elongated,13.903014523542812,1.1115242
9838,0,reject,not-round;elongated,13.378422945493826,1.0521102999999998
1138,0,reject,not-round;elongated,8.723515107018526,1.04677295
9909,0,reject,two-cores;not-round;elongated,15.471298141908033,1.0384778
7239,0,reject,not-round;elongated,18.694253662834534,1.03126325
9136,0,reject,not-round,8.635564281806143,1.03076505
3426,0,reject,not-round;elongated;defocus,10.68190452115978,1.0298295
7817,0,reject,not-round;elongated,8.75008981010571,1.0180175
9814,0,reject,two-cores;not-round;elongated;defocus,9.783913755193897,0.987678175
9243,0,reject,not-round;elongated,13.019987289258424,0.9411952
6942,0,reject,not-round;elongated;defocus,10.154391558232716,0.9105213
4146,0,reject,two-cores;not-round;elongated,9.017219020450204,0.90217876
8306,0,reject,not-round;defocus,11.075415856751937,0.900603355
5517,0,reject,two-cores;not-round;elongated;defocus,6.712966420599511,0.8816398000000001
8773,0,reject,two-cores;not-round;elongated;mislink,13.17636158724413,0.87496225
8817,0,reject,short;two-cores;not-round;elongated,12.355092585429215,0.86954206
6262,0,reject,two-cores;not-round,16.159754300279417,0.8528664699999999
5282,0,reject,not-round;elongated,12.045813430883028,0.83341295
9565,0,reject,not-round,13.122176425133228,0.82155217
5700,0,reject,not-round;elongated,12.446833014261422,0.81643796
7922,0,reject,two-cores;not-round,11.645692836584391,0.79284875
9277,0,reject,not-round,6.953562862059654,0.7866717
9618,0,reject,two-cores;not-round;elongated,10.873231578659524,0.7827259
150,0,reject,not-round;elongated,10.77684745483818,0.7792101499999999
9222,0,reject,two-cores;not-round,9.561927037837044,0.7587509
6105,0,reject,not-round;elongated,13.76320509379243,0.7456009
7824,0,reject,not-round;elongated,13.565274425335536,0.72125013
9732,0,reject,two-cores;not-round;elongated,11.10916624076142,0.71535844
51,0,reject,not-round;elongated,12.5073419973418,0.7056944300000001
6847,0,reject,rigid-doublet;not-round,13.874468050007712,0.70315505
6407,0,reject,two-cores;not-round,10.973164394258491,0.68586205
2891,0,reject,not-round;elongated,6.778669807949126,0.68387324
9454,0,reject,two-cores;not-round;defocus,12.5960392211899,0.6806292
3250,0,reject,not-round;elongated,11.486102373298246,0.6790239
9979,0,reject,not-round;elongated,12.173446232470294,0.677535655
8109,0,reject,two-cores;not-round;elongated,15.724294748263162,0.67667853
8538,0,reject,not-round;elongated,12.865080149454538,0.66236575
9197,0,reject,two-cores;not-round;elongated,12.085491554093393,0.655854
730,0,reject,short;two-cores;not-round;defocus,10.27447926593134,0.643980565
8769,0,reject,not-round;elongated,10.996090569686022,0.636504925
9748,0,reject,not-round,12.861582416840896,0.6198667
5886,0,reject,not-round;elongated,13.71758475893442,0.6099979
52,0,reject,two-cores;not-round;elongated;defocus,11.689853770661982,0.6061863
4994,0,reject,not-round;elongated,15.400968907085725,0.60526013
5578,0,reject,not-round;elongated,11.029235868689304,0.5988550800000001
2227,0,reject,short;two-cores;not-round,11.755448419804182,0.5957957
2584,0,reject,not-round;elongated,10.206637506161918,0.591511175
2517,0,reject,not-round;elongated,11.998467847201589,0.5837554899999999
1391,0,reject,not-round;elongated;mislink,11.155925644227231,0.5803408649999999
9655,0,reject,not-round;elongated;mislink,10.436034016197263,0.5775925
7879,0,reject,two-cores;not-round;elongated;defocus,13.143827731893849,0.574935765
6691,0,reject,not-round;elongated,14.129542142589267,0.57320125
7222,0,reject,two-cores;not-round;elongated,14.332691565006318,0.5700694
1934,0,reject,two-cores;not-round;elongated,10.658406593440723,0.5628078
10720,0,reject,short;two-cores;not-round;elongated,11.490646586805653,0.56163543
3639,0,reject,not-round,11.66884557549404,0.5419283500000001
5022,0,reject,rigid-doublet;two-cores;not-round;elongated,11.258974907462006,0.5297719999999999
7619,0,reject,not-round;elongated,10.833548478408185,0.5281508
1472,0,reject,not-round;elongated,9.756933703553871,0.5220967
4763,0,reject,not-round;elongated,11.004541806481976,0.5121688
2973,0,reject,two-cores;not-round,12.13978174487132,0.5105461499999999
