particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
1,1897,11.43763233528026,0.0024893572676568843,0.005532602233816609,0.006093752693780015,0.10550529341636555,1.0,0.0,0.9791666666666666,80,591.82666015625,959.7297973632812,202.00226,1,-1,,,1.0732807683250762,5.957130425128024,False,,single
341,1853,10.84320763814856,0.0038156857536414644,0.004887505505783218,0.00585420799601321,0.0963921231304565,1.0,0.0,0.9583333333333334,78,1052.065185546875,930.7937622070312,142.75475,1,-1,,,1.1193733798678407,3.61260826004505,False,,single
2,1897,11.860674034127602,0.01330926985476697,0.005357623812775354,0.039109662714572044,0.205798834140417,1.0,0.0,0.75,80,755.4908447265625,1190.635009765625,120.03317,1,-1,,,1.0214596562613973,3.988267225195075,False,,single
4,1897,13.30599825164453,0.004413695127467443,0.0045909431628753,0.030320209263928137,0.17283583123445628,1.0,0.0,0.75,80,1311.3582763671875,444.5222778320313,118.92734,1,-1,,,0.8505289681048566,3.697742546963053,False,,single
5,1897,10.744597630334926,0.133799462135734,0.0062275428023114915,0.007660774737544014,0.11557501856167082,1.0,0.0625,0.9583333333333334,80,1022.36572265625,63.16592025756836,105.75366,1,-1,,,1.1449505133899645,4.9521831418566435,False,,single
7,897,10.035112482717436,0.038117903033838996,0.00818923545041051,0.009440006057668588,0.13967734479899802,1.0,0.0,0.9791666666666666,38,559.8189086914062,1185.951171875,92.19254,1,-1,,,1.20514379451898,4.6131318849034555,False,,single
6,1897,9.677129818470256,0.21603846612311223,0.006887151771454431,0.008044138031637536,0.12482698236722947,1.0,0.0875,0.96875,80,999.9922485351562,235.94517517089844,83.02784,1,-1,,,1.3411206667588973,5.497651079247816,False,,single
366,1856,8.934198540990243,0.23945051131567718,0.012167165572102694,0.013873311987337175,0.17103538774964228,1.0,0.1282051282051282,0.9791666666666666,78,1339.6356811523438,852.5868530273438,58.87689,1,-1,,,1.4200207366594075,4.595500184866555,False,,single
10,1897,9.100513701997684,0.15564143229258362,0.012149841745442109,0.014711087645834267,0.16980754287314886,1.0,0.0375,0.9791666666666666,80,1510.1649169921875,266.1249084472656,54.59305,1,-1,,,1.3318809422837448,5.048349835597802,False,,single
488,889,11.784455601138387,0.10203153366911466,0.008303551034077735,0.036064989731311774,0.20978266887566882,1.0,0.05405405405405406,0.8125,37,22.12333869934082,352.6858825683594,53.39967,1,-1,,,1.0455171916057475,3.330796227277761,False,,single
