particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
1,915,13.008666987031123,0.06137428775502058,0.019572952065958316,0.07582764580265994,0.3207583734176358,1.0,0.041666666666666664,0.71875,48,1173.9017333984375,56.71951675415039,8.289756,1,13,0.08016018409449487,0.7401964396599284,1.2338360525639647,4.416371666308123,False,rigid-doublet,reject
8,1500,15.435470408096117,0.19236408399497437,0.14792487020967876,0.3169882040127796,0.5351682984826391,1.0,0.325,0.8958333333333333,80,300.4502716064453,1023.5395202636719,6.7497337,-1,-1,,,1.5724877169346252,4.982958767820622,False,two-cores;not-round;elongated,reject
4,1500,12.762041004860542,0.21964308382327186,0.24043226762796005,0.28893312598294085,0.582306064507202,1.0,0.425,1.0,80,413.83306884765625,863.5959167480469,5.6663048499999995,-1,-1,,,1.4694108220585091,5.1689777900488805,False,two-cores;not-round;elongated,reject
3,1500,7.777179862903888,0.3451161508546636,0.025755226227580405,0.028320666839659406,0.2654378967047403,1.0,0.025,1.0,80,270.1291961669922,354.4054718017578,5.64723985,-1,-1,,,1.4454655966040704,5.0963482793600905,False,defocus,reject
19,1500,17.112711841836244,0.17997875457742568,0.08409452876971105,0.33643933032346623,0.46587853355395825,1.0,0.0375,0.8125,80,479.75535583496094,838.4761657714844,5.0660535,-1,-1,,,1.709738093427295,6.537490927637582,False,not-round;elongated,reject
17,1500,13.102486448734263,0.23590617576463516,0.06995268169219027,0.22991205647436233,0.38416123245959277,1.0,0.3,0.9479166666666667,80,910.8562316894531,655.3082885742188,5.02947915,-1,-1,,,1.6207490020100046,5.358672763451679,False,not-round,reject
10,1500,14.337511827899611,0.18442225781214433,0.05673821893863994,0.2682062371011563,0.3854278020587193,2.0,0.525,0.875,80,695.1739501953125,668.9208679199219,4.85900355,-1,-1,,,1.6057507220591232,5.25570529517776,False,two-cores;not-round,reject
640,367,13.133000936099938,0.26462240977449064,0.07794547688695078,0.12401619004406661,0.40745521077513824,1.0,0.3684210526315789,0.9375,19,1602.2838134765625,92.31493377685548,4.5534472,1,-1,,,1.4152604304825505,4.6627104167686495,False,two-cores;not-round;defocus,reject
5,1500,13.375148840042984,0.28335735655257166,0.038583262913533756,0.2055437581317202,0.31795833902156034,1.0,0.425,0.8333333333333334,80,339.48651123046875,423.2922821044922,4.05835765,-1,-1,,,1.621467209357891,6.081537439369834,False,two-cores;not-round;defocus,reject
13,844,12.036945591401768,0.09980679673767867,0.03525560595384378,0.15179583409008268,0.3889050974708691,1.0,0.044444444444444446,0.7916666666666666,45,1179.458251953125,82.35945129394531,4.05617415,1,1,0.08016018409449487,0.7401964396599284,1.2512697817141838,5.162221909868508,False,rigid-doublet;not-round,reject
15,1500,14.597636701621862,0.18041519230051975,0.17359920888292296,0.29953815744201734,0.4205622634424349,1.0,0.2875,0.9474734042553192,80,155.81145477294922,701.0671081542969,3.98936795,-1,-1,,,1.820004974660622,6.247424862228978,False,not-round,reject
11,1500,12.751715373343767,0.308959788703616,0.04473377997282994,0.17313181659952612,0.3222860104924181,1.0,0.3,0.9583333333333334,80,503.4108123779297,393.3821258544922,3.88886375,-1,-1,,,1.6380533196659461,5.238692238705308,False,not-round;defocus,reject
12,1500,13.195254971480807,0.17787138887609044,0.06317714475060957,0.1478514303265736,0.4156798049960121,2.0,0.5375,0.8645833333333333,80,1105.8994750976562,711.7696228027344,3.6521611,-1,-1,,,1.672152021661407,5.432785912718311,False,two-cores;not-round,reject
16,1500,15.194546392361719,0.16523113344810159,0.2764346566646183,0.33820026904760997,0.5206441210505584,1.0,0.2625,0.9474734042553192,80,1281.324462890625,477.7575225830078,3.6475109000000003,-1,-1,,,1.8796669990431916,6.414050040384689,False,not-round;elongated,reject
18,292,13.265257259083215,0.1843893910671722,0.06807554441109528,0.10129468029445657,0.3228343580520064,1.0,0.125,0.9375,16,1088.0526123046875,1195.6119995117188,3.14536315,-1,-1,,,1.9143265825701383,5.5286466714107,False,not-round,reject
1961,110,19.657281194902833,0.052393911368092905,0.2983722051233416,0.3556242584904486,0.5079456298111844,1.0,0.0,0.96875,6,287.91754150390625,100.10727310180664,3.1441674,-1,-1,,,1.7431340907044781,4.344647909761608,False,not-round;elongated,reject
1367,771,14.000462275599448,0.18853621996483003,0.1016627667125401,0.23111864165983442,0.385978568840952,1.0,0.1951219512195122,0.9166666666666666,41,1156.0230712890625,1149.9208984375,2.9564161,-1,-1,,,2.0712890969400073,7.26830203477257,False,not-round,reject
2184,158,16.682322278387332,0.11543165141151449,0.16273046608257752,0.2554204209415924,0.479357797665342,1.0,0.0,0.875,8,924.519287109375,152.6045150756836,2.6937704,-1,-1,,,1.6475558224756142,5.43320488551669,False,not-round;elongated,reject
21,1498,12.931021546466,0.17095363815077336,0.06051607459714817,0.08791518814326482,0.34811261631695994,2.0,0.6625,0.9166666666666666,80,240.58789825439453,194.94580841064453,2.6850839,-1,-1,,,1.6581669256470546,6.392562504675934,False,two-cores,reject
1809,184,16.908675130919583,0.16337854827967965,0.2842296144030333,0.31946185836679264,0.4928254218420629,1.0,0.1111111111111111,0.9791666666666666,9,952.449951171875,170.77743530273438,2.48756675,-1,-1,,,1.7084151004409782,5.478886295637357,False,not-round;elongated,reject
2748,123,14.903696746267412,0.08312549733233615,0.10499078520413022,0.22658940263191668,0.5004564463108495,1.0,0.14285714285714285,0.8541666666666666,7,335.3665466308594,30.10630798339844,2.3509421,-1,-1,,,1.7886956843324575,4.404374973052785,False,not-round;elongated,reject
308,834,17.16633283293211,0.14671598572862707,0.16720342846246708,0.310921387362964,0.4924116453300383,1.0,0.08888888888888889,0.8958333333333334,45,346.2474060058594,141.262939453125,2.3358171,-1,-1,,,1.695655703109891,7.263168318035205,False,not-round;elongated,reject
22,1500,14.385578966746895,0.1841347861076871,0.14616804409790898,0.2570622737726261,0.4342660651745035,1.0,0.2125,0.9578900709219859,80,332.15269470214844,525.5062866210938,2.2971475,-1,-1,,,1.9636213110320853,6.946920500574179,False,not-round,reject
2549,237,13.065182921726993,0.1439511078598958,0.21103681290810475,0.25409213682788107,0.5046159461776942,1.0,0.23076923076923078,1.0,13,925.7866821289062,113.67171478271484,2.2665837,-1,-1,,,1.658091793020171,7.785461141930111,False,not-round;elongated,reject
1609,108,15.330048411767095,0.08488917091498188,0.1957897366855874,0.41601925690740577,0.49309102532083193,1.0,0.16666666666666666,0.90625,6,971.3963012695312,155.4104766845703,2.14545865,-1,-1,,,1.7778767106492017,6.771738090913052,False,not-round;elongated,reject
2483,52,18.69578981898614,0.09817763454086663,0.05105908701336271,0.28875749516905147,0.4220588584354792,1.0,0.3333333333333333,0.75,3,920.4342041015625,158.96443939208984,2.1112470500000002,-1,-1,,,1.8554248629536505,5.628325632385886,False,short;two-cores;not-round,reject
2737,133,15.644142406541368,0.09921538343937485,0.31045213432861224,0.35071610416804627,0.5781440698009217,1.0,0.0,1.0,7,595.4298095703125,559.053466796875,2.1089327,-1,-1,,,2.07071186082113,6.395252536957672,False,not-round;elongated,reject
14,1500,12.466011047596517,0.19622316330515313,0.07771105240844245,0.11459931539168888,0.37991333146129586,1.0,0.0375,0.9166666666666666,80,726.1927185058594,390.8428192138672,2.0689829499999997,-1,-1,,,1.9877386508016384,6.626648971310661,False,not-round,reject
2179,310,16.144519907520838,0.10802296010064068,0.22409386159143846,0.3040641443901964,0.5421739828552443,1.0,0.3125,0.9791666666666666,16,299.4654235839844,64.44351959228516,1.9789079,-1,-1,,,1.6305337701675982,5.400307248824196,False,two-cores;not-round;elongated,reject
597,523,11.599576739971852,0.14377975888263875,0.08894217042443177,0.1170929786974501,0.4518353415783675,1.0,0.2962962962962963,1.0,27,990.8987426757812,155.94900512695312,1.9781133,1,-1,,,1.6214769383301473,6.83841902795303,False,not-round;elongated,reject
214,600,17.341178303526053,0.03345132484553141,0.1480570623747932,0.24007243151539798,0.45171255018086076,1.0,0.03125,0.8541666666666666,32,168.83604431152344,344.90904235839844,1.90294085,1,-1,,,0.837740365056081,3.644307277930546,False,not-round;elongated,reject
1596,722,16.386520185624992,0.08993654072683624,0.07906106155247153,0.14070183704202657,0.4349148089428644,1.0,0.02631578947368421,0.8958333333333334,38,97.76771545410156,662.6209106445312,1.85928615,-1,-1,,,2.0196709774964825,6.223465222886884,False,not-round,reject
24,134,15.94456752976254,0.1248774072141222,0.10963335605147793,0.23505131612160482,0.47473563705649124,1.0,0.0,0.8020833333333333,8,370.3033447265625,191.15037536621094,1.8515502,-1,-1,,,1.7260752911157577,4.871097475981992,False,not-round;elongated,reject
1433,603,15.035350619500612,0.09334127411448895,0.11140168746662017,0.22215361023480784,0.44208809742998556,1.0,0.25,0.8958333333333334,32,569.14111328125,644.3054809570312,1.8413215,-1,-1,,,1.6344185824848125,6.22333848365916,False,not-round,reject
2605,77,15.107185185907056,0.11615352855298129,0.20539798085562772,0.28804155196092407,0.45590502162397395,1.0,0.0,0.8958333333333334,5,573.9630126953125,551.0792846679688,1.8169514,-1,-1,,,1.829658230208969,8.025159062850957,False,not-round;elongated,reject
36,693,15.549482282135239,0.14698469717090118,0.22876131047139298,0.31005167992439114,0.5840595498918305,1.0,0.3783783783783784,0.9375,37,186.6893768310547,325.8830261230469,1.7017645,-1,-1,,,1.2480939333564707,7.798599907149111,False,two-cores;not-round;elongated,reject
25,689,15.538019981213194,0.1898372974033634,0.1082922017922957,0.23753692056666206,0.4581479648217268,1.0,0.13513513513513514,0.875,37,589.8748168945312,768.16943359375,1.6998872,-1,-1,,,1.8026697406156211,6.160209319998324,False,not-round;elongated,reject
1445,330,18.426625312845246,0.08484497827713164,0.3073122458870805,0.32208321420098773,0.5774046229614386,1.0,0.23529411764705882,1.0,17,186.5157470703125,200.4310531616211,1.5936099000000001,-1,-1,,,1.1261499163390336,7.0232443085783505,False,not-round;elongated,reject
2821,82,11.260010740883782,0.03876867779800918,0.09175032720640826,0.14386473020430046,0.45893528038072257,2.0,0.6,1.0,5,1055.9323120117188,148.49493408203125,1.5829434999999998,-1,-1,,,1.80698106164852,6.046631036829141,False,two-cores;not-round;elongated,reject
454,148,19.35167391003138,0.12371003090505668,0.22485639565485557,0.26240752162389913,0.5203453882765132,1.0,0.125,0.9479166666666667,8,166.690673828125,349.5765838623047,1.5431761000000002,-1,-1,,,1.2421128614886756,5.772583307674744,False,not-round;elongated,reject
1361,78,17.777872047470986,0.15051386987501844,0.3255773239308975,0.3392128151650619,0.6086099360796312,1.0,0.2,1.0,5,461.2094268798828,694.3502502441406,1.5345484,-1,-1,,,1.347540000949165,5.319747976789217,False,not-round;elongated,reject
42,355,12.601624648062197,0.19258489642430265,0.17760885714049204,0.26336340968998617,0.5847732475810314,1.0,0.3684210526315789,0.875,19,185.8245391845703,403.9106750488281,1.5101763,-1,-1,,,1.0521967994289767,7.163140214900978,False,two-cores;not-round;elongated,reject
