particle,n_frames,v_dx_um_s,v_dy_um_s,v_drift_um_s,v_drift_se,drift_z,drift_flag,r2_msd,lin_flag
52,1500,0.027018427108041965,-0.05813286495500394,0.06410480006418633,0.02258855862135795,2.8379322974407897,False,0.9977110902161548,False
34,1500,-0.022634284179527547,0.08589661613033112,0.08882870866426615,0.06657346907794416,1.3342959274101456,False,0.9993549665971226,False
39,1500,0.016446165458126702,-0.05889521437249889,0.06114836575296742,0.024293180179605738,2.5171000791531535,False,0.9984308710999749,False
12,1500,-0.015511976366358121,0.06922807963182824,0.07094468563818719,0.05842600326781185,1.2142655952862713,False,0.9996543146644309,False
14,1500,0.030297555186746535,-0.008693601154974495,0.03152016102966046,0.06679846360641045,0.47186955100319944,False,0.9994967576584632,False
11,1500,0.0018389478602534577,-0.00410332073500798,0.004496550932334382,0.05565148759995612,0.08079839598641614,False,0.9987378653110511,False
10,1500,0.01344754003012058,0.10572223295890423,0.1065740440946036,0.05569443510425277,1.9135492423095914,False,0.9995609741528487,False
9,1500,-0.017986952635822926,0.00398550711206444,0.018423211773837198,0.04880226656352636,0.37750729773699204,False,0.9999126241486274,False
8,1500,-0.012989535339081447,-0.09239393746555814,0.09330256003301686,0.05224688544624453,1.7858013781321656,False,0.9991225066829448,False
4,1500,0.0436014905000744,-0.03295625971347543,0.05465532936622121,0.052727231375834335,1.0365674043577897,False,0.9985659937544263,False
20,1500,-0.10456129120613358,0.06298379482279311,0.1220656463914953,0.07062828923642042,1.728282642991592,False,0.9971059945438017,False
17,1500,-0.14242443567984964,0.13790453852896042,0.19824828278098441,0.06644770018998275,2.983523616530992,True,0.9965090726956709,False
22,1500,-0.18448689990557418,0.22744357639343757,0.29285832185445376,0.08068163835548096,3.629801375179424,True,0.9974779285201248,False
16,1500,-0.22906447170039318,0.29602353320804253,0.37429996581398894,0.07459805546386808,5.017556603674246,True,0.9948030404957946,False
5,1500,-0.02212636256373326,0.008197965487630523,0.023596240345405833,0.047379983495180356,0.4980212867276773,False,0.997254102077338,False
7,1500,-0.006023744830970189,-0.07568831731681147,0.07592764239747592,0.04493666264391977,1.6896591319905114,False,0.995906133913944,False
