frame,focus,bright,count,n_link,flow,struct_rms,affine_r2,div,curl,shear
0,143.02301025390625,211.57135009765625,73,68,0.3235515209703241,0.11724932406769427,0.0029737069481163836,0.0014829624836050525,-0.12857521507270428,0.21578874781870222
52,146.29653930664062,211.2559356689453,76,73,0.09436560293701968,0.4480146449557995,0.03589104573114188,-0.11229159696591366,-1.04290480976127,0.6941321901332718
104,144.3042449951172,212.6310577392578,67,65,0.8383365039808872,0.5978976393919481,0.07200190159402375,-0.47402419805691387,0.7362899409151098,0.8437399570685925
157,142.21139526367188,213.49720764160156,70,67,0.4401664175246814,0.3436334100696952,0.028572979255169106,0.12540441856604456,0.6113072535727693,0.8127441093074792
209,169.12142944335938,212.33181762695312,69,65,0.5558290634121954,0.332754682161962,0.027177858905324537,0.14196098620281958,0.8034619406027026,0.1300273045579719
261,175.92288208007812,214.7381134033203,69,60,0.4174741375365789,0.12448567389356996,0.0031181292940911653,0.21314658988574717,-0.2204430318917351,0.1478640966589184
314,171.96939086914062,213.57005310058594,68,62,0.47765943289757457,0.7275703967623641,0.10250571205921344,0.6938140545969586,1.3081048846361367,0.4669238674659382
366,164.78500366210938,214.10816955566406,65,63,0.35336478567114077,0.2561775242406911,0.013766768818987307,-0.6473167893594387,-0.005300307160625395,0.22780196111453913
419,159.0308074951172,214.1056365966797,65,63,0.6749525508214327,0.3988319489138663,0.03853441652094236,0.4194340260086104,0.808318775851695,0.2639863532367068
471,164.09695434570312,213.40199279785156,68,66,0.4719572396590704,0.3330656995168229,0.03100752336503687,-0.24113386414919544,0.2106561751104547,0.8563401020859618
523,165.054931640625,214.37364196777344,71,67,0.4545313362804958,0.19816847156249537,0.01006635357136998,-0.1995812657060492,-0.32303167052235904,0.48377500852471567
576,163.49087524414062,213.67156982421875,68,64,0.4531444894768116,0.44634567648164736,0.026448890084391774,0.46090238406660156,0.9893002750317774,0.850359123734523
628,161.5587158203125,214.7662811279297,69,65,0.48005129022502013,0.5239773254482006,0.05068585597948738,0.5123493725217092,-0.9732192469881707,1.1870631987075215
681,160.69151306152344,214.51329040527344,69,66,0.1642838269479777,0.6217772264597817,0.08179381729313029,-0.3378759636281554,-0.6965393259950918,1.0750391701421542
733,157.86053466796875,213.0607452392578,70,65,0.0524515403659771,0.4225906710263587,0.041199640202813526,-0.5468793745910182,0.6987167274298638,0.7113976923795348
785,159.70501708984375,212.376708984375,69,66,0.5327648093258278,0.5876560272975146,0.0691830628884671,-1.0427512023796497,0.8174091146627893,0.6068550369313508
838,155.81651306152344,213.2355194091797,71,67,0.7555347281906618,0.5057365023054111,0.05066032623976968,-0.3780711132605271,0.000505789682098026,1.0881150669679007
890,151.4982452392578,214.34249877929688,78,70,0.3838862379677468,0.4006016091040388,0.024828845387070864,0.4472414078352099,-0.2830438806595377,0.8287541163698491
942,150.8216094970703,213.2575225830078,70,66,0.3876209774625525,0.3552916226560638,0.02867336653731123,0.5741261906151063,-0.17874852087908347,0.42516263582197317
995,145.82122802734375,213.34474182128906,70,68,0.2923694853457069,0.4598689582152377,0.0421224081163899,0.22811240071971525,0.7189539467240454,1.1031750730860383
1047,143.687744140625,212.7025146484375,72,69,0.6113365222160023,0.6115505584265143,0.07880467015357151,-0.7298896106435723,-0.10254634322245386,1.4204507817823182
1100,137.49913024902344,214.4147491455078,70,69,0.26343640722130085,0.48433269324470685,0.042207946502146654,0.4517318841232138,0.827928474798901,1.08413812997205
1152,138.55645751953125,213.84165954589844,67,64,0.27163813343573456,0.48497921872166183,0.051088883285018705,-0.18378020143872978,0.35520624244935284,1.2563742925921808
1204,133.68704223632812,213.4463653564453,72,68,0.23666326021918085,0.22934352142287276,0.01172964811481192,-0.17566751771879816,0.010003008756771858,0.5688597464018015
1257,127.45563507080078,211.74044799804688,69,68,0.4931620619220319,0.7300506831921448,0.13135513233285212,-0.009633599573103769,1.6353810978001582,0.9787048766670885
1309,128.11659240722656,212.03689575195312,70,65,0.45888019266890934,0.450281348561703,0.04914734328227399,-0.6216524432839111,-0.8189746202071803,0.7514986425508333
1362,125.30380249023438,211.95565795898438,68,66,0.6272491794939663,0.6853019338772989,0.07670276307475643,0.876144727317351,-0.7183754833892725,1.8549154742336789
1414,122.54116821289062,212.20416259765625,70,68,0.8516648781505155,0.5875625434642663,0.0769373281765926,-1.593559427866054,0.22687778332413386,1.2885629441575386
1466,123.21009826660156,213.70184326171875,67,63,0.5354625198456084,0.7090865978224435,0.1008066955480148,-0.8249794035538074,-1.877264125764182,1.0854186711252956
1519,121.57530212402344,212.63766479492188,68,66,0.3354095805373249,0.4715535012371782,0.04355817527071537,0.4073081131470055,-1.1364185373979585,0.8689568848171606
1571,120.19187927246094,212.22279357910156,71,61,0.33704060142381054,0.41155649294938207,0.04076879235164832,1.015854848812784,-0.35090884135325184,0.2704875631063166
1623,118.24226379394531,213.64694213867188,62,59,0.3861884482675355,0.7385601802838113,0.10160484369927025,-1.3911482097222196,1.195876886276633,1.2146527662595308
1676,111.385009765625,213.50157165527344,64,61,0.5824952305432709,0.658038135296861,0.08563230831281421,0.7425033465373077,-1.7919324629401645,0.8303956902730724
1728,112.57809448242188,212.21917724609375,71,66,0.4831472760521509,0.49790759697938236,0.04325128245820342,0.8357620835516474,0.6024398497926362,0.7236037934745051
1781,108.70346069335938,211.78541564941406,65,62,0.2727606241953638,0.2662667050782056,0.019333405099749457,0.15600263412071838,0.6848997283266121,0.5322843330621416
1833,105.11802673339844,213.59054565429688,65,61,0.20418700532133888,0.4013405211360594,0.04195478638967032,-0.7996198408918477,-0.022059705672595017,0.9908484182407288
1885,105.05696868896484,214.74130249023438,60,54,0.3924874390503372,0.46853047017407706,0.05185191854717208,0.5981309874549299,0.5570659122981628,1.0079237946748256
1938,106.28948974609375,215.8238525390625,63,57,0.5483751966251394,0.35003439082011817,0.019921910275397026,-0.3492209243001145,-0.13202377797447834,0.9153684401029452
1990,105.53936004638672,214.56472778320312,64,58,0.7400206143943554,0.5302908677517701,0.06500631278132374,-0.922203841917305,-0.9872844241051386,0.7691668563591065
2043,162.76536560058594,214.76092529296875,63,55,0.2787890771954744,0.546684798137133,0.04691160307605369,-0.19124492461041614,0.8666040339681567,1.0475050433401805
