t_s,M_px,Renc_px,cx_px,cy_px,Rg_px,R95_px,clipped,npix,dx_px,dy_px
60.0,20534.0,114.71932220458984,312.5,352.5,65.85107288883077,190.41546677169535,0.0,16374.0,0.3892858519288893,-0.09593765183876712
61.0,20916.0,114.80226135253906,315.94232177734375,349.8183898925781,66.19161501067946,190.5367418602219,0.0,20974.0,0.29903516187584955,-0.11576796385367061
62.0,21262.0,114.99479675292969,318.77691650390625,347.6100769042969,66.45499088830775,190.70907162396205,0.0,20352.0,0.1317543477404115,-0.16005734592016552
63.0,21581.0,115.17601013183594,315.4801330566406,350.6913757324219,66.7782968091899,190.90573590125572,0.0,18502.0,0.32156750465719597,-0.3916025006203654
64.0,21907.0,115.52535247802734,314.0012512207031,352.34326171875,67.1392246441027,191.5606952488733,0.0,18236.0,0.3076926883553597,-0.1390976452215682
65.0,22179.0,115.80742645263672,318.7751159667969,348.7001647949219,67.45544350003935,192.02525867734926,0.0,22245.0,0.30069780434030235,-0.13143595352602233
66.0,22409.0,115.85969543457031,318.1359558105469,349.3313293457031,67.70491598751074,192.50974001333023,0.0,19326.0,0.33642307978527697,-0.19334127309633686
67.0,22669.0,116.71021270751953,320.0,347.5,68.0100985451678,193.01502505484854,0.0,16087.0,0.45477403257768856,-0.11208722191361176
68.0,22901.0,117.18401336669922,321.84014892578125,346.26751708984375,68.27505598643272,193.35201059208046,0.0,17427.0,0.5445689140009335,-0.23875052427649734
69.0,23100.0,117.71163940429688,325.8139953613281,343.5020446777344,68.51265070520041,193.84787850270635,0.0,17369.0,0.44615562165779465,-0.06705026773829559
70.0,23329.0,118.14905548095703,322.291259765625,346.46942138671875,68.69164759955814,194.15766768790942,0.0,18573.0,0.21450604487120017,-0.19398514963302205
71.0,23579.0,118.5326919555664,320.9051208496094,347.8304138183594,68.94845468870749,194.83326204732086,0.0,18590.0,0.35937753613484347,-0.1321474456938745
72.0,23882.0,119.19950866699219,319.5,349.5,69.24031602668167,195.35864454894235,0.0,20121.0,0.17582624219278387,-0.13908107938755165
73.0,24150.0,119.19950866699219,319.5,349.5,69.54986789684645,195.68597292601225,0.0,18982.0,0.26208828609799184,-0.02594694347544646
74.0,24395.0,119.55451202392578,319.6333923339844,349.62005615234375,69.88118736114723,196.3797341886377,0.0,19236.0,0.3517674324929203,-0.17704296405236164
75.0,24657.0,120.1583480834961,317.18780517578125,351.1293640136719,70.29005965722448,197.3980749002826,0.0,18866.0,0.3986851586735156,-0.1347160500179143
76.0,24847.0,120.3729248046875,318.7709655761719,350.48468017578125,70.48053226765207,197.73972792537162,0.0,19912.0,0.3692825310100716,-0.2588018946373154
77.0,25144.0,120.78313446044922,319.2322082519531,350.6929931640625,70.84737513951808,198.0089644250557,0.0,19971.0,0.3743747927409231,-0.3721036021386226
78.0,25360.0,121.17198181152344,321.00299072265625,350.10693359375,71.11948282698407,198.33809518093088,0.0,19913.0,0.30472931994302144,-0.19801416620879309
79.0,25574.0,121.59546661376953,321.43585205078125,350.34173583984375,71.37118100963794,198.59506539690256,0.0,20734.0,0.28828635823981585,-0.20157570580778383
80.0,25805.0,121.77134704589844,320.3688659667969,351.176513671875,71.6483840458928,198.97939591573223,0.0,20795.0,0.33498634487693835,-0.25636945919916343
81.0,26085.0,122.03153228759766,320.6679382324219,351.3030700683594,71.97161247786434,199.1351299085246,0.0,21692.0,0.37764736883559635,-0.32318426964133096
82.0,26447.0,122.21368408203125,320.596923828125,351.1328125,72.25451995692953,199.25109786397664,0.0,21026.0,0.4645877826326341,-0.21954523954434535
83.0,26745.0,122.37721252441406,320.8099670410156,351.1993713378906,72.63761033262173,199.7288161382555,0.0,22602.0,0.27537827980211205,-0.19829100335596195
84.0,27007.0,122.72151947021484,319.9463195800781,351.9396057128906,72.98910011735124,200.16343275258137,0.0,22102.0,0.4108486947499159,-0.1502418498668021
85.0,27299.0,122.89723205566406,319.1869812011719,352.5826416015625,73.36115253284648,200.60234294486193,0.0,21938.0,0.5276402987125266,-0.1832231959340902
86.0,27556.0,123.85407257080078,320.6080627441406,351.4441833496094,73.69576236057816,201.02673937356107,0.0,21910.0,0.38569732762380227,-0.15710177617808085
87.0,27886.0,124.50077056884766,319.73626708984375,352.2336730957031,74.16821556615304,202.17504768666288,0.0,22812.0,0.238053316231003,-0.13331516075010086
88.0,28222.0,124.89464569091797,317.2619323730469,353.47259521484375,74.60745500443464,202.76476512600038,0.0,21873.0,0.3460125591426504,-0.15794950868217938
89.0,28451.0,125.65792083740234,320.2259521484375,352.16876220703125,74.90081510625609,203.03817374691863,0.0,23848.0,0.1739633630344315,-0.33653503158853937
90.0,28719.0,126.33659362792969,319.943115234375,351.540283203125,75.241898400773,203.2311487035864,0.0,23747.0,0.10161038751016349,-0.2571079672298424
91.0,28961.0,126.6983413696289,317.9179382324219,352.9717102050781,75.58871935479718,203.57799488156869,0.0,23790.0,0.2143990346355622,-0.3859393017005459
92.0,29172.0,127.13304901123047,318.1086120605469,353.19549560546875,75.87792497214026,203.91456526468613,0.0,23504.0,0.226654968873504,-0.260706461449729
93.0,29422.0,127.64336395263672,318.8531799316406,352.7357177734375,76.2084637604701,204.24703179590637,0.0,23629.0,0.31500880140470144,-0.1574998208972147
94.0,29672.0,128.08078002929688,318.754150390625,352.30938720703125,76.53293904783725,204.62355674837622,0.0,23961.0,0.40518006726279054,-0.25731973999785396
95.0,29840.0,128.55374145507812,319.9315185546875,351.5102844238281,76.75058967678537,204.83163818121457,0.0,24746.0,0.2649320245596982,-0.2704979215864114
96.0,30061.0,128.81979370117188,320.80194091796875,351.26910400390625,77.01153450129397,205.0,0.0,24919.0,0.26468938003074527,-0.23715276280813669
97.0,30279.0,129.2621307373047,320.0433654785156,352.27801513671875,77.25699973370492,205.2364490045567,0.0,24842.0,0.2095300828168547,-0.2127308924975182
98.0,30417.0,129.2621307373047,320.0433654785156,352.27801513671875,77.4511414061111,205.50863725120334,0.0,23836.0,0.309925068724624,-1.5061756583286865
99.0,30735.0,130.2325897216797,321.5,352.5,77.89394557975514,206.4134200317304,0.0,24430.0,0.24368591922325322,-1.6253579130490152
100.0,30851.0,130.2325897216797,321.5,352.5,78.0334993608395,206.4800227356169,0.0,25623.0,0.2830917495717813,-0.3506969268318585
101.0,31209.0,130.38478088378906,321.6535339355469,352.220458984375,78.42924629100155,206.84003459253873,0.0,24748.0,-0.05955535615601093,-0.026634806769095576
102.0,31361.0,130.70985412597656,321.5199890136719,351.9200134277344,78.63056466678076,206.8477701112584,0.0,24209.0,0.53481044220473,-0.02023100842399117
103.0,31585.0,131.65963745117188,322.8075866699219,352.24859619140625,78.94414627694997,207.52349264601347,0.0,24936.0,0.6332850272707446,-1.699996039941027
104.0,31715.0,131.87210083007812,321.1035461425781,353.10760498046875,79.1410166070215,207.89179848789433,0.0,25996.0,0.07644288269057142,-0.14110075300033031
105.0,32098.0,132.20872497558594,320.9612731933594,352.7983093261719,79.56560716824833,208.0604479454557,0.0,25623.0,0.3603126490969544,-0.01370007734635692
106.0,32469.0,132.95281982421875,321.71435546875,352.416748046875,80.06268900921353,209.0167456584884,0.0,26627.0,0.30343820386383413,-0.11938268670536445
107.0,32723.0,133.33560180664062,320.031005859375,353.83721923828125,80.43179146611283,209.53448382875234,0.0,26003.0,0.38735913752316264,-1.5079380427036995
108.0,33046.0,133.846435546875,319.3300476074219,354.4474792480469,80.86026343916649,210.37941913543628,0.0,27371.0,0.3719196819744184,-0.25042889002963875
109.0,33334.0,134.3244171142578,320.6063537597656,353.2127380371094,81.21644733144433,211.00947846009194,0.0,26597.0,0.4301051500773383,-0.1022173902303507
110.0,33628.0,134.38406372070312,319.7022399902344,353.78228759765625,81.56709660943866,211.27576714961535,0.0,27433.0,0.19778104458714552,-0.19485349112261474
111.0,33779.0,135.0907745361328,322.0936279296875,352.2515869140625,81.76424608211428,211.40979111203083,0.0,27593.0,0.34398892402668935,-0.24586298637728987
112.0,34083.0,140.83924865722656,331.8065185546875,349.96832275390625,82.2544777168969,213.01854379256315,0.0,28217.0,0.32153208183945026,-0.32469167292339307
113.0,34356.0,140.86253356933594,330.8564758300781,351.2949523925781,82.62363794408724,213.81066375272047,0.0,28445.0,0.07767384376666087,-0.24141768989289858
114.0,34628.0,146.80014038085938,335.5,355.0,83.03864712979117,214.84226753862245,0.0,28628.0,0.14271218933868113,-0.2938198664359106
115.0,34934.0,148.36537170410156,337.0,350.5,83.50405136110062,215.39603046466175,0.0,27835.0,0.15626083921233658,-0.4452447646019664
116.0,35150.0,148.36590576171875,336.7484130859375,350.81549072265625,83.84121801722348,216.00462958001617,0.0,29014.0,0.102162066120286,-0.3280730057414303
117.0,35404.0,148.3704376220703,336.2342834472656,351.4602355957031,84.2497517680638,216.88141838678044,0.0,27570.0,0.3776179320797155,-1.486759489015526
118.0,35644.0,148.87303161621094,336.9569091796875,350.5107421875,84.66746252248284,218.15980380748655,0.0,29095.0,0.2637589015668027,-0.09270787954403659
119.0,35959.0,148.8954620361328,336.5648498535156,350.9544982910156,85.12450214530035,219.27972975226086,0.0,29463.0,0.12600958314510535,-0.17653161492160052
120.0,36213.0,149.23362731933594,336.26287841796875,350.7898254394531,85.48478394416632,219.71527028185474,0.0,29796.0,0.2242522167879315,-0.2807988187832393
121.0,36480.0,149.38226318359375,335.051025390625,352.0594787597656,85.85133213290979,220.07759994554976,0.0,30117.0,0.14314075868321652,-0.39972704340573273
122.0,36762.0,149.73922729492188,335.3434753417969,351.1221008300781,86.2503004670704,220.68914787823604,0.0,30146.0,0.06901509600766076,-0.2398441659090622
123.0,37012.0,150.13858032226562,335.6653747558594,350.0904846191406,86.62116270728265,221.34272050187712,0.0,28967.0,0.3882638298841812,-1.3302572181902406
124.0,37226.0,150.47174072265625,335.20953369140625,350.1227111816406,86.915140809543,221.8822876663798,0.0,30511.0,0.107245581361326,-0.09412262197173504
125.0,37568.0,150.78738403320312,335.4748840332031,349.2987976074219,87.30439913054079,222.269993453095,0.0,30481.0,0.1324650259275586,-0.18407300024841788
126.0,37737.0,151.44586181640625,335.09661865234375,348.7222595214844,87.52111590137316,222.6140156859442,0.0,30621.0,0.24014400255680357,-0.1888253368927053
127.0,37954.0,151.51187133789062,333.5229797363281,350.5594482421875,87.78960944527942,222.84983731134497,0.0,31021.0,0.2890060400158063,-0.2617002731845446
128.0,38152.0,151.9219207763672,332.5137023925781,351.1742858886719,88.04410243334922,223.15151785384995,0.0,31089.0,0.3249334146195224,-0.08772733497289664
129.0,38354.0,152.1044464111328,330.2347106933594,353.84661865234375,88.31058788204632,223.61797781037194,0.0,30088.0,0.5335038248165347,-1.5508018333456448
130.0,38710.0,152.14291381835938,329.8527526855469,354.2944641113281,88.7413844922561,224.61745257214542,0.0,31301.0,0.23331505195585578,-0.15669754379825918
131.0,39057.0,152.14291381835938,329.8527526855469,354.2944641113281,89.10648255805678,225.30778936728424,0.0,31825.0,0.32756157985693335,-0.3631857240694103
132.0,39177.0,152.14291381835938,329.8527526855469,354.2944641113281,89.24703260316201,225.5681715136247,0.0,30598.0,0.4937287937423207,-1.5732361876156915
133.0,39389.0,152.14291381835938,329.8527526855469,354.2944641113281,89.50126342185226,226.01991062736045,0.0,32461.0,0.17748937782369012,-0.282253135237454
134.0,39600.0,152.14291381835938,329.8527526855469,354.2944641113281,89.7135363527131,226.2919574350094,0.0,32647.0,0.2777032617623263,-0.18116825488817767
135.0,39742.0,152.2849578857422,328.6009826660156,355.76226806640625,89.86370804349285,226.41477422785078,0.0,31266.0,0.582296779920398,-1.368964680601266
136.0,40100.0,152.3440704345703,328.1351013183594,356.30859375,90.28313964502404,227.2003521124032,0.0,31688.0,0.432074290808373,-0.5327141906844872
137.0,40292.0,152.3440704345703,328.1351013183594,356.30859375,90.51759642680577,227.37853900489378,0.0,31824.0,0.462479618376733,-0.4511694329563056
138.0,40549.0,152.4638214111328,327.2618713378906,357.33251953125,90.78152014238216,227.76654705720733,0.0,32494.0,0.4018587315424611,-0.24739367451593353
139.0,40831.0,152.5529022216797,326.66217041015625,358.0357360839844,91.11591393495564,228.3527972239447,0.0,32137.0,0.4837299126799053,-1.185220072768118
140.0,41087.0,152.71229553222656,327.2510986328125,356.91632080078125,91.41034193182965,229.00676843925444,0.0,28745.0,0.7441015860408697,-1.2045767096917075
141.0,41246.0,152.84742736816406,327.72283935546875,356.01971435546875,91.58092529761622,229.17078782420572,0.0,32668.0,0.8134016096853429,-0.10983499695959154
142.0,41480.0,153.52548217773438,327.84527587890625,354.6913757324219,91.84633261684574,229.4915030866117,0.0,29238.0,0.6435706559249184,-1.2126331301213895
143.0,41772.0,154.177490234375,326.64434814453125,355.2414245605469,92.18381722212162,230.05825345180506,0.0,33660.0,0.44587859109924466,-0.3593179808535183
144.0,42116.0,154.25509643554688,326.5436096191406,355.24884033203125,92.55780935436069,230.59488282677833,0.0,34276.0,0.5698142859195059,-0.13152439396259297
145.0,42318.0,154.87908935546875,325.1379699707031,356.15447998046875,92.80432860095725,231.15892800112954,0.0,34075.0,0.3220315841348338,-0.14424233241862794
146.0,42739.0,154.9392852783203,325.1040954589844,356.0977478027344,93.27501136707104,232.12367391827755,0.0,30998.0,0.3631024286747788,-0.14485555239969017
147.0,42928.0,155.03549194335938,324.61346435546875,356.63360595703125,93.50243256922468,232.59406699226014,0.0,34665.0,0.5792924153309968,-0.037225047241179254
148.0,43121.0,155.0935516357422,323.8448486328125,357.6487731933594,93.71683455077911,232.79390026373113,0.0,31081.0,0.44470382887027426,-0.05853041074021803
149.0,43244.0,155.0935516357422,323.8448486328125,357.6487731933594,93.86607616087908,233.05074544497808,0.0,30528.0,0.5608801131895689,-1.1371812352804795
150.0,43452.0,155.16156005859375,323.081298828125,358.6572570800781,94.08785788304057,233.3838040653207,0.0,35150.0,0.5146761971762999,-0.1608585019664588
151.0,43637.0,155.23080444335938,322.4017028808594,359.5549621582031,94.30284832706973,233.80376386890836,0.0,33642.0,0.5434554972320029,-1.1876325884279026
152.0,43850.0,157.6746063232422,321.0,363.5,94.59295395513692,234.2007685726074,0.0,35009.0,0.5772214475916826,-0.15331090716352946
153.0,44067.0,158.24200439453125,320.5,363.5,94.84710076953941,234.61479064930214,0.0,30733.0,0.5491756857766177,-1.2133504514050628
154.0,44438.0,158.93719482421875,320.0,363.0,95.16262514787678,234.83515459355215,0.0,32126.0,0.5067306292968397,-0.29473195588332146
155.0,44629.0,158.93719482421875,320.0,363.0,95.32562718748211,235.11826783273858,0.0,35863.0,0.3649786398264041,-0.3093655124244492
156.0,44897.0,158.93719482421875,320.0,363.0,95.5895872639477,235.5105093181169,0.0,31393.0,-0.03909135192213853,-0.40075932106691425
157.0,45213.0,158.94332885742188,321.14996337890625,362.2099609375,95.94550121211084,236.28584378488156,0.0,35010.0,0.11149190679407184,-0.43982712205786356
158.0,45368.0,159.5098114013672,323.7572326660156,361.0462341308594,96.09450564097259,236.51120470324,0.0,31615.0,0.4305850011151051,-0.31036274064888403
159.0,45570.0,159.5098114013672,323.7572326660156,361.0462341308594,96.31432739261787,236.78260071213003,0.0,31660.0,0.4581133969896882,-1.222258343614726
160.0,45752.0,159.5098114013672,323.7572326660156,361.0462341308594,96.51726755686983,237.00495773313722,0.0,31929.0,0.41368810761628083,-0.31757431560981786
161.0,45939.0,159.5098114013672,323.7572326660156,361.0462341308594,96.70778847489277,237.15395843207003,0.0,33228.0,0.2937094215508296,-0.2802087048958697
162.0,46187.0,159.5098114013672,323.7572326660156,361.0462341308594,96.95154281648189,237.53947040439405,0.0,32626.0,0.2579900440618985,-0.4434316722060885
163.0,46360.0,159.64788818359375,323.8518371582031,361.1481628417969,97.1585565854811,237.91836834954955,0.0,32001.0,0.3755664139405326,-1.4297954554579064
164.0,46583.0,159.73269653320312,324.3636474609375,360.6060485839844,97.39966799840987,238.39882550046258,0.0,32287.0,0.2501266752825586,-0.5173518690108949
165.0,46769.0,159.88848876953125,321.75262451171875,362.6368408203125,97.62311449156093,238.78651503640353,0.0,32512.0,0.26602110423641534,-0.5559812369900783
166.0,46908.0,159.9737548828125,320.66253662109375,363.4847106933594,97.7709969247779,238.94769302087852,0.0,33216.0,0.5252478267173046,-1.6200841016485015
167.0,47128.0,165.09390258789062,324.1473388671875,367.3067626953125,98.02159892298631,239.3954885466405,0.0,32818.0,0.42948447258368105,-0.21290540348707054
168.0,47281.0,165.2958984375,325.6075439453125,365.84027099609375,98.19936825437341,239.71024175032656,0.0,33009.0,0.4787309791587404,-0.33350452968920763
169.0,47432.0,165.5486602783203,321.49853515625,368.9649963378906,98.35609920550982,239.87736439128588,0.0,36541.0,0.4603457731909657,-2.2225171347281503
170.0,47660.0,168.35714721679688,323.3740539550781,371.0906066894531,98.62568857140691,240.2086592875186,0.0,33613.0,0.513801702642354,-1.638827386701962
171.0,47977.0,168.4827880859375,321.9436950683594,372.1834716796875,98.97153879228622,240.6200324162558,0.0,33672.0,0.20642565771538557,-1.4337716760266517
172.0,48273.0,168.4827880859375,321.9436950683594,372.1834716796875,99.29714011047855,241.10329735586652,0.0,34720.0,0.6179131303272243,-0.2507945332540089
173.0,48641.0,168.56907653808594,321.0687255859375,372.85198974609375,99.71011840957638,241.66091947189145,0.0,33606.0,0.538756646679758,-1.7051775858474798
174.0,48887.0,168.75782775878906,319.36309814453125,374.1551818847656,99.99054459188979,242.0743687382041,0.0,34268.0,0.4592135199795848,-1.234431876982626
175.0,49082.0,171.53509521484375,310.5,380.0,100.22965405526281,242.39018131929353,0.0,34240.0,0.5031543937449214,-1.3977358918239133
176.0,49349.0,171.5554962158203,311.0,379.5,100.54964882270154,242.66231681083076,0.0,34486.0,0.45312099136742745,-1.284551893176399
177.0,49586.0,171.87942504882812,311.5,378.5,100.84416662367032,242.91716695039406,0.0,34631.0,0.4809215466090109,-1.3706848408199903
178.0,49922.0,175.50509643554688,316.0,379.0,101.24775207230788,243.39268682522078,0.0,34815.0,0.3702374116591045,-1.1640774683413042
179.0,50233.0,175.53500366210938,316.5,378.5,101.59740123444543,243.816734421268,0.0,35412.0,0.4711989399304457,-1.5317711137137167
180.0,50424.0,175.53500366210938,316.5,378.5,101.79495990989328,244.04179968078518,0.0,35681.0,0.30308360326546335,-1.5250776782341973
181.0,50649.0,175.81890869140625,317.5,377.0,102.03235493155228,244.38453304364074,0.0,36486.0,0.5029838299705034,-0.32184609072328385
182.0,50911.0,175.81890869140625,317.5,377.0,102.25059245748392,244.62931138888587,0.0,36012.0,0.44440323927301506,-1.3599017179381008
183.0,51120.0,175.81890869140625,317.5,377.0,102.48041055760973,244.98448927909237,0.0,36733.0,0.36059668858342775,-1.37855150230763
184.0,51316.0,176.64453125,315.0,378.5,102.71679757746965,245.39661768650808,0.0,36412.0,0.47968798733052154,-1.175992068200685
185.0,51543.0,176.64453125,315.0,378.5,102.96832434921423,245.65076833124084,0.0,36559.0,0.4544594359317671,-1.571064666876623
186.0,51753.0,176.64453125,315.0,378.5,103.195613132393,245.96503815793207,0.0,37122.0,0.4028790048813562,-0.511803086134762
187.0,51994.0,176.64453125,315.0,378.5,103.42724578562522,246.1747346906258,0.0,36628.0,0.42604230371739504,-1.5239564399774395
188.0,52246.0,177.2576904296875,314.0,380.5,103.73417717513773,246.6779276708802,0.0,37176.0,0.5347207522136159,-1.6477157192726395
189.0,52440.0,177.6247100830078,314.5,379.5,103.95184442049636,246.9817807045694,0.0,37502.0,0.39912162052860367,-0.5772728689039468
190.0,52718.0,178.69888305664062,314.5,379.0,104.24933363384817,247.42675683927152,0.0,37759.0,0.5152805549511186,-1.4932141637067389
191.0,52979.0,178.69888305664062,314.5,379.0,104.54134039471874,247.88202837407522,0.0,37907.0,0.4756266533007647,-1.6394813949225409
