particle,frame,x,y,x_raw,y_raw,sym,r_est,polarity,contrast
0,0,1022.1819458007812,1050.2930908203125,1022.1819458007812,1050.2930908203125,15.564461,16.0,1,25.97357
1,0,1273.4176025390625,893.9007568359375,1273.4176025390625,893.9007568359375,13.981667,10.0,1,25.42878
2,0,1162.089111328125,502.5632629394531,1162.089111328125,502.5632629394531,13.804035,8.0,1,26.910439
3,0,188.17333984375,1006.1187133789062,188.17333984375,1006.1187133789062,8.836411,16.0,-1,32.487694
4,0,633.2528076171875,593.245361328125,633.2528076171875,593.245361328125,7.059489,14.0,-1,29.914438
5,0,755.6729736328125,854.2572021484375,755.6729736328125,854.2572021484375,6.513573,16.0,-1,32.96344
6,0,1052.935791015625,1049.9561767578125,1052.935791015625,1049.9561767578125,5.9704227,20.0,1,22.382866
7,0,224.12945556640625,182.05091857910156,224.12945556640625,182.05091857910156,5.899025,20.0,-1,37.379715
8,0,1114.94580078125,520.34716796875,1114.94580078125,520.34716796875,5.6666207,22.0,1,13.672843
9,0,1129.88330078125,196.56321716308594,1129.88330078125,196.56321716308594,5.409317,8.0,1,21.413298
10,0,585.8236083984375,712.1904907226562,585.8236083984375,712.1904907226562,5.398214,14.0,-1,36.526295
11,0,709.6722412109375,197.33151245117188,709.6722412109375,197.33151245117188,4.0406575,14.0,-1,37.067123
12,0,1214.498046875,422.0365905761719,1214.498046875,422.0365905761719,3.8015528,8.0,1,27.653376
13,0,126.38677978515625,466.17529296875,126.38677978515625,466.17529296875,3.584554,14.0,-1,36.801983
14,0,46.282859802246094,601.949462890625,46.282859802246094,601.949462890625,3.551258,22.0,-1,29.68129
15,0,174.0017547607422,909.3416748046875,174.0017547607422,909.3416748046875,3.431878,16.0,-1,27.871077
16,0,1203.4239501953125,704.383544921875,1203.4239501953125,704.383544921875,3.3849335,10.0,-1,21.307394
17,0,849.5567626953125,386.0638427734375,849.5567626953125,386.0638427734375,3.3360157,26.0,-1,51.47347
18,0,820.9848022460938,383.82012939453125,820.9848022460938,383.82012939453125,3.3103993,10.0,-1,14.303052
19,0,1169.1986083984375,158.41844177246094,1169.1986083984375,158.41844177246094,3.290624,22.0,-1,50.56213
20,0,834.2630004882812,746.1128540039062,834.2630004882812,746.1128540039062,2.914529,16.0,-1,1.6743045
21,0,201.06991577148438,639.6060791015625,201.06991577148438,639.6060791015625,2.880615,18.0,-1,43.891582
22,0,1011.8485107421875,1170.245849609375,1011.8485107421875,1170.245849609375,2.7963407,6.0,1,8.565885
23,0,828.7278442382812,763.8297729492188,828.7278442382812,763.8297729492188,2.6907794,10.0,1,17.804718
24,0,173.5343017578125,119.66397094726562,173.5343017578125,119.66397094726562,2.6473684,24.0,-1,26.634888
25,0,1354.05419921875,861.877685546875,1354.05419921875,861.877685546875,2.3201358,10.0,-1,4.073327
26,0,616.0669555664062,1112.852783203125,616.0669555664062,1112.852783203125,2.112552,14.0,-1,22.371044
27,0,1098.8394775390625,543.6986083984375,1098.8394775390625,543.6986083984375,1.8172818,10.0,1,19.432877
28,0,1302.66357421875,300.4969787597656,1302.66357421875,300.4969787597656,1.5963238,8.0,1,22.502184
29,0,1159.515625,887.44970703125,1159.515625,887.44970703125,1.4251133,8.0,1,14.404872
30,0,922.2957763671875,249.61599731445312,922.2957763671875,249.61599731445312,1.296641,10.0,-1,27.030186
31,0,1057.16259765625,141.56671142578125,1057.16259765625,141.56671142578125,1.2311465,28.0,-1,2.843894
32,0,631.5010375976562,959.9127197265625,631.5010375976562,959.9127197265625,1.2033702,8.0,-1,25.677837
33,0,1346.657470703125,604.5574340820312,1346.657470703125,604.5574340820312,1.08511,6.0,1,15.802183
34,0,244.76527404785156,675.072998046875,244.76527404785156,675.072998046875,1.031057,26.0,-1,12.667421
35,0,1342.0665283203125,1021.154296875,1342.0665283203125,1021.154296875,0.92997074,12.0,-1,1.4461753
36,0,845.0509643554688,14.06311321258545,845.0509643554688,14.06311321258545,0.91240716,28.0,-1,1.1471276
37,0,930.4213256835938,234.6380157470703,930.4213256835938,234.6380157470703,0.9101973,12.0,-1,32.753674
38,0,927.4156494140625,373.26806640625,927.4156494140625,373.26806640625,0.84728193,12.0,-1,31.226498
39,0,901.8046264648438,343.9143981933594,901.8046264648438,343.9143981933594,0.7682314,28.0,-1,13.8883705
42,0,926.8404541015625,340.3696594238281,926.8404541015625,340.3696594238281,0.6787446,24.0,-1,31.451628
43,0,919.3961181640625,391.66375732421875,919.3961181640625,391.66375732421875,0.64502835,28.0,-1,18.498129
45,0,1095.8265380859375,505.24639892578125,1095.8265380859375,505.24639892578125,0.5620435,14.0,-1,11.520869
46,0,1252.2159423828125,835.1710815429688,1252.2159423828125,835.1710815429688,0.53255844,12.0,-1,18.811872
47,0,877.4974975585938,347.1385192871094,877.4974975585938,347.1385192871094,0.5182982,28.0,-1,6.4143963
48,0,851.0196533203125,362.86749267578125,851.0196533203125,362.86749267578125,0.49897027,18.0,1,27.075443
49,0,875.0430908203125,373.21075439453125,875.0430908203125,373.21075439453125,0.49247196,10.0,1,13.970356
50,0,1533.629150390625,242.8684539794922,1533.629150390625,242.8684539794922,0.4913307,8.0,1,8.37692
51,0,921.6934204101562,359.27020263671875,921.6934204101562,359.27020263671875,0.48480225,28.0,1,28.073162
52,0,12.916064262390137,534.8233642578125,12.916064262390137,534.8233642578125,0.4583286,28.0,1,27.580729
53,0,1128.4002685546875,538.2214965820312,1128.4002685546875,538.2214965820312,0.4128524,12.0,-1,35.539375
54,0,888.6173095703125,369.03753662109375,888.6173095703125,369.03753662109375,0.41032147,28.0,-1,18.495209
61,0,1163.947021484375,553.2028198242188,1163.947021484375,553.2028198242188,0.2769787,28.0,1,14.690688
62,0,905.75146484375,384.99609375,905.75146484375,384.99609375,0.27617967,12.0,1,7.4476833
63,0,871.9503173828125,403.5379333496094,871.9503173828125,403.5379333496094,0.2722862,26.0,1,18.696146
64,0,934.41162109375,348.2222595214844,934.41162109375,348.2222595214844,0.2718766,18.0,-1,17.788628
