frame,focus,bright,count,n_link,flow,struct_rms,affine_r2,div,curl,shear
0,166.2061767578125,219.33425903320312,46,42,0.26189012260460853,0.39422783744086626,0.032634979659515895,-0.12902885810906173,0.05341205593646569,0.8417592079207705
33,167.22610473632812,219.5557403564453,40,35,0.7339023006428903,0.21930200081101342,0.01075367639822522,0.26801773522977,0.038832757212132085,0.38428574344372807
67,167.2528839111328,219.5242462158203,47,41,0.29705170619587234,0.582515114538904,0.05448639342189088,-0.2565683233072796,0.3884993086863455,1.34662850211893
100,169.1970672607422,219.00929260253906,44,41,0.5638077913082957,0.7169481072390862,0.10486716893590442,0.5403727714329563,0.9373058646790423,1.0790636977198425
134,170.7037353515625,219.3185272216797,51,46,0.11285094205197682,0.6567011918975255,0.08034885903219458,0.6073729231525616,-0.5762533406365364,1.1604350902815765
167,173.31240844726562,218.95220947265625,45,39,0.5150563729936886,0.3142949390874989,0.015057403286170334,-0.3904274981595839,0.10970731964617655,0.4868777429627062
201,168.11131286621094,218.89208984375,45,37,0.32587908884828193,0.7241123686383751,0.07618227656739196,0.051718941221247455,-0.13343386624471584,1.6451803313712003
234,171.83995056152344,219.25341796875,38,34,0.41786454736517337,0.43948091969297337,0.05184958357061509,0.343622817436044,-0.2902793252310258,0.8300016205244176
268,169.61911010742188,219.9129180908203,45,42,0.5037482336105884,0.34921324928535874,0.037349727707994385,-0.625855644494899,0.385731790560224,0.19243477127346492
301,173.01182556152344,219.7835235595703,41,38,0.2326937289238985,0.41573334827746,0.056453414495232335,-0.307334290056599,-0.8722282850766276,0.23432292993692053
335,171.09121704101562,219.41224670410156,45,42,0.2298286347532312,0.7446955768609398,0.08066743257237907,-0.6880100870752943,0.791485447920278,1.0902495965986174
368,174.2345428466797,219.17198181152344,43,40,0.5829158492719492,0.36719474140350067,0.03787829638424911,-0.1508769825035934,-0.34024732397716523,0.7510685054170767
402,176.19717407226562,218.72853088378906,42,40,0.6734873175084465,0.5439839293747122,0.08498341943264831,-0.77230328663793,-0.7570165610649738,0.8778432438427102
