particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
1,1500,14.993104127372435,0.12556051376049218,0.01245638079629331,0.01864651257410315,0.1839366201753442,1.0,0.0125,0.9583333333333334,80,912.21923828125,720.0857543945312,42.935119,-1,-1,,,1.0974064266695154,6.260214147422155,False,,single
1648,343,14.591322682805911,0.01971057665624997,0.010272535798419372,0.04570177861752206,0.19522183712154745,1.0,0.05263157894736842,0.851063829787234,19,914.0858764648438,1199.4720458984375,19.401503,1,-1,,,1.1034441294409276,3.6834767736874228,False,,single
2,1497,11.929316302731326,0.09356368429212851,0.03482682809321588,0.04392834018927258,0.2967761018180892,1.0,0.075,0.9583333333333334,80,650.38671875,512.9154663085938,10.633089,1,-1,,,1.2693486155507685,8.65910340741573,False,,single
5,1499,15.09726430173784,0.17425131700165508,0.03704777299312243,0.060177542567974175,0.2706130211449955,2.0,0.6,0.875,80,1451.878662109375,400.6531677246094,9.294972,-1,-1,,,1.4955030350822298,5.296463989330212,False,,single
64,432,10.813115888642464,0.0237079069076677,0.020635026099301842,0.024979407300878744,0.24026191582780643,1.0,0.0,1.0,23,16.118144989013672,681.0917663574219,7.5784725,1,-1,,,1.1440019680222644,6.912660545072454,False,,single
107,1460,12.907819322517177,0.22172971777526604,0.040169689287608806,0.04834861161725638,0.28355995147742813,2.0,0.6753246753246753,0.9583333333333334,77,1305.6442260742188,273.4291687011719,6.7452787999999995,-1,-1,,,1.5730697791853359,5.405647542028932,False,,single
124,336,15.279845164813997,0.23331736845823636,0.04828763308471508,0.07317094388742613,0.2528599051262981,1.0,0.29411764705882354,0.9166666666666666,17,1579.5006103515625,161.88906860351562,6.62018155,-1,-1,,,1.8112317139598157,6.0778116305573215,False,,single
587,368,13.114310572307259,0.131529569311096,0.04866385268645902,0.0684927229425016,0.22340074060791026,1.0,0.42105263157894735,0.9375,19,1611.699462890625,118.37370681762695,6.545200550000001,-1,-1,,,1.7361677889413618,4.745031493475464,False,,single
93,1460,9.161191111481791,0.15697499613592372,0.01100683581474887,0.011781214694221439,0.15511242137458492,1.0,0.03896103896103896,1.0,77,875.4119567871094,279.5060119628906,5.4248858,1,-1,,,1.4048488969129354,5.17640737851193,False,,single
22,1500,12.114961895641919,0.24784737235582702,0.03083547290784991,0.04916914412426919,0.2656162903065271,1.0,0.4625,0.9270833333333333,80,768.0145263671875,1061.392578125,4.4446615000000005,-1,-1,,,1.5641300793009978,4.974407871672087,False,,single
30,1498,11.572507222888031,0.16462875651434755,0.04542695829921898,0.05864434389739458,0.28536366490476217,2.0,0.5375,0.9375,80,1261.6443481445312,171.7833480834961,4.405075200000001,-1,-1,,,1.7329879123427125,5.55803088075204,False,,single
87,1461,11.575131622194679,0.18355032081768072,0.05135505130025795,0.06807493920192606,0.2955268583128963,1.0,0.38961038961038963,0.9375,77,1435.8529052734375,579.8837890625,4.3349977,-1,-1,,,1.8514794237139263,5.971969937423759,False,,single
1898,162,8.245300078013571,0.2357893949874591,0.013651910899013065,0.01455487603229799,0.15142370502960037,1.0,0.2222222222222222,0.9583333333333334,9,1266.0769653320312,1207.9063110351562,4.17759165,1,-1,,,1.5491494989094685,3.8325365420695015,False,,single
142,1458,8.973241177065216,0.1249852448234323,0.011140767163929657,0.011342620406182391,0.1594882750431942,1.0,0.025974025974025976,0.9791666666666666,77,618.83837890625,170.20704650878906,3.9790555000000003,1,-1,,,1.3449920412405816,4.350381242835747,False,,single
943,224,13.501079013380451,0.1572143856655824,0.03490818071502251,0.05911508775611662,0.2853479075040306,2.0,0.8333333333333334,0.8854166666666667,12,881.7508544921875,1205.7233276367188,3.8563725,-1,-1,,,1.4616223145248752,5.299246513192395,False,,single
6,1498,12.3450780649029,0.16326545557424837,0.03565547788143036,0.04949422796038434,0.2710302858346948,2.0,0.7375,0.9375,80,895.9252014160156,213.67608642578125,3.80738585,-1,-1,,,1.6035669505131716,7.124858214105853,False,,single
141,1456,12.386866592436709,0.2437337961409756,0.041004259598482744,0.0598282072263119,0.2991540430216508,1.0,0.42857142857142855,0.9166666666666666,77,239.48229217529297,855.8808288574219,3.30236625,-1,-1,,,1.6025621605432196,6.520381932791754,False,,single
105,1460,11.425523659844645,0.20099287200496566,0.05559620531339642,0.07972226658731266,0.3373934304443813,2.0,0.5844155844155844,0.9375,77,679.9719543457031,381.4778747558594,2.9643725,-1,-1,,,1.7238788214942051,7.621972529173813,False,,single
34,1500,12.37650397169384,0.2033311299400889,0.048176057864051026,0.06311630357557961,0.32436935620351093,2.0,0.5125,0.9270833333333333,80,593.8800659179688,708.0011291503906,2.2932916,-1,-1,,,1.6538093088089147,6.125943217406456,False,,single
1396,493,11.091588447652414,0.1667416443870255,0.07636283462727383,0.09537071339245834,0.3717396442481283,1.0,0.2222222222222222,0.9583333333333334,27,959.625244140625,847.3050537109375,1.3013192,-1,-1,,,1.9141950511634311,6.657291796137297,False,,single
