particle,r_px_med,r_um,R_cv,resid_med,ring_cv_med,ecc_med,inlier_med,nn_px_med,n_shape
1898,8.204465590979916,1.1798841966388218,0.21410792994085182,0.007572687473559537,0.008725878351205132,0.12554420872979968,0.9583333333333334,160.41891698735884,13
142,8.977907812353937,1.2911129224946196,0.15243519522827229,0.010830020634971054,0.01165482018982938,0.15181682415333234,0.9791666666666666,170.91452091486582,116
93,9.155792657603541,1.3166945420899652,0.19670310675953906,0.011228777094420895,0.012119599005155624,0.16336872022009258,0.9791666666666666,68.16029789379354,116
64,10.805767241225045,1.5539773869605735,0.020097131269127027,0.02012614555661088,0.023839060519484465,0.23850961131221882,0.9895833333333333,293.9713515778611,34
1396,10.908118334053682,1.56869649762026,0.1584314295997217,0.06655440966329987,0.09406213344807275,0.364400627618409,0.9166666666666666,50.38759135533076,40
943,11.352477537897414,1.632599794725027,0.2296995108870901,0.027094813422054578,0.03818437429805595,0.20261564200612267,0.9583333333333334,163.13909363859176,18
105,11.359723231144375,1.6336417978708726,0.2038527189377186,0.051847638073990274,0.07578658780808399,0.3283096709546288,0.9166666666666666,87.01337463368358,116
22,11.506640450344513,1.6547699631640442,0.2608958552742744,0.027666047573577768,0.04554932073870975,0.27322964519095105,0.96875,66.08325971526298,120
87,11.515261594104231,1.6560097698481295,0.1916356865906906,0.04724168544256302,0.07004669038469982,0.2734005822582585,0.9166666666666666,180.4675109473362,116
30,11.556506899652573,1.6619412572390364,0.16858082797825838,0.041569668619520495,0.05787547792750408,0.28412904566076513,0.9166666666666666,101.96692281347245,120
2,11.930512592492402,1.7157270159263323,0.09589964162364752,0.03667597250928585,0.04369298107042228,0.3046090658418439,0.9583333333333334,148.00064958005214,120
34,12.055835797037602,1.7337497459719775,0.21222858076563778,0.048683080830013936,0.06179898960753434,0.32372123719533885,0.9583333333333334,194.55328658067288,120
141,12.12990210301725,1.7444012214349105,0.2654080801359768,0.04043359004170378,0.05818590248632247,0.30059985425771185,0.9375,200.28860006752421,116
6,12.374070045374147,1.779515013225256,0.15579393893446086,0.03544712047185597,0.0493551762615576,0.27911462837435014,0.9166666666666666,69.60016467755403,120
107,12.8246644523763,1.8443149948962356,0.22353471042191914,0.03904876180283226,0.05092739215764718,0.2915885623173238,0.9479166666666667,101.88978827627497,116
587,13.119391044181901,1.8866996260637992,0.1353244090323423,0.052081252927252686,0.07328397205033801,0.2752230694535761,0.9166666666666666,309.20630368538826,30
1648,14.582310818378222,2.097082118790972,0.012853185295138876,0.012020577984727764,0.03792938729264278,0.20272662088906407,0.8333333333333334,17.148918654745373,28
5,14.983379559812228,2.1547598144965963,0.17477049446795662,0.036903835290828635,0.06505737636043978,0.28295828725807953,0.8854166666666667,176.7049140294873,120
1,14.99904109570792,2.157012099973756,0.11431288755127292,0.012953494690722461,0.018373623132509564,0.1876542363115904,0.9583333333333334,137.63918308114637,120
124,16.03784207666199,2.3064020690447604,0.23212368006650919,0.04351826562606724,0.08026784527659885,0.2895553846194828,0.8541666666666666,259.01957355391244,26
