frame,focus,bright,count,n_link,flow,struct_rms,affine_r2,div,curl,shear
0,176.92733764648438,214.45269775390625,41,39,0.5918876996563376,0.6590360801994944,0.10307936567425036,-0.6614089816800556,-1.1529283939685824,0.8472952923378125
39,96.96047973632812,214.36093139648438,54,27,0.9955999166975859,3.468358679584784,0.46227156312692996,3.520078027199269,3.897889586308675,7.152589849105024
79,189.0377960205078,214.61703491210938,47,43,0.07249306967649106,0.13470604804254638,0.006745960416244645,-0.16890364820088016,-0.136263021038565,0.2525781967528982
119,183.0673828125,214.73764038085938,46,44,0.20641879470015842,0.26335036091088265,0.015876602319815025,-0.37429265315998833,-0.3934934999092031,0.08376483440637454
158,189.6177215576172,213.97023010253906,46,42,0.2579474230016944,0.4995523816153236,0.06304057934871699,-0.540801388599412,0.09497428110584134,1.1112371518609572
198,191.14923095703125,214.10435485839844,47,44,0.41937576077387506,0.12209196197343745,0.004608492911562845,-0.17454238263409755,0.1468101411663389,0.15205237930981588
238,190.11260986328125,213.30996704101562,49,47,0.35700279889416914,0.4431395214634207,0.0458404179189813,0.6388420840793512,0.5151625960471058,0.500226894619257
277,194.1856689453125,213.5872802734375,46,46,0.3710710740650599,0.47351902655162426,0.06461468143377946,0.6144194511731838,0.43053397144448347,0.45659721144078724
317,187.9560089111328,213.2689666748047,47,45,0.07449761767353426,0.27548166044293704,0.01706377292021999,-0.04272239724317207,0.27356260422374096,0.6087568130364339
357,197.81275939941406,213.1949005126953,51,47,0.15055440918289173,0.183955556687138,0.008402785191401585,-0.27794400484881404,-0.09557087562123187,0.35798541154378744
396,184.6951446533203,212.73779296875,49,48,0.6470484218880816,0.2350285955531973,0.014027707076977869,-0.07498236849803645,-0.1436392008032529,0.4607038020545081
436,194.0761260986328,212.7118682861328,54,51,0.24067019199865317,0.5412920718467411,0.1112346923043076,-0.7705877130290695,0.48498065463528955,0.675736679226672
476,185.87481689453125,212.32131958007812,50,47,0.13745891028194074,0.12919554299547076,0.004628042007595479,-0.0878359386559935,0.09890442408381397,0.26484901963712654
515,181.99061584472656,213.05068969726562,49,47,0.09833088209505422,0.3189104198391366,0.02456049627340018,-0.3567779790885362,0.5307394534773414,0.5869188924906084
555,182.73915100097656,214.45970153808594,52,48,0.11688994981399933,0.5491501945847178,0.0851830673581222,-0.8559546919332803,-0.735300017673383,0.2595149813768788
595,194.2111053466797,214.83575439453125,52,49,0.44226985864557433,0.6785582357534375,0.143659371267589,-0.7349190420504204,-0.4912991985379285,0.9482013788733582
634,188.74057006835938,214.96644592285156,49,46,0.23106950892922062,0.6556194256356229,0.13161101329226366,1.048389406176973,-0.08312915060160257,0.7150476825423814
674,192.47132873535156,214.39480590820312,49,49,0.33831422554729285,0.44066383507439755,0.03939167962596235,0.23850649798699772,-0.9236748488468245,0.2968242545292822
714,190.7602996826172,214.77450561523438,54,51,0.7579605380826666,0.4045545613744064,0.04328498551603155,-0.09356568259128892,0.37553198552071043,0.6920675707997855
753,190.96585083007812,214.50807189941406,51,50,0.2875264533040815,0.20336084761830073,0.011444179895366724,-0.34801310910324873,0.23516373544338318,0.32778617317277914
793,193.96873474121094,214.5675811767578,51,50,0.07774626384129828,0.5406212852516135,0.08197761187774055,-0.5038251002088986,-0.7707136078754281,0.7524197918112785
833,196.91395568847656,214.64544677734375,52,51,0.49315895755018857,0.15914516960754369,0.007845319424929609,-0.26551400984781465,-0.16977639367603697,0.015800434790106684
872,188.46954345703125,214.3470001220703,51,48,0.27432482959300886,0.3637850604582196,0.04356828160088788,-0.430156033384763,-0.3570403075910782,0.6755643332912489
912,195.07667541503906,214.6199951171875,52,52,0.2293486428458768,0.46671417195524495,0.06276557938187544,0.4969674711509174,-0.4515157805950118,0.9630968759882189
952,193.4071807861328,214.79339599609375,53,49,0.22432345684678795,0.48628584145533965,0.06348849640368526,-0.09555449451400569,0.0871197983170139,0.9060092723388276
991,183.95985412597656,214.91390991210938,57,55,0.1587168717887316,0.30498999203028965,0.028131767537105556,0.5692051808888157,0.2824144210997222,0.1368298344495012
