particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
0,1496,18.33820446017838,0.07245379831295279,0.013803449467586864,0.12536392210721692,0.25545500481828665,1.0,0.1,0.8333333333333334,80,243.894775390625,389.67860412597656,18.372832,1,-1,,,0.9661549277208259,5.523082774455263,False,not-round,reject
135,1457,16.582303792678523,0.14461090702255766,0.04836458728563393,0.1333297543050639,0.31107219787988705,1.0,0.2857142857142857,0.9166666666666666,77,1125.764892578125,1059.360107421875,9.82411,-1,-1,,,1.5607968235591925,5.230890552259461,False,not-round,reject
8,1497,15.753222432773764,0.2157570341713731,0.08317772582990929,0.2507328973649828,0.3715834152884161,1.0,0.275,0.9166666666666666,80,1095.9622802734375,896.26220703125,9.534396,-1,-1,,,1.5225192793297482,4.711434314794027,False,not-round,reject
3,1499,13.217875224428727,0.04375408953191268,0.01454766233933152,0.0803151010833683,0.2419357130296657,1.0,0.0,0.7083333333333334,80,347.47479248046875,367.375732421875,8.053136,1,1927,0.12475942117367747,0.7171727988659914,1.0300713689225698,5.818337391328885,False,rigid-doublet,reject
11,942,16.664260652478468,0.21951929347811425,0.05025560259586408,0.10798284025019009,0.31676134471773965,1.0,0.36,0.8854166666666667,50,973.4559326171875,876.1648254394531,7.61859485,-1,-1,,,1.606883528931165,7.547003074918134,False,two-cores;not-round,reject
390,88,12.41114640481077,0.0654159725497545,0.17562425311366853,0.22691461330541376,0.5048524498483299,2.0,0.6,0.9791666666666666,5,1237.28564453125,1206.4657592773438,7.6010656999999995,-1,-1,,,1.2881558044686847,4.159353388043665,False,two-cores;not-round;elongated,reject
501,531,13.786427131197092,0.09072642854262021,0.0392761070824878,0.2310900833125636,0.42507400203146023,2.0,0.6896551724137931,0.7916666666666666,29,1252.919921875,1198.797607421875,7.5244126,-1,-1,,,1.60126148003679,4.782703356609794,False,two-cores;not-round,reject
1221,610,16.012704459415062,0.1871785598074043,0.05000815084275845,0.09420347367093,0.33245288309706655,1.0,0.3939393939393939,0.875,33,927.5373229980469,889.8619689941406,6.35276485,-1,-1,,,1.5207990847172324,5.217704346345729,False,two-cores,reject
514,135,12.116523314513305,0.0685682720981377,0.03719424691687955,0.19314136997337367,0.38608455552357607,1.0,0.0,0.8020833333333334,8,949.709716796875,1211.5081787109375,5.153431,-1,-1,,,0.9982303391774547,3.633930825473837,False,not-round,reject
1837,94,21.760624068865237,0.11215288460717113,0.1082335986176101,0.3050965071907611,0.41659493329876685,1.0,0.0,0.7659574468085106,5,11.941142082214355,258.43528747558594,5.0340185,1,-1,,,0.7169548862918693,2.0264398665208048,False,not-round,reject
