particle,frame,x,y,x_raw,y_raw,sym,r_est,polarity,contrast
0,0,235.98269653320312,385.671630859375,235.98269653320312,385.671630859375,87.12873,14.0,1,29.505486
1,0,897.3829956054688,747.2952270507812,897.3829956054688,747.2952270507812,54.873775,12.0,1,18.033386
2,0,707.4586181640625,553.389404296875,707.4586181640625,553.389404296875,15.095723,10.0,1,22.595705
3,0,368.07086181640625,403.43316650390625,368.07086181640625,403.43316650390625,13.544808,10.0,1,33.819107
5,0,1405.3326416015625,468.30877685546875,1405.3326416015625,468.30877685546875,11.393432,10.0,-1,25.53536
6,0,864.0202026367188,189.94859313964844,864.0202026367188,189.94859313964844,10.520693,12.0,-1,26.14448
7,0,937.7051391601562,926.0286254882812,937.7051391601562,926.0286254882812,9.932482,14.0,-1,44.59145
8,0,1101.7401123046875,911.6753540039062,1101.7401123046875,911.6753540039062,8.223881,10.0,-1,12.216366
10,0,376.02813720703125,421.26385498046875,376.02813720703125,421.26385498046875,7.1758575,8.0,1,27.827202
11,0,997.30126953125,841.6895141601562,997.30126953125,841.6895141601562,7.0204225,10.0,-1,21.276852
12,0,1082.31494140625,526.0918579101562,1082.31494140625,526.0918579101562,6.6136837,10.0,-1,43.163715
16,0,1573.7110595703125,1092.7001953125,1573.7110595703125,1092.7001953125,5.5011344,12.0,-1,35.23344
17,0,839.9251098632812,793.6688232421875,839.9251098632812,793.6688232421875,4.8791156,20.0,-1,17.323318
20,0,14.496910095214844,247.9514923095703,14.496910095214844,247.9514923095703,3.9778721,12.0,1,57.576225
22,0,810.3568725585938,1067.4432373046875,810.3568725585938,1067.4432373046875,3.6710377,6.0,1,0.43048167
23,0,524.3405151367188,1074.6986083984375,524.3405151367188,1074.6986083984375,3.371006,12.0,-1,13.676328
24,0,891.737548828125,844.3632202148438,891.737548828125,844.3632202148438,3.2418976,12.0,-1,37.487923
25,0,1607.90673828125,947.9017333984375,1607.90673828125,947.9017333984375,3.0799825,10.0,-1,33.6114
28,0,1394.804443359375,1136.421630859375,1394.804443359375,1136.421630859375,2.445307,10.0,-1,14.129043
29,0,723.9837036132812,364.2679443359375,723.9837036132812,364.2679443359375,2.296363,28.0,-1,1.8338115
30,0,1281.689697265625,160.029296875,1281.689697265625,160.029296875,1.7075906,10.0,-1,13.507168
34,0,510.2620544433594,685.1854858398438,510.2620544433594,685.1854858398438,1.1598668,12.0,-1,7.964648
35,0,1105.945068359375,79.91217041015625,1105.945068359375,79.91217041015625,0.95646137,6.0,1,12.709883
37,0,950.3348999023438,1207.8468017578125,950.3348999023438,1207.8468017578125,0.52193975,14.0,1,9.829916
0,1,233.76417541503906,384.8804626464844,234.1066131591797,384.1465148925781,78.83776,14.0,1,29.097225
1,1,897.7085266113281,745.8729248046875,898.0509643554688,745.1389770507812,67.83476,12.0,1,16.326567
2,1,707.9903259277344,553.0026245117188,708.332763671875,552.2686767578125,18.909515,10.0,1,22.34431
3,1,366.7467041015625,404.9209899902344,367.0891418457031,404.1870422363281,11.498733,10.0,1,33.107964
5,1,1405.0535583496094,468.7291564941406,1405.39599609375,467.9952087402344,11.182952,10.0,-1,26.579334
6,1,865.2204284667969,188.47557067871094,865.5628662109375,187.7416229248047,10.763095,10.0,-1,22.767347
12,1,1081.6758728027344,526.6871948242188,1082.018310546875,525.9532470703125,9.418976,10.0,-1,42.82598
8,1,1100.1187438964844,910.1278076171875,1100.461181640625,909.3938598632812,7.9399657,10.0,-1,13.04081
11,1,998.8451232910156,842.5375366210938,999.1875610351562,841.8035888671875,7.376657,10.0,-1,22.122704
10,1,375.6418151855469,422.2613525390625,375.9842529296875,421.52740478515625,7.218306,8.0,1,27.477734
7,1,937.0536804199219,925.7839965820312,937.3961181640625,925.050048828125,7.1401725,14.0,-1,47.048203
17,1,837.6853332519531,792.413818359375,838.0277709960938,791.6798706054688,6.014116,20.0,-1,16.53115
