particle,n_frames,D_um2_s,D_err,intercept_um2,alpha,r2_msd,fit_npts,v_dx_um_s,v_dy_um_s,v_drift_um_s,v_drift_se,drift_z,drift_flag,lin_flag
0,1500,0.0740655115460978,0.00026902599965650736,-0.015680994664769028,1.0516510430917863,0.9996307214512866,30,-0.020548674956685407,0.04950806406107669,0.053603138430050754,0.030317055371819227,1.7680852501221727,False,False
1,1500,0.11395736114134193,0.0005771409465585457,-0.04747851173219402,1.113004597554666,0.9992823292502828,30,0.03561551374714502,0.026064720837381792,0.04413427796853281,0.03760539853044042,1.1736154832346068,False,False
2,1500,0.07418476349099501,0.0005366892107062835,0.018354779031095603,1.0076598580057556,0.9985366832232914,30,0.004041918855775304,-0.014938183946159716,0.015475349677664018,0.030341452109565733,0.5100398498325369,False,False
3,1500,0.029291433062694702,8.365943234963971e-05,-0.0024507339611213397,1.0489693904920576,0.999771646624962,30,0.006038487296385823,0.0032106656792867524,0.006838984057063069,0.01906554891224084,0.35870900379228887,False,False
4,1500,0.2718994204405312,0.0015082635660835018,-0.07733527061609427,1.0808871438335945,0.9991391610095803,30,-0.08586697199159109,-0.02004849646227605,0.08817640891645896,0.05808756139842665,1.517991232437024,False,False
5,1500,0.20597050362931296,0.0004042639709402669,-0.017581106525964642,1.0416480615644939,0.9998921472551553,30,0.044430830415698355,-0.10345734468480258,0.1125944974706073,0.050557026029316034,2.2270791285333553,True,False
6,1500,0.2930422821513149,0.0017300055566055322,-0.09338863780868828,1.0714185073863303,0.9990250803072891,30,0.07362268056921654,-0.07570160037518561,0.10559844408683869,0.060303726098034034,1.7511097724736002,False,False
7,1500,0.15844846831255868,0.0008046338178584475,-0.005980304743394692,1.0214197996753642,0.9992784523335256,30,0.07070838888178144,-0.05777469003733381,0.09131041050815199,0.044342791151642934,2.0591940231251966,False,False
8,1500,0.11442627877954484,0.0008278284272909787,0.017548889421212015,1.0183913385319359,0.9985366400692813,30,0.0031330025659669666,-0.0010283248128719186,0.0032974470426564337,0.0376826894204669,0.08750561845157115,False,False
10,1500,0.1751889118332204,0.001974702770256916,0.06939215740974819,0.9926814704578526,0.9964550835872323,30,-0.006328563265991078,0.05106992528540821,0.05146054781741863,0.0466264457388995,1.10367725872972,False,False
11,1497,0.0585993336754372,0.0001487214501000533,0.0033226603871434617,0.9971841002985041,0.99981968096276,30,-0.0015131429058797363,0.03009221940922218,0.03013023847277652,0.02696654717357474,1.1173191094446815,False,False
135,1462,0.24901068338270227,0.001415969623280767,-0.08289339457833289,1.0854889060594175,0.9990954409535628,30,-0.15500239700224955,0.001939497404214221,0.1550145306951059,0.05630717024624528,2.7530158240449443,True,False
639,1234,0.049844364856189816,9.631674563449705e-05,0.003599899444020607,0.9716223423835056,0.9998954596149833,30,0.005037746715370885,0.0030589154479274843,0.005893713234099497,0.027246243525904497,0.21631287368095425,False,False
26,1162,0.050006351907224515,0.0002229814550691153,0.024729915454996542,0.8674517640903939,0.999443579069462,30,-0.010249313400740737,0.002228937883958576,0.01048887931464317,0.027830493195813537,0.37688442101417674,False,False
