particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
11,1497,12.74652234830662,0.06520254609011,0.03392130619910043,0.13880147476187601,0.37766074225688684,1.0,0.0625,0.7083333333333334,80,770.8184204101562,1016.6947021484376,12.912803,1,-1,,,0.8163614309176,8.24716798104542,True,not-round;mislink,reject
8,1500,12.906242565123264,0.21971945942802895,0.0990611364959239,0.11437546099305487,0.47869458528915787,1.0,0.0,1.0,80,306.7356872558594,1029.4365234375,12.3774965,1,-1,,,1.1712694393675345,4.180777082405874,False,not-round;elongated,reject
5,1500,9.705983437422564,0.34438170988609706,0.03206248118111996,0.034448935944519504,0.28138134698763817,1.0,0.1375,0.9791666666666666,80,700.0876159667969,635.9362487792969,9.1807395,1,-1,,,1.4913264073919865,5.425306895415582,False,defocus,reject
135,1462,15.327438381139963,0.22990603770955478,0.0528695163384113,0.1862257583638654,0.4068855094858649,1.0,0.33766233766233766,0.8125,77,199.32894897460938,770.5798645019531,8.158672,-1,-1,,,1.553944257992825,5.290914414509063,False,two-cores;not-round,reject
2118,214,9.238678231129088,0.265402632700212,0.017188460755488768,0.024336879119456454,0.20431321221495669,1.0,0.16666666666666666,0.9166666666666666,12,276.56895446777344,24.524606704711914,8.0001485,1,-1,,,1.4857891456246066,4.274842729718231,False,defocus,reject
4,1500,12.291798166167759,0.36520204622929514,0.043259942912662906,0.046440688694790344,0.3164374058373053,1.0,0.275,0.9791666666666666,80,327.8355712890625,362.1215515136719,6.01017095,-1,-1,,,1.6274138743566615,5.643051932034864,False,defocus,reject
29,475,12.635819869586632,0.20231573294664312,0.07019454588038124,0.09648912653160166,0.2792098511990242,1.0,0.3076923076923077,0.9270833333333333,26,1596.7689208984375,623.9933471679688,5.791414,-1,-1,,,2.052817831466895,5.962580544165271,False,two-cores,reject
3268,263,15.497228251117141,0.0603695297401486,0.09735620619402725,0.19372517066661077,0.4637850663658921,2.0,0.7333333333333333,0.8541666666666666,15,772.3312377929688,1033.451171875,5.4661183,1,-1,,,0.9621833532237928,6.8559568105926765,False,two-cores;not-round;elongated,reject
819,821,14.13622216284494,0.22459648400299023,0.08923342620765325,0.22054841255364527,0.4761754420547737,1.0,0.46511627906976744,0.8333333333333334,43,775.2359008789062,1027.952392578125,5.0255885,1,-1,,,0.8628361573629569,4.988281257188031,False,two-cores;not-round;elongated,reject
6,1500,11.239491620084065,0.3370660094218977,0.042669618197708384,0.055645277400996424,0.27381317828637974,1.0,0.225,0.9166666666666666,80,348.0857696533203,1121.2677612304688,5.0090907,-1,-1,,,1.6738636879130597,6.464570289599388,False,defocus,reject
3504,87,10.969314876872046,0.01733692782137184,0.05120427510431212,0.13831127055449158,0.4023613336350046,1.0,0.0,0.7708333333333334,5,756.037109375,1032.1798095703125,4.7450066,1,-1,,,0.705457149870001,2.366065877733763,False,not-round,reject
12,925,10.044604440570152,0.1440007718651021,0.08395107401969698,0.09019412919588875,0.4523115610067674,1.0,0.04081632653061224,1.0,49,646.10693359375,900.00537109375,4.5217705,1,-1,,,1.5183222903372582,5.993447835350677,False,elongated,reject
1723,527,10.083384273513245,0.12206834093563827,0.021179313997679965,0.133876125399933,0.41341664476981244,1.0,0.07142857142857142,0.7708333333333334,28,1105.260498046875,986.2090454101562,4.154529,1,-1,,,1.2798741538349812,6.399574601726866,False,not-round,reject
3483,201,12.4633438709532,0.23755785953973418,0.09027021305827869,0.11339929938864382,0.38680940294932636,1.0,0.18181818181818182,0.9166666666666666,11,744.5692749023438,512.5323486328125,4.0998306,-1,-1,,,2.491258699856543,7.402365200044987,False,not-round,reject
1299,100,11.420994789432292,0.03371257112365781,0.018830954089120326,0.21670445076445913,0.46524366475541745,1.0,0.0,0.5520833333333334,6,775.1886901855469,1002.532958984375,4.04934435,1,-1,,,0.8614903369983565,2.3179212662799675,False,not-round;elongated;poor-fit,reject
13,610,10.477412796272246,0.227404647964496,0.025057117523121505,0.12694987125421056,0.3482806251544747,1.0,0.18181818181818182,0.75,33,1114.9436645507812,994.8970336914062,4.02295275,1,-1,,,1.1961010106134708,4.139691570284213,False,not-round,reject
3295,266,11.86187553907639,0.09269872356138881,0.10298609587221183,0.14405901291169745,0.5223436045055001,1.0,0.3333333333333333,0.9375,15,1103.8499755859375,987.6246032714844,4.00227775,1,-1,,,1.2685094061487705,3.803857690486267,False,two-cores;not-round;elongated,reject
22,247,10.574591929881745,0.11420396389873481,0.05403206309767461,0.08482909715614799,0.27497580760525925,2.0,0.7142857142857143,0.875,14,805.6865844726562,1198.5574951171875,3.5477266,-1,-1,,,2.005737093052748,5.893991640073888,False,two-cores,reject
3062,51,16.473261488481103,0.04040866689516844,0.1163941207843676,0.19446615434894496,0.5339930840614412,2.0,1.0,0.8541666666666666,3,768.5173950195312,1046.40576171875,3.2796142,1,-1,,,0.8713436943539045,4.948307838798682,False,short;two-cores;not-round;elongated,reject
1593,174,12.67348449558075,0.24650156262688733,0.0511929832481542,0.2539227899702488,0.4689302166794548,1.0,0.4444444444444444,0.7291666666666666,9,771.7003784179688,1012.0598754882812,3.2643651499999997,1,-1,,,0.9580355616425245,4.129522721181845,False,two-cores;not-round;elongated,reject
2188,161,14.166207850484213,0.24800270902087035,0.08695306587051549,0.2045679195321787,0.4883700534996772,1.5,0.5,0.8020833333333333,8,769.3306274414062,1028.2864990234375,3.2385995,1,-1,,,0.9960296224951247,3.0068033098294746,False,two-cores;not-round;elongated,reject
3873,62,8.548181326809194,0.26173523040686153,0.1458575458785365,0.18806481653006485,0.5140754406098792,1.0,0.0,0.9375,3,1610.9667358398438,650.2278137207031,3.047535,-1,-1,,,2.45268436456796,6.2442174542246285,False,not-round;elongated;defocus,reject
1319,162,10.761527744768312,0.12319237916468828,0.09814196435791449,0.15645226117486843,0.48053035479342154,1.0,0.375,0.9479166666666667,8,1120.0608520507812,987.0390930175781,2.85542295,1,-1,,,1.4060101658957957,5.8969820642709205,False,two-cores;not-round;elongated,reject
3485,113,9.817143462662802,0.3617930896361541,0.0184773444379396,0.14664545930202605,0.36935452412472414,1.0,0.16666666666666666,0.6875,6,1115.41943359375,989.4207763671876,2.6563313,1,-1,,,1.4078729886235248,6.56424673328661,False,not-round;defocus,reject
262,60,15.700630942837382,0.04473797404403665,0.12924559273479502,0.233170705061567,0.4862687031396187,2.0,1.0,0.84375,4,766.508544921875,1031.840576171875,2.5452689,1,-1,,,0.8093407561931688,3.3957160791757555,False,two-cores;not-round;elongated,reject
1534,64,10.530302731757008,0.11916916599783037,0.09620481027860527,0.15464438053188878,0.48047484588950645,1.5,0.5,0.9375,4,1125.9573364257812,990.5184936523438,2.5113234,1,-1,,,1.3535983430220022,4.055441468392697,False,two-cores;not-round;elongated,reject
690,106,9.132704210742757,0.02306935383935793,0.021418578245822766,0.16927641189234327,0.3044046632634892,1.0,0.0,0.7083333333333334,5,1117.8779907226562,993.7593078613281,2.4875495,1,-1,,,1.3966365354506627,3.0849042941055003,False,not-round,reject
1727,106,12.606705491074148,0.1943644873855243,0.12170816888654346,0.1950246942853287,0.38866710358637613,1.0,0.3333333333333333,0.8854166666666667,6,1614.9769287109375,664.2682189941406,2.4390604,-1,-1,,,2.292789178832941,6.011520950107313,False,two-cores;not-round,reject
667,421,12.130071950702076,0.15247749070864594,0.12504195461019046,0.18536919681023678,0.3938201665987188,1.0,0.2727272727272727,0.90625,22,1574.6463623046875,686.181396484375,2.3702114,-1,-1,,,2.3091102376321255,8.019765137189715,False,not-round,reject
