particle,frame,x,y,x_raw,y_raw,sym,r_est,polarity,contrast
0,0,1154.0052490234375,668.0989990234375,1154.0052490234375,668.0989990234375,235.32776,10.0,1,7.5222473
1,0,506.865478515625,280.9465026855469,506.865478515625,280.9465026855469,64.667854,10.0,1,26.622269
2,0,620.360595703125,950.0784912109375,620.360595703125,950.0784912109375,64.6191,10.0,1,25.625824
3,0,765.1871337890625,456.47027587890625,765.1871337890625,456.47027587890625,36.986946,18.0,1,41.065426
4,0,398.02294921875,384.56353759765625,398.02294921875,384.56353759765625,30.492899,20.0,-1,36.643425
5,0,709.8221435546875,718.0601196289062,709.8221435546875,718.0601196289062,28.541822,14.0,-1,29.778887
6,0,317.5816650390625,1143.814453125,317.5816650390625,1143.814453125,20.019693,10.0,-1,39.591324
7,0,1072.0806884765625,378.06719970703125,1072.0806884765625,378.06719970703125,14.661868,8.0,1,20.570732
8,0,344.9864807128906,1029.2388916015625,344.9864807128906,1029.2388916015625,14.232329,20.0,-1,38.36089
9,0,343.4394226074219,30.261398315429688,343.4394226074219,30.261398315429688,13.7473345,8.0,1,25.537521
10,0,864.115478515625,143.88943481445312,864.115478515625,143.88943481445312,13.306758,8.0,1,22.18413
11,0,776.8944702148438,1015.4810791015625,776.8944702148438,1015.4810791015625,8.325615,10.0,1,22.736343
12,0,645.67919921875,891.8533325195312,645.67919921875,891.8533325195312,5.342352,8.0,1,16.523472
13,0,1111.70947265625,992.0167846679688,1111.70947265625,992.0167846679688,5.1018496,8.0,1,11.623019
14,0,603.9931030273438,1092.443603515625,603.9931030273438,1092.443603515625,3.6941712,8.0,-1,23.731398
15,0,121.96294403076172,695.9170532226562,121.96294403076172,695.9170532226562,3.6579008,8.0,1,27.352915
17,0,890.2222290039062,454.12689208984375,890.2222290039062,454.12689208984375,2.9942024,8.0,-1,27.223799
19,0,537.7860107421875,187.61744689941406,537.7860107421875,187.61744689941406,2.1070552,28.0,-1,1.7706532
20,0,1103.8387451171875,1003.4864501953125,1103.8387451171875,1003.4864501953125,2.0323923,8.0,1,10.558495
21,0,1423.623291015625,172.12510681152344,1423.623291015625,172.12510681152344,1.5847288,14.0,-1,11.844104
22,0,796.4680786132812,1173.2808837890625,796.4680786132812,1173.2808837890625,1.4038506,8.0,-1,10.54248
23,0,1580.5096435546875,1038.615966796875,1580.5096435546875,1038.615966796875,1.1389037,8.0,-1,14.527285
24,0,781.2278442382812,435.9226989746094,781.2278442382812,435.9226989746094,0.9048757,8.0,1,3.1763287
25,0,769.66796875,439.8300476074219,769.66796875,439.8300476074219,0.9002385,14.0,-1,63.324516
26,0,789.3577270507812,446.0450439453125,789.3577270507812,446.0450439453125,0.8888522,28.0,-1,3.7185516
27,0,1136.04052734375,498.1665344238281,1136.04052734375,498.1665344238281,0.79836965,8.0,1,9.265151
28,0,796.2857055664062,461.4823913574219,796.2857055664062,461.4823913574219,0.7392478,12.0,1,12.479078
29,0,1602.0758056640625,557.4046020507812,1602.0758056640625,557.4046020507812,0.73407155,10.0,-1,6.5931263
31,0,1562.8028564453125,924.3348388671875,1562.8028564453125,924.3348388671875,0.52468085,16.0,-1,7.873878
32,0,740.8713989257812,437.85943603515625,740.8713989257812,437.85943603515625,0.4735696,14.0,1,20.66632
35,0,767.3284912109375,424.0194091796875,767.3284912109375,424.0194091796875,0.43382108,14.0,1,10.071192
0,1,1155.4178466796875,667.9420166015625,1155.5982666015625,667.8943481445312,179.53584,10.0,1,4.786346
2,1,619.77734375,950.0133056640625,619.957763671875,949.9656372070312,64.10608,10.0,1,25.84877
1,1,506.3435363769531,280.6908264160156,506.5239562988281,280.6431579589844,61.89567,10.0,1,26.422577
3,1,765.0791015625,456.8758239746094,765.259521484375,456.8281555175781,35.371304,18.0,1,41.123264
4,1,397.5357360839844,385.1361083984375,397.7161560058594,385.08843994140625,28.591635,20.0,-1,36.261604
5,1,709.9591064453125,716.8193359375,710.1395263671875,716.7716674804688,18.834917,14.0,-1,29.909857
7,1,1072.0806884765625,376.07415771484375,1072.2611083984375,376.0264892578125,15.324169,8.0,1,20.718407
8,1,344.3068542480469,1028.6564331054688,344.4872741699219,1028.6087646484375,14.495984,20.0,-1,38.06659
6,1,318.7197265625,1144.0884399414062,318.900146484375,1144.040771484375,14.195342,10.0,-1,39.594547
9,1,344.6377258300781,28.603439331054688,344.8181457519531,28.555770874023438,12.949212,8.0,1,25.25814
10,1,863.83349609375,141.87026977539062,864.013916015625,141.82260131835938,9.999738,8.0,1,23.03564
11,1,776.958740234375,1015.7442016601562,777.13916015625,1015.696533203125,6.963225,10.0,1,17.26463
