particle,n_frames,v_dx_um_s,v_dy_um_s,v_drift_um_s,v_drift_se,drift_z,drift_flag,r2_msd,lin_flag
0,1500,-0.0399366145531802,-0.04814692871521905,0.06255445569004392,0.04624302478540242,1.3527327846813029,False,0.998944951434077,False
1,1500,-0.029984641014744805,-0.05959250911346521,0.06671091244482832,0.035580896936713145,1.8749081161018892,False,0.9980472776862568,False
2,1500,0.06397664080604393,0.01490540739102404,0.06569004291609162,0.04014822153812731,1.6361881149257924,False,0.9995724138155087,False
3,1500,-0.04080456610216014,-0.001261367167201368,0.04082405739164163,0.05800393151125128,0.7038153505805518,False,0.99804474419292,False
4,1500,-0.03500452865327247,0.03144908884131182,0.04705701026612823,0.04188728228583918,1.1234199904641886,False,0.9993797887305089,False
5,1500,-0.02649904113701898,-0.04844607884662997,0.055219758572410585,0.03466045410277843,1.5931631596247346,False,0.9994452737794243,False
6,1500,0.05562216446128576,0.05537622273911092,0.07848790495490338,0.051085473792116254,1.5364035826367533,False,0.9994635620989271,False
7,1500,-0.001175837983218243,0.06386358231221911,0.06387440599107255,0.04648377488089473,1.374122608474415,False,0.9997895595331685,False
8,1500,-0.0022402264199649228,-0.044088192359647733,0.044145071298549395,0.03625179017644604,1.2177349334663168,False,0.9998587315678766,False
10,1500,0.05023893178719493,0.035088800538314945,0.06127947609384464,0.0560422210297697,1.093451954041809,False,0.9997115660708082,False
11,1500,-0.017196929355912417,0.10924786576793698,0.11059308547156743,0.057091677456614864,1.9371139612355825,False,0.999946392101855,False
13,1500,0.020969333908232194,0.02197633161477949,0.03037551836261717,0.0354582800174731,0.8566551549496689,False,0.9978758371244693,False
12,1500,0.06116220869937111,0.0692494637870592,0.09239212091829396,0.05977829264510175,1.5455797887507015,False,0.998422697113598,False
16,1500,0.04061346015608183,-0.0056756236099250465,0.04100811930839045,0.054942040696498926,0.7463887177929962,False,0.9997823947595167,False
15,1500,0.003335427725415229,-0.12422787576903219,0.12427264460128609,0.050844763824317914,2.4441581640674133,True,0.9953919028926231,False
17,1500,-0.020988937666186855,0.052161396323903535,0.05622585500296474,0.05625241304225597,0.9995278773326349,False,0.9999274647103371,False
28,1500,0.062080239835023435,-0.08168427937717809,0.10259764946305014,0.06259523246589337,1.6390649163089717,False,0.9992099728140098,False
27,1499,0.05580546559255802,0.06297949322009617,0.08414669664498017,0.05583947553392558,1.5069392368102812,False,0.9997278495805971,False
9,1499,-0.07671799477812712,-0.01558923053294332,0.0782858533285931,0.033827995700889006,2.314232685282496,False,0.999773791620242,False
19,1253,0.0926766289683906,0.161480324499472,0.1861849960587574,0.09035660665938572,2.0605576386972206,True,0.9996479209673472,False
466,1184,0.01003739292767005,0.01572323058532363,0.01865393354828137,0.07989827590875509,0.2334710397203616,False,0.9990180470351461,False
242,992,-0.035797503000284676,-0.06526467346371467,0.0744374826507499,0.051427705886938714,1.4474198560285199,False,0.9958952614119173,False
405,985,-0.05109741126611659,-0.19901327312791273,0.2054683146355755,0.09530787734874621,2.155837695175345,True,0.9992428686071181,False
793,914,-0.019924877294439106,-0.0827613398970422,0.0851260249086741,0.050014223609858834,1.7020363161629486,False,0.9925096723096885,False
20,819,-0.013051560454137658,-0.09239232084107059,0.09330961462082746,0.05687517525362537,1.6406035533908911,False,0.9981054605871237,False
948,789,-0.0712505696355084,-0.14854868326494744,0.16475240506024216,0.08984810453601055,1.8336770253646302,False,0.9991540221615204,False
18,639,-0.08358340078398485,0.07644346906409334,0.11326865784129886,0.07576434383527712,1.4950127211232984,False,0.9985373351324941,False
24,557,0.04807933276344805,0.004179201227664147,0.048260625378041655,0.06474170093680215,0.7454333865146893,False,0.9990135223305296,False
645,549,0.020009490309948533,-0.04587842106723917,0.05005206511310816,0.07247119134224174,0.6906477482443979,False,0.9932892019914503,False
806,547,-0.09598043071158167,-0.11317712621613564,0.14839577142939023,0.0732662691673517,2.0254309809392765,True,0.9978974903192488,False
532,542,-0.15947294157943706,0.07775081986050972,0.1774170484620347,0.09476037558415192,1.8722704228254095,False,0.9998098337472259,False
827,501,-0.16589159669199977,0.043747742224412405,0.1715630694606352,0.13160023110387561,1.3036684511991157,False,0.9992332738650839,False
190,497,0.2504477536495876,-0.014533006447395485,0.25086906063627007,0.10139643875917193,2.4741407460286906,True,0.9987572689112243,False
322,492,0.07447427462061341,0.07564206235921322,0.10615149164388434,0.1003337214449697,1.0579841962914285,False,0.9979637216828349,False
1425,490,0.17254781361983793,0.0029847889274695126,0.1725736276200042,0.10786655328459341,1.5998808005359053,False,0.976920488498591,False
108,461,0.07347761899050889,0.0830365916339118,0.11087847420798784,0.13127096053347606,0.8446534843455508,False,0.9980549156630832,False
565,439,0.06941331993068633,0.12146158046854996,0.13989683525268845,0.07094018646589544,1.9720392942573388,False,0.999755461657239,False
151,436,-0.03587848720564969,-0.07911463994488428,0.08686997235969773,0.0858092136686079,1.0123618274278383,False,0.9975476561381618,False
77,422,0.0026198853278908453,-0.18038967149895582,0.1804086954185759,0.09447156877750439,1.9096612637339299,False,0.9978127027865107,False
722,419,-0.06842688261135625,0.41055677560602205,0.4162200190523299,0.12326978934038549,3.3764965550725448,True,0.9957544740240913,False
1220,401,0.012636411785142536,0.05584720081026364,0.057258962103286515,0.10587653937980343,0.5408087801008067,False,0.9866813819129651,False
81,393,-0.04744714274424958,-0.15769227955175105,0.1646757006507663,0.11483171184024951,1.4340611840730746,False,0.9991297539655222,False
1640,386,0.0002105765901715054,0.06256098427424198,0.06256133866744125,0.12970673016038242,0.48232916356833705,False,0.9991439136049015,False
1671,371,-0.09088344549127136,-0.07924881761126253,0.12058265114496382,0.10424351615614165,1.1567400601141324,False,0.9968484301165766,False
1667,368,-0.0789832934657302,-0.07118248213689747,0.1063264144503302,0.10082279055080395,1.0545871014823083,False,0.999646450181164,False
605,368,0.059339190751669685,0.07943671530646583,0.09915307003690578,0.07064043367250604,1.4036305396507942,False,0.998391644174613,False
1674,365,-0.05556863144589083,-0.03586502280881283,0.0661375283923274,0.09751851657019152,0.6782048242573826,False,0.9936590410649627,False
1679,357,0.05722416399409654,-0.10546728099979388,0.11999146763963152,0.14834274970197642,0.8088798938990737,False,0.9942173189962035,False
1729,324,-0.04856765155826318,0.03788980462701157,0.06159914019333364,0.08537427216234951,0.7215187741360233,False,0.9988935245541196,False
117,321,0.06562718560566468,0.004175726245481268,0.06575989796371008,0.11624198671818191,0.5657155372192576,False,0.9997038615160044,False
864,312,0.028572357765605735,-0.04098182652953962,0.049958880431641456,0.09796192875434725,0.5099826133162413,False,0.9997781838621358,False
99,309,0.05260706841968051,-0.13436989294457374,0.14430097635722758,0.15877390877094238,0.9088456502346717,False,0.9930942220635112,False
1709,305,0.07588402854067237,-0.19314173709044674,0.20751413540739058,0.11425083580695819,1.8163029963125434,False,0.9344587295678436,True
749,300,-0.16566513591907478,-0.035832132789886326,0.1694959557020685,0.11722277280535227,1.4459302714457671,False,0.9927205043805724,False
48,295,0.18031638695790356,-0.1789886813499764,0.2540687848929022,0.14044523795041292,1.8090238487303243,False,0.9985491273382306,False
694,284,0.024198289629578113,-0.11712744562255716,0.11960098552713531,0.10415460452010761,1.1483024305857328,False,0.9916068351441722,False
1669,282,-0.18648462333624063,-0.07598081744814511,0.20136931087171128,0.11343272587384388,1.775231171784301,False,0.9996111809444509,False
604,262,-0.18371325769965985,0.0029777615924653934,0.18373738900594835,0.14852980779873032,1.2370405087639182,False,0.9948277151033188,False
1811,249,-0.013206313371313748,0.2219844032468455,0.2223768917799677,0.10714293059827193,2.075516233672577,True,0.9953739008626863,False
416,242,0.12325752696443579,-0.14637366054417641,0.19135743114520115,0.11427268716906212,1.6745684020022655,False,0.9989804135680952,False
1855,239,0.007204356167822469,0.21676288670199073,0.21688257606173186,0.14866121642963157,1.4589048930888624,False,0.9988326266638017,False
899,234,-0.07688134033168734,-0.11900766086110219,0.14168120494556732,0.09926539555180817,1.4272970369782254,False,0.9687534753852821,False
597,233,-0.07016643006476023,0.07705329097001823,0.10421390289852492,0.1256244712179844,0.8295668979787567,False,0.9871796798880046,False
21,232,-0.1565910107891461,0.05218642186877216,0.16505807246975815,0.09935276748435042,1.6613334147512029,False,0.9945261316607815,False
1680,217,0.3348657330464961,-0.2771815921309096,0.4347006949442261,0.19313390546016973,2.2507735962180653,True,0.9985788347722308,False
445,209,0.057682995253602695,-0.020418556944776935,0.06119023949237533,0.09353591640440323,0.654189768428834,False,0.9720788020993273,False
1044,205,0.016652107609996417,0.12937891921743552,0.13044614760784087,0.09681593306979999,1.3473623965777926,False,0.998051033544317,False
1758,205,-0.1147537626982682,0.20186552318757528,0.23220274654965634,0.12342150029544015,1.8813800350329655,False,0.9970422346830965,False
98,202,-0.040270954495934486,-0.033945460305637644,0.052669194519901735,0.1467095164337855,0.3590032589581396,False,0.899501325061087,True
621,200,-0.26277512996872354,0.23106384043781575,0.34991608606629093,0.1872204848640876,1.8690053405230305,False,0.9889813539235299,False
1923,183,0.04384849515925404,-0.2598553215378853,0.26352889530237267,0.1531195938243366,1.7210657938702538,False,0.9959835123388114,False
34,182,0.09242831117296797,0.06569315896575569,0.11339569586711412,0.10721973266998827,1.0576009941764624,False,0.9977144958663144,False
