frame,focus,bright,count,n_link,flow,struct_rms,affine_r2,div,curl,shear
1472,145.84207153320312,210.0953826904297,45,40,0.20948879196610246,0.8316341556437395,0.16616458806529166,-1.8301665980698252,0.28972991509981844,1.7167943413611004
1536,145.26870727539062,209.61549377441406,44,42,0.22899096685214163,0.5900603752447883,0.09890859381416761,-1.3424855259828932,-0.0822210668554478,0.30098567414480815
1600,140.51849365234375,210.31546020507812,40,37,0.48091284036980364,0.34165620418782344,0.023243801318524437,0.7687266766172388,0.4981805974960138,0.39049503935738406
1664,139.70217895507812,210.1385040283203,45,42,0.3368512679769645,0.44379406495582596,0.056116824508397944,0.13050174183263427,-0.5377327718611399,1.1364597632442064
1728,145.29371643066406,210.72715759277344,44,43,0.20783524846649934,0.3604037181001953,0.03668395944519509,0.6024097704026639,-0.5969047576989925,0.689925449902284
1792,133.4681854248047,210.70301818847656,39,36,0.2821183198440823,0.6204470957214531,0.14628006192329812,0.14021410328442582,-0.9308936691716392,1.390989854704002
1856,134.40586853027344,211.51844787597656,39,37,0.16870893955851723,0.5258853277458674,0.06103683045912234,0.16334465384976898,-0.6760904873483429,0.911503063527465
1920,134.00711059570312,211.56613159179688,36,33,0.24513945198088738,0.7913298688518572,0.1554267165562312,-0.6546256874237574,0.42103313477451176,1.5854315270443977
1984,136.2783660888672,211.06591796875,36,33,0.2900218714791622,0.6400642278042348,0.09372064369077626,-0.3760476359781666,0.7797593053397657,1.5775226320584668
2048,138.2443389892578,211.61468505859375,41,35,0.3983451222048527,0.28214575808636244,0.02575023388357467,0.058330735837054934,0.31969985524261796,0.6508193664560997
2112,143.25439453125,211.57513427734375,40,38,0.36315604160586007,0.996387099802132,0.17154373514270893,1.6446203321832296,-1.1940112350201306,1.4093906392106503
2176,145.98684692382812,212.00303649902344,40,36,0.24817968206453409,0.806006739804426,0.15341770288965395,1.4682611875349973,0.2571090735025194,1.6440682705483924
2240,147.46693420410156,211.73117065429688,43,40,0.45620793278350047,0.7123934058425653,0.09943019465697456,0.4399581297747584,1.5920032057933637,1.1479863315517962
2304,151.1289520263672,211.30453491210938,40,36,0.3182294896598022,0.9521199195773745,0.2185850395128507,2.093150763959018,-0.6150450311442769,0.47651636123642743
2368,148.02456665039062,211.3573760986328,46,43,0.11350304310385204,0.4574078831016442,0.03860379129726643,0.08442909728026485,0.2876481149907381,0.9799502887589577
2432,144.7960968017578,211.03793334960938,40,38,0.35660538311435147,0.45784117108345196,0.07049039531098067,-0.9363126246083435,-0.4195947293946913,0.3381406598051252
2496,141.85401916503906,210.6458740234375,40,38,0.050723478360442886,0.4923540949195843,0.0461992335374104,-0.49947676004795794,0.6808401837752475,0.9257291424219793
