frame,dx,dy
0,0.0,0.0
1,0.475830078125,0.12213134765625
2,0.22197723388671875,0.0611572265625
3,0.5578536987304688,-0.008514404296875
4,-0.09801483154296875,0.978302001953125
5,0.2756805419921875,0.451873779296875
6,-0.1763458251953125,2.225799560546875
7,0.5803680419921875,1.794891357421875
8,0.3398284912109375,1.584686279296875
9,0.3036956787109375,0.82861328125
10,0.5787200927734375,1.22564697265625
11,0.3332366943359375,1.659210205078125
12,0.23347091674804688,2.1963119506835938
13,0.19623947143554688,2.5774002075195312
14,-0.20513916015625,2.8964920043945312
15,-0.65728759765625,3.0783920288085938
16,-1.3487472534179688,3.3170700073242188
17,-1.4896163940429688,3.554718017578125
18,-1.3489303588867188,4.2162322998046875
19,-1.4908676147460938,4.2033843994140625
20,-1.5594444274902344,4.8192901611328125
21,-1.6333274841308594,4.9054107666015625
22,-2.328723907470703,4.9222869873046875
23,-2.759143829345703,4.8097991943359375
24,-2.739734649658203,4.1902923583984375
25,-2.464344024658203,3.7425994873046875
26,-2.331501007080078,3.6254730224609375
27,-2.3462905883789062,3.4211807250976562
28,-2.3091201782226562,3.1169815063476562
29,-2.1241226196289062,2.8225479125976562
30,-1.7671890258789062,2.8634719848632812
31,-1.9186477661132812,3.2614822387695312
32,-1.9928779602050781,3.1472854614257812
33,-2.268512725830078,2.5568313598632812
34,-2.591510772705078,2.3685989379882812
35,-2.479999542236328,2.0482711791992188
36,-2.635028839111328,2.3091354370117188
37,-1.9694709777832031,2.2854232788085938
38,-2.098102569580078,2.4408493041992188
39,-1.8542976379394531,2.2436447143554688
40,-1.7743568420410156,2.4376449584960938
41,-1.4822425842285156,2.5216064453125
42,-1.5679779052734375,1.89801025390625
43,-1.9194183349609375,1.50537109375
44,-2.08001708984375,1.3597412109375
45,-1.959564208984375,2.04559326171875
46,-1.3827095031738281,2.133697509765625
47,-1.6620368957519531,2.5064544677734375
48,-2.336109161376953,2.5606918334960938
49,-2.149036407470703,2.6415023803710938
50,-2.243274688720703,2.0732650756835938
51,-2.488391876220703,2.0905380249023438
52,-2.440540313720703,2.4257125854492188
53,-2.221149444580078,2.2379684448242188
54,-2.323963165283203,2.0897598266601562
55,-3.015277862548828,2.3757095336914062
56,-3.028888702392578,2.5762710571289062
57,-3.533222198486328,2.2507095336914062
58,-3.440265655517578,2.5149154663085938
59,-3.594697952270508,2.2153854370117188
60,-3.310396194458008,2.5458908081054688
61,-3.401460647583008,2.4642715454101562
62,-3.597383499145508,2.8230209350585938
63,-3.5683841705322266,2.1709213256835938
64,-3.0183658599853516,1.6769027709960938
65,-2.5857486724853516,1.8400802612304688
66,-2.4359989166259766,1.7645645141601562
67,-2.4157352447509766,1.3225250244140625
68,-2.5981693267822266,1.3696441650390625
69,-2.9362430572509766,1.4345245361328125
70,-3.083566665649414,1.8654022216796875
71,-3.225534439086914,2.1486663818359375
72,-2.951669692993164,2.0033721923828125
73,-1.7394962310791016,1.2064666748046875
74,-1.4251041412353516,1.3502655029296875
75,-1.5331974029541016,1.5557708740234375
76,-1.2100772857666016,1.8794403076171875
77,-1.0515689849853516,2.5313568115234375
78,-1.2206363677978516,2.1447296142578125
79,-1.2640933990478516,2.0397491455078125
80,-1.4733219146728516,1.9081573486328125
81,-1.6206607818603516,1.62493896484375
82,-1.8994693756103516,1.53033447265625
83,-2.2985172271728516,1.21795654296875
84,-2.5643558502197266,0.94512939453125
85,-2.6556339263916016,0.9020538330078125
86,-2.848123550415039,0.4923858642578125
87,-3.378274917602539,0.4683990478515625
88,-3.106302261352539,0.5245513916015625
89,-3.090372085571289,0.5055084228515625
90,-2.497049331665039,0.2578277587890625
91,-2.4993839263916016,-0.0511322021484375
92,-2.6661319732666016,-0.5160980224609375
93,-2.980173110961914,-1.5430908203125
94,-3.055490493774414,-1.3546142578125
95,-2.561105728149414,-1.0950927734375
96,-2.623361587524414,-0.861328125
97,-2.545907974243164,-0.09576416015625
98,-2.020456314086914,0.31085205078125
99,-1.454538345336914,0.02972412109375
