particle,n_frames,D_um2_s,D_err,intercept_um2,alpha,r2_msd,fit_npts,v_dx_um_s,v_dy_um_s,v_drift_um_s,v_drift_se,drift_z,drift_flag,lin_flag
0,1500,0.17230098874509298,0.0010582157024075407,-0.05132635908297625,1.08190084395615,0.998944951434077,30,-0.0399366145531802,-0.04814692871521905,0.06255445569004392,0.04624302478540242,1.3527327846813029,False,False
1,1500,0.10200679101293719,0.0008526970433732092,0.05031370902527564,0.9458137657233485,0.9980472776862568,30,-0.029984641014744805,-0.05959250911346521,0.06671091244482832,0.035580896936713145,1.8749081161018892,False,False
2,1500,0.12987570733816117,0.0005076374004284388,-0.019376959060153836,1.0465994599371136,0.9995724138155087,30,0.06397664080604393,0.01490540739102404,0.06569004291609162,0.04014822153812731,1.6361881149257924,False,False
3,1500,0.2710879192685515,0.0022675555480280362,-0.13216421776400877,1.1038166094391462,0.99804474419292,30,-0.04080456610216014,-0.001261367167201368,0.04082405739164163,0.05800393151125128,0.7038153505805518,False,False
4,1500,0.14137078485933516,0.0006655569134709941,0.009976641458723916,1.0125235223860443,0.9993797887305089,30,-0.03500452865327247,0.03144908884131182,0.04705701026612823,0.04188728228583918,1.1234199904641886,False,False
5,1500,0.09679742371735134,0.0004309675995877711,-0.0012734518710486532,1.0598355454493158,0.9994452737794243,30,-0.02649904113701898,-0.04844607884662997,0.055219758572410585,0.03466045410277843,1.5931631596247346,False,False
6,1500,0.21027621604036387,0.0009206347891583815,-0.0035573752408474355,1.0600579804835952,0.9994635620989271,30,0.05562216446128576,0.05537622273911092,0.07848790495490338,0.051085473792116254,1.5364035826367533,False,False
7,1500,0.17409972314767647,0.00047734172089707196,-0.011877599645437957,1.0596264380221376,0.9997895595331685,30,-0.001175837983218243,0.06386358231221911,0.06387440599107255,0.04648377488089473,1.374122608474415,False,False
8,1500,0.10588982176975957,0.00023786384915465297,-0.018852149704627234,1.0752085114901608,0.9998587315678766,30,-0.0022402264199649228,-0.044088192359647733,0.044145071298549395,0.03625179017644604,1.2177349334663168,False,False
10,1500,0.2530614425062563,0.000812330534942938,-0.05693227888418147,1.0780051357532192,0.9997115660708082,30,0.05023893178719493,0.035088800538314945,0.06127947609384464,0.0560422210297697,1.093451954041809,False,False
11,1500,0.26262792907871474,0.00036340251151763974,-0.07208924535493,1.1157292170911788,0.999946392101855,30,-0.017196929355912417,0.10924786576793698,0.11059308547156743,0.057091677456614864,1.9371139612355825,False,False
13,1500,0.1013049421132284,0.000883298048431623,0.018293339190111155,1.032709474317742,0.9978758371244693,30,0.020969333908232194,0.02197633161477949,0.03037551836261717,0.0354582800174731,0.8566551549496689,False,False
12,1500,0.287926949208427,0.002162736582402657,-0.10181580147613958,1.0915069828855153,0.998422697113598,30,0.06116220869937111,0.0692494637870592,0.09239212091829396,0.05977829264510175,1.5455797887507015,False,False
16,1500,0.24322313083249414,0.0006781219331468525,-0.018370754918287706,1.0435221791106488,0.9997823947595167,30,0.04061346015608183,-0.0056756236099250465,0.04100811930839045,0.054942040696498926,0.7463887177929962,False,False
15,1500,0.20829928093515648,0.0026783819805211695,-0.10199106155399092,1.0873778617833538,0.9953919028926231,30,0.003335427725415229,-0.12422787576903219,0.12427264460128609,0.050844763824317914,2.4441581640674133,True,False
17,1500,0.2549632673426026,0.00041038268307109403,-0.00890234689624034,1.0404800096110183,0.9999274647103371,30,-0.020988937666186855,0.052161396323903535,0.05622585500296474,0.05625241304225597,0.9995278773326349,False,False
28,1500,0.31570235046556583,0.001677611667043508,-0.13488735421400458,1.1102323340866938,0.9992099728140098,30,0.062080239835023435,-0.08168427937717809,0.10259764946305014,0.06259523246589337,1.6390649163089717,False,False
27,1499,0.25123373977789215,0.0007833621003092725,0.019665534786974737,1.017043849554031,0.9997278495805971,30,0.05580546559255802,0.06297949322009617,0.08414669664498017,0.05583947553392558,1.5069392368102812,False,False
9,1499,0.09220359097053905,0.0002621031801794104,-0.01467154274064122,1.0504729312879968,0.999773791620242,30,-0.07671799477812712,-0.01558923053294332,0.0782858533285931,0.033827995700889006,2.314232685282496,False,False
19,1253,0.5511922896662373,0.001954882531153326,-0.20014706940482802,1.1188617061080102,0.9996479209673472,30,0.0926766289683906,0.161480324499472,0.1861849960587574,0.09035660665938572,2.0605576386972206,True,False
466,1184,0.40936332242407686,0.0024254291291058517,-0.06931492615162542,1.0935103495421163,0.9990180470351461,30,0.01003739292767005,0.01572323058532363,0.01865393354828137,0.07989827590875509,0.2334710397203616,False,False
242,992,0.1417369654910283,0.001719649880809171,0.047481561377498115,1.0120147071699703,0.9958952614119173,30,-0.035797503000284676,-0.06526467346371467,0.0744374826507499,0.051427705886938714,1.4474198560285199,False,False
405,985,0.48191274970018516,0.002506914364165563,-0.10252943523275372,1.052834764326158,0.9992428686071181,30,-0.05109741126611659,-0.19901327312791273,0.2054683146355755,0.09530787734874621,2.155837695175345,True,False
793,914,0.12369967524366825,0.0020308253635885976,0.08069639056260616,0.9695437020944491,0.9925096723096885,30,-0.019924877294439106,-0.0827613398970422,0.0851260249086741,0.050014223609858834,1.7020363161629486,False,False
20,819,0.14501242513163407,0.001193960079844479,-0.0828902253584843,1.1301716342198842,0.9981054605871237,30,-0.013051560454137658,-0.09239232084107059,0.09330961462082746,0.05687517525362537,1.6406035533908911,False,False
948,789,0.3423643307995728,0.0018826637841705591,-0.08050885140351587,1.0865950584734396,0.9991540221615204,30,-0.0712505696355084,-0.14854868326494744,0.16475240506024216,0.08984810453601055,1.8336770253646302,False,False
18,639,0.19685392594883258,0.001423820776856229,0.06461258918880176,0.9909723478332043,0.9985373351324941,30,-0.08358340078398485,0.07644346906409334,0.11326865784129886,0.07576434383527712,1.4950127211232984,False,False
24,557,0.1268441009474927,0.0007532674564180726,0.038569887952984494,0.9372222690321516,0.9990135223305296,30,0.04807933276344805,0.004179201227664147,0.048260625378041655,0.06474170093680215,0.7454333865146893,False,False
645,549,0.16289219805006022,0.0025302911373947675,0.12071234643583371,0.93274574513995,0.9932892019914503,30,0.020009490309948533,-0.04587842106723917,0.05005206511310816,0.07247119134224174,0.6906477482443979,False,False
806,547,0.16590889398404252,0.0014391852168941766,0.01961600994281317,1.0222828388095415,0.9978974903192488,30,-0.09598043071158167,-0.11317712621613564,0.14839577142939023,0.0732662691673517,2.0254309809392765,True,False
532,542,0.29490927139857376,0.0007686301800431815,-0.022052899340540628,1.0256181771805086,0.9998098337472259,30,-0.15947294157943706,0.07775081986050972,0.1774170484620347,0.09476037558415192,1.8722704228254095,False,False
827,501,0.47010876786872197,0.00246096833284401,0.004036146669336465,1.0527943899229462,0.9992332738650839,30,-0.16589159669199977,0.043747742224412405,0.1715630694606352,0.13160023110387561,1.3036684511991157,False,False
190,497,0.3105813609809657,0.0020704034276933874,0.025441814561229063,0.986865914573927,0.9987572689112243,30,0.2504477536495876,-0.014533006447395485,0.25086906063627007,0.10139643875917193,2.4741407460286906,True,False
322,492,0.28029623905398454,0.0023927616878740908,0.10973238043997202,0.9624370018229166,0.9979637216828349,30,0.07447427462061341,0.07564206235921322,0.10615149164388434,0.1003337214449697,1.0579841962914285,False,False
1425,490,0.3108305245536724,0.00902876486428055,0.24647946406002955,0.9948093844701523,0.976920488498591,30,0.17254781361983793,0.0029847889274695126,0.1725736276200042,0.10786655328459341,1.5998808005359053,False,False
108,461,0.4455290960644199,0.0037169699952227676,-0.10694567732852933,1.0616284308024508,0.9980549156630832,30,0.07347761899050889,0.0830365916339118,0.11087847420798784,0.13127096053347606,0.8446534843455508,False,False
565,439,0.12037556304225576,0.0003557835838298909,0.020227359078715118,0.9625456184725129,0.999755461657239,30,0.06941331993068633,0.12146158046854996,0.13989683525268845,0.07094018646589544,1.9720392942573388,False,False
151,436,0.1784999322103627,0.001672564584005548,-0.11029988882475306,1.128750601231275,0.9975476561381618,30,-0.03587848720564969,-0.07911463994488428,0.08686997235969773,0.0858092136686079,1.0123618274278383,False,False
77,422,0.20580371773942682,0.0018209733324239515,-0.0452536881691332,1.105385183253516,0.9978127027865107,30,0.0026198853278908453,-0.18038967149895582,0.1804086954185759,0.09447156877750439,1.9096612637339299,False,False
722,419,0.35040013833400746,0.004323892333084916,0.034696522252671246,0.978059624910611,0.9957544740240913,30,-0.06842688261135625,0.41055677560602205,0.4162200190523299,0.12326978934038549,3.3764965550725448,True,False
1220,401,0.24403278028232867,0.005358093259022015,0.12252407261291982,0.9989508813278605,0.9866813819129651,30,0.012636411785142536,0.05584720081026364,0.057258962103286515,0.10587653937980343,0.5408087801008067,False,False
81,393,0.28138947815159937,0.0015694190456389202,-0.10572102995066542,1.105273426558344,0.9991297539655222,30,-0.04744714274424958,-0.15769227955175105,0.1646757006507663,0.11483171184024951,1.4340611840730746,False,False
1640,386,0.3526820028526296,0.001950963106778436,-0.10325810811925477,1.0653786335652176,0.9991439136049015,30,0.0002105765901715054,0.06256098427424198,0.06256133866744125,0.12970673016038242,0.48232916356833705,False,False
1671,371,0.21611927243713358,0.0022964838064954756,-0.07465230311381872,1.0560710763703431,0.9968484301165766,30,-0.09088344549127136,-0.07924881761126253,0.12058265114496382,0.10424351615614165,1.1567400601141324,False,False
1667,368,0.20380739035854273,0.0007243408992075228,0.0029664275275908853,1.0279629186712704,0.999646450181164,30,-0.0789832934657302,-0.07118248213689747,0.1063264144503302,0.10082279055080395,1.0545871014823083,False,False
605,368,0.10353511909286896,0.0007853247253638923,0.05065705091606141,0.8333160407302327,0.998391644174613,30,0.059339190751669685,0.07943671530646583,0.09915307003690578,0.07064043367250604,1.4036305396507942,False,False
1674,365,0.1881116359519815,0.002839850127214128,-0.07925502532299321,1.0307475217306483,0.9936590410649627,30,-0.05556863144589083,-0.03586502280881283,0.0661375283923274,0.09751851657019152,0.6782048242573826,False,False
1679,357,0.4317369144827606,0.00622248879749572,0.199437197404136,1.019325765303149,0.9942173189962035,30,0.05722416399409654,-0.10546728099979388,0.11999146763963152,0.14834274970197642,0.8088798938990737,False,False
1729,324,0.12889723329636393,0.0008107293048404235,0.040867651784077356,0.9468494181357149,0.9988935245541196,30,-0.04856765155826318,0.03788980462701157,0.06159914019333364,0.08537427216234951,0.7215187741360233,False,False
117,321,0.2382284147597459,0.0007748654284138149,-0.05056257792688591,1.0767253360937177,0.9997038615160044,30,0.06562718560566468,0.004175726245481268,0.06575989796371008,0.11624198671818191,0.5657155372192576,False,False
864,312,0.1624870962083756,0.0004573878286625514,-0.030403980140148133,1.0596189149461717,0.9997781838621358,30,0.028572357765605735,-0.04098182652953962,0.049958880431641456,0.09796192875434725,0.5099826133162413,False,False
99,309,0.42412735085488645,0.006683875336841365,-0.34102245784958746,1.1256999103113254,0.9930942220635112,30,0.05260706841968051,-0.13436989294457374,0.14430097635722758,0.15877390877094238,0.9088456502346717,False,False
1709,305,0.24136310460172278,0.012080063931155533,0.33879096657570745,0.9377806655335497,0.9344587295678436,30,0.07588402854067237,-0.19314173709044674,0.20751413540739058,0.11425083580695819,1.8163029963125434,False,True
749,300,0.22453871495964697,0.00363370248231963,-0.2108600204524287,1.1969404942349162,0.9927205043805724,30,-0.16566513591907478,-0.035832132789886326,0.1694959557020685,0.11722277280535227,1.4459302714457671,False,False
48,295,0.3148938327400338,0.002268376136578311,-0.04691249569264959,1.1095501808350607,0.9985491273382306,30,0.18031638695790356,-0.1789886813499764,0.2540687848929022,0.14044523795041292,1.8090238487303243,False,False
694,284,0.17901482285106357,0.0031124551232125947,-0.025011521104075406,0.8984029613836713,0.9916068351441722,30,0.024198289629578113,-0.11712744562255716,0.11960098552713531,0.10415460452010761,1.1483024305857328,False,False
1669,282,0.19434650113238777,0.0007243624493355446,-0.06607831840561099,1.1235462730602748,0.9996111809444509,30,-0.18648462333624063,-0.07598081744814511,0.20136931087171128,0.11343272587384388,1.775231171784301,False,False
604,262,0.33203123335432033,0.004524464700519595,0.04814343409845005,0.9403334636404397,0.9948277151033188,30,-0.18371325769965985,0.0029777615924653934,0.18373738900594835,0.14852980779873032,1.2370405087639182,False,False
1811,249,0.16598658558713533,0.0021384953925146235,-0.07376920732873733,1.0694272977798494,0.9953739008626863,30,-0.013206313371313748,0.2219844032468455,0.2223768917799677,0.10714293059827193,2.075516233672577,True,False
416,242,0.18038967358844618,0.0010890960780751639,-0.06738105269246562,1.118887889234714,0.9989804135680952,30,0.12325752696443579,-0.14637366054417641,0.19135743114520115,0.11427268716906212,1.6745684020022655,False,False
1855,239,0.28628993238827133,0.001849633084237661,0.14133521799572546,0.8982843867501205,0.9988326266638017,30,0.007204356167822469,0.21676288670199073,0.21688257606173186,0.14866121642963157,1.4589048930888624,False,False
899,234,0.12923473317511788,0.004386260876150048,0.3268010051339625,0.7195837699317094,0.9687534753852821,30,-0.07688134033168734,-0.11900766086110219,0.14168120494556732,0.09926539555180817,1.4272970369782254,False,False
597,233,0.19934714715478258,0.004293212055558845,0.22017980767132853,0.8972642346126953,0.9871796798880046,30,-0.07016643006476023,0.07705329097001823,0.10421390289852492,0.1256244712179844,0.8295668979787567,False,False
21,232,0.12468708426133403,0.001748161404837663,0.0637424573817742,0.9645790944189815,0.9945261316607815,30,-0.1565910107891461,0.05218642186877216,0.16505807246975815,0.09935276748435042,1.6613334147512029,False,False
1680,217,0.4390912970859608,0.0031304510823959315,-0.05972160538277729,1.065139200487686,0.9985788347722308,30,0.3348657330464961,-0.2771815921309096,0.4347006949442261,0.19313390546016973,2.2507735962180653,True,False
445,209,0.10675207795516088,0.003419114217066235,0.044114140041570174,1.0009651485552746,0.9720788020993273,30,0.057682995253602695,-0.020418556944776935,0.06119023949237533,0.09353591640440323,0.654189768428834,False,False
1044,205,0.10731660948642692,0.0008962181511905245,-0.0005398709038343607,0.9676769530575279,0.998051033544317,30,0.016652107609996417,0.12937891921743552,0.13044614760784087,0.09681593306979999,1.3473623965777926,False,False
1758,205,0.17112820617351446,0.0017614392140422126,-0.10914499165245342,1.1239491567096414,0.9970422346830965,30,-0.1147537626982682,0.20186552318757528,0.23220274654965634,0.12342150029544015,1.8813800350329655,False,False
98,202,0.2371723744091707,0.014981812238507905,0.7190108278958259,0.8246509181536994,0.899501325061087,30,-0.040270954495934486,-0.033945460305637644,0.052669194519901735,0.1467095164337855,0.3590032589581396,False,True
621,200,0.38246917439298234,0.007629349101964599,-0.045995434056508855,0.9750520845851659,0.9889813539235299,30,-0.26277512996872354,0.23106384043781575,0.34991608606629093,0.1872204848640876,1.8690053405230305,False,False
1923,183,0.24070691853738954,0.0028887283361859577,0.03242790611704607,0.9609521126915422,0.9959835123388114,30,0.04384849515925404,-0.2598553215378853,0.26352889530237267,0.1531195938243366,1.7210657938702538,False,False
34,182,0.12482296048765847,0.00112902439930674,-0.023525156884849515,1.0043336037191473,0.9977144958663144,30,0.09242831117296797,0.06569315896575569,0.11339569586711412,0.10721973266998827,1.0576009941764624,False,False
1329,182,0.10633629450039973,0.004338688917576471,0.15335667033980854,0.9459206775033785,0.9554625173708039,30,0.10406373165561389,0.059595108794623215,0.11992012857871107,0.1036895560672378,1.1565304465277921,False,False
294,172,0.20723735906597984,0.004001490040938436,-0.04899986563078164,1.0172139089721821,0.9896686935018645,30,-0.09267486264678985,0.07846043934881392,0.12142763569060494,0.14842879636018821,0.8180867774197921,False,False
32,166,0.43411536633767356,0.003935204896764518,-0.262801282883284,1.1292280076096481,0.9977044628343281,30,0.0754781558329901,-0.05459869785746354,0.0931556214926385,0.22057267025524852,0.4223352847151827,False,False
714,160,0.06875540274787467,0.0044878977816641685,0.21026159665147925,0.7519778574292115,0.8934177551818692,30,-0.0042870043592205705,-0.0015453838500528087,0.004557040445286854,0.08162176208232871,0.055831194145139186,False,True
372,158,0.4689658891557851,0.007400151137323425,0.0901254436998066,1.0902542578183927,0.9930762829572836,30,0.4496041491429216,0.10442760625561491,0.46157233005760673,0.22856806795296197,2.019408634773059,True,False
352,158,0.12796267056985955,0.002120322075908701,0.03794677260440571,0.9887674715162363,0.9923709727948072,30,0.040164368559872175,-0.23547451291140237,0.23887532884891116,0.11730641471063707,2.036336456434641,True,False
1283,155,0.10270635447127208,0.0016003780497692828,0.010438343074853845,1.0472095986319974,0.993247477412376,30,0.20218662846439633,-0.06177844444756084,0.2114143063469457,0.11102888373355668,1.904137907522249,False,False
554,153,0.5492156988386402,0.004511441254472217,-0.28333744059960775,1.185717938212445,0.9981142547723095,30,0.3304754861851509,-0.08686739286336657,0.34170161093004864,0.2584216656217243,1.3222637897173408,False,False
520,153,0.2650872754255951,0.006300773945594706,-0.18417472801928708,1.0749563204024721,0.9844277307349364,30,-0.2043862386083481,0.1374701336544794,0.24631640663879667,0.18012575417165197,1.3674691205127052,False,False
14,146,0.19027535168151824,0.0019823479444672906,0.04790776501684994,0.9469803836330789,0.9969700542823178,30,0.2573647371781588,0.10767144430354261,0.2789798341479069,0.1562465479383181,1.7855103861753192,False,False
885,143,0.10640995387155654,0.0023367117182768768,0.19187561266502173,0.7674484609060945,0.9866777030841911,30,0.0416038949233418,0.09527681658807263,0.10396420466655673,0.11725005276670329,0.8866879136798181,False,False
1987,135,0.14262486940394062,0.002040001665461302,0.05460569323515125,0.9993373360990133,0.9943042899981496,30,0.18406846812030841,0.16664625762754284,0.24829856249568255,0.13344664545739476,1.8606579554295077,False,False
1331,134,0.1444242059480085,0.0018547740841368583,-0.00952267693691637,1.0848506508418965,0.9954031629501423,30,0.21650026766599603,-0.028127038405692858,0.2183197109491565,0.14055739688659194,1.5532424175819557,False,False
1360,129,0.6773450339027132,0.004161282605079252,-0.37674512400457705,1.2024810311585798,0.9989443162622418,30,-0.2469955801480105,-0.0014447476095935947,0.24699980548232767,0.3043958216785158,0.8114428250700291,False,False
1087,129,0.12127827141546302,0.008957780866851058,0.4393627531007747,0.7824908364335741,0.8674876902964471,30,0.2652491947066513,-0.12342742685999335,0.2925601903776487,0.1292789393467352,2.263015088582849,True,True
943,125,0.31307300890477885,0.0065373822022643385,-0.2897473718425561,1.1293344346649057,0.9879384144307266,30,-0.14111552557048027,-0.34335573352493065,0.3712233172922682,0.21500111217254803,1.7266111488499876,False,False
1991,123,0.032990751346660366,0.006722572605967197,0.30060483924954634,0.6166696485282155,0.4623981760025043,30,0.07905379929809254,0.12663706573595407,0.14928646824704325,0.06439741150440782,2.318206039024177,True,True
918,123,1.0342492324522399,0.027792053832181814,-1.3882152052216654,1.282753265191348,0.9801821878461099,30,-0.9512330545010842,-0.15335454866966294,0.963515408062133,0.39077835150414536,2.465631487398073,True,False
1286,122,0.16265952796313013,0.002797337574156974,-0.11370070005785188,1.058765586928952,0.9917868994238581,30,0.12851310037360275,-0.06493873054511017,0.14398838735275188,0.14971869568865356,0.9617261671326732,False,False
334,117,0.07442309142492355,0.002691410235562751,0.08854922492679694,0.8218988243020874,0.9646749001941755,30,0.06744465228098097,0.06141957511273292,0.09122031203811502,0.09132779545189998,0.9988231029419563,False,False
901,116,0.17002567409573488,0.0031309867429836517,0.10191686916934828,0.9153585288700651,0.9905943819474572,30,-0.1563280748489634,-0.27674371941346676,0.31784517177516275,0.15480088972996825,2.053251582271949,True,False
236,115,0.18793197173898246,0.005817145444362469,-0.16308788003010016,1.0347208030551698,0.9738736259525282,30,-0.36797723398484833,-0.049876533779369986,0.3713420436107181,0.14828763487070443,2.504201000538583,True,False
1410,109,0.05094002108287064,0.002167105742021707,0.09284369967498629,0.8768259670116288,0.9517684413591491,30,-0.09563051921395295,0.14134181335250978,0.17065375591209805,0.0923998436207154,1.8469052459937136,False,False
1444,108,0.1833182669665192,0.0034043276508456035,0.16244884222371095,0.9370699923836111,0.9904360850603955,30,-0.24537899267563426,-0.04275232417561655,0.24907551318611387,0.17853120983327778,1.3951370935015466,False,False
