particle,frame,x,y,x_raw,y_raw,sym,r_est,polarity,contrast
0,0,890.0335083007812,698.0778198242188,890.0335083007812,698.0778198242188,28.183067,10.0,1,14.88642
1,0,1284.239990234375,1099.1427001953125,1284.239990234375,1099.1427001953125,21.32327,22.0,-1,37.39107
2,0,86.06950378417969,461.8739929199219,86.06950378417969,461.8739929199219,19.902933,10.0,1,35.092606
3,0,1298.0677490234375,351.1100158691406,1298.0677490234375,351.1100158691406,18.797491,16.0,-1,38.687897
4,0,221.24551391601562,760.758056640625,221.24551391601562,760.758056640625,16.267881,8.0,1,33.548874
5,0,1163.655029296875,679.5101318359375,1163.655029296875,679.5101318359375,15.030422,22.0,-1,32.45323
6,0,840.5724487304688,1132.0521240234375,840.5724487304688,1132.0521240234375,14.638862,16.0,-1,37.38097
7,0,791.3220825195312,706.038330078125,791.3220825195312,706.038330078125,14.372738,14.0,-1,21.071896
8,0,1116.7869873046875,752.5130615234375,1116.7869873046875,752.5130615234375,14.105351,18.0,-1,29.868496
9,0,813.1849975585938,545.5258178710938,813.1849975585938,545.5258178710938,13.946164,18.0,1,11.639386
10,0,1063.93310546875,899.7646484375,1063.93310546875,899.7646484375,13.097678,10.0,-1,36.74656
11,0,1170.6129150390625,811.9229125976562,1170.6129150390625,811.9229125976562,12.275912,16.0,-1,41.911697
12,0,988.2700805664062,1143.1419677734375,988.2700805664062,1143.1419677734375,11.039752,18.0,-1,34.129036
13,0,1008.3131103515625,625.8524780273438,1008.3131103515625,625.8524780273438,10.347613,18.0,-1,3.0252233
14,0,1488.65673828125,1187.892822265625,1488.65673828125,1187.892822265625,9.529012,24.0,-1,15.334941
15,0,722.0330810546875,383.0035095214844,722.0330810546875,383.0035095214844,5.9351745,8.0,1,12.781259
16,0,1061.0760498046875,153.04840087890625,1061.0760498046875,153.04840087890625,4.1670413,28.0,-1,0.41073775
17,0,1063.001953125,309.900634765625,1063.001953125,309.900634765625,3.6551883,10.0,-1,14.58461
18,0,68.12312316894531,1137.3114013671875,68.12312316894531,1137.3114013671875,3.238761,28.0,-1,6.4653254
19,0,282.65435791015625,63.722442626953125,282.65435791015625,63.722442626953125,2.022937,14.0,-1,20.155401
20,0,1043.2938232421875,241.58956909179688,1043.2938232421875,241.58956909179688,2.0049117,22.0,-1,0.4639933
21,0,1021.925048828125,638.2794799804688,1021.925048828125,638.2794799804688,1.6298481,6.0,1,1.6977773
22,0,1051.882080078125,220.4906463623047,1051.882080078125,220.4906463623047,1.6086668,6.0,1,9.437899
23,0,1099.889892578125,739.7415771484375,1099.889892578125,739.7415771484375,1.2660385,12.0,1,22.495697
24,0,1093.5501708984375,749.6566162109375,1093.5501708984375,749.6566162109375,1.2584463,10.0,-1,33.016277
27,0,39.7629508972168,592.489990234375,39.7629508972168,592.489990234375,1.1207393,14.0,-1,7.201347
28,0,456.03619384765625,176.49969482421875,456.03619384765625,176.49969482421875,1.0463179,10.0,-1,8.207695
32,0,1335.5404052734375,745.6428833007812,1335.5404052734375,745.6428833007812,0.5196911,10.0,1,1.0420188
34,0,1099.582275390625,762.695556640625,1099.582275390625,762.695556640625,0.4695717,14.0,1,15.666355
0,1,889.5291137695312,699.6839599609375,890.0049438476562,699.8060913085938,23.473913,8.0,1,15.4268875
3,1,1296.759521484375,349.8251037597656,1297.2353515625,349.9472351074219,19.830265,16.0,-1,37.89764
4,1,221.95314025878906,759.933837890625,222.42897033691406,760.0559692382812,17.388124,8.0,1,34.159393
8,1,1115.813720703125,751.70361328125,1116.28955078125,751.8257446289062,17.202288,18.0,-1,26.837719
1,1,1283.228759765625,1099.2351684570312,1283.70458984375,1099.3572998046875,15.900078,22.0,-1,37.070427
2,1,85.66910552978516,462.5600891113281,86.14493560791016,462.6822204589844,15.159168,10.0,1,34.67485
11,1,1170.063720703125,811.42724609375,1170.53955078125,811.5493774414062,13.605274,16.0,-1,41.258995
6,1,842.3302001953125,1133.6593627929688,842.8060302734375,1133.781494140625,13.442651,16.0,-1,37.022907
12,1,988.5408935546875,1144.1318969726562,989.0167236328125,1144.2540283203125,13.428824,20.0,-1,32.352196
5,1,1165.5643310546875,679.9096069335938,1166.0401611328125,680.03173828125,13.383804,22.0,-1,30.88531
9,1,814.0122680664062,546.2858276367188,814.4880981445312,546.407958984375,12.336609,18.0,1,10.941365
7,1,789.843505859375,706.4575805664062,790.3193359375,706.5797119140625,12.064408,14.0,-1,20.396479
10,1,1060.1845703125,899.7646484375,1060.660400390625,899.8867797851562,10.1913185,10.0,-1,36.138092
14,1,1489.0789794921875,1189.8434448242188,1489.5548095703125,1189.965576171875,8.2171755,24.0,-1,14.846508
13,1,1009.953125,626.4751586914062,1010.428955078125,626.5972900390625,7.912596,18.0,-1,3.476849
15,1,722.0330810546875,382.8160705566406,722.5089111328125,382.9382019042969,4.842163,8.0,1,13.158237
17,1,1061.471435546875,309.88629150390625,1061.947265625,310.0084228515625,4.3862576,10.0,-1,17.20329
16,1,1061.826416015625,152.0123748779297,1062.30224609375,152.13450622558594,3.0377188,28.0,-1,1.8679519
20,1,1043.2926025390625,240.3248748779297,1043.7684326171875,240.44700622558594,2.9207344,22.0,-1,0.6094279
18,1,65.60120391845703,1138.1242065429688,66.07703399658203,1138.246337890625,2.2863927,28.0,-1,4.687077
19,1,285.1314697265625,65.14801025390625,285.6072998046875,65.2701416015625,2.154068,12.0,-1,19.446182
22,1,1052.208984375,218.99392700195312,1052.684814453125,219.11605834960938,1.8484583,6.0,1,9.260168
21,1,1023.1126708984375,639.6248168945312,1023.5885009765625,639.7469482421875,1.7552614,6.0,1,0.86782
23,1,1099.85986328125,735.916259765625,1100.335693359375,736.0383911132812,1.3090508,14.0,1,20.35817
24,1,1093.5631103515625,746.2877807617188,1094.0389404296875,746.409912109375,1.2155987,10.0,-1,35.008633
28,1,455.7191162109375,174.62196350097656,456.1949462890625,174.7440948486328,1.0805538,10.0,-1,2.0435805
27,1,40.39554977416992,590.1791381835938,40.87137985229492,590.30126953125,0.69175917,14.0,-1,6.7066894
32,1,1337.5831298828125,745.9171752929688,1338.0589599609375,746.039306640625,0.5282154,12.0,1,1.140553
34,1,1098.4608154296875,759.9456176757812,1098.9366455078125,760.0677490234375,0.43664333,14.0,1,17.61136
0,2,890.732307434082,701.5125122070312,890.9542846679688,701.5736694335938,18.158106,10.0,1,16.47907
7,2,791.1264114379883,707.5567626953125,791.348388671875,707.617919921875,17.746655,14.0,-1,21.533812
8,2,1115.3720169067383,749.0934448242188,1115.593994140625,749.1546020507812,17.124872,18.0,-1,26.038708
4,2,222.06739044189453,760.3577270507812,222.28936767578125,760.4188842773438,16.84738,8.0,1,34.099068
3,2,1297.8935012817383,348.43463134765625,1298.115478515625,348.49578857421875,16.394888,16.0,-1,37.61484
9,2,813.783576965332,546.2858276367188,814.0055541992188,546.3469848632812,14.561772,18.0,1,10.327576
2,2,85.66910552978516,462.7070007324219,85.89108276367188,462.7681579589844,14.16209,10.0,1,35.05031
5,2,1166.0466995239258,678.2744750976562,1166.2686767578125,678.3356323242188,13.53028,22.0,-1,34.0278
6,2,843.0422439575195,1132.7652587890625,843.2642211914062,1132.826416015625,13.442669,16.0,-1,37.468018
11,2,1169.0156936645508,809.4129028320312,1169.2376708984375,809.4740600585938,12.893997,16.0,-1,42.214046
10,2,1061.9381790161133,899.6381225585938,1062.16015625,899.6992797851562,12.467011,10.0,-1,38.482952
12,2,987.7123489379883,1145.06640625,987.934326171875,1145.1275634765625,11.926598,20.0,-1,31.57899
13,2,1011.345344543457,625.4191284179688,1011.5673217773438,625.4802856445312,10.228864,18.0,-1,1.6817644
1,2,1285.9412307739258,1100.2919921875,1286.1632080078125,1100.3531494140625,8.527798,22.0,-1,41.742546
14,2,1487.8031692504883,1190.3643798828125,1488.025146484375,1190.425537109375,8.451453,22.0,-1,15.517145
15,2,723.6339797973633,381.4184875488281,723.85595703125,381.4796447753906,4.919852,8.0,1,10.00867
17,2,1061.1160354614258,310.5124816894531,1061.3380126953125,310.5736389160156,3.007448,10.0,-1,14.136556
16,2,1064.7141799926758,151.4779815673828,1064.9361572265625,151.5391387939453,2.9021444,28.0,-1,1.795902
18,2,64.66205596923828,1139.084228515625,64.884033203125,1139.1453857421875,2.7876332,28.0,-1,4.8345957
19,2,285.49024200439453,65.73553466796875,285.71221923828125,65.79669189453125,2.1981177,14.0,-1,19.663498
20,2,1042.7730178833008,241.46937561035156,1042.9949951171875,241.53053283691406,1.4668703,8.0,1,0.17697
22,2,1050.8571243286133,218.99551391601562,1051.0791015625,219.05667114257812,1.429077,6.0,1,5.8089027
24,2,1092.2785110473633,744.2178344726562,1092.50048828125,744.2789916992188,1.4081136,10.0,-1,35.427902
23,2,1098.8827590942383,734.0740356445312,1099.104736328125,734.1351928710938,1.1714505,14.0,1,21.311327
27,2,40.4091911315918,589.8014526367188,40.631168365478516,589.8626098632812,1.0690073,12.0,-1,7.1641912
28,2,455.11112213134766,175.87355041503906,455.3330993652344,175.93470764160156,1.0515205,10.0,-1,3.2664182
21,2,1022.9997634887695,637.46240234375,1023.2217407226562,637.5235595703125,0.9609561,6.0,1,2.7222476
32,2,1337.9246292114258,746.9691162109375,1338.1466064453125,747.0302734375,0.51418895,10.0,1,1.0565977
34,2,1097.5568313598633,757.7589111328125,1097.77880859375,757.820068359375,0.40281153,14.0,1,17.258373
48,2,1276.0860061645508,1083.1015625,1276.3079833984375,1083.1627197265625,0.2994505,20.0,1,9.797365
3,3,1299.532356262207,349.1421203613281,1300.0902099609375,349.13360595703125,19.755331,16.0,-1,37.96971
9,3,813.4215774536133,545.8040466308594,813.9794311523438,545.7955322265625,15.7556305,18.0,1,12.062195
12,3,985.438850402832,1144.1147155761719,985.9967041015625,1144.106201171875,15.3510895,20.0,-1,31.824162
7,3,790.9812088012695,707.5559387207031,791.5390625,707.5474243164062,15.05729,14.0,-1,19.79639
2,3,85.60880279541016,464.4051818847656,86.16665649414062,464.39666748046875,14.806056,10.0,1,35.74498
6,3,842.6651077270508,1133.5046081542969,843.2229614257812,1133.49609375,14.298202,18.0,-1,38.994568
8,3,1115.3969802856445,748.2716369628906,1115.954833984375,748.2631225585938,13.692279,18.0,-1,27.992235
11,3,1170.2470779418945,807.4440002441406,1170.804931640625,807.4354858398438,13.178241,16.0,-1,40.476738
0,3,890.3346633911133,702.4260559082031,890.8925170898438,702.4175415039062,12.546162,8.0,1,15.330716
4,3,222.2085952758789,761.0301818847656,222.76644897460938,761.0216674804688,12.3549385,8.0,1,32.200623
5,3,1165.6115798950195,678.8357238769531,1166.16943359375,678.8272094726562,11.364379,22.0,-1,34.1034
13,3,1011.4397048950195,625.4199523925781,1011.99755859375,625.4114379882812,9.095949,18.0,-1,4.2801657
14,3,1485.6533279418945,1190.9316101074219,1486.211181640625,1190.923095703125,9.072957,24.0,-1,15.084731
1,3,1287.3767166137695,1098.9902038574219,1287.9345703125,1098.981689453125,7.812792,24.0,-1,41.70938
10,3,1061.1516189575195,898.6744079589844,1061.70947265625,898.6658935546875,7.2029796,10.0,-1,34.956295
15,3,721.361457824707,380.831787109375,721.9193115234375,380.8232727050781,4.133025,8.0,1,13.862914
