particle,n_frames,v_dx_um_s,v_dy_um_s,v_drift_um_s,v_drift_se,drift_z,drift_flag,r2_msd,lin_flag
0,150,-0.03259887343760133,-0.07995811686780195,0.08634805731715002,0.1284019783950956,0.6724822965846774,False,0.9979671855350241,False
1,150,-0.1747696465508109,0.12218293180902236,0.2132442219168988,0.2093048128928757,1.0188213972224296,False,0.996868412551555,False
2,150,0.16560999208567262,-0.07155243036174284,0.1804062631099281,0.09650801649795555,1.8693396637547708,False,0.9957007538055073,False
3,150,-0.07567041642358119,-0.059154995226700244,0.09604855741753289,0.15883986857643154,0.6046879683189593,False,0.983454912462909,False
4,150,0.16672988964082805,0.2978487168775491,0.3413395878670464,0.22835672115075298,1.494764796704653,False,0.9950833332939027,False
5,150,-0.060715250879495246,0.24148689529214318,0.24900253470034914,0.20382609003690694,1.2216421099735666,False,0.9946460366157132,False
6,150,-0.0780212345462426,-0.010298974843207333,0.07869804268811784,0.08074875601111418,0.97460377813481,False,0.9188836281414112,True
8,150,0.35606877216438615,-0.11785411414035335,0.37506607781891044,0.3115131240225502,1.2040137281399408,False,0.9956442975458003,False
9,150,-0.11443040239647226,-0.26959076428235496,0.29287112725388764,0.12917727186201086,2.267203224161113,True,0.9888505723046966,False
10,150,-0.07080310454794236,0.010022468383300226,0.07150894689562355,0.18000347263695085,0.39726426300591433,False,0.9942728586995523,False
11,150,-0.2512326482422435,-0.18655611377929202,0.31292335664063653,0.17935731497000662,1.744692468734636,False,0.9987706330459241,False
15,150,-0.03655701410066169,-0.2892089122303125,0.29151022313702235,0.18432126020503528,1.5815333663233,False,0.9053718019187157,True
13,150,0.07331258188154077,-0.34356380310093104,0.3512987638226371,0.21504318547774817,1.633619605486118,False,0.9331193913016669,True
16,150,-0.019951732907708773,-0.33316775534951026,0.3337646249239899,0.17301449310029704,1.9291136767976167,False,0.9965882914333108,False
19,150,-0.21764935894828258,-0.02987308051761283,0.21968988231188558,0.1733090044783795,1.2676195502541945,False,0.9815896019920978,False
26,150,0.08001639794886237,0.04206812176537593,0.09040105535654548,0.16520139435064307,0.5472172660036243,False,0.9858611711350144,False
20,150,0.24085673601465568,0.136971171136351,0.2770795355238223,0.23916365619041763,1.15853528892039,False,0.9957494587325407,False
24,150,-0.007654537625309488,-0.008099195144688804,0.011144007728327781,0.11623888580998762,0.09587159796545686,False,0.910219887819582,True
23,150,-0.16076468574682248,0.05841431066031571,0.17104828520974555,0.15717553404309823,1.0882627900780242,False,0.9436955669606397,True
33,150,-0.11583052099157913,-0.08755540732822266,0.14519868782324322,0.1815130117298717,0.799935423028121,False,0.9891801565475838,False
32,150,-0.5090536898077729,0.334367393992425,0.6090461503631673,0.2680170359460861,2.2724158119772735,True,0.9850906948990183,False
28,150,-0.09838212908407536,0.023914212990460575,0.10124689084642935,0.13165957980985452,0.7690051190551588,False,0.9701406865119093,False
27,150,0.21718889108764808,0.04449963346726224,0.22170077083899134,0.2432778837583532,0.9113067222304749,False,0.9988452167498475,False
35,150,-0.04291941142622046,-0.0005509730586267279,0.042922947807490064,0.23885137276676796,0.17970567767849166,False,0.9955913348644564,False
34,150,-0.5753787814786921,-0.47110203707314374,0.7436382665721085,0.3555430701868612,2.0915560699334623,True,0.9868933497902858,False
17,149,-0.09318994533728463,0.06420585165348898,0.11316694437209096,0.10482147495653026,1.0796160273362074,False,0.6735055180493632,True
40,148,0.0487692202256594,-0.36874553980551283,0.3719565968871609,0.2997684474465544,1.240813034378733,False,0.9972263054978436,False
29,145,0.41602911896482414,0.08165679031629662,0.42396704970010046,0.2089497436926245,2.029038381228058,True,0.9921510052957925,False
7,143,-0.1855080213852123,0.034513526479823045,0.18869130745301924,0.1067977679897548,1.766809466197089,False,0.9911631207845542,False
51,92,-0.21305595493528698,0.10317045145878816,0.2367213171381006,0.12975749253207125,1.824336402613451,False,0.9713040711162343,False
183,90,0.377076513444555,-0.9012718632765329,0.9769737297007811,0.511718318078353,1.9092021825007042,False,0.9856963177293546,False
22,86,-0.11682014039001686,0.13311461247931083,0.17710574597189202,0.09426676393807867,1.8787718870696364,False,0.9916206905155793,False
208,80,0.845928087088618,-0.10526962611737746,0.8524529445713124,0.446328901774483,1.9099210048513329,False,0.9761795108083735,False
153,77,0.12572465925951348,0.09011148900742401,0.15468280575764026,0.15967386634084849,0.9687421573887737,False,0.8324319270507811,True
218,67,0.7147943833443152,-0.36096600372954263,0.8007667989552614,0.42881636034599896,1.8673886376656592,False,0.9784088020986011,False
250,64,-0.15294649751805164,-0.15385033335559278,0.21693906097488852,0.1487549175515874,1.458365642935167,False,0.9898743995979817,False
181,62,0.11105560272092777,0.18576750758986577,0.2164322382914786,0.13041485348959123,1.6595673920590084,False,0.5616755554600267,True
25,60,0.5185733182398097,0.24612192069841968,0.5740159285581943,0.30969936628734196,1.8534617472404413,False,0.9806663026461978,False
266,60,0.606773718461563,0.5664902740158904,0.8301117852255024,0.4472256559100182,1.856136324595208,False,0.8975321812750574,True
